column,subtask,group_level,group_id,n_items,rise_gains,rise_losses,rise_unchanged,rise_net,rise_net_pct,rise_gain_pct,rise_loss_pct,rise_churn_pct,fall_gains,fall_losses,fall_unchanged,fall_net,fall_net_pct,fall_gain_pct,fall_loss_pct,fall_churn_pct
BLiMP,only_npi_licensor_present,column+subtask,BLiMP||only_npi_licensor_present,882,13,15,854,-2,-0.22675736961451248,1.473922902494331,1.7006802721088436,3.1746031746031744,6,23,853,-17,-1.9274376417233559,0.6802721088435374,2.6077097505668934,3.2879818594104306
BLiMP,complex_NP_island,column+subtask,BLiMP||complex_NP_island,846,15,7,824,8,0.9456264775413712,1.773049645390071,0.8274231678486997,2.6004728132387704,4,20,822,-16,-1.8912529550827424,0.4728132387706856,2.3640661938534278,2.8368794326241136
BLiMP,wh_vs_that_no_gap,column+subtask,BLiMP||wh_vs_that_no_gap,861,22,6,833,16,1.8583042973286876,2.5551684088269457,0.6968641114982579,3.2520325203252036,3,11,847,-8,-0.9291521486643438,0.34843205574912894,1.2775842044134729,1.6260162601626018
BLiMP,principle_A_reconstruction,column+subtask,BLiMP||principle_A_reconstruction,967,7,24,936,-17,-1.7580144777662874,0.7238883143743536,2.481902792140641,3.205791106514995,13,14,940,-1,-0.1034126163391934,1.344364012409514,1.4477766287487073,2.792140641158221
BLiMP,matrix_question_npi_licensor_present,column+subtask,BLiMP||matrix_question_npi_licensor_present,929,7,12,910,-5,-0.5382131324004306,0.7534983853606028,1.2917115177610334,2.045209903121636,3,19,907,-16,-1.7222820236813776,0.32292787944025836,2.045209903121636,2.3681377825618943
BLiMP,left_branch_island_echo_question,column+subtask,BLiMP||left_branch_island_echo_question,947,16,6,925,10,1.0559662090813093,1.689545934530095,0.6335797254487857,2.3231256599788805,18,4,925,14,1.478352692713833,1.9007391763463568,0.42238648363252373,2.3231256599788805
BLiMP,drop_argument,column+subtask,BLiMP||drop_argument,920,8,21,891,-13,-1.4130434782608696,0.8695652173913043,2.282608695652174,3.152173913043478,9,7,904,2,0.21739130434782608,0.9782608695652175,0.7608695652173914,1.7391304347826086
BLiMP,wh_questions_object_gap,column+subtask,BLiMP||wh_questions_object_gap,859,27,15,817,12,1.3969732246798603,3.143189755529686,1.7462165308498252,4.889406286379511,14,12,833,2,0.23282887077997672,1.629802095459837,1.3969732246798603,3.026775320139697
BLiMP,passive_2,column+subtask,BLiMP||passive_2,903,2,12,889,-10,-1.1074197120708749,0.22148394241417496,1.3289036544850499,1.550387596899225,12,0,891,12,1.3289036544850499,1.3289036544850499,0.0,1.3289036544850499
BLiMP,tough_vs_raising_2,column+subtask,BLiMP||tough_vs_raising_2,920,18,6,896,12,1.3043478260869565,1.956521739130435,0.6521739130434783,2.608695652173913,10,10,900,0,0.0,1.0869565217391304,1.0869565217391304,2.1739130434782608
BLiMP,anaphor_number_agreement,column+subtask,BLiMP||anaphor_number_agreement,931,15,3,913,12,1.288936627282492,1.611170784103115,0.322234156820623,1.933404940923738,3,10,918,-7,-0.7518796992481203,0.322234156820623,1.0741138560687433,1.3963480128893664
BLiMP,principle_A_domain_3,column+subtask,BLiMP||principle_A_domain_3,941,16,28,897,-12,-1.2752391073326248,1.7003188097768331,2.975557917109458,4.675876726886291,20,19,902,1,0.10626992561105207,2.1253985122210417,2.0191285866099893,4.1445270988310305
BLiMP,left_branch_island_simple_question,column+subtask,BLiMP||left_branch_island_simple_question,951,15,14,922,1,0.10515247108307045,1.5772870662460567,1.4721345951629863,3.0494216614090432,20,8,923,12,1.2618296529968454,2.1030494216614093,0.8412197686645636,2.9442691903259726
BLiMP,tough_vs_raising_1,column+subtask,BLiMP||tough_vs_raising_1,948,11,22,915,-11,-1.160337552742616,1.160337552742616,2.320675105485232,3.481012658227848,2,13,933,-11,-1.160337552742616,0.21097046413502107,1.3713080168776373,1.5822784810126582
BLiMP,wh_questions_subject_gap,column+subtask,BLiMP||wh_questions_subject_gap,898,14,4,880,10,1.1135857461024499,1.55902004454343,0.4454342984409799,2.0044543429844097,6,12,880,-6,-0.6681514476614699,0.6681514476614699,1.3363028953229399,2.0044543429844097
BLiMP,inchoative,column+subtask,BLiMP||inchoative,855,5,9,841,-4,-0.46783625730994155,0.5847953216374269,1.0526315789473684,1.6374269005847955,2,11,842,-9,-1.0526315789473684,0.23391812865497078,1.2865497076023393,1.5204678362573099
BLiMP,wh_questions_subject_gap_long_distance,column+subtask,BLiMP||wh_questions_subject_gap_long_distance,857,9,0,848,9,1.0501750291715286,1.0501750291715286,0.0,1.0501750291715286,2,4,851,-2,-0.2333722287047841,0.2333722287047841,0.4667444574095682,0.7001166861143524
BLiMP,ellipsis_n_bar_1,column+subtask,BLiMP||ellipsis_n_bar_1,802,11,9,782,2,0.24937655860349126,1.3715710723192018,1.1221945137157108,2.493765586034913,14,6,782,8,0.997506234413965,1.7456359102244388,0.7481296758104738,2.493765586034913
BLiMP,principle_A_domain_1,column+subtask,BLiMP||principle_A_domain_1,914,11,11,892,0,0.0,1.2035010940919038,1.2035010940919038,2.4070021881838075,4,13,897,-9,-0.9846827133479212,0.437636761487965,1.4223194748358863,1.8599562363238513
BLiMP,principle_A_case_2,column+subtask,BLiMP||principle_A_case_2,915,12,10,893,2,0.2185792349726776,1.3114754098360655,1.092896174863388,2.4043715846994536,4,13,898,-9,-0.9836065573770493,0.4371584699453552,1.4207650273224044,1.8579234972677594
BLiMP,existential_there_subject_raising,column+subtask,BLiMP||existential_there_subject_raising,924,16,7,901,9,0.974025974025974,1.7316017316017316,0.7575757575757576,2.4891774891774894,2,11,911,-9,-0.974025974025974,0.21645021645021645,1.1904761904761905,1.406926406926407
BLiMP,principle_A_c_command,column+subtask,BLiMP||principle_A_c_command,946,18,16,912,2,0.21141649048625794,1.9027484143763214,1.6913319238900635,3.5940803382663846,17,8,921,9,0.9513742071881607,1.7970401691331923,0.8456659619450317,2.6427061310782243
BLiMP,expletive_it_object_raising,column+subtask,BLiMP||expletive_it_object_raising,759,5,12,742,-7,-0.922266139657444,0.6587615283267457,1.5810276679841897,2.2397891963109355,6,8,745,-2,-0.2635046113306983,0.7905138339920948,1.0540184453227932,1.844532279314888
BLiMP,distractor_agreement_relational_noun,column+subtask,BLiMP||distractor_agreement_relational_noun,788,14,13,761,1,0.12690355329949238,1.7766497461928936,1.6497461928934012,3.4263959390862944,18,11,759,7,0.8883248730964468,2.284263959390863,1.3959390862944163,3.6802030456852792
BLiMP,coordinate_structure_constraint_complex_left_branch,column+subtask,BLiMP||coordinate_structure_constraint_complex_left_branch,906,15,18,873,-3,-0.33112582781456956,1.6556291390728477,1.9867549668874174,3.642384105960265,10,18,878,-8,-0.8830022075055187,1.1037527593818985,1.9867549668874174,3.090507726269316
BLiMP,sentential_negation_npi_licensor_present,column+subtask,BLiMP||sentential_negation_npi_licensor_present,919,2,4,913,-2,-0.2176278563656148,0.2176278563656148,0.4352557127312296,0.6528835690968444,8,0,911,8,0.8705114254624592,0.8705114254624592,0.0,0.8705114254624592
BLiMP,only_npi_scope,column+subtask,BLiMP||only_npi_scope,837,16,9,812,7,0.8363201911589008,1.911589008363202,1.0752688172043012,2.986857825567503,5,8,824,-3,-0.35842293906810035,0.5973715651135006,0.955794504181601,1.5531660692951015
BLiMP,irregular_plural_subject_verb_agreement_1,column+subtask,BLiMP||irregular_plural_subject_verb_agreement_1,804,8,10,786,-2,-0.24875621890547264,0.9950248756218906,1.2437810945273633,2.2388059701492535,12,6,786,6,0.7462686567164178,1.4925373134328357,0.7462686567164178,2.2388059701492535
BLiMP,regular_plural_subject_verb_agreement_2,column+subtask,BLiMP||regular_plural_subject_verb_agreement_2,945,4,11,930,-7,-0.7407407407407408,0.4232804232804233,1.164021164021164,1.5873015873015872,6,10,929,-4,-0.4232804232804233,0.6349206349206349,1.0582010582010581,1.6931216931216932
BLiMP,determiner_noun_agreement_irregular_1,column+subtask,BLiMP||determiner_noun_agreement_irregular_1,681,5,2,674,3,0.4405286343612335,0.7342143906020557,0.2936857562408223,1.0279001468428781,3,8,670,-5,-0.7342143906020557,0.4405286343612335,1.1747430249632893,1.6152716593245229
BLiMP,causative,column+subtask,BLiMP||causative,818,13,7,798,6,0.7334963325183375,1.5892420537897312,0.8557457212713936,2.444987775061125,6,11,801,-5,-0.6112469437652812,0.7334963325183375,1.3447432762836184,2.078239608801956
BLiMP,irregular_past_participle_adjectives,column+subtask,BLiMP||irregular_past_participle_adjectives,961,3,8,950,-5,-0.5202913631633715,0.31217481789802287,0.8324661810613945,1.1446409989594173,8,1,952,7,0.72840790842872,0.8324661810613945,0.10405827263267431,0.9365244536940687
BLiMP,superlative_quantifiers_2,column+subtask,BLiMP||superlative_quantifiers_2,986,21,14,951,7,0.7099391480730223,2.129817444219067,1.4198782961460445,3.5496957403651117,16,14,956,2,0.2028397565922921,1.6227180527383367,1.4198782961460445,3.0425963488843815
BLiMP,determiner_noun_agreement_with_adj_irregular_1,column+subtask,BLiMP||determiner_noun_agreement_with_adj_irregular_1,718,2,4,712,-2,-0.2785515320334262,0.2785515320334262,0.5571030640668524,0.8356545961002786,5,0,713,5,0.6963788300835655,0.6963788300835655,0.0,0.6963788300835655
BLiMP,existential_there_object_raising,column+subtask,BLiMP||existential_there_object_raising,812,10,7,795,3,0.3694581280788177,1.2315270935960592,0.8620689655172413,2.0935960591133003,4,9,799,-5,-0.6157635467980296,0.49261083743842365,1.1083743842364533,1.600985221674877
BLiMP,passive_1,column+subtask,BLiMP||passive_1,840,14,9,817,5,0.5952380952380952,1.6666666666666667,1.0714285714285714,2.738095238095238,7,7,826,0,0.0,0.8333333333333334,0.8333333333333334,1.6666666666666667
BLiMP,principle_A_domain_2,column+subtask,BLiMP||principle_A_domain_2,915,13,10,892,3,0.32786885245901637,1.4207650273224044,1.092896174863388,2.5136612021857925,10,15,890,-5,-0.546448087431694,1.092896174863388,1.639344262295082,2.73224043715847
BLiMP,coordinate_structure_constraint_object_extraction,column+subtask,BLiMP||coordinate_structure_constraint_object_extraction,949,14,14,921,0,0.0,1.4752370916754478,1.4752370916754478,2.9504741833508956,12,7,930,5,0.5268703898840885,1.2644889357218125,0.7376185458377239,2.0021074815595363
BLiMP,ellipsis_n_bar_2,column+subtask,BLiMP||ellipsis_n_bar_2,828,1,5,822,-4,-0.4830917874396135,0.12077294685990338,0.6038647342995169,0.7246376811594203,3,2,823,1,0.12077294685990338,0.36231884057971014,0.24154589371980675,0.6038647342995169
BLiMP,determiner_noun_agreement_1,column+subtask,BLiMP||determiner_noun_agreement_1,929,4,8,917,-4,-0.4305705059203444,0.4305705059203444,0.8611410118406888,1.2917115177610334,3,3,923,0,0.0,0.32292787944025836,0.32292787944025836,0.6458557588805167
BLiMP,determiner_noun_agreement_2,column+subtask,BLiMP||determiner_noun_agreement_2,931,1,3,927,-2,-0.21482277121374865,0.10741138560687433,0.322234156820623,0.4296455424274973,4,0,927,4,0.4296455424274973,0.4296455424274973,0.0,0.4296455424274973
BLiMP,determiner_noun_agreement_with_adjective_1,column+subtask,BLiMP||determiner_noun_agreement_with_adjective_1,933,6,2,925,4,0.4287245444801715,0.6430868167202572,0.21436227224008575,0.857449088960343,2,2,929,0,0.0,0.21436227224008575,0.21436227224008575,0.4287245444801715
BLiMP,determiner_noun_agreement_irregular_2,column+subtask,BLiMP||determiner_noun_agreement_irregular_2,820,5,6,809,-1,-0.12195121951219512,0.6097560975609756,0.7317073170731708,1.3414634146341464,6,3,811,3,0.3658536585365854,0.7317073170731708,0.3658536585365854,1.097560975609756
BLiMP,animate_subject_trans,column+subtask,BLiMP||animate_subject_trans,923,10,9,904,1,0.10834236186348861,1.0834236186348862,0.9750812567713976,2.058504875406284,9,6,908,3,0.3250270855904659,0.9750812567713976,0.6500541711809318,1.6251354279523293
BLiMP,existential_there_quantifiers_1,column+subtask,BLiMP||existential_there_quantifiers_1,930,0,3,927,-3,-0.3225806451612903,0.0,0.3225806451612903,0.3225806451612903,1,2,927,-1,-0.10752688172043011,0.10752688172043011,0.21505376344086022,0.3225806451612903
BLiMP,determiner_noun_agreement_with_adj_2,column+subtask,BLiMP||determiner_noun_agreement_with_adj_2,941,4,2,935,2,0.21253985122210414,0.4250797024442083,0.21253985122210414,0.6376195536663124,3,0,938,3,0.3188097768331562,0.3188097768331562,0.0,0.3188097768331562
BLiMP,anaphor_gender_agreement,column+subtask,BLiMP||anaphor_gender_agreement,971,12,9,950,3,0.30895983522142123,1.235839340885685,0.9268795056642637,2.1627188465499483,7,7,957,0,0.0,0.7209062821833162,0.7209062821833162,1.4418125643666324
BLiMP,intransitive,column+subtask,BLiMP||intransitive,868,10,12,846,-2,-0.2304147465437788,1.1520737327188941,1.3824884792626728,2.5345622119815667,8,8,852,0,0.0,0.9216589861751152,0.9216589861751152,1.8433179723502304
BLiMP,transitive,column+subtask,BLiMP||transitive,868,7,5,856,2,0.2304147465437788,0.8064516129032258,0.5760368663594471,1.3824884792626728,7,6,855,1,0.1152073732718894,0.8064516129032258,0.6912442396313364,1.497695852534562
BLiMP,regular_plural_subject_verb_agreement_1,column+subtask,BLiMP||regular_plural_subject_verb_agreement_1,890,5,7,878,-2,-0.22471910112359553,0.5617977528089888,0.7865168539325843,1.348314606741573,8,6,876,2,0.22471910112359553,0.8988764044943821,0.6741573033707865,1.5730337078651686
BLiMP,animate_subject_passive,column+subtask,BLiMP||animate_subject_passive,895,3,5,887,-2,-0.22346368715083798,0.33519553072625696,0.5586592178770949,0.8938547486033519,3,3,889,0,0.0,0.33519553072625696,0.33519553072625696,0.6703910614525139
BLiMP,adjunct_island,column+subtask,BLiMP||adjunct_island,928,13,15,900,-2,-0.21551724137931033,1.4008620689655173,1.6163793103448276,3.0172413793103448,12,14,902,-2,-0.21551724137931033,1.293103448275862,1.5086206896551724,2.8017241379310347
BLiMP,determiner_noun_agreement_with_adj_irregular_2,column+subtask,BLiMP||determiner_noun_agreement_with_adj_irregular_2,840,8,7,825,1,0.11904761904761905,0.9523809523809524,0.8333333333333334,1.7857142857142856,3,4,833,-1,-0.11904761904761905,0.35714285714285715,0.4761904761904762,0.8333333333333334
BLiMP,distractor_agreement_relative_clause,column+subtask,BLiMP||distractor_agreement_relative_clause,871,14,15,842,-1,-0.1148105625717566,1.6073478760045925,1.7221584385763489,3.329506314580941,14,14,843,0,0.0,1.6073478760045925,1.6073478760045925,3.214695752009185
BLiMP,irregular_plural_subject_verb_agreement_2,column+subtask,BLiMP||irregular_plural_subject_verb_agreement_2,892,4,5,883,-1,-0.11210762331838565,0.4484304932735426,0.5605381165919282,1.0089686098654709,6,5,881,1,0.11210762331838565,0.672645739910314,0.5605381165919282,1.2331838565022422
BLiMP,principle_A_case_1,column+subtask,BLiMP||principle_A_case_1,912,0,0,912,0,0.0,0.0,0.0,0.0,0,0,912,0,0.0,0.0,0.0,0.0
Supplement,qa_congruence_easy,column+subtask,Supplement||qa_congruence_easy,64,0,1,63,-1,-1.5625,0.0,1.5625,1.5625,0,0,64,0,0.0,0.0,0.0,0.0
Supplement,qa_congruence_tricky,column+subtask,Supplement||qa_congruence_tricky,165,3,3,159,0,0.0,1.8181818181818181,1.8181818181818181,3.6363636363636362,1,3,161,-2,-1.2121212121212122,0.6060606060606061,1.8181818181818181,2.4242424242424243
Supplement,turn_taking,column+subtask,Supplement||turn_taking,280,1,3,276,-2,-0.7142857142857143,0.35714285714285715,1.0714285714285714,1.4285714285714286,1,0,279,1,0.35714285714285715,0.35714285714285715,0.0,0.35714285714285715
Supplement,hypernym,column+subtask,Supplement||hypernym,842,14,14,814,0,0.0,1.66270783847981,1.66270783847981,3.32541567695962,5,11,826,-6,-0.7125890736342043,0.5938242280285035,1.3064133016627077,1.9002375296912115
Supplement,subject_aux_inversion,column+subtask,Supplement||subject_aux_inversion,3867,32,33,3802,-1,-0.02585983966899405,0.8275148694078096,0.8533747090768037,1.6808895784846134,35,14,3818,21,0.5430566330488751,0.9050943884147918,0.3620377553659167,1.2671321437807086
EWoK,quantitative-properties,column+subtask,EWoK||quantitative-properties,314,12,3,299,9,2.8662420382165608,3.821656050955414,0.9554140127388535,4.777070063694268,3,13,298,-10,-3.1847133757961785,0.9554140127388535,4.140127388535031,5.095541401273886
EWoK,physical-interactions,column+subtask,EWoK||physical-interactions,556,16,14,526,2,0.3597122302158274,2.877697841726619,2.5179856115107913,5.39568345323741,3,12,541,-9,-1.618705035971223,0.539568345323741,2.158273381294964,2.697841726618705
EWoK,social-relations,column+subtask,EWoK||social-relations,1548,23,42,1483,-19,-1.227390180878553,1.4857881136950903,2.7131782945736433,4.198966408268734,34,24,1490,10,0.6459948320413437,2.1963824289405682,1.550387596899225,3.7467700258397936
EWoK,physical-relations,column+subtask,EWoK||physical-relations,818,14,15,789,-1,-0.12224938875305623,1.7114914425427872,1.8337408312958436,3.5452322738386304,6,14,798,-8,-0.9779951100244498,0.7334963325183375,1.7114914425427872,2.444987775061125
EWoK,social-properties,column+subtask,EWoK||social-properties,328,6,7,315,-1,-0.3048780487804878,1.8292682926829267,2.1341463414634148,3.9634146341463414,4,1,323,3,0.9146341463414633,1.2195121951219512,0.3048780487804878,1.524390243902439
EWoK,physical-dynamics,column+subtask,EWoK||physical-dynamics,120,2,1,117,1,0.8333333333333334,1.6666666666666667,0.8333333333333334,2.5,2,1,117,1,0.8333333333333334,1.6666666666666667,0.8333333333333334,2.5
EWoK,social-interactions,column+subtask,EWoK||social-interactions,294,6,4,284,2,0.6802721088435374,2.0408163265306123,1.3605442176870748,3.4013605442176873,4,4,286,0,0.0,1.3605442176870748,1.3605442176870748,2.7210884353741496
EWoK,material-dynamics,column+subtask,EWoK||material-dynamics,770,20,22,728,-2,-0.2597402597402597,2.5974025974025974,2.857142857142857,5.454545454545454,20,15,735,5,0.6493506493506493,2.5974025974025974,1.948051948051948,4.545454545454546
EWoK,spatial-relations,column+subtask,EWoK||spatial-relations,490,6,9,475,-3,-0.6122448979591837,1.2244897959183674,1.8367346938775513,3.061224489795918,13,11,466,2,0.40816326530612246,2.6530612244897958,2.2448979591836733,4.8979591836734695
EWoK,material-properties,column+subtask,EWoK||material-properties,170,2,3,165,-1,-0.5882352941176471,1.1764705882352942,1.7647058823529411,2.941176470588235,1,1,168,0,0.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
EWoK,agent-properties,column+subtask,EWoK||agent-properties,2210,38,37,2135,1,0.04524886877828054,1.7194570135746607,1.6742081447963801,3.3936651583710407,32,23,2155,9,0.40723981900452494,1.4479638009049773,1.0407239819004523,2.48868778280543
Entity,regular_5_ops,column+subtask,Entity||regular_5_ops,94,0,2,92,-2,-2.127659574468085,0.0,2.127659574468085,2.127659574468085,1,2,91,-1,-1.0638297872340425,1.0638297872340425,2.127659574468085,3.1914893617021276
Entity,move_contents_5_ops,column+subtask,Entity||move_contents_5_ops,116,2,4,110,-2,-1.7241379310344827,1.7241379310344827,3.4482758620689653,5.172413793103448,2,3,111,-1,-0.8620689655172413,1.7241379310344827,2.586206896551724,4.310344827586207
Entity,ambiref_5_ops,column+subtask,Entity||ambiref_5_ops,123,3,1,119,2,1.6260162601626018,2.4390243902439024,0.8130081300813009,3.2520325203252036,1,1,121,0,0.0,0.8130081300813009,0.8130081300813009,1.6260162601626018
Entity,move_contents_3_ops,column+subtask,Entity||move_contents_3_ops,406,5,2,399,3,0.7389162561576355,1.2315270935960592,0.49261083743842365,1.7241379310344827,0,5,401,-5,-1.2315270935960592,0.0,1.2315270935960592,1.2315270935960592
Entity,ambiref_4_ops,column+subtask,Entity||ambiref_4_ops,434,6,1,427,5,1.1520737327188941,1.3824884792626728,0.2304147465437788,1.6129032258064515,3,6,425,-3,-0.6912442396313364,0.6912442396313364,1.3824884792626728,2.0737327188940093
Entity,regular_4_ops,column+subtask,Entity||regular_4_ops,388,5,1,382,4,1.0309278350515463,1.2886597938144329,0.25773195876288657,1.5463917525773196,5,5,378,0,0.0,1.2886597938144329,1.2886597938144329,2.5773195876288657
Entity,regular_2_ops,column+subtask,Entity||regular_2_ops,405,5,7,393,-2,-0.49382716049382713,1.2345679012345678,1.728395061728395,2.9629629629629632,1,5,399,-4,-0.9876543209876543,0.24691358024691357,1.2345679012345678,1.4814814814814816
Entity,move_contents_0_ops,column+subtask,Entity||move_contents_0_ops,516,7,7,502,0,0.0,1.3565891472868217,1.3565891472868217,2.7131782945736433,7,2,507,5,0.9689922480620154,1.3565891472868217,0.3875968992248062,1.744186046511628
Entity,ambiref_0_ops,column+subtask,Entity||ambiref_0_ops,508,6,10,492,-4,-0.7874015748031495,1.1811023622047243,1.968503937007874,3.149606299212598,6,6,496,0,0.0,1.1811023622047243,1.1811023622047243,2.3622047244094486
Entity,regular_0_ops,column+subtask,Entity||regular_0_ops,517,4,8,505,-4,-0.7736943907156674,0.7736943907156674,1.5473887814313347,2.321083172147002,5,4,508,1,0.19342359767891684,0.9671179883945842,0.7736943907156674,1.7408123791102514
Entity,move_contents_2_ops,column+subtask,Entity||move_contents_2_ops,399,6,3,390,3,0.7518796992481203,1.5037593984962405,0.7518796992481203,2.2556390977443606,1,4,394,-3,-0.7518796992481203,0.2506265664160401,1.0025062656641603,1.2531328320802004
Entity,regular_1_ops,column+subtask,Entity||regular_1_ops,409,8,5,396,3,0.7334963325183375,1.9559902200488997,1.2224938875305624,3.1784841075794623,5,2,402,3,0.7334963325183375,1.2224938875305624,0.4889975550122249,1.7114914425427872
Entity,ambiref_1_ops,column+subtask,Entity||ambiref_1_ops,428,5,2,421,3,0.7009345794392523,1.1682242990654206,0.46728971962616817,1.6355140186915886,4,1,423,3,0.7009345794392523,0.9345794392523363,0.23364485981308408,1.1682242990654206
Entity,move_contents_4_ops,column+subtask,Entity||move_contents_4_ops,353,3,1,349,2,0.56657223796034,0.84985835694051,0.28328611898017,1.13314447592068,3,3,347,0,0.0,0.84985835694051,0.84985835694051,1.69971671388102
Entity,ambiref_3_ops,column+subtask,Entity||ambiref_3_ops,409,7,5,397,2,0.4889975550122249,1.7114914425427872,1.2224938875305624,2.93398533007335,3,5,401,-2,-0.4889975550122249,0.7334963325183375,1.2224938875305624,1.9559902200488997
Entity,ambiref_2_ops,column+subtask,Entity||ambiref_2_ops,413,4,3,406,1,0.24213075060532688,0.9685230024213075,0.7263922518159807,1.694915254237288,5,4,404,1,0.24213075060532688,1.2106537530266344,0.9685230024213075,2.1791767554479415
Entity,regular_3_ops,column+subtask,Entity||regular_3_ops,425,7,6,412,1,0.2352941176470588,1.647058823529412,1.411764705882353,3.058823529411765,5,4,416,1,0.2352941176470588,1.1764705882352942,0.9411764705882352,2.1176470588235294
Entity,move_contents_1_ops,column+subtask,Entity||move_contents_1_ops,437,5,6,426,-1,-0.2288329519450801,1.1441647597254003,1.3729977116704806,2.517162471395881,4,4,429,0,0.0,0.9153318077803204,0.9153318077803204,1.8306636155606408
COMPS,wugs_dist_in_between,column+subtask,COMPS||wugs_dist_in_between,13896,359,145,13392,214,1.5400115141047783,2.5834772596430624,1.0434657455382845,3.6269430051813467,188,175,13533,13,0.09355210132412206,1.3529073114565342,1.2593552101324121,2.6122625215889466
COMPS,wugs_dist_before,column+subtask,COMPS||wugs_dist_before,13896,157,352,13387,-195,-1.403281519861831,1.1298215313759357,2.533103051237766,3.6629245826137016,202,172,13522,30,0.2158894645941278,1.4536557282671272,1.2377662636729994,2.6914219919401265
COMPS,wugs,column+subtask,COMPS||wugs,13896,248,252,13396,-4,-0.02878526194588371,1.7846862406447899,1.8134715025906734,3.598157743235463,220,251,13425,-31,-0.22308578008059873,1.583189407023604,1.8062751871042024,3.3894645941278063
COMPS,base,column+subtask,COMPS||base,49340,1094,1080,47166,14,0.028374543980543166,2.217267936765302,2.188893392784759,4.406161329550061,775,782,47783,-7,-0.014187271990271583,1.5707336846372113,1.584920956627483,3.1556546412646944
GlobalPIQA,global_piqa_parallel,column+subtask,GlobalPIQA||global_piqa_parallel,103,5,1,97,4,3.8834951456310676,4.854368932038835,0.9708737864077669,5.825242718446602,0,2,101,-2,-1.9417475728155338,0.0,1.9417475728155338,1.9417475728155338
GlobalPIQA,global_piqa_nonparallel,column+subtask,GlobalPIQA||global_piqa_nonparallel,100,0,0,100,0,0.0,0.0,0.0,0.0,0,0,100,0,0.0,0.0,0.0,0.0
