column,group_id,group_level,n_subtasks,n_items,rise_net_pct,rise_gain_pct_subtask_mean,rise_loss_pct_subtask_mean,rise_churn_pct_subtask_mean,rise_gains,rise_losses,fall_net_pct,fall_gain_pct_subtask_mean,fall_loss_pct_subtask_mean,fall_churn_pct_subtask_mean,fall_gains,fall_losses
BLiMP,BLiMP,column_official_subtask_mean,67,59875,0.06564668823366569,1.2079469810669228,1.142300292833257,2.35024727390018,724,692,-0.13960272644057167,0.8414207255549158,0.9810234519954875,1.8224441775504032,506,588
Supplement,Supplement,column_official_subtask_mean,5,5218,-0.46052911079094166,0.933109476642459,1.3936385874334005,2.3267480640758595,50,54,-0.20490215911273685,0.4924244159293517,0.6973265750420885,1.1897509909714403,42,28
EWoK,EWoK,column_official_subtask_mean,11,7618,0.15182459174166835,2.013745884539185,1.8619212927975168,3.8756671773367017,145,157,-0.17479067967403766,1.4507497378102008,1.6255404174842385,3.0762901552944397,122,119
Entity,Entity,column_official_subtask_mean,18,6780,0.11842698739228036,1.308936766231295,1.1905097788390147,2.4994465450703096,88,74,-0.16682944640420952,0.9236729828682597,1.0905024292724692,2.014175412140729,61,66
COMPS,COMPS,column_official_subtask_mean,4,91028,0.03407981906940172,1.9288132421072723,1.8947334230378707,3.823546665145143,1858,1829,0.018042128461844886,1.490121532846119,1.4720794043842742,2.9622009372303935,1385,1380
GlobalPIQA,GlobalPIQA,column_official_subtask_mean,2,203,1.9417475728155338,2.4271844660194173,0.48543689320388345,2.912621359223301,5,1,-0.9708737864077669,0.0,0.9708737864077669,0.9708737864077669,0,2
