model_type,model_label,pair_id,pair_type,target_segment,token_text,token_norm,token_is_content_norm,orig_id,copy_by_id,copy_by_text,source_bpe_zone_by_id,source_bpe_zone_by_norm,source_bpe_positions_by_id,source_bpe_positions_by_norm,repeat_prefix_words,source_word_count,source_token_count,paired_nll,sideonly_nll,lift_nll_sideonly_minus_paired
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,s,s,False,87,True,True,prefix_only,prefix_only,[0],[0],15,26,39,0.016134411096572876,3.81909441947937,3.8029600083827972
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,3,3,True,23,True,True,prefix_only,prefix_only,[6],[6],15,26,39,0.025349827483296394,10.893978118896484,10.868628291413188
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,"[1, 9, 12]","[1, 9, 12]",15,26,39,0.015392203815281391,3.305403232574463,3.2900110287591815
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,compassion,compassion,True,15388,True,True,both_prefix_and_tail,both_prefix_and_tail,"[9, 18]","[9, 18]",15,22,28,0.2820647358894348,10.349992752075195,10.06792801618576
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,construct,construct,True,9654,True,True,prefix_only,prefix_only,[14],[14],15,22,28,4.116673469543457,10.947273254394531,6.830599784851074
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,of,of,False,228,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 8, 17]","[5, 8, 17]",15,22,28,0.00976133905351162,0.05269109085202217,0.04292975179851055
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,ance,ance,True,691,True,True,tail_only,tail_only,[19],[19],15,22,28,0.0925399512052536,6.7035417556762695,6.611001804471016
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,of,of,False,228,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 8, 17]","[5, 8, 17]",15,22,28,0.4459661543369293,1.827621579170227,1.3816554248332977
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,s,s,False,87,False,False,not_in_source,not_in_source,[],[],15,22,28,2.7705392837524414,1.658626914024353,-1.1119123697280884
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,world,world,True,1080,True,True,tail_only,tail_only,[16],[16],15,22,28,0.046676065772771835,6.588552474975586,6.541876409202814
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,peace,peace,True,3556,True,True,tail_only,tail_only,[21],[21],15,22,28,0.018679657950997353,8.167933464050293,8.149253806099296
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,This,this,False,750,True,True,prefix_only,prefix_only,[0],[0],15,22,28,2.4645681381225586,6.459151268005371,3.9945831298828125
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,it,it,False,247,True,True,prefix_only,prefix_only,[10],[10],15,22,28,0.008412283845245838,0.17394062876701355,0.1655283449217677
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,accept,accept,True,2895,False,False,tail_only,tail_only,[19],[19],15,22,28,10.68734359741211,7.819341659545898,-2.868001937866211
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,ance,ance,True,691,False,False,tail_only,tail_only,[19],[19],15,22,28,7.826445579528809,6.7035417556762695,-1.122903823852539
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,mand,mand,True,11604,True,True,prefix_only,prefix_only,[4],[4],15,22,28,0.06547635048627853,7.933039665222168,7.867563314735889
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,compassion,compassion,True,15388,True,True,both_prefix_and_tail,both_prefix_and_tail,"[9, 18]","[9, 18]",15,22,28,0.1504281759262085,14.971025466918945,14.820597290992737
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,supposed,supposed,True,3041,True,True,prefix_only,prefix_only,[12],[12],15,22,28,0.6496531367301941,5.126530170440674,4.47687703371048
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,construct,construct,True,9654,True,True,prefix_only,prefix_only,[14],[14],15,22,28,1.186458706855774,10.423111915588379,9.236653208732605
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,In,in,False,565,False,False,prefix_only,prefix_only,[0],[0],10,17,28,11.785462379455566,12.29676628112793,0.5113039016723633
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,or,or,False,419,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.0629529133439064,13.174503326416016,13.11155041307211
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,al,al,False,257,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.12973922491073608,10.247590065002441,10.117850840091705
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,ive,ive,False,442,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 15]","[8, 15]",10,17,28,0.04437965527176857,8.664629936218262,8.620250280946493
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,ol,ol,False,14235,True,True,prefix_only,prefix_only,[8],[8],10,17,28,7.749345302581787,9.365328788757324,1.615983486175537
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,and,and,False,223,True,True,prefix_only,prefix_only,[2],[2],10,17,28,0.2983819246292114,0.14531901478767395,-0.15306290984153748
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,or,or,False,419,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.023922840133309364,10.397674560546875,10.373751720413566
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,al,al,False,257,True,True,prefix_only,prefix_only,[4],[4],10,17,28,1.7679404020309448,10.355783462524414,8.58784306049347
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,ut,ut,False,267,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.033638741821050644,11.703432083129883,11.669793341308832
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,oil,oil,False,4091,True,True,both_prefix_and_tail,both_prefix_and_tail,"[7, 9, 11]","[7, 9, 11]",10,17,28,0.003571680746972561,0.9968392848968506,0.993267604149878
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,oil,oil,False,4091,True,True,both_prefix_and_tail,both_prefix_and_tail,"[7, 9, 11]","[7, 9, 11]",10,17,28,0.6460811495780945,1.3592151403427124,0.7131339907646179
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,are,are,False,331,False,False,tail_only,tail_only,[12],[12],10,17,28,0.26537585258483887,0.39961230754852295,0.13423645496368408
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,[2],[2],10,17,28,0.010444622486829758,4.865243911743164,4.854799289256334
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,on,on,False,209,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.0048055630177259445,10.965676307678223,10.960870744660497
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,ut,ut,False,267,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.02707057259976864,11.785959243774414,11.758888671174645
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,ive,ive,False,442,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 15]","[8, 15]",10,17,28,0.023517834022641182,10.26972484588623,10.24620701186359
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,There,there,False,864,False,False,prefix_only,prefix_only,[0],[0],7,12,13,5.228439807891846,4.44439172744751,-0.7840480804443359
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,references,references,True,16072,False,False,prefix_only,prefix_only,[3],[3],7,12,13,6.340054512023926,8.096559524536133,1.756505012512207
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,of,of,False,228,False,False,prefix_only,prefix_only,[4],[4],7,12,13,0.9774183034896851,1.2199819087982178,0.24256360530853271
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,playing,playing,True,1691,False,False,tail_only,tail_only,[7],[7],7,12,13,0.2946934401988983,4.961763381958008,4.6670699417591095
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,Roman,roman,True,3287,True,True,prefix_only,prefix_only,[5],[5],7,12,13,0.20354412496089935,8.925751686096191,8.722207561135292
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,boys,boys,True,1697,True,True,prefix_only,prefix_only,[6],[6],7,12,13,0.05240967869758606,5.677761077880859,5.625351399183273
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,histor,histor,True,4218,False,False,not_in_source,not_in_source,[],[],7,12,13,6.356027603149414,5.820594310760498,-0.535433292388916
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,ically,ically,True,1942,False,False,not_in_source,not_in_source,[],[],7,12,13,6.602451324462891,7.788702011108398,1.1862506866455078
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,There,there,False,864,True,True,prefix_only,prefix_only,[0],[0],7,12,13,1.8192498683929443,4.44439172744751,2.6251418590545654
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,are,are,False,331,True,True,prefix_only,prefix_only,[1],[1],7,12,13,0.005886006634682417,0.26718223094940186,0.26129622431471944
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,historical,historical,True,7646,True,True,prefix_only,prefix_only,[2],[2],7,12,13,0.10686822235584259,7.148653984069824,7.041785761713982
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,references,references,True,16072,True,True,prefix_only,prefix_only,[3],[3],7,12,13,0.4280618131160736,8.096559524536133,7.668497711420059
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,are,are,False,331,True,True,prefix_only,prefix_only,[1],[1],7,12,13,0.00797220692038536,0.12866291403770447,0.12069070711731911
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,references,references,True,16072,True,True,prefix_only,prefix_only,[3],[3],7,12,13,0.2211007922887802,7.229422569274902,7.008321776986122
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,of,of,False,228,True,True,prefix_only,prefix_only,[4],[4],7,12,13,0.021595334634184837,1.3815802335739136,1.3599848989397287
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,boys,boys,True,1697,True,True,prefix_only,prefix_only,[6],[6],7,12,13,0.0663449764251709,10.938887596130371,10.8725426197052
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,that,that,False,253,False,False,prefix_only,prefix_only,[8],[8],14,29,43,0.07542972266674042,0.13222652673721313,0.05679680407047272
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,equivalent,equivalent,True,16242,False,False,tail_only,tail_only,[17],[17],14,29,43,5.302350044250488,5.528876304626465,0.22652626037597656
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,total,total,True,4064,True,True,tail_only,tail_only,[23],[23],14,29,43,0.039755143225193024,9.22288703918457,9.183131895959377
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,the,the,False,195,False,False,both_prefix_and_tail,both_prefix_and_tail,"[9, 19, 22, 26]","[9, 19, 22, 26]",14,29,43,0.834659218788147,0.17993894219398499,-0.654720276594162
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.008306479081511497,0.010448044165968895,0.0021415650844573975
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,ide,ide,False,494,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.8791521191596985,7.276212692260742,6.397060573101044
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.009984549134969711,0.0216787438839674,0.011694194748997688
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,free,free,True,2045,True,True,tail_only,tail_only,[27],[27],14,29,43,0.05941249802708626,8.311980247497559,8.252567749470472
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,ations,ations,True,895,True,True,prefix_only,prefix_only,[1],[1],14,29,43,0.02300269342958927,3.8535146713256836,3.8305119778960943
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.009592629969120026,0.009383385069668293,-0.00020924489945173264
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,complex,complex,True,6110,True,True,both_prefix_and_tail,both_prefix_and_tail,"[6, 15]","[6, 15]",14,29,43,0.026598237454891205,0.03218533471226692,0.005587097257375717
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,is,is,False,262,False,False,tail_only,tail_only,[16],[16],14,29,43,3.825038194656372,4.291174411773682,0.46613621711730957
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,vious,vious,True,4095,True,True,prefix_only,prefix_only,[0],[0],14,29,43,0.6641877293586731,9.21944808959961,8.555260360240936
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,an,an,False,221,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.011683019809424877,5.56073522567749,5.549052205868065
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,assumed,assumed,True,8179,True,True,prefix_only,prefix_only,[7],[7],14,29,43,2.0810630321502686,10.072671890258789,7.9916088581085205
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,strong,strong,True,1864,True,True,prefix_only,prefix_only,"[3, 12]","[3, 12]",14,29,43,0.10084092617034912,0.1880677342414856,0.08722680807113647
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,this,this,False,325,False,False,prefix_only,prefix_only,[1],[1],14,26,31,3.5111329555511475,2.3512418270111084,-1.159891128540039
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,she,she,False,350,False,False,prefix_only,prefix_only,[12],[12],14,26,31,4.191514492034912,4.145421981811523,-0.04609251022338867
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,ic,ic,False,243,True,True,tail_only,tail_only,[21],[21],14,26,31,0.009764526970684528,3.78865385055542,3.7788893235847354
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,on,on,False,250,True,True,tail_only,tail_only,[23],[23],14,26,31,0.03440680727362633,0.4406300187110901,0.40622321143746376
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,Despite,despite,True,5639,True,True,prefix_only,prefix_only,[0],[0],14,26,31,16.37061309814453,14.661304473876953,-1.7093086242675781
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,typ,typ,False,5204,True,True,prefix_only,prefix_only,[4],[4],14,26,31,0.12455877661705017,8.462648391723633,8.338089615106583
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,surv,surv,True,3903,False,False,not_in_source,not_in_source,[],[],14,26,31,7.908249855041504,11.565666198730469,3.657416343688965
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,ives,ives,True,2799,False,False,not_in_source,not_in_source,[],[],14,26,31,8.294698715209961,6.340535640716553,-1.9541630744934082
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,this,this,False,325,True,True,prefix_only,prefix_only,[1],[1],14,26,31,0.04772495478391647,2.3512418270111084,2.303516872227192
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,typ,typ,False,5204,True,True,prefix_only,prefix_only,[4],[4],14,26,31,0.11218245327472687,10.273019790649414,10.160837337374687
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,as,as,False,310,False,False,tail_only,tail_only,[19],[19],14,26,31,1.599951148033142,1.4691134691238403,-0.13083767890930176
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,on,on,False,250,False,False,tail_only,tail_only,[23],[23],14,26,31,0.5610300898551941,0.4406300187110901,-0.120400071144104
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,Despite,despite,True,5639,True,True,prefix_only,prefix_only,[0],[0],14,26,31,2.0537281036376953,9.452675819396973,7.398947715759277
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,[5],[5],14,26,31,0.11009694635868073,0.453902006149292,0.34380505979061127
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,[7],[7],14,26,31,0.001632549217902124,1.5621174573898315,1.5604849081719294
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,she,she,False,350,True,True,prefix_only,prefix_only,[12],[12],14,26,31,0.022440779954195023,4.13153600692749,4.109095226973295
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,The,the,False,308,False,False,prefix_only,prefix_only,[0],[0],8,10,15,7.720531940460205,5.261651515960693,-2.4588804244995117
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,salt,salt,True,5319,True,True,prefix_only,prefix_only,[1],[1],8,10,15,0.030859624966979027,7.9915008544921875,7.9606412295252085
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,fortun,fortun,True,7642,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.19566193222999573,8.499731063842773,8.304069131612778
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,well,well,True,602,True,True,tail_only,tail_only,[9],[9],8,10,15,0.0642852932214737,6.778175354003906,6.713890060782433
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,'s,s,False,249,False,True,not_in_source,prefix_only,[],[2],8,10,15,5.791073799133301,7.2123494148254395,1.4212756156921387
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,pond,pond,True,7236,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.00701026851311326,7.9062700271606445,7.899259758647531
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,s,s,False,87,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.04608563706278801,4.278127670288086,4.232042033225298
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,ately,ately,True,1500,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.017555562779307365,4.059292316436768,4.04173675365746
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,pond,pond,True,7236,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.010036124847829342,6.893861770629883,6.8838256457820535
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,C,c,False,287,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.012959541752934456,5.099058151245117,5.086098609492183
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,erv,erv,False,1755,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.029895860701799393,6.624795913696289,6.59490005299449
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,are,are,False,331,True,True,prefix_only,prefix_only,[5],[5],8,10,15,0.014914789237082005,0.4047674238681793,0.3898526346310973
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,in,in,False,231,True,True,prefix_only,prefix_only,[3],[3],8,10,15,0.025384576991200447,1.1321498155593872,1.1067652385681868
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,C,c,False,287,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.012687441892921925,6.089956760406494,6.077269318513572
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,are,are,False,331,True,True,prefix_only,prefix_only,[5],[5],8,10,15,0.025782208889722824,1.3265209197998047,1.3007387109100819
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,fortun,fortun,True,7642,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.20407110452651978,10.01874828338623,9.81467717885971
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,infl,infl,True,3369,False,False,prefix_only,prefix_only,[5],[5],14,24,40,7.912156105041504,6.4402079582214355,-1.4719481468200684
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,the,the,False,195,False,False,prefix_only,prefix_only,[12],[12],14,24,40,0.02655981481075287,0.015858830884099007,-0.010700983926653862
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,ough,ough,True,468,False,False,tail_only,tail_only,[15],[15],14,24,40,12.666060447692871,11.296354293823242,-1.369706153869629
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,-and,and,False,6387,False,True,tail_only,tail_only,[22],"[21, 22]",14,24,40,17.17455291748047,13.87661361694336,-3.2979393005371094
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,In,in,False,565,False,False,not_in_source,not_in_source,[],[],14,24,40,10.557159423828125,11.541864395141602,0.9847049713134766
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,of,of,False,228,True,True,tail_only,tail_only,"[14, 19]","[14, 19]",14,24,40,0.005558984819799662,2.1102821826934814,2.104723197873682
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,breath,breath,True,4011,True,True,tail_only,tail_only,[20],[20],14,24,40,0.020522164180874825,5.328719139099121,5.308196974918246
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,ez,ez,False,5596,True,True,tail_only,tail_only,[22],[22],14,24,40,0.04075855389237404,9.47860050201416,9.437841948121786
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,condition,condition,True,4524,True,True,prefix_only,prefix_only,[1],[1],14,24,40,0.022346824407577515,4.92420768737793,4.901860862970352
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,of,of,False,228,False,False,tail_only,tail_only,"[14, 19]","[14, 19]",14,24,40,2.2977800369262695,1.9839338064193726,-0.313846230506897
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,whe,whe,False,348,False,False,tail_only,tail_only,[22],[22],14,24,40,7.857321739196777,7.724771499633789,-0.13255023956298828
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,sin,sin,False,6597,False,False,tail_only,tail_only,[23],[23],14,24,40,9.33426284790039,9.080150604248047,-0.25411224365234375
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,"[2, 7]","[2, 7]",14,24,40,0.011673358269035816,0.053484898060560226,0.04181153979152441
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,marked,marked,True,5906,True,True,prefix_only,prefix_only,[3],[3],14,24,40,0.1580228954553604,5.513844966888428,5.355822071433067
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,to,to,False,213,True,True,prefix_only,prefix_only,[8],[8],14,24,40,0.013864636421203613,2.422006368637085,2.4081417322158813
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,the,the,False,195,True,True,prefix_only,prefix_only,[12],[12],14,24,40,0.007426393683999777,0.21167398989200592,0.20424759620800614
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,from,from,False,388,True,True,prefix_only,prefix_only,"[3, 20]","[3, 20]",24,31,40,0.023801786825060844,2.8965914249420166,2.8727896381169558
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,ases,ases,True,2478,True,True,prefix_only,prefix_only,[6],[6],24,31,40,0.103078193962574,5.094229698181152,4.991151504218578
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,there,there,False,381,False,False,prefix_only,prefix_only,[17],[17],24,31,40,2.5801138877868652,2.0849947929382324,-0.4951190948486328
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,lea,lea,False,834,True,True,prefix_only,prefix_only,[19],[19],24,31,40,0.02003001607954502,5.960696220397949,5.940666204318404
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,ases,ases,True,2478,True,True,prefix_only,prefix_only,[6],[6],24,31,40,0.08684398233890533,5.297419548034668,5.210575565695763
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,ing,ing,False,212,True,True,prefix_only,prefix_only,[14],[14],24,31,40,0.06777890026569366,7.437437057495117,7.3696581572294235
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,from,from,False,388,True,True,prefix_only,prefix_only,"[3, 20]","[3, 20]",24,31,40,0.005210391711443663,0.5666179060935974,0.5614075143821537
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,er,er,False,202,True,True,tail_only,tail_only,[26],[26],24,31,40,0.2663348913192749,8.959953308105469,8.693618416786194
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,repeat,source,you,you,False,227,True,True,prefix_only,prefix_only,[9],[9],24,31,40,0.003953261766582727,0.09993467479944229,0.09598141303285956
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054908,repeat,source,your,your,False,391,True,True,prefix_only,prefix_only,"[4, 12]","[4, 12]",24,31,40,0.01638258993625641,4.434017181396484,4.417634591460228
