frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00001,BASE_0001,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00002,BASE_0001,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00003,BASE_0001,action_only,empty_full,glass,empty,full,0.2290630340576172,-0.008557796478271484,0.2290630340576172,0.008557796478271484,0.23762083053588867,0.008557796478271484,True,False,False,False
OD_00004,BASE_0001,action_distance,empty_full,glass,empty,full,0.6126346588134766,0.7412395477294922,0.6126346588134766,-0.7412395477294922,-0.12860488891601562,-0.7412395477294922,False,True,False,False
OD_00005,BASE_0001,contradict_adjacent,empty_full,glass,empty,full,-0.7166838645935059,0.43184328079223633,-0.7166838645935059,-0.43184328079223633,-1.1485271453857422,-0.7166838645935059,False,False,False,False
OD_00006,BASE_0001,contradict_then,empty_full,glass,empty,full,-0.9668807983398438,0.44561004638671875,-0.9668807983398438,-0.44561004638671875,-1.4124908447265625,-0.9668807983398438,False,False,False,False
OD_00007,BASE_0001,contradict_distance,empty_full,glass,empty,full,-0.20679521560668945,1.101409912109375,-0.20679521560668945,-1.101409912109375,-1.3082051277160645,-1.101409912109375,False,False,False,False
OD_00008,BASE_0001,consistent_adjacent,empty_full,glass,empty,full,0.9123058319091797,-0.8841142654418945,0.9123058319091797,0.8841142654418945,1.7964200973510742,0.8841142654418945,True,False,False,False
OD_00009,BASE_0001,explicit_override_direct,empty_full,glass,empty,full,-0.0872650146484375,-0.20598649978637695,-0.0872650146484375,0.20598649978637695,0.11872148513793945,-0.0872650146484375,False,False,True,False
OD_00010,BASE_0001,tf_prior_only_contradict,empty_full,glass,empty,full,0.4106602668762207,0.33719348907470703,0.4106602668762207,-0.33719348907470703,0.07346677780151367,-0.33719348907470703,False,True,False,True
OD_00011,BASE_0001,tf_action_only,empty_full,glass,empty,full,0.5886678695678711,0.3662385940551758,0.5886678695678711,-0.3662385940551758,0.2224292755126953,-0.3662385940551758,False,True,False,True
OD_00012,BASE_0001,tf_contradict_adjacent,empty_full,glass,empty,full,0.5446109771728516,0.5280060768127441,0.5446109771728516,-0.5280060768127441,0.016604900360107422,-0.5280060768127441,False,True,False,True
OD_00013,BASE_0001,tf_contradict_distance,empty_full,glass,empty,full,0.8562664985656738,0.8845176696777344,0.8562664985656738,-0.8845176696777344,-0.028251171112060547,-0.8845176696777344,False,True,False,True
OD_00014,BASE_0002,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00015,BASE_0002,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00016,BASE_0002,action_only,empty_full,glass,empty,full,-0.08600139617919922,-0.3394613265991211,-0.08600139617919922,0.3394613265991211,0.2534599304199219,-0.08600139617919922,False,False,True,False
OD_00017,BASE_0002,action_distance,empty_full,glass,empty,full,0.3943939208984375,0.523017406463623,0.3943939208984375,-0.523017406463623,-0.12862348556518555,-0.523017406463623,False,True,False,False
OD_00018,BASE_0002,contradict_adjacent,empty_full,glass,empty,full,-0.9741878509521484,0.17351770401000977,-0.9741878509521484,-0.17351770401000977,-1.1477055549621582,-0.9741878509521484,False,False,False,False
OD_00019,BASE_0002,contradict_then,empty_full,glass,empty,full,-1.2756733894348145,0.11494255065917969,-1.2756733894348145,-0.11494255065917969,-1.3906159400939941,-1.2756733894348145,False,False,False,False
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-0.39928722381591797,0.9063620567321777,-0.39928722381591797,-0.9063620567321777,-1.3056492805480957,-0.9063620567321777,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,0.7124009132385254,-1.1711034774780273,0.7124009132385254,1.1711034774780273,1.8835043907165527,0.7124009132385254,True,False,False,False
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,-0.0872650146484375,-0.20598649978637695,-0.0872650146484375,0.20598649978637695,0.11872148513793945,-0.0872650146484375,False,False,True,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,0.4106602668762207,0.33719348907470703,0.4106602668762207,-0.33719348907470703,0.07346677780151367,-0.33719348907470703,False,True,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,0.27563953399658203,0.1920161247253418,0.27563953399658203,-0.1920161247253418,0.08362340927124023,-0.1920161247253418,False,True,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,0.27114295959472656,0.298922061920166,0.27114295959472656,-0.298922061920166,-0.027779102325439453,-0.298922061920166,False,True,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,0.6805281639099121,0.7208843231201172,0.6805281639099121,-0.7208843231201172,-0.04035615921020508,-0.7208843231201172,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,0.1344585418701172,-0.1176905632019043,0.1344585418701172,0.1176905632019043,0.2521491050720215,0.1176905632019043,True,False,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,0.5753440856933594,0.7125186920166016,0.5753440856933594,-0.7125186920166016,-0.1371746063232422,-0.7125186920166016,False,True,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-0.8044238090515137,0.3559560775756836,-0.8044238090515137,-0.3559560775756836,-1.1603798866271973,-0.8044238090515137,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-1.085226058959961,0.32680797576904297,-1.085226058959961,-0.32680797576904297,-1.412034034729004,-1.085226058959961,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-0.26500415802001953,1.048666000366211,-0.26500415802001953,-1.048666000366211,-1.3136701583862305,-1.048666000366211,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,0.8570623397827148,-0.9521656036376953,0.8570623397827148,0.9521656036376953,1.8092279434204102,0.8570623397827148,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,-0.0872650146484375,-0.20598649978637695,-0.0872650146484375,0.20598649978637695,0.11872148513793945,-0.0872650146484375,False,False,True,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,0.4106602668762207,0.33719348907470703,0.4106602668762207,-0.33719348907470703,0.07346677780151367,-0.33719348907470703,False,True,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,0.4736318588256836,0.3267087936401367,0.4736318588256836,-0.3267087936401367,0.14692306518554688,-0.3267087936401367,False,True,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,0.45255231857299805,0.4395880699157715,0.45255231857299805,-0.4395880699157715,0.012964248657226562,-0.4395880699157715,False,True,False,True
OD_00039,BASE_0003,tf_contradict_distance,empty_full,glass,empty,full,0.8188872337341309,0.8370280265808105,0.8188872337341309,-0.8370280265808105,-0.018140792846679688,-0.8370280265808105,False,True,False,True
OD_00040,BASE_0004,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00041,BASE_0004,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00042,BASE_0004,action_only,empty_full,glass,empty,full,0.016510009765625,-0.19534778594970703,0.016510009765625,0.19534778594970703,0.21185779571533203,0.016510009765625,True,False,False,False
OD_00043,BASE_0004,action_distance,empty_full,glass,empty,full,0.5344982147216797,0.6676025390625,0.5344982147216797,-0.6676025390625,-0.1331043243408203,-0.6676025390625,False,True,False,False
OD_00044,BASE_0004,contradict_adjacent,empty_full,glass,empty,full,-0.8557119369506836,0.3157787322998047,-0.8557119369506836,-0.3157787322998047,-1.1714906692504883,-0.8557119369506836,False,False,False,False
OD_00045,BASE_0004,contradict_then,empty_full,glass,empty,full,-1.1363086700439453,0.3246150016784668,-1.1363086700439453,-0.3246150016784668,-1.460923671722412,-1.1363086700439453,False,False,False,False
OD_00046,BASE_0004,contradict_distance,empty_full,glass,empty,full,-0.2868185043334961,1.0303478240966797,-0.2868185043334961,-1.0303478240966797,-1.3171663284301758,-1.0303478240966797,False,False,False,False
OD_00047,BASE_0004,consistent_adjacent,empty_full,glass,empty,full,0.808441162109375,-0.9972429275512695,0.808441162109375,0.9972429275512695,1.8056840896606445,0.808441162109375,True,False,False,False
OD_00048,BASE_0004,explicit_override_direct,empty_full,glass,empty,full,-0.0872650146484375,-0.20598649978637695,-0.0872650146484375,0.20598649978637695,0.11872148513793945,-0.0872650146484375,False,False,True,False
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,0.4106602668762207,0.33719348907470703,0.4106602668762207,-0.33719348907470703,0.07346677780151367,-0.33719348907470703,False,True,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,0.3721632957458496,0.2632918357849121,0.3721632957458496,-0.2632918357849121,0.1088714599609375,-0.2632918357849121,False,True,False,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,0.4445199966430664,0.4092106819152832,0.4445199966430664,-0.4092106819152832,0.0353093147277832,-0.4092106819152832,False,True,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,0.7791647911071777,0.7935686111450195,0.7791647911071777,-0.7935686111450195,-0.014403820037841797,-0.7935686111450195,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,0.017216205596923828,-0.20645618438720703,0.017216205596923828,0.20645618438720703,0.22367238998413086,0.017216205596923828,True,False,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,0.46911048889160156,0.6096792221069336,0.46911048889160156,-0.6096792221069336,-0.14056873321533203,-0.6096792221069336,False,True,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-0.8470144271850586,0.2790718078613281,-0.8470144271850586,-0.2790718078613281,-1.1260862350463867,-0.8470144271850586,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-1.1324520111083984,0.23643779754638672,-1.1324520111083984,-0.23643779754638672,-1.3688898086547852,-1.1324520111083984,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-0.3173255920410156,0.9966001510620117,-0.3173255920410156,-0.9966001510620117,-1.3139257431030273,-0.9966001510620117,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,0.8171024322509766,-1.024251937866211,0.8171024322509766,1.024251937866211,1.8413543701171875,0.8171024322509766,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,-0.0872650146484375,-0.20598649978637695,-0.0872650146484375,0.20598649978637695,0.11872148513793945,-0.0872650146484375,False,False,True,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,0.4106602668762207,0.33719348907470703,0.4106602668762207,-0.33719348907470703,0.07346677780151367,-0.33719348907470703,False,True,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,0.46690940856933594,0.3042469024658203,0.46690940856933594,-0.3042469024658203,0.16266250610351562,-0.3042469024658203,False,True,False,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,0.4394721984863281,0.4356212615966797,0.4394721984863281,-0.4356212615966797,0.0038509368896484375,-0.4356212615966797,False,True,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,0.7658748626708984,0.7934331893920898,0.7658748626708984,-0.7934331893920898,-0.027558326721191406,-0.7934331893920898,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,-0.0990142822265625,-0.0990142822265625,-0.0990142822265625,0.0990142822265625,0.0,-0.0990142822265625,False,False,True,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-1.4368090629577637,0.4211235046386719,-1.4368090629577637,-0.4211235046386719,-1.8579325675964355,-1.4368090629577637,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,0.10884857177734375,-0.11888694763183594,0.10884857177734375,0.11888694763183594,0.2277355194091797,0.10884857177734375,True,False,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,0.5487422943115234,0.6843428611755371,0.5487422943115234,-0.6843428611755371,-0.13560056686401367,-0.6843428611755371,False,True,False,False
