arch,seed,contrast,n_checkpoints_required,excess_n_pairs,excess_mean,excess_median,excess_sd,excess_se,excess_q10,excess_q25,excess_q75,excess_q90,excess_frac_positive,excess_frac_negative,gain_n_pairs,gain_mean,gain_median,gain_sd,gain_se,gain_q10,gain_q25,gain_q75,gain_q90,gain_frac_positive,gain_frac_negative,true_n_pairs,true_mean,true_median,true_sd,true_se,true_q10,true_q25,true_q75,true_q90,true_frac_positive,true_frac_negative,unrelated_n_pairs,unrelated_mean,unrelated_median,unrelated_sd,unrelated_se,unrelated_q10,unrelated_q25,unrelated_q75,unrelated_q90,unrelated_frac_positive,unrelated_frac_negative
D,43022,RminusC,3,1465,0.7851721007435182,0.6067025661468506,1.790791181885005,0.04678710082376227,-1.2380032221476238,-0.37036577860514325,1.7889777819315595,2.984793647130331,0.6607508532423209,0.3392491467576792,1465,-0.7851721007435184,-0.6067025661468506,1.790791181885005,0.04678710082376227,-2.9847936471303305,-1.7889777819315593,0.37036577860514325,1.2380032221476243,0.3392491467576792,0.6607508532423209,1465,0.48374961027504704,0.3448379834493001,1.7257984674937028,0.04508906885230983,-1.4620595296223957,-0.6041732629140218,1.4536673227945964,2.5982787450154636,0.5965870307167236,0.40341296928327647,1465,-0.30142249046847125,-0.24508428573608398,1.1816887964488865,0.03087338904783295,-1.8337627887725831,-1.0661452611287434,0.45725059509277344,1.1033376375834152,0.4150170648464164,0.5849829351535836
D,43022,VminusC,3,1465,-0.6710659184934418,-0.6678970654805504,1.8687839009205092,0.048824777380329,-3.060037430624167,-1.7902080416679373,0.47413981830080293,1.578476961453756,0.3460750853242321,0.653924914675768,1465,0.6710659184934418,0.6678970654805502,1.8687839009205092,0.048824777380329,-1.5784769614537557,-0.4741398183008026,1.7902080416679382,3.060037430624168,0.653924914675768,0.3460750853242321,1465,-1.1550487909175717,-1.0357083876927697,1.9389050532238141,0.0506567974705998,-3.687085477511088,-2.340407133102417,0.0741581916809082,1.0967394232749945,0.2696245733788396,0.7303754266211604,1465,-0.48398287242413013,-0.4186968008677165,1.3237060872672395,0.034583803400689936,-2.198861559232076,-1.2464791138966878,0.3936457633972168,1.0835574467976887,0.3658703071672355,0.6341296928327645
D,43022,VminusR,3,1465,-1.4562380192369602,-1.1989963849385579,2.0947518218961245,0.05472852763807455,-4.177002239227296,-2.547717049717903,-0.11672743161519368,0.8310684760411617,0.2273037542662116,0.7726962457337884,1465,1.4562380192369602,1.1989963849385576,2.0947518218961245,0.05472852763807455,-0.8310684760411579,0.11672743161519383,2.547717049717903,4.177002239227296,0.7726962457337884,0.2273037542662116,1465,-1.6387984011926189,-1.3318410317103069,2.0641012669355816,0.05392773599930085,-4.412458610534668,-2.7978607018788657,-0.24871488412221274,0.580929636955262,0.19726962457337885,0.8027303754266212,1465,-0.18256038195565896,-0.16157873471577963,1.1932177414903191,0.03117459999833436,-1.7077672958374024,-0.9130101203918457,0.5861709912618002,1.2905840078989674,0.44641638225255975,0.5535836177474402
D,43122,RminusC,3,1465,1.0550364341236653,0.877691904703776,2.0617690258987027,0.05386680271034925,-1.230064304669698,-0.2650209665298462,2.1211747328440347,3.511359786987305,0.701023890784983,0.29897610921501705,1465,-1.0550364341236655,-0.877691904703776,2.0617690258987023,0.053866802710349236,-3.5113597869873048,-2.1211747328440347,0.2650209665298462,1.2300643046696982,0.29897610921501705,0.701023890784983,1465,0.7087538935712394,0.5551096300284066,1.929173497930657,0.050402546018348565,-1.4853068192799885,-0.5085107485453287,1.6881717840830486,3.1075798670450867,0.6354948805460751,0.36450511945392494,1465,-0.3462825405524262,-0.3488602638244629,1.3578105803258176,0.0354748343435581,-1.9461183547973633,-1.1852654616038005,0.4981826146443682,1.280836486816407,0.3924914675767918,0.6075085324232082
D,43122,VminusC,3,1465,-0.8890517222888946,-0.7717742919921875,1.8642370842902858,0.04870598498830845,-3.2585174878438314,-1.9937801361083984,0.2563491662343343,1.2749582171440128,0.315358361774744,0.6846416382252559,1465,0.8890517222888946,0.7717742919921875,1.8642370842902858,0.04870598498830845,-1.2749582171440124,-0.2563491662343344,1.9937801361083984,3.2585174878438314,0.6846416382252559,0.315358361774744,1465,-1.3517099837965383,-1.2087743779023488,1.9158341048584957,0.050054034402416854,-3.751913062731425,-2.515246351559957,-0.11078075567881267,0.9109095891316751,0.22662116040955632,0.7733788395904437,1465,-0.46265826150764355,-0.3607053756713867,1.4010287017913994,0.03660397247360817,-2.157280508677165,-1.3261555830637615,0.3913736343383789,1.2329147656758639,0.3781569965870307,0.6218430034129693
D,43122,VminusR,3,1465,-1.9440881564125603,-1.6408822933832805,2.411987878706468,0.0630167945924019,-4.964255857467651,-3.1931966145833335,-0.31834727525711076,0.5810515920321144,0.19044368600682593,0.8095563139931741,1465,1.94408815641256,1.6408822933832805,2.411987878706468,0.0630167945924019,-0.5810515920321146,0.3183472752571106,3.1931966145833335,4.964255857467654,0.8095563139931741,0.19044368600682593,1465,-2.0604638773677775,-1.7288301785786946,2.3094670285230365,0.06033828388574261,-5.012804778416951,-3.2691458066304526,-0.5415181616942087,0.3049964666366582,0.14880546075085324,0.8511945392491468,1465,-0.11637572095521746,-0.057799339294433594,1.314550895831421,0.03434461031715152,-1.654878362019857,-0.8662376403808594,0.6737736860911051,1.3927033901214623,0.48464163822525597,0.515358361774744
RBT,43022,RminusC,5,1465,0.3958543418536007,0.253871059417725,0.8459634065604281,0.02210206058435783,-0.4927484989166257,-0.1551288604736328,0.8068811893463135,1.4960994148254396,0.6593856655290102,0.34061433447098977,1465,-0.3958543418536007,-0.25387105941772464,0.845963406560428,0.022102060584357826,-1.4960994148254394,-0.8068811893463135,0.1551288604736328,0.492748498916626,0.34061433447098977,0.6593856655290102,1465,0.49741573365475134,0.5270944595336917,1.1378150667616314,0.02972712217140609,-0.9786585807800295,-0.21122517585754394,1.2609114646911623,1.9534436416625984,0.6757679180887372,0.3242320819112628,1465,0.10156139180115059,0.1204756736755371,1.1223459642553237,0.029322968707877248,-1.3051500129699702,-0.6788948059082024,0.8344968318939209,1.5414170551300055,0.5440273037542662,0.4559726962457338
RBT,43022,VminusC,5,1465,-0.06111547303077711,-0.05368652343749929,0.6129429371000353,0.01601405193827555,-0.8336916637420652,-0.41201438903808596,0.31356315612792984,0.6451084899902347,0.4662116040955631,0.5337883959044368,1465,0.06111547303077711,0.05368652343749998,0.6129429371000354,0.016014051938275552,-0.6451084899902343,-0.3135631561279296,0.41201438903808596,0.833691663742066,0.5337883959044368,0.4662116040955631,1465,-0.49772892026974486,-0.41154546737670916,0.96961229588927,0.02533257294687975,-1.7530140686035156,-1.0777192115783696,0.1560037612915039,0.6558210754394532,0.310580204778157,0.689419795221843,1465,-0.43661344723896767,-0.41067957878112776,0.9018541943931,0.023562291096937294,-1.5992777061462402,-1.005497360229492,0.14437232017517107,0.6726959037780762,0.31877133105802047,0.6812286689419795
RBT,43022,VminusR,5,1465,-0.4569698148843778,-0.3292116165161133,0.7628196257468716,0.019929804826599437,-1.5751633930206297,-0.8572189331054684,0.07098546028137225,0.36003421783447265,0.29897610921501705,0.701023890784983,1465,0.4569698148843779,0.3292116165161133,0.7628196257468716,0.019929804826599437,-0.36003421783447265,-0.07098546028137205,0.8572189331054687,1.5751633930206301,0.701023890784983,0.29897610921501705,1465,-0.995144653924496,-1.0114310741424561,0.9086592264512966,0.023740082748044622,-2.1388936114311217,-1.5860800266265869,-0.4010485649108887,0.1468519401550293,0.13310580204778158,0.8668941979522184,1465,-0.5381748390401182,-0.5276131629943844,0.888426884394419,0.02321148251966983,-1.6051453971862792,-1.137622022628784,0.07330045700073243,0.5837505912780764,0.27030716723549486,0.7296928327645051
