column,subtask,n_items,gain_prev_to_best,gain_prev_to_best_per_item,loss_prev_to_best,loss_prev_to_best_per_item,gain_best_to_next,gain_best_to_next_per_item,loss_best_to_next,loss_best_to_next_per_item,transient_gain_best_only_vs_neighbors,transient_gain_best_only_vs_neighbors_per_item,persistent_gain_prev_to_best_through_next,persistent_gain_prev_to_best_through_next_per_item,recovered_loss_best_only_vs_neighbors,recovered_loss_best_only_vs_neighbors_per_item,gain_best_to_final,gain_best_to_final_per_item,loss_best_to_final,loss_best_to_final_per_item,net_prev_to_best,net_best_to_next,net_best_to_final,mean_flip_count_all,frac_any_flip_all
Entity,regular_2_ops,405,5,0.012345679012345678,7,0.01728395061728395,1,0.0024691358024691358,5,0.012345679012345678,2,0.0049382716049382715,3,0.007407407407407408,1,0.0024691358024691358,1,0.0024691358024691358,5,0.012345679012345678,-2,-4,-4,0.5654320987654321,0.20493827160493827
Entity,regular_5_ops,94,0,0.0,2,0.02127659574468085,1,0.010638297872340425,2,0.02127659574468085,0,0.0,0,0.0,1,0.010638297872340425,1,0.010638297872340425,2,0.02127659574468085,-2,-1,-1,0.6808510638297872,0.20212765957446807
Entity,ambiref_2_ops,413,4,0.009685230024213076,3,0.007263922518159807,5,0.012106537530266344,4,0.009685230024213076,2,0.004842615012106538,2,0.004842615012106538,2,0.004842615012106538,5,0.012106537530266344,4,0.009685230024213076,1,1,1,0.4092009685230024,0.15254237288135594
Entity,move_contents_1_ops,437,5,0.011441647597254004,6,0.013729977116704805,4,0.009153318077803204,4,0.009153318077803204,2,0.004576659038901602,3,0.006864988558352402,4,0.009153318077803204,4,0.009153318077803204,4,0.009153318077803204,-1,0,0,0.36384439359267734,0.12356979405034325
Entity,regular_3_ops,425,7,0.01647058823529412,6,0.01411764705882353,5,0.011764705882352941,4,0.009411764705882352,3,0.007058823529411765,4,0.009411764705882352,3,0.007058823529411765,5,0.011764705882352941,4,0.009411764705882352,1,1,1,0.5647058823529412,0.2023529411764706
Entity,move_contents_0_ops,516,7,0.013565891472868217,7,0.013565891472868217,7,0.013565891472868217,2,0.003875968992248062,0,0.0,7,0.013565891472868217,5,0.009689922480620155,7,0.013565891472868217,2,0.003875968992248062,0,5,5,0.5775193798449613,0.20930232558139536
GlobalPIQA,global_piqa_parallel,103,5,0.04854368932038835,1,0.009708737864077669,0,0.0,2,0.019417475728155338,2,0.019417475728155338,3,0.02912621359223301,0,0.0,0,0.0,2,0.019417475728155338,4,-2,-2,0.39805825242718446,0.17475728155339806
GlobalPIQA,global_piqa_nonparallel,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.28,0.13
Supplement,turn_taking,280,1,0.0035714285714285713,3,0.010714285714285714,1,0.0035714285714285713,0,0.0,0,0.0,1,0.0035714285714285713,1,0.0035714285714285713,1,0.0035714285714285713,0,0.0,-2,1,1,0.17142857142857143,0.07142857142857142
Supplement,qa_congruence_easy,64,0,0.0,1,0.015625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,0,0,0.296875,0.109375
Supplement,subject_aux_inversion,3867,32,0.008275148694078097,33,0.008533747090768037,35,0.009050943884147919,14,0.0036203775536591673,7,0.0018101887768295836,25,0.006464959917248513,16,0.004137574347039048,35,0.009050943884147919,14,0.0036203775536591673,-1,21,21,0.29842254978019134,0.12050685285751228
Supplement,hypernym,842,14,0.0166270783847981,14,0.0166270783847981,5,0.0059382422802850355,11,0.013064133016627079,4,0.004750593824228029,10,0.011876484560570071,4,0.004750593824228029,5,0.0059382422802850355,11,0.013064133016627079,0,-6,-6,0.4584323040380047,0.16508313539192399
Supplement,qa_congruence_tricky,165,3,0.01818181818181818,3,0.01818181818181818,1,0.006060606060606061,3,0.01818181818181818,1,0.006060606060606061,2,0.012121212121212121,0,0.0,1,0.006060606060606061,3,0.01818181818181818,0,-2,-2,0.5757575757575758,0.19393939393939394
