subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,-0.3653551803611328,-0.5826916620135307,-0.39233165979385376,-0.12667210400104523,105,-0.3653551803611328,-1.756203385765404,-0.3803420413721528,0.7980466347076827
EWoK_plus_Entity_item_pool,14398,-1.1182108626198082,-1.8518197238445282,-1.1112654209136963,-0.3948465026915083,29,-1.1182108626198084,-1.8699707818149562,-1.097244466819134,-0.305283392675661
BLiMP,59875,0.4292275574112735,0.13089769780635835,0.4392484128475189,0.7599999934434889,67,0.4292275574112735,-0.7903912555513015,0.3831878869988133,1.5517225967200003
Supplement,5218,-5.538520505940974,-6.487639307975769,-5.5193562507629395,-4.55107319355011,5,-5.538520505940974,-6.862366155471097,-5.495495495495495,5.136268343815513
EWoK,7618,-1.7852454712522972,-3.079220253229141,-1.8049357533454895,-0.4200577735900879,11,-1.7852454712522972,-3.027640686835528,-1.8028968067350872,-0.713425156932268
Entity,6780,-0.3687315634218289,-1.297935128211975,-0.39823007583618164,0.5092182934284207,18,-0.3687315634218289,-1.6271674926186064,-0.4412346024832864,0.8122414526727147
COMPS,91028,-0.4723821241815705,-0.8882157370448113,-0.4498615860939026,-0.09958474114537275,4,-0.4723821241815705,-4.165362334484743,-0.4723821241815705,2.0070747462319285
GlobalPIQA_item_pool,203,3.4482758620689653,-1.2438423916697499,3.2019704580307007,8.374383926391602,2,3.4482758620689653,-0.970873786407767,3.4482758620689653,8.0
