comparison,packet_type,condition,probe_set,n_packets,mean_delta_full_m_orig_new_minus_source,se_delta_full_m_orig_new_minus_source,mean_delta_full_m_source_minus_orig_new,se_delta_full_m_source_minus_orig_new,mean_delta_full_m_source_minus_swapped_new,se_delta_full_m_source_minus_swapped_new,mean_delta_full_m_orig_new_minus_swapped_new,se_delta_full_m_orig_new_minus_swapped_new,mean_delta_full_gold_margin_vs_original_competitor,se_delta_full_gold_margin_vs_original_competitor,mean_delta_full_retention_margin_vs_swapped_new,se_delta_full_retention_margin_vs_swapped_new,mean_delta_content_m_orig_new_minus_source,se_delta_content_m_orig_new_minus_source,mean_delta_content_m_source_minus_orig_new,se_delta_content_m_source_minus_orig_new,mean_delta_content_m_source_minus_swapped_new,se_delta_content_m_source_minus_swapped_new,mean_delta_content_m_orig_new_minus_swapped_new,se_delta_content_m_orig_new_minus_swapped_new,mean_delta_content_gold_margin_vs_original_competitor,se_delta_content_gold_margin_vs_original_competitor,mean_delta_content_retention_margin_vs_swapped_new,se_delta_content_retention_margin_vs_swapped_new
view_minus_clean,UNCHANGED_DISTRACTOR_USE,U,balanced_heldout,200,-0.19266949184233792,0.06385876275766783,0.19266949184233792,0.06385876275766783,-0.1714267348871168,0.0655755331722301,-0.36409622672945474,0.08039279187550623,0.19266949184233792,0.06385876275766783,-0.1714267348871168,0.0655755331722301,-0.27653723354836673,0.07730089914977283,0.27653723354836673,0.07730089914977283,-0.16913974966114656,0.07899705700822757,-0.44567698320951327,0.09370938931904615,0.27653723354836673,0.07730089914977283,-0.16913974966114656,0.07899705700822757
view_minus_clean,UNCHANGED_DISTRACTOR_USE,U,extended_nontrain,200,-0.19266949184233792,0.06385876275766783,0.19266949184233792,0.06385876275766783,-0.1714267348871168,0.0655755331722301,-0.36409622672945474,0.08039279187550623,0.19266949184233792,0.06385876275766783,-0.1714267348871168,0.0655755331722301,-0.27653723354836673,0.07730089914977283,0.27653723354836673,0.07730089914977283,-0.16913974966114656,0.07899705700822757,-0.44567698320951327,0.09370938931904615,0.27653723354836673,0.07730089914977283,-0.16913974966114656,0.07899705700822757
view_minus_clean,UPDATED_USE,N,balanced_heldout,200,-0.16286040485448663,0.09540651936798383,0.16286040485448663,0.09540651936798383,0.3022961938780155,0.09271643094922846,0.13943578902352882,0.0859189438988516,-0.16286040485448663,0.09540651936798383,0.3022961938780155,0.09271643094922846,-0.1647723846370973,0.10370150085754573,0.1647723846370973,0.10370150085754573,0.3501111321163564,0.10175021065586409,0.18533874747925905,0.09647247403612061,-0.1647723846370973,0.10370150085754573,0.3501111321163564,0.10175021065586409
view_minus_clean,UPDATED_USE,N,extended_nontrain,1125,-0.08748231204028276,0.039857168540986095,0.08748231204028276,0.039857168540986095,0.19454525648031484,0.03920862884304733,0.10706294444003207,0.036607475925856184,-0.08748231204028276,0.039857168540986095,0.19454525648031484,0.03920862884304733,-0.10645288092776088,0.043507818371512796,0.10645288092776088,0.043507818371512796,0.21539636682698485,0.043918619210991675,0.10894348589922398,0.04089480180992467,-0.10645288092776088,0.043507818371512796,0.21539636682698485,0.043918619210991675
view_minus_clean,UPDATED_USE,T,balanced_heldout,200,0.24845524174898995,0.09969032996564967,-0.24845524174898995,0.09969032996564967,0.14640223081802353,0.09733347967035214,0.3948574725670135,0.08656264228441074,0.24845524174898995,0.09969032996564967,0.14640223081802353,0.09733347967035214,0.2512944203213121,0.107585748029265,-0.2512944203213121,0.107585748029265,0.16796356928277542,0.10779521314974322,0.4192579896040875,0.0937006557751498,0.2512944203213121,0.107585748029265,0.16796356928277542,0.10779521314974322
view_minus_clean,UPDATED_USE,T,extended_nontrain,1125,0.3643972123577254,0.03994978409245316,-0.3643972123577254,0.03994978409245316,0.0530799581735987,0.03946999048025095,0.4174771705313241,0.03609983633014322,0.3643972123577254,0.03994978409245316,0.0530799581735987,0.03946999048025095,0.36940214043012193,0.04324595198924514,-0.36940214043012193,0.04324595198924514,0.06684501501785284,0.0456860359052787,0.4362471554479748,0.04040779427413454,0.36940214043012193,0.04324595198924514,0.06684501501785284,0.0456860359052787
view_minus_clean,UPDATED_USE,U,balanced_heldout,200,-0.06780182468080474,0.09289989235700684,0.06780182468080474,0.09289989235700684,-0.2228298565447309,0.0980727509413625,-0.29063168122553557,0.09037510849549972,-0.06780182468080474,0.09289989235700684,-0.2228298565447309,0.0980727509413625,-0.03966773609042576,0.10192035188761692,0.03966773609042576,0.10192035188761692,-0.2580269273067392,0.10263959626919948,-0.2976946633971649,0.09791531502489895,-0.03966773609042576,0.10192035188761692,-0.2580269273067392,0.10263959626919948
view_minus_clean,UPDATED_USE,U,extended_nontrain,1125,-0.001230698236526398,0.038049050879286776,0.001230698236526398,0.038049050879286776,-0.18146467666576957,0.040286640481940736,-0.18269537490229598,0.036614276725742155,-0.001230698236526398,0.038049050879286776,-0.18146467666576957,0.040286640481940736,-0.015426561685844404,0.042464226125696294,0.015426561685844404,0.042464226125696294,-0.19677737546647106,0.0439599213066534,-0.21220393715231547,0.03872546280354754,-0.015426561685844404,0.042464226125696294,-0.19677737546647106,0.0439599213066534
view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,N,balanced_heldout,200,0.09582776238070649,0.06726337786107847,-0.09582776238070649,0.06726337786107847,-0.10223865921588501,0.06470419237288946,-0.006410896835178546,0.07590276157891679,-0.09582776238070649,0.06726337786107847,-0.10223865921588501,0.06470419237288946,0.05834571695380471,0.08069140277591047,-0.05834571695380471,0.08069140277591047,-0.04470197009960226,0.07472907276509276,0.013643746854202428,0.08646111182255356,-0.05834571695380471,0.08069140277591047,-0.04470197009960226,0.07472907276509276
view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,N,extended_nontrain,200,0.09582776238070649,0.06726337786107847,-0.09582776238070649,0.06726337786107847,-0.10223865921588501,0.06470419237288946,-0.006410896835178546,0.07590276157891679,-0.09582776238070649,0.06726337786107847,-0.10223865921588501,0.06470419237288946,0.05834571695380471,0.08069140277591047,-0.05834571695380471,0.08069140277591047,-0.04470197009960226,0.07472907276509276,0.013643746854202428,0.08646111182255356,-0.05834571695380471,0.08069140277591047,-0.04470197009960226,0.07472907276509276
