packet_id,probe_set,condition,slot_mode,comparison,packet_type,arm,delta_full_m_orig_new_minus_source,clean_full_m_orig_new_minus_source,arm_full_m_orig_new_minus_source,delta_full_m_source_minus_orig_new,clean_full_m_source_minus_orig_new,arm_full_m_source_minus_orig_new,delta_full_m_source_minus_swapped_new,clean_full_m_source_minus_swapped_new,arm_full_m_source_minus_swapped_new,delta_full_m_orig_new_minus_swapped_new,clean_full_m_orig_new_minus_swapped_new,arm_full_m_orig_new_minus_swapped_new,delta_full_gold_margin_vs_original_competitor,clean_full_gold_margin_vs_original_competitor,arm_full_gold_margin_vs_original_competitor,delta_full_retention_margin_vs_swapped_new,clean_full_retention_margin_vs_swapped_new,arm_full_retention_margin_vs_swapped_new,delta_content_m_orig_new_minus_source,clean_content_m_orig_new_minus_source,arm_content_m_orig_new_minus_source,delta_content_m_source_minus_orig_new,clean_content_m_source_minus_orig_new,arm_content_m_source_minus_orig_new,delta_content_m_source_minus_swapped_new,clean_content_m_source_minus_swapped_new,arm_content_m_source_minus_swapped_new,delta_content_m_orig_new_minus_swapped_new,clean_content_m_orig_new_minus_swapped_new,arm_content_m_orig_new_minus_swapped_new,delta_content_gold_margin_vs_original_competitor,clean_content_gold_margin_vs_original_competitor,arm_content_gold_margin_vs_original_competitor,delta_content_retention_margin_vs_swapped_new,clean_content_retention_margin_vs_swapped_new,arm_content_retention_margin_vs_swapped_new
rw2s0_007606,extended_nontrain,N,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.9688195584341885,-3.465599238872528,-4.434418797306717,0.9688195584341885,3.465599238872528,4.434418797306717,-0.3806180767714977,2.564150807261467,2.1835327304899694,-1.3494376352056863,-0.9014484316110609,-2.250886066816747,0.9688195584341885,3.465599238872528,4.434418797306717,-0.3806180767714977,2.564150807261467,2.1835327304899694,-1.0158856017515063,-4.812843283638358,-5.8287288853898644,1.0158856017515063,4.812843283638358,5.8287288853898644,-0.7864221629376216,3.9911011066287756,3.204678943691154,-1.802307764689128,-0.8217421770095825,-2.6240499416987104,1.0158856017515063,4.812843283638358,5.8287288853898644,-0.7864221629376216,3.9911011066287756,3.204678943691154
rw2s0_007606,extended_nontrain,N,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.5580411295406522,-3.465599238872528,-4.02364036841318,0.5580411295406522,3.465599238872528,4.02364036841318,-0.5651254509575667,2.564150807261467,1.9990253563039004,-1.1231665804982187,-0.9014484316110609,-2.0246150121092796,0.5580411295406522,3.465599238872528,4.02364036841318,-0.5651254509575667,2.564150807261467,1.9990253563039004,-0.4466267911484465,-4.812843283638358,-5.259470074786805,0.4466267911484465,4.812843283638358,5.259470074786805,-1.0626508307565627,3.9911011066287756,2.928450275872213,-1.5092776219050092,-0.8217421770095825,-2.3310197989145918,0.4466267911484465,4.812843283638358,5.259470074786805,-1.0626508307565627,3.9911011066287756,2.928450275872213
rw2s0_011096,extended_nontrain,T,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-1.263270118460059,-4.135409387946129,-5.398679506406188,1.263270118460059,4.135409387946129,5.398679506406188,0.004794248566031278,4.6144029825925825,4.619197231158614,-1.2584758698940277,0.47899359464645386,-0.7794822752475739,1.263270118460059,4.135409387946129,5.398679506406188,0.004794248566031278,4.6144029825925825,4.619197231158614,-2.1824655113741755,-5.5846033319830894,-7.767068843357265,2.1824655113741755,5.5846033319830894,7.767068843357265,0.09607438029100557,5.9318715160091715,6.027945896300177,-2.08639113108317,0.34726818402608206,-1.739122947057088,2.1824655113741755,5.5846033319830894,7.767068843357265,0.09607438029100557,5.9318715160091715,6.027945896300177
rw2s0_011096,extended_nontrain,T,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.8080232514689367,-4.135409387946129,-4.943432639415065,0.8080232514689367,4.135409387946129,4.943432639415065,0.24881387986242753,4.6144029825925825,4.86321686245501,-0.5592093716065092,0.47899359464645386,-0.08021577696005533,0.8080232514689367,4.135409387946129,4.943432639415065,0.24881387986242753,4.6144029825925825,4.86321686245501,-1.343309993389994,-5.5846033319830894,-6.927913325373083,1.343309993389994,5.5846033319830894,6.927913325373083,0.36193175598358174,5.9318715160091715,6.293803271992753,-0.9813782374064122,0.34726818402608206,-0.6341100533803301,1.343309993389994,5.5846033319830894,6.927913325373083,0.36193175598358174,5.9318715160091715,6.293803271992753
rw2s0_011096,extended_nontrain,T,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,0.15294429386655484,-4.135409387946129,-3.982465094079574,-0.15294429386655484,4.135409387946129,3.982465094079574,-0.6575697328895327,4.6144029825925825,3.95683324970305,-0.5046254390229779,0.47899359464645386,-0.025631844376523993,-0.15294429386655484,4.135409387946129,3.982465094079574,-0.6575697328895327,4.6144029825925825,3.95683324970305,0.07938286941498518,-5.5846033319830894,-5.505220462568104,-0.07938286941498518,5.5846033319830894,5.505220462568104,-0.6575553147122264,5.9318715160091715,5.274316201296945,-0.5781724452972412,0.34726818402608206,-0.23090426127115915,-0.07938286941498518,5.5846033319830894,5.505220462568104,-0.6575553147122264,5.9318715160091715,5.274316201296945
rw2s0_011096,extended_nontrain,T,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,0.028767559677362442,-4.135409387946129,-4.106641828268766,-0.028767559677362442,4.135409387946129,4.106641828268766,-0.49086775444447994,4.6144029825925825,4.123535228148103,-0.4621001947671175,0.47899359464645386,0.016893399879336357,-0.028767559677362442,4.135409387946129,4.106641828268766,-0.49086775444447994,4.6144029825925825,4.123535228148103,-0.326072558760643,-5.5846033319830894,-5.9106758907437325,0.326072558760643,5.5846033319830894,5.9106758907437325,-0.4485216687122975,5.9318715160091715,5.483349847296874,-0.7745942274729405,0.34726818402608206,-0.42732604344685843,0.326072558760643,5.5846033319830894,5.9106758907437325,-0.4485216687122975,5.9318715160091715,5.483349847296874
rw2s0_011096,extended_nontrain,U,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.5620259027307224,-4.702618474575381,-5.264644377306103,0.5620259027307224,4.702618474575381,5.264644377306103,0.020273113832809025,-0.036166786053217936,-0.01589367222040891,-0.5417527888979139,-4.738785260628599,-5.280538049526513,0.5620259027307224,4.702618474575381,5.264644377306103,0.020273113832809025,-0.036166786053217936,-0.01589367222040891,-1.000277518061921,-6.535333296051249,-7.53561081411317,1.000277518061921,6.535333296051249,7.53561081411317,-0.016176104467983045,-0.006684975931420922,-0.022861080399403967,-1.0164536225299043,-6.54201827198267,-7.558471894512574,1.000277518061921,6.535333296051249,7.53561081411317,-0.016176104467983045,-0.006684975931420922,-0.022861080399403967
rw2s0_011096,extended_nontrain,U,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.7503452432652313,-4.702618474575381,-5.452963717840612,0.7503452432652313,4.702618474575381,5.452963717840612,0.02643408270087092,-0.036166786053217936,-0.009732703352347015,-0.7239111605643602,-4.738785260628599,-5.462696421192959,0.7503452432652313,4.702618474575381,5.452963717840612,0.02643408270087092,-0.036166786053217936,-0.009732703352347015,-1.1550154378637671,-6.535333296051249,-7.690348733915016,1.1550154378637671,6.535333296051249,7.690348733915016,0.016604437182346984,-0.006684975931420922,0.009919461250926062,-1.1384110006814199,-6.54201827198267,-7.68042927266409,1.1550154378637671,6.535333296051249,7.690348733915016,0.016604437182346984,-0.006684975931420922,0.009919461250926062
rw2s0_011096,extended_nontrain,U,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,0.3058330712839963,-4.702618474575381,-4.396785403291385,-0.3058330712839963,4.702618474575381,4.396785403291385,-0.02552086701616646,-0.036166786053217936,-0.061687653069384396,0.28031220426782966,-4.738785260628599,-4.458473056360769,-0.3058330712839963,4.702618474575381,4.396785403291385,-0.02552086701616646,-0.036166786053217936,-0.061687653069384396,0.270241686841473,-6.535333296051249,-6.265091609209776,-0.270241686841473,6.535333296051249,6.265091609209776,-0.03745712502859533,-0.006684975931420922,-0.04414210096001625,0.23278456181287766,-6.54201827198267,-6.309233710169792,-0.270241686841473,6.535333296051249,6.265091609209776,-0.03745712502859533,-0.006684975931420922,-0.04414210096001625
rw2s0_011096,extended_nontrain,U,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,0.12263331792006937,-4.702618474575381,-4.579985156655312,-0.12263331792006937,4.702618474575381,4.579985156655312,0.05981082173530011,-0.036166786053217936,0.023644035682082176,0.18244413965536932,-4.738785260628599,-4.556341120973229,-0.12263331792006937,4.702618474575381,4.579985156655312,0.05981082173530011,-0.036166786053217936,0.023644035682082176,-0.09410684579052031,-6.535333296051249,-6.629440141841769,0.09410684579052031,6.535333296051249,6.629440141841769,0.06599007818537456,-0.006684975931420922,0.059305102253953634,-0.028116767605145476,-6.54201827198267,-6.570135039587815,0.09410684579052031,6.535333296051249,6.629440141841769,0.06599007818537456,-0.006684975931420922,0.059305102253953634
rw2s0_011096,extended_nontrain,N,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.5699457350807888,-4.71715804071476,-5.287103775795549,0.5699457350807888,4.71715804071476,5.287103775795549,-0.07215860253199935,4.6027883006259795,4.53062969809398,-0.6421043376127882,-0.11436974008878042,-0.7564740777015686,0.5699457350807888,4.71715804071476,5.287103775795549,-0.07215860253199935,4.6027883006259795,4.53062969809398,-1.1174299801932648,-6.535362692316994,-7.652792672510259,1.1174299801932648,6.535362692316994,7.652792672510259,-0.08280101562074016,5.96952538851959,5.88672437289885,-1.200230995814005,-0.5658373037974043,-1.7660682996114092,1.1174299801932648,6.535362692316994,7.652792672510259,-0.08280101562074016,5.96952538851959,5.88672437289885
rw2s0_011096,extended_nontrain,N,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.8587059741218894,-4.71715804071476,-5.575864014836649,0.8587059741218894,4.71715804071476,5.575864014836649,0.2701396211981777,4.6027883006259795,4.872927921824157,-0.5885663529237117,-0.11436974008878042,-0.7029360930124922,0.8587059741218894,4.71715804071476,5.575864014836649,0.2701396211981777,4.6027883006259795,4.872927921824157,-1.3127939403057098,-6.535362692316994,-7.848156632622704,1.3127939403057098,6.535362692316994,7.848156632622704,0.3578140437602997,5.96952538851959,6.3273394322798895,-0.9549798965454102,-0.5658373037974043,-1.5208172003428144,1.3127939403057098,6.535362692316994,7.848156632622704,0.3578140437602997,5.96952538851959,6.3273394322798895
rw2s0_011096,extended_nontrain,N,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,0.49859906168033596,-4.71715804071476,-4.218558979034424,-0.49859906168033596,4.71715804071476,4.218558979034424,-0.6970064161345357,4.6027883006259795,3.905781884491444,-0.19840735445419977,-0.11436974008878042,-0.3127770945429802,-0.49859906168033596,4.71715804071476,4.218558979034424,-0.6970064161345357,4.6027883006259795,3.905781884491444,0.4585592036601156,-6.535362692316994,-6.0768034886568785,-0.4585592036601156,6.535362692316994,6.0768034886568785,-0.7525931283986811,5.96952538851959,5.216932260120909,-0.2940339247385655,-0.5658373037974043,-0.8598712285359698,-0.4585592036601156,6.535362692316994,6.0768034886568785,-0.7525931283986811,5.96952538851959,5.216932260120909
rw2s0_011096,extended_nontrain,N,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,0.2561801011984537,-4.71715804071476,-4.460977939516306,-0.2561801011984537,4.71715804071476,4.460977939516306,-0.526661757193505,4.6027883006259795,4.0761265434324745,-0.27048165599505136,-0.11436974008878042,-0.3848513960838318,-0.2561801011984537,4.71715804071476,4.460977939516306,-0.526661757193505,4.6027883006259795,4.0761265434324745,0.22914194664917886,-6.535362692316994,-6.306220745667815,-0.22914194664917886,6.535362692316994,6.306220745667815,-0.561277306095386,5.96952538851959,5.408248082424204,-0.3321353594462071,-0.5658373037974043,-0.8979726632436114,-0.22914194664917886,6.535362692316994,6.306220745667815,-0.561277306095386,5.96952538851959,5.408248082424204
rw2s0_017880,extended_nontrain,T,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,1.3227457054454135,-2.5172252567572286,-1.1944795513118152,-1.3227457054454135,2.5172252567572286,1.1944795513118152,0.3915310866635986,5.273008336694329,5.664539423357928,1.714276792109012,2.7557830799371006,4.470059872046113,-1.3227457054454135,2.5172252567572286,1.1944795513118152,0.3915310866635986,5.273008336694329,5.664539423357928,1.3137785321567206,-2.500681618414819,-1.1869030862580985,-1.3137785321567206,2.500681618414819,1.1869030862580985,0.6762269212709118,8.757520456674198,9.43374737794511,1.9900054534276332,6.2568388382593785,8.246844291687012,-1.3137785321567206,2.500681618414819,1.1869030862580985,0.6762269212709118,8.757520456674198,9.43374737794511
rw2s0_017880,extended_nontrain,T,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,2.06312274064112,-2.5172252567572286,-0.45410251611610875,-2.06312274064112,2.5172252567572286,0.45410251611610875,0.37776924048375804,5.273008336694329,5.650777577178087,2.440891981124878,2.7557830799371006,5.1966750610619785,-2.06312274064112,2.5172252567572286,0.45410251611610875,0.37776924048375804,5.273008336694329,5.650777577178087,2.054491230007261,-2.500681618414819,-0.4461903884075582,-2.054491230007261,2.500681618414819,0.4461903884075582,0.6293148863750204,8.757520456674198,9.386835343049219,2.683806116382282,6.2568388382593785,8.94064495464166,-2.054491230007261,2.500681618414819,0.4461903884075582,0.6293148863750204,8.757520456674198,9.386835343049219
rw2s0_017880,extended_nontrain,T,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-1.0004229993501212,-2.5172252567572286,-3.51764825610735,1.0004229993501212,2.5172252567572286,3.51764825610735,-0.9456743187329266,5.273008336694329,4.327334017961403,-1.9460973180830479,2.7557830799371006,0.8096857618540527,1.0004229993501212,2.5172252567572286,3.51764825610735,-0.9456743187329266,5.273008336694329,4.327334017961403,-0.9781890196725729,-2.500681618414819,-3.478870638087392,0.9781890196725729,2.500681618414819,3.478870638087392,-1.5526693778112532,8.757520456674198,7.204851078862945,-2.530858397483825,6.2568388382593785,3.7259804407755537,0.9781890196725729,2.500681618414819,3.478870638087392,-1.5526693778112532,8.757520456674198,7.204851078862945
rw2s0_017880,extended_nontrain,T,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.9771719734708313,-2.5172252567572286,-3.49439723022806,0.9771719734708313,2.5172252567572286,3.49439723022806,0.062393314350629225,5.273008336694329,5.3354016510449584,-0.9147786591202021,2.7557830799371006,1.8410044208168985,0.9771719734708313,2.5172252567572286,3.49439723022806,0.062393314350629225,5.273008336694329,5.3354016510449584,-0.9727041853591802,-2.500681618414819,-3.4733858037739993,0.9727041853591802,2.500681618414819,3.4733858037739993,0.06824150017152242,8.757520456674198,8.82576195684572,-0.9044626851876565,6.2568388382593785,5.352376153071722,0.9727041853591802,2.500681618414819,3.4733858037739993,0.06824150017152242,8.757520456674198,8.82576195684572
rw2s0_017880,extended_nontrain,U,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,1.6253045232297154,-14.529071607074002,-12.903767083844286,-1.6253045232297154,14.529071607074002,12.903767083844286,-0.04992423665535162,1.7196625035314355,1.6697382668760838,1.5753802865743651,-12.809409103542567,-11.234028816968202,-1.6253045232297154,14.529071607074002,12.903767083844286,-0.04992423665535162,1.7196625035314355,1.6697382668760838,1.6154963989742104,-14.511682539619505,-12.896186140645295,-1.6154963989742104,14.511682539619505,12.896186140645295,-0.07263219552114597,2.823329552449286,2.75069735692814,1.542864203453064,-11.68835298717022,-10.145488783717155,-1.6154963989742104,14.511682539619505,12.896186140645295,-0.07263219552114597,2.823329552449286,2.75069735692814
rw2s0_017880,extended_nontrain,U,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,2.059938957085251,-14.529071607074002,-12.469132649988751,-2.059938957085251,14.529071607074002,12.469132649988751,0.06325672687089545,1.7196625035314355,1.782919230402331,2.1231956839561477,-12.809409103542567,-10.68621341958642,-2.059938957085251,14.529071607074002,12.469132649988751,0.06325672687089545,1.7196625035314355,1.782919230402331,2.053969887364655,-14.511682539619505,-12.45771265225485,-2.053969887364655,14.511682539619505,12.45771265225485,0.0962707586896916,2.823329552449286,2.9196003111389777,2.150240646054348,-11.68835298717022,-9.538112341115871,-2.053969887364655,14.511682539619505,12.45771265225485,0.0962707586896916,2.823329552449286,2.9196003111389777
rw2s0_017880,extended_nontrain,U,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,0.8275622639048379,-14.529071607074002,-13.701509343169164,-0.8275622639048379,14.529071607074002,13.701509343169164,0.11556288123247227,1.7196625035314355,1.8352253847639077,0.9431251451373104,-12.809409103542567,-11.866283958405257,-0.8275622639048379,14.529071607074002,13.701509343169164,0.11556288123247227,1.7196625035314355,1.8352253847639077,0.8521011905744675,-14.511682539619505,-13.659581349045038,-0.8521011905744675,14.511682539619505,13.659581349045038,0.21043164785951385,2.823329552449286,3.0337612003088,1.062532838433981,-11.68835298717022,-10.625820148736238,-0.8521011905744675,14.511682539619505,13.659581349045038,0.21043164785951385,2.823329552449286,3.0337612003088
rw2s0_017880,extended_nontrain,U,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,1.235506914803409,-14.529071607074002,-13.293564692270593,-1.235506914803409,14.529071607074002,13.293564692270593,-0.09408511059882585,1.7196625035314355,1.6255773929326096,1.1414218042045832,-12.809409103542567,-11.667987299337984,-1.235506914803409,14.529071607074002,13.293564692270593,-0.09408511059882585,1.7196625035314355,1.6255773929326096,1.241508264653385,-14.511682539619505,-13.27017427496612,-1.241508264653385,14.511682539619505,13.27017427496612,-0.1395905973389744,2.823329552449286,2.6837389551103117,1.1019176673144102,-11.68835298717022,-10.58643531985581,-1.241508264653385,14.511682539619505,13.27017427496612,-0.1395905973389744,2.823329552449286,2.6837389551103117
rw2s0_017880,extended_nontrain,N,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,1.8429197694786126,-13.917696032454842,-12.07477626297623,-1.8429197694786126,13.917696032454842,12.07477626297623,0.021561365047818803,4.681449924191111,4.70301128923893,1.8644811345264323,-9.236246108263732,-7.371764973737299,-1.8429197694786126,13.917696032454842,12.07477626297623,0.021561365047818803,4.681449924191111,4.70301128923893,1.8295290055684745,-13.897912998497485,-12.06838399292901,-1.8295290055684745,13.897912998497485,12.06838399292901,0.017915210841844775,7.751613159477711,7.769528370319556,1.8474442164103193,-6.146299839019775,-4.298855622609456,-1.8295290055684745,13.897912998497485,12.06838399292901,0.017915210841844775,7.751613159477711,7.769528370319556
