contrast,checkpoint,family_set,mean_net,rms_family_delta,abs_net_over_rms,delta_BLiMP,delta_COMPS,delta_EWoK,delta_Reading,delta_Supplement,delta_Entity
D1_BminusCold,chck_80M,stable5_exEntity,0.8960000000000008,1.2930583900195711,0.692930811876515,2.5900000000000034,0.8299999999999983,0.970000000000006,0.14000000000000057,-0.05000000000000426,
D1_BminusR,chck_80M,stable5_exEntity,0.38900000000000146,0.9317215249204021,0.4175067223366275,1.1400000000000006,1.3100000000000023,-0.779999999999994,-0.4450000000000003,0.7199999999999989,
D1_VminusB,chck_80M,stable6,0.4649999999999985,1.5863532603637405,0.2931251264257351,-0.8700000000000045,-1.1799999999999997,-0.15000000000000568,0.0699999999999994,1.8200000000000003,3.1000000000000014
D1_VminusB,chck_80M,stable5_exEntity,-0.06200000000000205,1.0477690585238724,0.05917334501874818,-0.8700000000000045,-1.1799999999999997,-0.15000000000000568,0.0699999999999994,1.8200000000000003,
D1_VminusCold,chck_80M,stable5_exEntity,0.8339999999999987,1.1773104943047084,0.7083942630550825,1.7199999999999989,-0.3500000000000014,0.8200000000000003,0.20999999999999996,1.769999999999996,
D1_VminusR,chck_80M,stable5_exEntity,0.3269999999999994,1.228570307308458,0.2661630336129386,0.269999999999996,0.13000000000000256,-0.9299999999999997,-0.3750000000000009,2.539999999999999,
