step,exposure,old_loss,old_lr,legal_step35_tok_loss,legal_step35_tok_minus_old_loss,legal_step35_tok_masked_tokens_minus_old,bytealpha_tok_loss,bytealpha_tok_minus_old_loss,bytealpha_tok_masked_tokens_minus_old
336,13287055,4.015143871307373,0.0009851407599743636,4.027454376220703,0.012310504913330078,-70,4.015858173370361,0.0007143020629882812,-67
337,13326743,3.942122220993042,0.0009849804966589844,3.9348411560058594,-0.007281064987182617,-46,3.9522616863250732,0.01013946533203125,-45
338,13366617,4.01849365234375,0.000984819386895659,4.010684490203857,-0.007809162139892578,-44,4.015817165374756,-0.0026764869689941406,-41
339,13406506,3.965228319168091,0.0009846574309655763,3.9633984565734863,-0.0018298625946044922,-55,3.9700326919555664,0.004804372787475586,-51
340,13446327,3.8913347721099854,0.0009844946291514012,3.867347002029419,-0.023987770080566406,-54,3.8936069011688232,0.0022721290588378906,-53
341,13485819,4.101452827453613,0.0009843309817372762,4.076474666595459,-0.024978160858154297,-50,4.091440200805664,-0.010012626647949219,-52
342,13525431,4.0766754150390625,0.0009841664890088185,4.023317337036133,-0.05335807800292969,-66,4.028758525848389,-0.04791688919067383,-65
343,13564870,3.9297642707824707,0.0009840011512531213,3.8710193634033203,-0.05874490737915039,-47,3.8924453258514404,-0.03731894493103027,-44
344,13604263,4.046635627746582,0.000983834968758753,4.018322467803955,-0.028313159942626953,-76,4.037879943847656,-0.008755683898925781,-70
345,13643894,3.9997479915618896,0.000983667941815755,3.9554977416992188,-0.0442502498626709,-48,3.9722237586975098,-0.027524232864379883,-45
346,13683386,4.0326337814331055,0.000983500070715644,4.007574081420898,-0.02505970001220703,-62,4.005669116973877,-0.026964664459228516,-59
347,13722898,4.030699253082275,0.0009833313557514093,4.030793190002441,9.393692016601562e-05,-84,4.013927936553955,-0.016771316528320312,-82
348,13762497,3.9817757606506348,0.0009831617972175127,3.9491968154907227,-0.03257894515991211,-62,3.965839147567749,-0.015936613082885742,-61
349,13801914,4.160548210144043,0.0009829913954098892,4.155672550201416,-0.004875659942626953,-31,4.165597438812256,0.005049228668212891,-31
350,13841765,3.8602046966552734,0.000982820150625945,3.8837382793426514,0.02353358268737793,-67,3.872995376586914,0.012790679931640625,-66
351,13881378,3.8636579513549805,0.0009826480631645578,3.872863292694092,0.009205341339111328,-43,3.87565279006958,0.01199483871459961,-35
352,13920796,4.015625953674316,0.0009824751333260755,4.018249034881592,0.0026230812072753906,-36,4.008040904998779,-0.007585048675537109,-33
353,13960826,4.011758804321289,0.000982301361412317,4.013861179351807,0.002102375030517578,-56,4.001961708068848,-0.009797096252441406,-53
354,14000474,3.8906798362731934,0.0009821267477265706,3.870596408843994,-0.02008342742919922,-46,3.884509325027466,-0.006170511245727539,-44
355,14040191,3.8965811729431152,0.0009819512925735934,3.925917863845825,0.02933669090270996,-34,3.9049770832061768,0.008395910263061523,-33
356,14079514,3.9189646244049072,0.0009817749962596114,3.914621353149414,-0.004343271255493164,-48,3.912287950515747,-0.006676673889160156,-46
357,14119220,3.873385429382324,0.000981597859092319,3.8467442989349365,-0.026641130447387695,-39,3.8545141220092773,-0.018871307373046875,-37
358,14158505,3.952784776687622,0.000981419881380878,3.9453811645507812,-0.00740361213684082,-69,3.9334464073181152,-0.019338369369506836,-67
359,14198102,3.8735427856445312,0.000981241063435917,3.885026693344116,0.011483907699584961,-36,3.865952730178833,-0.007590055465698242,-36
360,14237889,3.943040370941162,0.0009810614055695307,3.9313902854919434,-0.01165008544921875,-34,3.9369583129882812,-0.006082057952880859,-33
361,14277308,3.973182439804077,0.000980880908095281,3.97218918800354,-0.0009932518005371094,-44,3.9912610054016113,0.01807856559753418,-40
362,14316910,3.9779052734375,0.000980699571328194,3.9736855030059814,-0.004219770431518555,-50,3.965318202972412,-0.01258707046508789,-51
363,14356101,4.033579349517822,0.0009805173955847609,4.052836894989014,0.019257545471191406,-69,4.052090167999268,0.018510818481445312,-65
364,14396079,3.9208579063415527,0.0009803343811829377,3.917431354522705,-0.0034265518188476562,-84,3.907667875289917,-0.013190031051635742,-83
365,14435403,4.0528788566589355,0.0009801505284421435,4.079004764556885,0.02612590789794922,-51,4.065265655517578,0.012386798858642578,-46
366,14474960,3.9468581676483154,0.0009799658376832613,3.9400076866149902,-0.006850481033325195,-64,3.943368911743164,-0.003489255905151367,-62
367,14514585,3.9705705642700195,0.0009797803092286355,3.9640488624572754,-0.006521701812744141,-23,3.961611747741699,-0.008958816528320312,-24
368,14553882,3.971240282058716,0.0009795939434020739,3.956918716430664,-0.014321565628051758,-60,3.966104030609131,-0.005136251449584961,-58
369,14593550,4.001974582672119,0.000979406740528845,3.9843082427978516,-0.017666339874267578,-58,4.002967834472656,0.0009932518005371094,-54
370,14632548,4.049190998077393,0.0009792187009356784,4.071507453918457,0.022316455841064453,-65,4.0531816482543945,0.003990650177001953,-64
371,14672041,3.970533609390259,0.0009790298249507641,3.9644253253936768,-0.006108283996582031,-53,3.942904472351074,-0.02762913703918457,-52
372,14711739,3.977231025695801,0.0009788401129037518,3.9659171104431152,-0.011313915252685547,-53,3.976619243621826,-0.0006117820739746094,-51
373,14751414,3.96391224861145,0.0009786495651257505,3.942795991897583,-0.021116256713867188,-42,3.95805287361145,-0.005859375,-38
374,14790999,3.978299617767334,0.0009784581819493278,3.9789931774139404,0.0006935596466064453,-55,3.9768357276916504,-0.0014638900756835938,-54
375,14830422,3.9061317443847656,0.000978265963708509,3.901001214981079,-0.0051305294036865234,-65,3.9155995845794678,0.009467840194702148,-62
376,14870279,3.8725805282592773,0.0009780729107387771,3.8861629962921143,0.013582468032836914,-56,3.87996506690979,0.007384538650512695,-51
377,14909812,3.8576061725616455,0.0009778790233770725,3.886361837387085,0.028755664825439453,-70,3.8531951904296875,-0.004410982131958008,-67
378,14949404,3.950223684310913,0.0009776843019617912,3.924935817718506,-0.025287866592407227,-51,3.9116058349609375,-0.038617849349975586,-47
379,14989110,4.026573181152344,0.000977488746832785,3.993931531906128,-0.03264164924621582,-54,3.9913604259490967,-0.03521275520324707,-49
380,15028370,3.935190200805664,0.000977292358331361,3.9411447048187256,0.0059545040130615234,-67,3.93875789642334,0.0035676956176757812,-64
381,15067723,3.8665013313293457,0.0009770951368002802,3.8640363216400146,-0.0024650096893310547,-85,3.8670294284820557,0.0005280971527099609,-83
382,15107361,3.9103775024414062,0.0009768970825837589,3.891193151473999,-0.019184350967407227,-45,3.9064598083496094,-0.003917694091796875,-45
383,15147253,3.9202914237976074,0.0009766981960274653,3.948697566986084,0.028406143188476562,-62,3.953479766845703,0.0331883430480957,-56
384,15186774,4.010724067687988,0.0009764984774785208,4.022327423095703,0.011603355407714844,-66,4.0212178230285645,0.010493755340576172,-64
385,15226097,3.917421340942383,0.000976297927285499,3.9328320026397705,0.015410661697387695,-53,3.9356939792633057,0.01827263832092285,-53
386,15265373,4.026142120361328,0.000976096545798425,4.074573516845703,0.048431396484375,-51,4.061984062194824,0.035841941833496094,-48
387,15305223,3.850314140319824,0.0009758943333687746,3.8823909759521484,0.03207683563232422,-68,3.883129835128784,0.03281569480895996,-65
388,15344965,3.9692161083221436,0.0009756912903494738,3.9432129859924316,-0.026003122329711914,-47,3.9473366737365723,-0.02187943458557129,-47
389,15384225,3.9999754428863525,0.0009754874170948985,3.9805233478546143,-0.01945209503173828,-58,3.9707701206207275,-0.029205322265625,-54
390,15423723,3.9422976970672607,0.0009752827139608736,3.937363862991333,-0.004933834075927734,-63,3.922492504119873,-0.019805192947387695,-63
391,15462917,3.9672272205352783,0.0009750771813046722,3.976517677307129,0.009290456771850586,-63,3.9705073833465576,0.003280162811279297,-62
392,15502522,3.8577933311462402,0.0009748708194850154,3.8584907054901123,0.0006973743438720703,-60,3.860473155975342,0.0026798248291015625,-60
393,15542277,3.9579341411590576,0.0009746636288620714,3.9576363563537598,-0.00029778480529785156,-64,3.9612998962402344,0.003365755081176758,-64
394,15581708,3.8280625343322754,0.0009744556097974548,3.8614275455474854,0.03336501121520996,-82,3.852572202682495,0.024509668350219727,-82
395,15621350,3.939222574234009,0.0009742467626542261,3.9086430072784424,-0.030579566955566406,-34,3.928630828857422,-0.010591745376586914,-30
396,15661190,3.8127593994140625,0.0009740370877968916,3.8073062896728516,-0.0054531097412109375,-38,3.8178350925445557,0.005075693130493164,-38
397,15700863,3.929629325866699,0.0009738265855914012,3.9484870433807373,0.018857717514038086,-30,3.9428813457489014,0.013252019882202148,-29
398,15740645,3.831188201904297,0.0009736152564051499,3.803783655166626,-0.0274045467376709,-27,3.820894956588745,-0.010293245315551758,-26
399,15780429,3.770442008972168,0.0009734031006069752,3.7320363521575928,-0.038405656814575195,-67,3.734069585800171,-0.03637242317199707,-64
400,15819969,3.974064350128174,0.0009731901185671578,3.9688961505889893,-0.00516819953918457,-76,3.9666242599487305,-0.007440090179443359,-72
401,15859450,3.8713512420654297,0.0009729763106574202,3.889815092086792,0.018463850021362305,-59,3.885680913925171,0.014329671859741211,-55
402,15898925,3.9511637687683105,0.0009727616772509265,3.956897497177124,0.0057337284088134766,-49,3.9574902057647705,0.006326436996459961,-48
403,15938548,3.8861336708068848,0.0009725462187222814,3.823124647140503,-0.06300902366638184,-40,3.8262887001037598,-0.059844970703125,-40
404,15977877,3.7408125400543213,0.00097232993544753,3.7890944480895996,0.04828190803527832,-57,3.7661383152008057,0.025325775146484375,-54
405,16017328,3.790219306945801,0.0009721128278041562,3.7972893714904785,0.007070064544677734,-49,3.7843215465545654,-0.0058977603912353516,-45
406,16056909,3.8735194206237793,0.0009718948961710834,3.8542320728302,-0.0192873477935791,-70,3.8763315677642822,0.0028121471405029297,-69
407,16096399,3.7802841663360596,0.0009716761409286727,3.7845687866210938,0.00428462028503418,-43,3.7886576652526855,0.008373498916625977,-42
408,16135880,3.98591685295105,0.000971456562458723,3.971785068511963,-0.014131784439086914,-64,3.9927875995635986,0.006870746612548828,-62
409,16175484,3.874152660369873,0.0009712361611444695,3.8877251148223877,0.013572454452514648,-61,3.889801025390625,0.015648365020751953,-59
410,16215154,3.893540620803833,0.0009710149373705843,3.8543763160705566,-0.03916430473327637,-31,3.860295295715332,-0.03324532508850098,-28
411,16254672,3.875934362411499,0.000970792891523174,3.8670430183410645,-0.00889134407043457,-54,3.8598761558532715,-0.01605820655822754,-51
412,16294125,3.823521375656128,0.0009705700239897808,3.7938036918640137,-0.029717683792114258,-24,3.7952864170074463,-0.02823495864868164,-20
413,16333465,3.834581136703491,0.0009703463351593806,3.812302827835083,-0.022278308868408203,-73,3.823812246322632,-0.010768890380859375,-71
414,16372873,3.786281108856201,0.0009701218254223827,3.79085111618042,0.00457000732421875,-52,3.7866923809051514,0.0004112720489501953,-46
415,16412203,3.7743449211120605,0.0009698964951706293,3.7374658584594727,-0.03687906265258789,-49,3.7469491958618164,-0.02739572525024414,-46
416,16451609,3.8929061889648438,0.0009696703447973947,3.89265513420105,-0.0002510547637939453,-57,3.887498378753662,-0.005407810211181641,-56
417,16491365,4.0112080574035645,0.0009694433746973845,3.9930200576782227,-0.018187999725341797,-36,3.9935312271118164,-0.017676830291748047,-36
418,16531216,3.9117252826690674,0.0009692155852667351,3.915287494659424,0.0035622119903564453,-54,3.9138123989105225,0.002087116241455078,-52
419,16571073,3.856642723083496,0.0009689869769030124,3.846386432647705,-0.010256290435791016,-29,3.8645927906036377,0.007950067520141602,-24
420,16610761,3.8886702060699463,0.0009687575500052124,3.9236092567443848,0.03493905067443848,-67,3.9239163398742676,0.03524613380432129,-63
421,16650444,3.7556374073028564,0.0009685273049737591,3.7739815711975098,0.01834416389465332,-49,3.756025791168213,0.0003883838653564453,-46
422,16689869,3.793564558029175,0.0009682962422105046,3.804935932159424,0.011371374130249023,-77,3.8000900745391846,0.006525516510009766,-74
423,16729206,3.832576274871826,0.0009680643621187282,3.7897207736968994,-0.04285550117492676,-29,3.772700786590576,-0.05987548828125,-32
424,16768793,3.8732893466949463,0.0009678316651031359,3.862384796142578,-0.010904550552368164,-49,3.873853921890259,0.0005645751953125,-46
425,16808425,3.820758581161499,0.0009675981515698591,3.8061084747314453,-0.014650106430053711,-60,3.8122332096099854,-0.008525371551513672,-56
426,16847738,3.838648557662964,0.0009673638219264547,3.8425211906433105,0.0038726329803466797,-76,3.838531732559204,-0.00011682510375976562,-73
427,16887375,3.703123092651367,0.0009671286765819036,3.726310968399048,0.023187875747680664,-50,3.6997523307800293,-0.0033707618713378906,-48
428,16926868,3.9804046154022217,0.0009668927159466105,3.9619922637939453,-0.018412351608276367,-51,3.979222059249878,-0.00118255615234375,-45
429,16966583,3.8805181980133057,0.0009666559404324034,3.937305450439453,0.05678725242614746,-69,3.9216976165771484,0.04117941856384277,-68
430,17006316,3.786043643951416,0.0009664183504525318,3.82568359375,0.039639949798583984,-38,3.8127098083496094,0.02666616439819336,-34
431,17046029,3.884733200073242,0.0009661799464216674,3.8552560806274414,-0.02947711944580078,-58,3.8561179637908936,-0.028615236282348633,-54
432,17085035,3.778642177581787,0.0009659407287559023,3.7585041522979736,-0.020138025283813477,-51,3.7534499168395996,-0.0251922607421875,-51
433,17124765,3.750396251678467,0.0009657006978727487,3.73009991645813,-0.020296335220336914,-61,3.7396862506866455,-0.010710000991821289,-58
434,17163942,3.8265645503997803,0.0009654598541911384,3.8164594173431396,-0.010105133056640625,-65,3.8057682514190674,-0.02079629898071289,-61
435,17203746,3.790351629257202,0.0009652181981314214,3.775174617767334,-0.015177011489868164,-43,3.778825044631958,-0.01152658462524414,-41
436,17243555,3.749879837036133,0.0009649757301153658,3.7742576599121094,0.024377822875976562,-62,3.7731387615203857,0.02325892448425293,-58
437,17282995,3.7593181133270264,0.0009647324505661568,3.8077585697174072,0.04844045639038086,-90,3.7914278507232666,0.032109737396240234,-89
438,17322205,3.9045956134796143,0.0009644883599083958,3.8635196685791016,-0.041075944900512695,-54,3.8727076053619385,-0.03188800811767578,-52
439,17361698,3.8127477169036865,0.0009642434585681001,3.8025896549224854,-0.010158061981201172,-66,3.8186168670654297,0.005869150161743164,-67
440,17401130,3.8220319747924805,0.000963997746972702,3.8362865447998047,0.014254570007324219,-86,3.852694511413574,0.03066253662109375,-84
441,17441089,3.7527589797973633,0.0009637512255510475,3.7523653507232666,-0.0003936290740966797,-43,3.760288953781128,0.0075299739837646484,-37
442,17480787,3.8413615226745605,0.0009635038947333963,3.8205161094665527,-0.020845413208007812,-53,3.822134256362915,-0.019227266311645508,-51
443,17520350,3.9563632011413574,0.0009632557549514207,3.953566074371338,-0.0027971267700195312,-74,3.9722084999084473,0.015845298767089844,-70
444,17559773,3.8242027759552,0.0009630068066382052,3.830345392227173,0.006142616271972656,-69,3.8414466381073,0.01724386215209961,-66
445,17599286,3.713876962661743,0.000962757050228245,3.7051477432250977,-0.008729219436645508,-47,3.721198797225952,0.007321834564208984,-47
446,17638388,3.7749273777008057,0.0009625064861574459,3.7640154361724854,-0.010911941528320312,-46,3.7774341106414795,0.002506732940673828,-45
447,17678126,3.7904438972473145,0.0009622551148631233,3.777409791946411,-0.01303410530090332,-73,3.781517267227173,-0.008926630020141602,-75
448,17717593,3.8685286045074463,0.0009620029367840016,3.815277576446533,-0.053251028060913086,-48,3.8450753688812256,-0.023453235626220703,-47
449,17757062,3.7803473472595215,0.000961749952360213,3.7839810848236084,0.003633737564086914,-39,3.8053488731384277,0.02500152587890625,-37
450,17796083,3.8772737979888916,0.0009614961620332973,3.895740032196045,0.01846623420715332,-47,3.888242483139038,0.010968685150146484,-46
451,17835717,3.763679027557373,0.0009612415662462006,3.743232250213623,-0.02044677734375,-62,3.746824026107788,-0.01685500144958496,-61
452,17875438,3.643784999847412,0.0009609861654432752,3.6252071857452393,-0.01857781410217285,-68,3.636202812194824,-0.007582187652587891,-65
453,17915089,3.776510000228882,0.0009607299600702781,3.746723175048828,-0.02978682518005371,-67,3.758092164993286,-0.018417835235595703,-56
454,17955012,3.763946771621704,0.0009604729505743704,3.77081561088562,0.006868839263916016,-60,3.7822561264038086,0.018309354782104492,-58
455,17994933,3.776028633117676,0.0009602151374041171,3.7474124431610107,-0.02861618995666504,-44,3.755458116531372,-0.02057051658630371,-38
456,18034425,3.7460615634918213,0.0009599565210094856,3.761707305908203,0.015645742416381836,-45,3.7697677612304688,0.02370619773864746,-41
457,18073743,4.006952285766602,0.0009596971018418451,3.9961113929748535,-0.010840892791748047,-59,4.010538101196289,0.0035858154296875,-58
458,18113065,3.776463031768799,0.0009594368803539662,3.7358546257019043,-0.04060840606689453,-54,3.752645969390869,-0.023817062377929688,-49
459,18152599,3.7451446056365967,0.0009591758570000194,3.733924388885498,-0.011220216751098633,-52,3.7359414100646973,-0.009203195571899414,-47
460,18192427,3.651350736618042,0.0009589140322355752,3.613758087158203,-0.03759264945983887,-47,3.6019110679626465,-0.04943966865539551,-46
461,18231828,3.8059496879577637,0.0009586514065176022,3.7925655841827393,-0.013384103775024414,-54,3.7967495918273926,-0.009200096130371094,-56
462,18271699,3.7446794509887695,0.0009583879803044677,3.7335779666900635,-0.011101484298706055,-40,3.72414493560791,-0.020534515380859375,-38
463,18311531,3.7718887329101562,0.0009581237540559353,3.755127191543579,-0.01676154136657715,-13,3.778599739074707,0.006711006164550781,-9
464,18351095,3.813041925430298,0.0009578587282331657,3.8080551624298096,-0.004986763000488281,-60,3.839439630508423,0.026397705078125,-56
465,18390922,3.7063474655151367,0.0009575929032987147,3.6997222900390625,-0.006625175476074219,-44,3.7186574935913086,0.012310028076171875,-36
466,18430435,3.837965488433838,0.0009573262797165325,3.8122124671936035,-0.025753021240234375,-63,3.812062978744507,-0.025902509689331055,-61
467,18469906,3.7021677494049072,0.0009570588579519639,3.7180497646331787,0.015882015228271484,-53,3.727717638015747,0.025549888610839844,-50
468,18508955,3.608705520629883,0.0009567906384717464,3.601071357727051,-0.007634162902832031,-56,3.6137855052948,0.005079984664916992,-57
469,18548342,3.857261896133423,0.0009565216217440096,3.8278589248657227,-0.029402971267700195,-46,3.853370428085327,-0.003891468048095703,-50
470,18588084,3.8590638637542725,0.000956251808238275,3.8608334064483643,0.0017695426940917969,-76,3.8332228660583496,-0.02584099769592285,-70
471,18627496,3.7438840866088867,0.0009559811984254545,3.7106382846832275,-0.03324580192565918,-76,3.7185018062591553,-0.025382280349731445,-74
472,18666887,3.716165542602539,0.0009557097927778496,3.7276663780212402,0.011500835418701172,-47,3.7329936027526855,0.016828060150146484,-44
473,18706260,3.7539799213409424,0.0009554375917691511,3.7355430126190186,-0.018436908721923828,-58,3.7624669075012207,0.00848698616027832,-57
474,18745412,3.7365453243255615,0.0009551645958744379,3.6956119537353516,-0.04093337059020996,-49,3.705242156982422,-0.03130316734313965,-46
475,18785242,3.67877459526062,0.0009548908055701761,3.648000717163086,-0.03077387809753418,-65,3.6766488552093506,-0.0021257400512695312,-65
476,18824578,3.8271989822387695,0.0009546162213342188,3.791867971420288,-0.035331010818481445,-63,3.806224822998047,-0.020974159240722656,-59
477,18864002,3.5741655826568604,0.0009543408436458039,3.6084139347076416,0.03424835205078125,-52,3.616222858428955,0.04205727577209473,-50
478,18903254,3.773857831954956,0.0009540646729855547,3.7604994773864746,-0.013358354568481445,-51,3.7781825065612793,0.004324674606323242,-47
479,18942331,3.7304422855377197,0.0009537877098354786,3.722034454345703,-0.008407831192016602,-60,3.721925735473633,-0.008516550064086914,-57
480,18982068,3.5962836742401123,0.0009535099546789656,3.558687686920166,-0.03759598731994629,-58,3.578258991241455,-0.018024682998657227,-55
481,19021584,3.878671169281006,0.0009532314080007888,3.841233491897583,-0.03743767738342285,-69,3.845625162124634,-0.03304600715637207,-67
482,19061369,3.738079786300659,0.000952952070287102,3.7491772174835205,0.011097431182861328,-72,3.751798629760742,0.013718843460083008,-66
483,19101053,3.76485013961792,0.00095267194202544,3.782479763031006,0.017629623413085938,-71,3.7777862548828125,0.012936115264892578,-69
484,19140622,3.740572214126587,0.000952391023704717,3.7634332180023193,0.022861003875732422,-56,3.7471606731414795,0.006588459014892578,-55
485,19180337,3.757307291030884,0.0009521093158152271,3.7280659675598145,-0.029241323471069336,-40,3.741546154022217,-0.015761137008666992,-37
486,19219722,3.7131118774414062,0.0009518268188486411,3.6944615840911865,-0.018650293350219727,-64,3.7067742347717285,-0.006337642669677734,-62
487,19259179,3.742313861846924,0.000951543533298008,3.750494956970215,0.008181095123291016,-76,3.7298336029052734,-0.01248025894165039,-75
488,19298677,3.7337377071380615,0.0009512594596577526,3.7263810634613037,-0.0073566436767578125,-77,3.7407867908477783,0.007049083709716797,-74
489,19338170,3.883103609085083,0.0009509745984236755,3.8799448013305664,-0.0031588077545166016,-82,3.901440143585205,0.01833653450012207,-78
490,19377789,3.8245644569396973,0.0009506889500929517,3.8279263973236084,0.003361940383911133,-74,3.822413206100464,-0.0021512508392333984,-74
491,19417096,3.7055230140686035,0.0009504025151641298,3.672990083694458,-0.03253293037414551,-63,3.6849939823150635,-0.02052903175354004,-64
492,19456491,3.7662746906280518,0.0009501152941371318,3.7490317821502686,-0.017242908477783203,-50,3.7605676651000977,-0.0057070255279541016,-42
493,19496089,3.766120672225952,0.000949827287513251,3.7717771530151367,0.00565648078918457,-50,3.8032467365264893,0.03712606430053711,-48
494,19535716,3.6320242881774902,0.0009495384957951526,3.627932548522949,-0.004091739654541016,-29,3.6209499835968018,-0.011074304580688477,-28
495,19575092,3.555851697921753,0.0009492489194868713,3.565155506134033,0.009303808212280273,-50,3.5953633785247803,0.039511680603027344,-48
496,19614756,3.757702112197876,0.0009489585590938116,3.7282941341400146,-0.029407978057861328,-48,3.738482713699341,-0.019219398498535156,-47
497,19654265,3.7840988636016846,0.0009486674151227463,3.8013980388641357,0.017299175262451172,-75,3.821244716644287,0.03714585304260254,-75
498,19694036,3.6726412773132324,0.0009483754880818161,3.6533122062683105,-0.019329071044921875,-73,3.6722612380981445,-0.0003800392150878906,-69
499,19733222,3.7920026779174805,0.0009480827784805278,3.8112220764160156,0.019219398498535156,-64,3.8224220275878906,0.030419349670410156,-62
500,19772274,3.7517123222351074,0.0009477892868297547,3.74061918258667,-0.0110931396484375,-62,3.7626428604125977,0.010930538177490234,-60
501,19811701,3.8077943325042725,0.0009474950136417346,3.789125442504883,-0.01866888999938965,-37,3.796687364578247,-0.01110696792602539,-30
502,19851064,3.725290298461914,0.0009471999594300695,3.7228684425354004,-0.002421855926513672,-63,3.748143434524536,0.02285313606262207,-58
503,19890402,3.7383718490600586,0.0009469041247097247,3.766401529312134,0.028029680252075195,-65,3.775280237197876,0.03690838813781738,-63
504,19929646,3.8686604499816895,0.0009466075099970271,3.8512566089630127,-0.017403841018676758,-71,3.8758697509765625,0.007209300994873047,-69
505,19968888,3.6026947498321533,0.0009463101158096657,3.5889577865600586,-0.013736963272094727,-54,3.579847812652588,-0.02284693717956543,-53
506,20008711,3.7670536041259766,0.0009460119426666896,3.755582332611084,-0.011471271514892578,-63,3.7762680053710938,0.009214401245117188,-60
507,20048172,3.5870602130889893,0.0009457129910885074,3.5998952388763428,0.012835025787353516,-61,3.6250901222229004,0.03802990913391113,-59
508,20087863,3.73464298248291,0.0009454132615968863,3.7194743156433105,-0.01516866683959961,-87,3.723710298538208,-0.010932683944702148,-87
509,20127816,3.6406915187835693,0.0009451127547149512,3.653837203979492,0.013145685195922852,-49,3.6627907752990723,0.02209925651550293,-47
510,20167452,3.8495242595672607,0.0009448114709671842,3.810164451599121,-0.03935980796813965,-82,3.8139736652374268,-0.035550594329833984,-82
511,20206839,3.8643131256103516,0.0009445094108794228,3.8596062660217285,-0.004706859588623047,-56,3.8822901248931885,0.017976999282836914,-49
512,20246388,3.816416025161743,0.0009442065749788595,3.8487141132354736,0.03229808807373047,-35,3.865217924118042,0.04880189895629883,-34
513,20286029,3.6525468826293945,0.0009439029637940413,3.6690919399261475,0.01654505729675293,-80,3.6860785484313965,0.03353166580200195,-79
514,20325487,3.732715129852295,0.0009435985778548676,3.745251178741455,0.012536048889160156,-70,3.7511579990386963,0.018442869186401367,-69
515,20365298,3.8061330318450928,0.0009432934176925905,3.8006367683410645,-0.00549626350402832,-47,3.811061143875122,0.004928112030029297,-44
516,20405015,3.6767799854278564,0.0009429874838398133,3.6851351261138916,0.008355140686035156,-40,3.683818817138672,0.00703883171081543,-37
517,20444653,3.681541681289673,0.0009426807768304897,3.695817470550537,0.014275789260864258,-36,3.7104151248931885,0.028873443603515625,-30
518,20484017,3.8355135917663574,0.0009423732971999226,3.8393115997314453,0.0037980079650878906,-32,3.857112407684326,0.02159881591796875,-28
519,20523533,3.5140554904937744,0.0009420650454847636,3.4924185276031494,-0.021636962890625,-61,3.516749858856201,0.002694368362426758,-57
520,20562921,3.7537522315979004,0.0009417560222230115,3.7650671005249023,0.011314868927001953,-65,3.779317617416382,0.025565385818481445,-63
521,20602527,3.81803035736084,0.000941446227954012,3.8601009845733643,0.042070627212524414,-33,3.873927354812622,0.05589699745178223,-32
522,20642444,3.672837018966675,0.0009411356632184565,3.670098066329956,-0.00273895263671875,-59,3.667257785797119,-0.005579233169555664,-58
523,20682103,3.6673614978790283,0.0009408243285583808,3.6327993869781494,-0.034562110900878906,-81,3.64840030670166,-0.018961191177368164,-80
524,20722113,3.6840524673461914,0.0009405122245171649,3.660717248916626,-0.02333521842956543,-47,3.6823055744171143,-0.0017468929290771484,-45
525,20761728,3.672945499420166,0.000940199351639531,3.662637710571289,-0.010307788848876953,-34,3.6853089332580566,0.012363433837890625,-32
526,20801183,3.6670007705688477,0.000939885710471544,3.646810531616211,-0.02019023895263672,-65,3.645603656768799,-0.021397113800048828,-64
527,20840785,3.763991117477417,0.0009395713015606089,3.7301368713378906,-0.03385424613952637,-75,3.749574899673462,-0.014416217803955078,-71
528,20880260,3.596517324447632,0.0009392561254554713,3.585416316986084,-0.011101007461547852,-17,3.6046080589294434,0.008090734481811523,-15
529,20919423,3.7595021724700928,0.0009389401827062152,3.752709150314331,-0.006793022155761719,-75,3.7591331005096436,-0.00036907196044921875,-71
530,20959047,3.5167388916015625,0.0009386234738642631,3.5266385078430176,0.009899616241455078,-64,3.540990114212036,0.024251222610473633,-63
531,20998611,3.7140326499938965,0.0009383059994823746,3.6980552673339844,-0.01597738265991211,-38,3.722702741622925,0.00867009162902832,-35
532,21038616,3.521376609802246,0.000937987760114645,3.5089163780212402,-0.01246023178100586,-63,3.5201146602630615,-0.0012619495391845703,-63
533,21078177,3.651533603668213,0.0009376687563165052,3.619542121887207,-0.03199148178100586,-65,3.6421709060668945,-0.00936269760131836,-63
534,21117835,3.72145414352417,0.0009373489886447201,3.7254817485809326,0.004027605056762695,-67,3.734227418899536,0.012773275375366211,-65
535,21157308,3.723688840866089,0.0009370284576573876,3.7138631343841553,-0.009825706481933594,-86,3.7300491333007812,0.006360292434692383,-84
536,21196866,3.6139020919799805,0.0009367071639139381,3.621644973754883,0.007742881774902344,-37,3.6328442096710205,0.01894211769104004,-34
537,21236707,3.7549984455108643,0.0009363851079751334,3.74969744682312,-0.005300998687744141,-36,3.7906806468963623,0.03568220138549805,-34
538,21276260,3.6865501403808594,0.0009360622904030649,3.704425573348999,0.01787543296813965,-86,3.7263247966766357,0.03977465629577637,-83
539,21315482,3.666292190551758,0.0009357387117611542,3.6438510417938232,-0.02244114875793457,-84,3.6791627407073975,0.012870550155639648,-83
540,21355037,3.650009870529175,0.0009354143726141507,3.6537275314331055,0.003717660903930664,-56,3.6826417446136475,0.032631874084472656,-54
541,21394401,3.4727697372436523,0.0009350892735281308,3.457353115081787,-0.015416622161865234,-90,3.4656291007995605,-0.007140636444091797,-87
542,21434262,3.672297954559326,0.000934763415070498,3.6822216510772705,0.009923696517944336,-45,3.725506067276001,0.053208112716674805,-42
543,21473948,3.6116974353790283,0.0009344367978099808,3.671424150466919,0.059726715087890625,-42,3.68326735496521,0.07156991958618164,-42
