subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,0.00879667368445745,-0.21006455458700657,0.020232349634170532,0.24519261755049226,105,0.00879667368445745,-1.3190654036851939,-0.02657546003240633,1.1953940732130972
EWoK_plus_Entity_item_pool,14398,0.7848312265592443,-0.09393666256219149,0.7987220883369446,1.5875469088554377,29,0.7848312265592443,-0.5391400571769518,0.7464316700787698,1.8049165592151284
BLiMP,59875,-0.5344467640918581,-0.8899791032075882,-0.5386221408843994,-0.22935281321406392,67,-0.534446764091858,-2.1071111480540305,-0.48851931992958675,0.7983826524812327
Supplement,5218,-0.45994633959371406,-1.437332272529602,-0.45994633436203003,0.5658298224210735,5,-0.45994633959371406,-0.8087239129330848,-0.45994633959371406,1.8827319057991794
EWoK,7618,1.3520609083749016,0.0705565772019327,1.3914412260055542,2.692307537794112,11,1.3520609083749016,-0.801514482102845,1.373115954179547,3.2079009484182412
Entity,6780,0.14749262536873156,-0.8337020739912986,0.13274335861206055,1.0471975803375244,18,0.14749262536873156,-1.5272807650138294,0.25405931827908457,1.690127035114362
COMPS,91028,0.270246517555038,-0.12361580636352301,0.26859867572784424,0.678554944694042,4,0.27024651755503803,-2.2992227979274613,0.27024651755503803,3.029603842832459
GlobalPIQA_item_pool,203,-3.4482758620689653,-9.12561559677124,-3.4482758045196533,1.7364532321691402,2,-3.4482758620689653,-6.0,-3.4482758620689653,-0.970873786407767
