target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
scale1p75_82M,D_0001,open_closed,open,closed,explicit_final_state,4.449015736579895,-5.158988825976849,4.449015736579895,5.158988825976849,9.608004562556744,4.449015736579895,True,False,False,4.846875
scale1p75_82M,D_0001,open_closed,open,closed,full_v3,-6.010979667305946,2.479342520236969,-6.010979667305946,-2.479342520236969,-8.490322187542915,-6.010979667305946,False,False,False,4.846875
scale1p75_82M,D_0001,open_closed,open,closed,initial_plus_last,-5.608887445181608,3.273668184876442,-5.608887445181608,-3.273668184876442,-8.88255563005805,-5.608887445181608,False,False,False,4.846875
scale1p75_82M,D_0001,open_closed,open,closed,last_event_only,-0.8602045774459839,-3.351021707057953,-0.8602045774459839,3.351021707057953,2.490817129611969,-0.8602045774459839,False,False,True,4.846875
scale1p75_82M,D_0001,open_closed,open,closed,no_context,-0.5230712890625,-0.5230712890625,-0.5230712890625,0.5230712890625,0.0,-0.5230712890625,False,False,True,4.846875
scale1p75_82M,D_0002,open_closed,open,closed,explicit_final_state,6.0401832684874535,-4.443666331470013,6.0401832684874535,4.443666331470013,10.483849599957466,4.443666331470013,True,False,False,4.846875
scale1p75_82M,D_0002,open_closed,open,closed,full_v3,-5.247834015637636,4.154500052332878,-5.247834015637636,-4.154500052332878,-9.402334067970514,-5.247834015637636,False,False,False,4.846875
scale1p75_82M,D_0002,open_closed,open,closed,initial_plus_last,-4.8679854944348335,4.206993192434311,-4.8679854944348335,-4.206993192434311,-9.074978686869144,-4.8679854944348335,False,False,False,4.846875
scale1p75_82M,D_0002,open_closed,open,closed,last_event_only,-0.04781341552734375,-3.880325511097908,-0.04781341552734375,3.880325511097908,3.8325120955705643,-0.04781341552734375,False,False,True,4.846875
scale1p75_82M,D_0002,open_closed,open,closed,no_context,-0.007752418518066406,-0.007752418518066406,-0.007752418518066406,0.007752418518066406,0.0,-0.007752418518066406,False,False,True,4.846875
scale1p75_82M,D_0003,empty_full,empty,full,explicit_final_state,5.290186047554016,-8.109603077173233,5.290186047554016,8.109603077173233,13.39978912472725,5.290186047554016,True,False,False,4.861915367483296
scale1p75_82M,D_0003,empty_full,empty,full,full_v3,-8.006189078092575,4.938532799482346,-8.006189078092575,-4.938532799482346,-12.94472187757492,-8.006189078092575,False,False,False,4.861915367483296
scale1p75_82M,D_0003,empty_full,empty,full,initial_plus_last,-8.372417639940977,4.564376026391983,-8.372417639940977,-4.564376026391983,-12.93679366633296,-8.372417639940977,False,False,False,4.861915367483296
scale1p75_82M,D_0003,empty_full,empty,full,last_event_only,0.4617452621459961,-1.247636318206787,0.4617452621459961,1.247636318206787,1.7093815803527832,0.4617452621459961,True,False,False,4.861915367483296
scale1p75_82M,D_0003,empty_full,empty,full,no_context,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,4.861915367483296
scale1p75_82M,D_0004,open_closed,open,closed,explicit_final_state,5.048395939171314,-3.978381149470806,5.048395939171314,3.978381149470806,9.02677708864212,3.978381149470806,True,False,False,4.846875
scale1p75_82M,D_0004,open_closed,open,closed,full_v3,-5.025666244328022,3.1312140971422195,-5.025666244328022,-3.1312140971422195,-8.156880341470242,-5.025666244328022,False,False,False,4.846875
scale1p75_82M,D_0004,open_closed,open,closed,initial_plus_last,-4.4913880825042725,3.6519032567739487,-4.4913880825042725,-3.6519032567739487,-8.143291339278221,-4.4913880825042725,False,False,False,4.846875
scale1p75_82M,D_0004,open_closed,open,closed,last_event_only,-0.5201482772827148,-2.8364943861961365,-0.5201482772827148,2.8364943861961365,2.3163461089134216,-0.5201482772827148,False,False,True,4.846875
scale1p75_82M,D_0004,open_closed,open,closed,no_context,-0.7038801908493042,-0.7038801908493042,-0.7038801908493042,0.7038801908493042,0.0,-0.7038801908493042,False,False,True,4.846875
scale1p75_82M,D_0005,empty_full,empty,full,explicit_final_state,4.309330761432648,-8.93663189560175,4.309330761432648,8.93663189560175,13.245962657034397,4.309330761432648,True,False,False,4.861915367483296
scale1p75_82M,D_0005,empty_full,empty,full,full_v3,-8.630769778043032,3.47123521566391,-8.630769778043032,-3.47123521566391,-12.102004993706942,-8.630769778043032,False,False,False,4.861915367483296
scale1p75_82M,D_0005,empty_full,empty,full,initial_plus_last,-9.025079652667046,3.4614993929862976,-9.025079652667046,-3.4614993929862976,-12.486579045653343,-9.025079652667046,False,False,False,4.861915367483296
scale1p75_82M,D_0005,empty_full,empty,full,last_event_only,-0.523590087890625,-2.0653252601623535,-0.523590087890625,2.0653252601623535,1.5417351722717285,-0.523590087890625,False,False,True,4.861915367483296
scale1p75_82M,D_0005,empty_full,empty,full,no_context,-1.5569076538085938,-1.5569076538085938,-1.5569076538085938,1.5569076538085938,0.0,-1.5569076538085938,False,False,True,4.861915367483296
scale1p75_82M,D_0006,empty_full,empty,full,explicit_final_state,5.290186047554016,-8.109603077173233,5.290186047554016,8.109603077173233,13.39978912472725,5.290186047554016,True,False,False,4.861915367483296
scale1p75_82M,D_0006,empty_full,empty,full,full_v3,-7.916601873934269,4.878567546606064,-7.916601873934269,-4.878567546606064,-12.795169420540333,-7.916601873934269,False,False,False,4.861915367483296
scale1p75_82M,D_0006,empty_full,empty,full,initial_plus_last,-8.276719305664301,4.538993775844574,-8.276719305664301,-4.538993775844574,-12.815713081508875,-8.276719305664301,False,False,False,4.861915367483296
scale1p75_82M,D_0006,empty_full,empty,full,last_event_only,0.5325870513916016,-0.9479737281799316,0.5325870513916016,0.9479737281799316,1.4805607795715332,0.5325870513916016,True,False,False,4.861915367483296
scale1p75_82M,D_0006,empty_full,empty,full,no_context,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,4.861915367483296
scale1p75_82M,D_0007,open_closed,open,closed,explicit_final_state,5.995085729286075,-5.001574445515871,5.995085729286075,5.001574445515871,10.996660174801946,5.001574445515871,True,False,False,4.846875
scale1p75_82M,D_0007,open_closed,open,closed,full_v3,-5.577910304069519,3.6218166947364807,-5.577910304069519,-3.6218166947364807,-9.199726998806,-5.577910304069519,False,False,False,4.846875
scale1p75_82M,D_0007,open_closed,open,closed,initial_plus_last,-5.067397929728031,4.362568750977516,-5.067397929728031,-4.362568750977516,-9.429966680705547,-5.067397929728031,False,False,False,4.846875
scale1p75_82M,D_0007,open_closed,open,closed,last_event_only,0.17168140411376953,-3.4693774729967117,0.17168140411376953,3.4693774729967117,3.6410588771104813,0.17168140411376953,True,False,False,4.846875
scale1p75_82M,D_0007,open_closed,open,closed,no_context,-1.1084566116333008,-1.1084566116333008,-1.1084566116333008,1.1084566116333008,0.0,-1.1084566116333008,False,False,True,4.846875
scale1p75_82M,D_0008,empty_full,empty,full,explicit_final_state,4.309330761432648,-8.93663189560175,4.309330761432648,8.93663189560175,13.245962657034397,4.309330761432648,True,False,False,4.861915367483296
scale1p75_82M,D_0008,empty_full,empty,full,full_v3,-8.609840422868729,3.5726537704467773,-8.609840422868729,-3.5726537704467773,-12.182494193315506,-8.609840422868729,False,False,False,4.861915367483296
scale1p75_82M,D_0008,empty_full,empty,full,initial_plus_last,-9.021665558218956,3.5328676104545593,-9.021665558218956,-3.5328676104545593,-12.554533168673515,-9.021665558218956,False,False,False,4.861915367483296
scale1p75_82M,D_0008,empty_full,empty,full,last_event_only,-0.4012489318847656,-1.7349159717559814,-0.4012489318847656,1.7349159717559814,1.3336670398712158,-0.4012489318847656,False,False,True,4.861915367483296
scale1p75_82M,D_0008,empty_full,empty,full,no_context,-1.5569076538085938,-1.5569076538085938,-1.5569076538085938,1.5569076538085938,0.0,-1.5569076538085938,False,False,True,4.861915367483296
scale1p75_82M,D_0009,open_closed,open,closed,explicit_final_state,6.0401832684874535,-4.443666331470013,6.0401832684874535,4.443666331470013,10.483849599957466,4.443666331470013,True,False,False,4.846875
scale1p75_82M,D_0009,open_closed,open,closed,full_v3,-5.135272994637489,4.277575686573982,-5.135272994637489,-4.277575686573982,-9.412848681211472,-5.135272994637489,False,False,False,4.846875
scale1p75_82M,D_0009,open_closed,open,closed,initial_plus_last,-4.675139516592026,4.708976946771145,-4.675139516592026,-4.708976946771145,-9.38411646336317,-4.708976946771145,False,False,False,4.846875
