column,group_id,group_level,n_subtasks,n_items,rise_net_pct,rise_gain_pct_subtask_mean,rise_loss_pct_subtask_mean,rise_churn_pct_subtask_mean,rise_gains,rise_losses,fall_net_pct,fall_gain_pct_subtask_mean,fall_loss_pct_subtask_mean,fall_churn_pct_subtask_mean,fall_gains,fall_losses
BLiMP,BLiMP,column_official_subtask_mean,67,59875,0.3918304617408881,1.9332572080544637,1.5414267463135756,3.474683954368039,1164,929,0.133811951822475,1.2492181950394652,1.11540624321699,2.364624438256455,751,669
Supplement,Supplement,column_official_subtask_mean,5,5218,-0.06025840921629159,1.5544998040548965,1.6147582132711882,3.1692580173260847,72,47,-0.23266362225826925,0.4880410107684929,0.7207046330267621,1.208745643795255,36,44
EWoK,EWoK,column_official_subtask_mean,11,7618,-0.8469416405525391,2.835323320307424,3.682264960859963,6.517588281167386,203,244,-0.3684632661997341,2.0077796995373043,2.3762429657370387,4.384022665274343,140,150
Entity,Entity,column_official_subtask_mean,18,6780,0.4724132046200368,2.520341935759487,2.0479287311394496,4.568270666898936,178,142,-0.11523091352008014,1.446403034196817,1.561633947716897,3.008036981913714,97,101
COMPS,COMPS,column_official_subtask_mean,4,91028,0.2744510497694496,3.9030009014792615,3.6285498517098116,7.531550753189073,3224,3093,0.1319800468078463,2.5945393704673716,2.462559323659525,5.057098694126896,2297,2136
GlobalPIQA,GlobalPIQA,column_official_subtask_mean,2,203,0.0,1.4854368932038835,1.4854368932038835,2.970873786407767,3,3,-1.4563106796116505,0.9854368932038835,2.441747572815534,3.4271844660194173,2,5
