family,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,chck_80M,43022,rel_ge3,RminusC,716,-0.20241648780816762,-0.033240893657980025,0.07950722453751546,-0.9766507318800095,-2.675702611569773,-1.6990518796897633,0.11057009628073797,0.143810989938718,-0.3557187472756265,-0.435225971813142,0.24323025992004899,0.4456467477282166
entity_ablation,chck_80M,43022,rel_ge3,RminusV,716,-0.8259974407479583,0.4526228733756189,0.30887472442762315,-1.035175269409785,-2.675702611569773,-1.6405273421599877,0.11057009628073797,-0.34205277709488097,-0.3557187472756265,-0.6645934717032497,0.24323025992004899,1.0692277006680073
entity_ablation,chck_80M,43022,rel_ge3,VminusC,716,0.6235809529397907,-0.48586376703359896,-0.22936749989010768,0.0585245375297756,-1.6405273421599877,-1.6990518796897633,-0.34205277709488097,0.143810989938718,-0.6645934717032497,-0.435225971813142,1.0692277006680073,0.4456467477282166
entity_ablation,chck_80M,43022,rel_ge3,VminusR,716,0.8259974407479583,-0.4526228733756189,-0.30887472442762315,1.035175269409785,-1.6405273421599877,-2.675702611569773,-0.34205277709488097,0.11057009628073797,-0.6645934717032497,-0.3557187472756265,1.0692277006680073,0.24323025992004899
entity_ablation,chck_80M,43022,rel_ge3,CminusR,716,0.20241648780816762,0.033240893657980025,-0.07950722453751546,0.9766507318800095,-1.6990518796897633,-2.675702611569773,0.143810989938718,0.11057009628073797,-0.435225971813142,-0.3557187472756265,0.4456467477282166,0.24323025992004899
entity_ablation,chck_80M,43022,rel_updates_1,RminusC,16,-0.8651075884699821,1.260327659547329,-0.20009813830256462,-0.20009813830256462,0.24605092033743858,0.4461490586400032,2.0805776342749596,0.8202499747276306,0.24605092033743858,0.4461490586400032,-0.45574163645505905,0.4093659520149231
entity_ablation,chck_80M,43022,rel_updates_1,RminusV,16,-1.290021188557148,2.9947437681257725,0.567819457501173,0.567819457501173,0.24605092033743858,-0.32176853716373444,2.0805776342749596,-0.9141661338508129,0.24605092033743858,-0.32176853716373444,-0.45574163645505905,0.8342795521020889
entity_ablation,chck_80M,43022,rel_updates_1,VminusC,16,0.42491360008716583,-1.7344161085784435,-0.7679175958037376,-0.7679175958037376,-0.32176853716373444,0.4461490586400032,-0.9141661338508129,0.8202499747276306,-0.32176853716373444,0.4461490586400032,0.8342795521020889,0.4093659520149231
entity_ablation,chck_80M,43022,rel_updates_1,VminusR,16,1.290021188557148,-2.9947437681257725,-0.567819457501173,-0.567819457501173,-0.32176853716373444,0.24605092033743858,-0.9141661338508129,2.0805776342749596,-0.32176853716373444,0.24605092033743858,0.8342795521020889,-0.45574163645505905
entity_ablation,chck_80M,43022,rel_updates_1,CminusR,16,0.8651075884699821,-1.260327659547329,0.20009813830256462,0.20009813830256462,0.4461490586400032,0.24605092033743858,0.8202499747276306,2.0805776342749596,0.4461490586400032,0.24605092033743858,0.4093659520149231,-0.45574163645505905
entity_ablation,chck_80M,43022,rel_updates_2,RminusC,489,-0.2403670423616539,0.19660188131994266,-0.2715307723974585,-1.2229387452980647,-2.226768865128398,-1.0038301198303334,0.534450275743483,0.33784839442354037,-0.7686668544786779,-0.4971360820812194,-0.21809475625920394,0.022272286102449967
entity_ablation,chck_80M,43022,rel_updates_2,RminusV,489,-0.5125501675032278,0.8703336015815993,-0.07997709262453345,-1.1346662419475328,-2.226768865128398,-1.0921026231808653,0.534450275743483,-0.3358833258381163,-0.7686668544786779,-0.6886897618541444,-0.21809475625920394,0.2944554112440238
entity_ablation,chck_80M,43022,rel_updates_2,VminusC,489,0.27218312514157383,-0.6737317202616566,-0.19155367977292503,-0.08827250335053183,-1.0921026231808653,-1.0038301198303334,-0.3358833258381163,0.33784839442354037,-0.6886897618541444,-0.4971360820812194,0.2944554112440238,0.022272286102449967
entity_ablation,chck_80M,43022,rel_updates_2,VminusR,489,0.5125501675032278,-0.8703336015815993,0.07997709262453345,1.1346662419475328,-1.0921026231808653,-2.226768865128398,-0.3358833258381163,0.534450275743483,-0.6886897618541444,-0.7686668544786779,0.2944554112440238,-0.21809475625920394
entity_ablation,chck_80M,43022,rel_updates_2,CminusR,489,0.2403670423616539,-0.19660188131994266,0.2715307723974585,1.2229387452980647,-1.0038301198303334,-2.226768865128398,0.33784839442354037,0.534450275743483,-0.4971360820812194,-0.7686668544786779,0.022272286102449967,-0.21809475625920394
entity_ablation,chck_80M,43022,rel_updates_3,RminusC,296,-0.16252014280070326,0.11897240964242736,0.16683169509712104,-0.47873298663998387,-2.1522302748761266,-1.6734972882361427,0.12690268222846696,0.007930272586039594,-0.29138687726210905,-0.4582185723592301,0.222754030790482,0.38527417359118526
entity_ablation,chck_80M,43022,rel_updates_3,RminusV,296,-0.7596395373394764,0.5448585257085191,0.381492083942568,-0.5174784663737424,-2.1522302748761266,-1.6347518085023842,0.12690268222846696,-0.41795584348005216,-0.29138687726210905,-0.672878961204677,0.222754030790482,0.9823935681299584
entity_ablation,chck_80M,43022,rel_updates_3,VminusC,296,0.5971193945387732,-0.4258861160660917,-0.21466038884544697,0.038745479733758525,-1.6347518085023842,-1.6734972882361427,-0.41795584348005216,0.007930272586039594,-0.672878961204677,-0.4582185723592301,0.9823935681299584,0.38527417359118526
entity_ablation,chck_80M,43022,rel_updates_3,VminusR,296,0.7596395373394764,-0.5448585257085191,-0.381492083942568,0.5174784663737424,-1.6347518085023842,-2.1522302748761266,-0.41795584348005216,0.12690268222846696,-0.672878961204677,-0.29138687726210905,0.9823935681299584,0.222754030790482
entity_ablation,chck_80M,43022,rel_updates_3,CminusR,296,0.16252014280070326,-0.11897240964242736,-0.16683169509712104,0.47873298663998387,-1.6734972882361427,-2.1522302748761266,0.007930272586039594,0.12690268222846696,-0.4582185723592301,-0.29138687726210905,0.38527417359118526,0.222754030790482
entity_ablation,chck_80M,43022,rel_updates_4,RminusC,326,-0.26790461526966536,-0.20495345523478065,-0.05492747816160043,-1.1349486001007305,-2.8255740061253767,-1.6906254060246462,0.08949926326428455,0.2944527184990652,-0.4856082251169747,-0.4306807469553743,0.16607292787246178,0.4339775431421271
entity_ablation,chck_80M,43022,rel_updates_4,RminusV,326,-0.9897408524265319,0.39633071582558693,0.371321726167586,-1.1884649634486968,-2.8255740061253767,-1.63710904267668,0.08949926326428455,-0.3068314525613024,-0.4856082251169747,-0.8569299512845607,0.16607292787246178,1.1558137802989936
entity_ablation,chck_80M,43022,rel_updates_4,VminusC,326,0.7218362371568665,-0.6012841710603676,-0.42624920432918645,0.05351636334796628,-1.63710904267668,-1.6906254060246462,-0.3068314525613024,0.2944527184990652,-0.8569299512845607,-0.4306807469553743,1.1558137802989936,0.4339775431421271
entity_ablation,chck_80M,43022,rel_updates_4,VminusR,326,0.9897408524265319,-0.39633071582558693,-0.371321726167586,1.1884649634486968,-1.63710904267668,-2.8255740061253767,-0.3068314525613024,0.08949926326428455,-0.8569299512845607,-0.4856082251169747,1.1558137802989936,0.16607292787246178
entity_ablation,chck_80M,43022,rel_updates_4,CminusR,326,0.26790461526966536,0.20495345523478065,0.05492747816160043,1.1349486001007305,-1.6906254060246462,-2.8255740061253767,0.2944527184990652,0.08949926326428455,-0.4306807469553743,-0.4856082251169747,0.4339775431421271,0.16607292787246178
entity_ablation,chck_80M,43022,rel_updates_5,RminusC,94,-0.10092913216732924,0.08296290737517337,0.27075903085952113,-1.9955714505086553,-3.8043168353590557,-1.8087453848504005,0.13221526780027024,0.049252360425096876,-0.1078279360811761,-0.3785869669406972,0.5752967925781899,0.6762259247455191
entity_ablation,chck_80M,43022,rel_updates_5,RminusV,94,-0.46707815565961475,0.35740468476681,-0.13636422220696795,-2.1337477528351414,-3.8043168353590557,-1.6705690825239141,0.13221526780027024,-0.22518941696653974,-0.1078279360811761,0.028536286125791833,0.5752967925781899,1.0423749482378046
entity_ablation,chck_80M,43022,rel_updates_5,VminusC,94,0.3661490234922855,-0.2744417773916366,0.40712325306648905,0.13817630232648637,-1.6705690825239141,-1.8087453848504005,-0.22518941696653974,0.049252360425096876,0.028536286125791833,-0.3785869669406972,1.0423749482378046,0.6762259247455191
entity_ablation,chck_80M,43022,rel_updates_5,VminusR,94,0.46707815565961475,-0.35740468476681,0.13636422220696795,2.1337477528351414,-1.6705690825239141,-3.8043168353590557,-0.22518941696653974,0.13221526780027024,0.028536286125791833,-0.1078279360811761,1.0423749482378046,0.5752967925781899
entity_ablation,chck_80M,43022,rel_updates_5,CminusR,94,0.10092913216732924,-0.08296290737517337,-0.27075903085952113,1.9955714505086553,-1.8087453848504005,-3.8043168353590557,0.049252360425096876,0.13221526780027024,-0.3785869669406972,-0.1078279360811761,0.6762259247455191,0.5752967925781899
entity_ablation,chck_80M,43022,type_ambiref,RminusC,399,-0.48570917572891503,0.04522534756732166,-0.008208476660544417,-0.6361080625264866,-1.5472240702512867,-0.9111160077248002,0.14816745361289882,0.10294210604557716,-0.4125538295074214,-0.404345352846877,0.2243072535459858,0.7100164292749008
entity_ablation,chck_80M,43022,type_ambiref,RminusV,399,0.0020789161212462492,0.19019077288775815,-0.17337519415936672,-0.9659012466258273,-1.5472240702512867,-0.5813228236254594,0.14816745361289882,-0.04202331927485932,-0.4125538295074214,-0.2391786353480547,0.2243072535459858,0.22222833742473955
entity_ablation,chck_80M,43022,type_ambiref,VminusC,399,-0.48778809185016125,-0.1449654253204365,0.1651667174988223,0.3297931840993408,-0.5813228236254594,-0.9111160077248002,-0.04202331927485932,0.10294210604557716,-0.2391786353480547,-0.404345352846877,0.22222833742473955,0.7100164292749008
entity_ablation,chck_80M,43022,type_ambiref,VminusR,399,-0.0020789161212462492,-0.19019077288775815,0.17337519415936672,0.9659012466258273,-0.5813228236254594,-1.5472240702512867,-0.04202331927485932,0.14816745361289882,-0.2391786353480547,-0.4125538295074214,0.22222833742473955,0.2243072535459858
entity_ablation,chck_80M,43022,type_ambiref,CminusR,399,0.48570917572891503,-0.04522534756732166,0.008208476660544417,0.6361080625264866,-0.9111160077248002,-1.5472240702512867,0.10294210604557716,0.14816745361289882,-0.404345352846877,-0.4125538295074214,0.7100164292749008,0.2243072535459858
entity_ablation,chck_80M,43022,type_move_contents,RminusC,381,-0.08167081048560579,0.16269378819725328,-0.11084601877066563,-0.9622869549106481,-2.5318291043982475,-1.5695421494875994,0.4960768276390441,0.3333830394417908,-0.5276108836202719,-0.41676486484960623,-0.28690804932217584,-0.20523723883657005
entity_ablation,chck_80M,43022,type_move_contents,RminusV,381,-1.2309122827500496,1.0290727489029015,0.21333332731830945,-0.7926200779088894,-2.5318291043982475,-1.739209026489358,0.4960768276390441,-0.5329959212638574,-0.5276108836202719,-0.7409442109385813,-0.28690804932217584,0.9440042334278738
entity_ablation,chck_80M,43022,type_move_contents,VminusC,381,1.1492414722644437,-0.8663789607056482,-0.3241793460889751,-0.16966687700175864,-1.739209026489358,-1.5695421494875994,-0.5329959212638574,0.3333830394417908,-0.7409442109385813,-0.41676486484960623,0.9440042334278738,-0.20523723883657005
entity_ablation,chck_80M,43022,type_move_contents,VminusR,381,1.2309122827500496,-1.0290727489029015,-0.21333332731830945,0.7926200779088894,-1.739209026489358,-2.5318291043982475,-0.5329959212638574,0.4960768276390441,-0.7409442109385813,-0.5276108836202719,0.9440042334278738,-0.28690804932217584
entity_ablation,chck_80M,43022,type_move_contents,CminusR,381,0.08167081048560579,-0.16269378819725328,0.11084601877066563,0.9622869549106481,-1.5695421494875994,-2.5318291043982475,0.3333830394417908,0.4960768276390441,-0.41676486484960623,-0.5276108836202719,-0.20523723883657005,-0.28690804932217584
entity_ablation,chck_80M,43022,type_regular,RminusC,441,-0.11654619158767246,0.028280806522858637,-0.07606673425659027,-1.542090915919856,-3.217203939683332,-1.6751130237634761,0.2849875977368447,0.25670679121398604,-0.5918530057397694,-0.5157862714831791,0.18146493590844462,0.2980111274961171
entity_ablation,chck_80M,43022,type_regular,RminusV,441,-0.8946563408302477,0.747447104503711,0.4059576428075091,-1.359567634473331,-3.217203939683332,-1.8576363052100011,0.2849875977368447,-0.46245950676686637,-0.5918530057397694,-0.9978106485472785,0.18146493590844462,1.0761212767386923
entity_ablation,chck_80M,43022,type_regular,VminusC,441,0.7781101492425753,-0.7191662979808524,-0.4820243770640994,-0.18252328144652497,-1.8576363052100011,-1.6751130237634761,-0.46245950676686637,0.25670679121398604,-0.9978106485472785,-0.5157862714831791,1.0761212767386923,0.2980111274961171
entity_ablation,chck_80M,43022,type_regular,VminusR,441,0.8946563408302477,-0.747447104503711,-0.4059576428075091,1.359567634473331,-1.8576363052100011,-3.217203939683332,-0.46245950676686637,0.2849875977368447,-0.9978106485472785,-0.5918530057397694,1.0761212767386923,0.18146493590844462
entity_ablation,chck_80M,43022,type_regular,CminusR,441,0.11654619158767246,-0.028280806522858637,0.07606673425659027,1.542090915919856,-1.6751130237634761,-3.217203939683332,0.25670679121398604,0.2849875977368447,-0.5157862714831791,-0.5918530057397694,0.2980111274961171,0.18146493590844462
entity_ablation,chck_90M,43022,ALL,RminusC,1221,-0.3318228700749704,0.008261104705487965,0.018416385346357034,-0.7261170777580894,-2.627966567929731,-1.9018494901716416,0.19417636962660895,0.18591526492112098,-0.5301324289366847,-0.5485488142830417,0.11571838311625249,0.4475412531912229
entity_ablation,chck_90M,43022,ALL,RminusV,1221,-0.8536570194733377,0.5907911256620817,0.29645462848938686,-1.0077431913867423,-2.627966567929731,-1.6202233765429888,0.19417636962660895,-0.3966147560354728,-0.5301324289366847,-0.8265870574260715,0.11571838311625249,0.9693754025895902
entity_ablation,chck_90M,43022,ALL,VminusC,1221,0.5218341493983674,-0.5825300209565938,-0.27803824314302983,0.28162611362865286,-1.6202233765429888,-1.9018494901716416,-0.3966147560354728,0.18591526492112098,-0.8265870574260715,-0.5485488142830417,0.9693754025895902,0.4475412531912229
entity_ablation,chck_90M,43022,ALL,VminusR,1221,0.8536570194733377,-0.5907911256620817,-0.29645462848938686,1.0077431913867423,-1.6202233765429888,-2.627966567929731,-0.3966147560354728,0.19417636962660895,-0.8265870574260715,-0.5301324289366847,0.9693754025895902,0.11571838311625249
entity_ablation,chck_90M,43022,ALL,CminusR,1221,0.3318228700749704,-0.008261104705487965,-0.018416385346357034,0.7261170777580894,-1.9018494901716416,-2.627966567929731,0.18591526492112098,0.19417636962660895,-0.5485488142830417,-0.5301324289366847,0.4475412531912229,0.11571838311625249
entity_ablation,chck_90M,43022,rel_ge2,RminusC,1205,-0.3092940499302757,-0.01994246908490588,0.016381602813934082,-0.738037781792314,-2.672682750417611,-1.9346449686252971,0.16100757919344666,0.18095004827835254,-0.5469935523176033,-0.5633751551315374,0.13574801564402106,0.44504206557429676
entity_ablation,chck_90M,43022,rel_ge2,RminusV,1205,-0.8338157459444278,0.5508131328058193,0.2836905193379867,-1.037824450013676,-2.672682750417611,-1.6348583004039352,0.16100757919344666,-0.3898055536123727,-0.5469935523176033,-0.83068407165559,0.13574801564402106,0.9695637615884488
entity_ablation,chck_90M,43022,rel_ge2,VminusC,1205,0.5245216960141521,-0.5707556018907252,-0.26730891652405264,0.2997866682213619,-1.6348583004039352,-1.9346449686252971,-0.3898055536123727,0.18095004827835254,-0.83068407165559,-0.5633751551315374,0.9695637615884488,0.44504206557429676
entity_ablation,chck_90M,43022,rel_ge2,VminusR,1205,0.8338157459444278,-0.5508131328058193,-0.2836905193379867,1.037824450013676,-1.6348583004039352,-2.672682750417611,-0.3898055536123727,0.16100757919344666,-0.83068407165559,-0.5469935523176033,0.9695637615884488,0.13574801564402106
entity_ablation,chck_90M,43022,rel_ge2,CminusR,1205,0.3092940499302757,0.01994246908490588,-0.016381602813934082,0.738037781792314,-1.9346449686252971,-2.672682750417611,0.18095004827835254,0.16100757919344666,-0.5633751551315374,-0.5469935523176033,0.44504206557429676,0.13574801564402106
entity_ablation,chck_90M,43022,rel_ge3,RminusC,716,-0.3670616811713693,-0.0680659987635952,0.1643604759579555,-0.5093837285891705,-2.8411151788856928,-2.3317314502965223,0.012375035260767577,0.08044103402436278,-0.3790801593295023,-0.5434406352874578,0.3113567567581321,0.6784184379295014
entity_ablation,chck_90M,43022,rel_ge3,RminusV,716,-1.0488628490500194,0.39889653442770906,0.45392268051148793,-0.9404015160242469,-2.8411151788856928,-1.9007136628614458,0.012375035260767577,-0.3865214991669415,-0.3790801593295023,-0.8330028398409902,0.3113567567581321,1.3602196058081515
entity_ablation,chck_90M,43022,rel_ge3,VminusC,716,0.6818011678786501,-0.4669625331913043,-0.28956220455353243,0.43101778743507646,-1.9007136628614458,-2.3317314502965223,-0.3865214991669415,0.08044103402436278,-0.8330028398409902,-0.5434406352874578,1.3602196058081515,0.6784184379295014
entity_ablation,chck_90M,43022,rel_ge3,VminusR,716,1.0488628490500194,-0.39889653442770906,-0.45392268051148793,0.9404015160242469,-1.9007136628614458,-2.8411151788856928,-0.3865214991669415,0.012375035260767577,-0.8330028398409902,-0.3790801593295023,1.3602196058081515,0.3113567567581321
entity_ablation,chck_90M,43022,rel_ge3,CminusR,716,0.3670616811713693,0.0680659987635952,-0.1643604759579555,0.5093837285891705,-2.3317314502965223,-2.8411151788856928,0.08044103402436278,0.012375035260767577,-0.5434406352874578,-0.3790801593295023,0.6784184379295014,0.3113567567581321
entity_ablation,chck_90M,43022,rel_updates_1,RminusC,16,-2.02852463722229,2.132342755794525,0.17166094481945038,0.17166094481945038,0.7397209256887436,0.5680599808692932,2.6922008991241455,0.5598581433296204,0.7397209256887436,0.5680599808692932,-1.3927633166313171,0.6357613205909729
entity_ablation,chck_90M,43022,rel_updates_1,RminusV,16,-2.3479529321193695,3.6016337126493454,1.2577515989542007,1.2577515989542007,0.7397209256887436,-0.5180306732654572,2.6922008991241455,-0.9094328135251999,0.7397209256887436,-0.5180306732654572,-1.3927633166313171,0.9551896154880524
entity_ablation,chck_90M,43022,rel_updates_1,VminusC,16,0.31942829489707947,-1.4692909568548203,-1.0860906541347504,-1.0860906541347504,-0.5180306732654572,0.5680599808692932,-0.9094328135251999,0.5598581433296204,-0.5180306732654572,0.5680599808692932,0.9551896154880524,0.6357613205909729
entity_ablation,chck_90M,43022,rel_updates_1,VminusR,16,2.3479529321193695,-3.6016337126493454,-1.2577515989542007,-1.2577515989542007,-0.5180306732654572,0.7397209256887436,-0.9094328135251999,2.6922008991241455,-0.5180306732654572,0.7397209256887436,0.9551896154880524,-1.3927633166313171
entity_ablation,chck_90M,43022,rel_updates_1,CminusR,16,2.02852463722229,-2.132342755794525,-0.17166094481945038,-0.17166094481945038,0.5680599808692932,0.7397209256887436,0.5598581433296204,2.6922008991241455,0.5680599808692932,0.7397209256887436,0.6357613205909729,-1.3927633166313171
entity_ablation,chck_90M,43022,rel_updates_2,RminusC,489,-0.2247099518349322,0.05052061322581303,-0.20029093945829346,-1.0728359455826022,-2.4260618531105638,-1.3532259075279616,0.3786372345222773,0.3281166212964643,-0.7928544712940455,-0.592563531835752,-0.1213805296273563,0.10332942220757588
entity_ablation,chck_90M,43022,rel_updates_2,RminusV,489,-0.5189410510086331,0.7732513422919685,0.03443443058496676,-1.1804723451802022,-2.4260618531105638,-1.2455895079303616,0.3786372345222773,-0.39461410776969114,-0.7928544712940455,-0.8272889018790123,-0.1213805296273563,0.3975605213812768
entity_ablation,chck_90M,43022,rel_updates_2,VminusC,489,0.29423109917370094,-0.7227307290661554,-0.23472537004326022,0.10763639959759996,-1.2455895079303616,-1.3532259075279616,-0.39461410776969114,0.3281166212964643,-0.8272889018790123,-0.592563531835752,0.3975605213812768,0.10332942220757588
entity_ablation,chck_90M,43022,rel_updates_2,VminusR,489,0.5189410510086331,-0.7732513422919685,-0.03443443058496676,1.1804723451802022,-1.2455895079303616,-2.4260618531105638,-0.39461410776969114,0.3786372345222773,-0.8272889018790123,-0.7928544712940455,0.3975605213812768,-0.1213805296273563
entity_ablation,chck_90M,43022,rel_updates_2,CminusR,489,0.2247099518349322,-0.05052061322581303,0.20029093945829346,1.0728359455826022,-1.3532259075279616,-2.4260618531105638,0.3281166212964643,0.3786372345222773,-0.592563531835752,-0.7928544712940455,0.10332942220757588,-0.1213805296273563
entity_ablation,chck_90M,43022,rel_updates_3,RminusC,296,-0.2166907023638487,0.12717652635497823,0.21118378760670686,0.015436592436320229,-2.269691041632983,-2.2851276340693034,0.037916263540250225,-0.08926026281472799,-0.3240662208707953,-0.5352500084775021,0.2512835976290139,0.4679742999928626
entity_ablation,chck_90M,43022,rel_updates_3,RminusV,296,-0.9785154484766156,0.49721341270550684,0.5048319176216988,-0.4089677348305041,-2.269691041632983,-1.860723306802479,0.037916263540250225,-0.4592971491652566,-0.3240662208707953,-0.828898138492494,0.2512835976290139,1.2297990461056296
entity_ablation,chck_90M,43022,rel_updates_3,VminusC,296,0.761824746112767,-0.3700368863505286,-0.2936481300149919,0.4244043272668243,-1.860723306802479,-2.2851276340693034,-0.4592971491652566,-0.08926026281472799,-0.828898138492494,-0.5352500084775021,1.2297990461056296,0.4679742999928626
entity_ablation,chck_90M,43022,rel_updates_3,VminusR,296,0.9785154484766156,-0.49721341270550684,-0.5048319176216988,0.4089677348305041,-1.860723306802479,-2.269691041632983,-0.4592971491652566,0.037916263540250225,-0.828898138492494,-0.3240662208707953,1.2297990461056296,0.2512835976290139
entity_ablation,chck_90M,43022,rel_updates_3,CminusR,296,0.2166907023638487,-0.12717652635497823,-0.21118378760670686,-0.015436592436320229,-2.2851276340693034,-2.269691041632983,-0.08926026281472799,0.037916263540250225,-0.5352500084775021,-0.3240662208707953,0.4679742999928626,0.2512835976290139
entity_ablation,chck_90M,43022,rel_updates_4,RminusC,326,-0.48872524120507793,-0.2864823108253303,0.10387493709982176,-0.6642634661031166,-3.01648961123439,-2.3522261451312736,-0.04319462960620234,0.243287681219128,-0.4844079883712018,-0.5882829254710236,0.3013480898404231,0.790073331045501
entity_ablation,chck_90M,43022,rel_updates_4,RminusV,326,-1.1585280121492645,0.3052018802795856,0.5701207350939512,-1.1134238688923714,-3.01648961123439,-1.9030657423420188,-0.04319462960620234,-0.34839650988578796,-0.4844079883712018,-1.054528723465153,0.3013480898404231,1.4598761019896875
entity_ablation,chck_90M,43022,rel_updates_4,VminusC,326,0.6698027709441865,-0.591684191104916,-0.46624579799412946,0.44916040278925484,-1.9030657423420188,-2.3522261451312736,-0.34839650988578796,0.243287681219128,-1.054528723465153,-0.5882829254710236,1.4598761019896875,0.790073331045501
entity_ablation,chck_90M,43022,rel_updates_4,VminusR,326,1.1585280121492645,-0.3052018802795856,-0.5701207350939512,1.1134238688923714,-1.9030657423420188,-3.01648961123439,-0.34839650988578796,-0.04319462960620234,-1.054528723465153,-0.4844079883712018,1.4598761019896875,0.3013480898404231
entity_ablation,chck_90M,43022,rel_updates_4,CminusR,326,0.48872524120507793,0.2864823108253303,-0.10387493709982176,0.6642634661031166,-2.3522261451312736,-3.01648961123439,0.243287681219128,-0.04319462960620234,-0.5882829254710236,-0.4844079883712018,0.790073331045501,0.3013480898404231
entity_ablation,chck_90M,43022,rel_updates_5,RminusC,94,-0.4186307147462317,0.07461411077925499,0.22668585276350062,-1.624873309376392,-4.032279856344487,-2.4074065469680948,0.12466766479167532,0.05005355401242033,-0.18702966482081312,-0.41371551758431374,0.5352342090708144,0.9538649238170461
entity_ablation,chck_90M,43022,rel_updates_5,RminusV,94,-0.8900542043625039,0.4142439948751572,-0.1093720001109103,-2.013796326644877,-4.032279856344487,-2.0184835296996098,0.12466766479167532,-0.2895763300834818,-0.18702966482081312,-0.07765766470990282,0.5352342090708144,1.4252884134333184
entity_ablation,chck_90M,43022,rel_updates_5,VminusC,94,0.47142348961627223,-0.33962988409590217,0.3360578528744109,0.388923017268485,-2.0184835296996098,-2.4074065469680948,-0.2895763300834818,0.05005355401242033,-0.07765766470990282,-0.41371551758431374,1.4252884134333184,0.9538649238170461
entity_ablation,chck_90M,43022,rel_updates_5,VminusR,94,0.8900542043625039,-0.4142439948751572,0.1093720001109103,2.013796326644877,-2.0184835296996098,-4.032279856344487,-0.2895763300834818,0.12466766479167532,-0.07765766470990282,-0.18702966482081312,1.4252884134333184,0.5352342090708144
