arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.030777454376220703,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.89190149307251,4.861124038696289
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.5596669912338257,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,1.943302035331726,2.5029690265655518
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-2.579967498779297,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,5.1330156326293945,2.5530481338500977
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,8.427951639983803,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.004241162445396185,8.4321928024292
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,6.376346826553345,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,1.0131409168243408,7.3894877433776855
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,11.550995200872421,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.04438558220863342,11.595380783081055
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.5611915588378906,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.566255569458008,6.127447128295898
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-2.519251585006714,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.967131614685059,2.4478800296783447
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-2.852444648742676,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,11.000455856323242,8.148011207580566
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,2.073307514190674,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,5.861181259155273,7.934488773345947
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,4.775896491482854,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.01408916525542736,4.789985656738281
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,4.6628851890563965,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,2.4313483238220215,7.094233512878418
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-5.2890408504754305,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,5.30916690826416,0.020126057788729668
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,3.850750023499131,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.015791362151503563,3.8665413856506348
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,3.5882212966680527,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.2406003624200821,3.8288216590881348
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,9.83704686164856,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.15152907371520996,9.98857593536377
D_V_43122,chck_90M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.943680137395859,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.19656100869178772,5.1402411460876465
