arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.5503453956916928,11,0.010451818816363811,gutenberg,34715,18,0.5607972145080566
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,-0.009072057902812958,8,0.10239426046609879,open_subtitles,46093,11,0.09332220256328583
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.8668332975357771,8,0.017437132075428963,childes,9638,11,0.884270429611206
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,1.2481750287115574,8,0.022680755704641342,open_subtitles,38847,12,1.2708557844161987
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,5.99907470215112,28,0.011946911923587322,gutenberg,25389,52,6.011021614074707
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.1015261113643646,8,0.02012816071510315,gutenberg,23610,11,3.1216542720794678
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.00013612220573122613,19,4.0649541915627196e-05,childes,9850,31,0.00017677174764685333
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-8.23773443698883e-05,28,0.005768082570284605,gutenberg,33545,48,0.005685705225914717
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,2.6415802016854286,8,0.051099203526973724,gutenberg,27677,11,2.6926794052124023
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.054198384284973145,11,0.6381989121437073,gutenberg,31140,18,0.6923972964286804
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.5600066930055618,8,0.03081361949443817,open_subtitles,39267,11,0.5908203125
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,2.317124802619219,8,0.009423773735761642,bnc_spoken,4664,10,2.3265485763549805
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,9.788667196407914,8,0.029862886294722557,open_subtitles,42641,11,9.818530082702637
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.7947845309972763,9,0.08107735216617584,childes,16252,14,0.8758618831634521
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,6.06493878364563,9,2.4626758098602295,childes,21179,14,8.52761459350586
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,4.105679035186768,13,0.8279862403869629,gutenberg,36547,21,4.9336652755737305
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,3.6257135793566704,28,0.040313251316547394,gutenberg,31372,53,3.6660268306732178
D_V_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,7.706046283245087,8,0.2836211323738098,open_subtitles,48479,12,7.9896674156188965
