arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-1.819305419921875,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,7.6561431884765625,5.8368377685546875
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.6248133182525635,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.1676642894744873,2.792477607727051
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.4181225299835205,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.970783233642578,3.5526607036590576
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,10.443555610254407,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.002542717382311821,10.446098327636719
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,0.29055118560791016,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,8.889431953430176,9.179983139038086
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,16.258093370124698,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.011336790397763252,16.26943016052246
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.3818731307983398,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,9.707575798034668,8.325702667236328
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-2.3365066051483154,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.657010555267334,2.3205039501190186
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,2.0927963256835938,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.4427690505981445,8.535565376281738
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.01581430435180664,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.373978137969971,6.389792442321777
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,5.230320697650313,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.027409309521317482,5.257730007171631
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,5.671274185180664,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.848700523376465,10.519974708557129
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-10.056762186810374,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,10.075898170471191,0.019135983660817146
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,4.010661140084267,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.01277206838130951,4.023433208465576
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-5.480861663818359,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,11.31629753112793,5.83543586730957
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,8.148936338722706,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.12012188881635666,8.269058227539062
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.731267523020506,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.061665941029787064,4.792933464050293
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.1527700424194336,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,6.898554801940918,6.745784759521484
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-3.196697235107422,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,15.924553871154785,12.727856636047363
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,5.11479957588017,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.004942817613482475,5.119742393493652
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-6.814730644226074,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,11.304586410522461,4.489855766296387
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.185000449419022,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.28094860911369324,6.465949058532715
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.1136271953582764,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.8284239768981934,3.9420511722564697
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.1020561456680298,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,1.6292415857315063,2.731297731399536
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,6.38603297714144,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.011494717560708523,6.397527694702148
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,4.374769106507301,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.13035355508327484,4.505122661590576
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,10.303752485662699,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.017279084771871567,10.32103157043457
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,6.2600901536643505,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.02795000746846199,6.2880401611328125
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-5.498170852661133,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,17.08304786682129,11.584877014160156
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-2.222871780395508,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,11.705967903137207,9.4830961227417
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-1.3494539260864258,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,11.361384391784668,10.011930465698242
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-2.2044248580932617,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,9.40605354309082,7.201628684997559
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:frontier_consolidation_fwcompact_expansion_020751,nonoverlap,-2.8841395378112793,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,10.26998519897461,7.38584566116333
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,6.918537302874029,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.009520367719233036,6.928057670593262
D_R_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,6.90778449550271,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.03718229755759239,6.944966793060303
