arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-1.7717533111572266,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,7.644178867340088,5.872425556182861
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.5904383659362793,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.259167194366455,2.8496055603027344
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.425736904144287,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.996029853820801,3.5702929496765137
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,10.201484439196065,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.0025351073127239943,10.204019546508789
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,0.27878284454345703,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,8.694080352783203,8.97286319732666
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,16.58239959180355,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.010787740349769592,16.59318733215332
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.4021930694580078,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,9.567178726196289,8.164985656738281
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-2.318535804748535,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.747076034545898,2.4285402297973633
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,1.9865975379943848,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.551684856414795,8.53828239440918
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.04688882827758789,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.52844762802124,6.575336456298828
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,5.256448509171605,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.026849983260035515,5.283298492431641
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,5.8294196128845215,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.749008655548096,10.578428268432617
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-9.845726675353944,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,9.859197616577148,0.013470941223204136
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,4.174706855788827,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.01432093046605587,4.189027786254883
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-5.108824729919434,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,11.1527681350708,6.043943405151367
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,8.280149899423122,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.12018922716379166,8.400339126586914
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.587944410741329,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.064733125269413,4.652677536010742
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.02304840087890625,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,6.787296295166016,6.764247894287109
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-3.406332015991211,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,16.138877868652344,12.732545852661133
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,5.162053858861327,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.004934513941407204,5.166988372802734
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-6.773330211639404,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,11.452924728393555,4.67959451675415
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.163838684558868,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.28812187910079956,6.451960563659668
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.0261306762695312,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.9484236240386963,3.9745543003082275
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.1146557331085205,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,1.5699069499969482,2.6845626831054688
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,6.504031433723867,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.01030705962330103,6.514338493347168
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,4.418560370802879,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.14557422697544098,4.56413459777832
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,10.520745232701302,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.01658158004283905,10.53732681274414
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,6.376170419156551,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.027580954134464264,6.403751373291016
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-5.545711517333984,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,17.230806350708008,11.685094833374023
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-2.314816474914551,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,11.694706916809082,9.379890441894531
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-0.5659456253051758,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,10.717577934265137,10.151632308959961
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-2.4741764068603516,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,9.753193855285645,7.279017448425293
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:frontier_consolidation_fwcompact_expansion_020751,nonoverlap,-2.870741844177246,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,10.209672927856445,7.338931083679199
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,6.890117057599127,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.008446327410638332,6.898563385009766
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,6.88478733971715,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.03862307593226433,6.923410415649414
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1009:0:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,-0.2666196823120117,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,8.326127052307129,8.059507369995117
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1009:3:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,4.555459976196289,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,8.55910587310791,13.1145658493042
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1009:5:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,-4.507015705108643,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,10.323966979980469,5.816951274871826
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1009:6:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,3.47389554977417,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,3.8825507164001465,7.356446266174316
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:100:0:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,-1.1806764602661133,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,14.154057502746582,12.973381042480469
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:100:1:compact:frontier_consolidation_fwcompact_medium_034265,overlap,-0.7315244674682617,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,8.25655746459961,7.525032997131348
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:100:3:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,-2.441129684448242,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,9.027215003967285,6.586085319519043
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:100:7:compact:frontier_consolidation_fwcompact_medium_034265,overlap,9.397341407835484,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,0.09504541009664536,9.492386817932129
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1010:0:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,-1.2088050842285156,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,10.74664306640625,9.537837982177734
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1010:4:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,-0.30344676971435547,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,5.91385555267334,5.610408782958984
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1010:5:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,5.947228670120239,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,3.702038526535034,9.649267196655273
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1010:6:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,7.937427580356598,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,0.04915040731430054,7.986577987670898
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1011:16:compact:frontier_consolidation_fwcompact_expansion_020955,nonoverlap,-0.47311902046203613,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,2.6694130897521973,2.196294069290161
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1011:1:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,10.859719298779964,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.061394669115543365,10.921113967895508
D_R_43122,chck_100M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1011:20:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,4.666490625590086,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.03777020052075386,4.70426082611084
