arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-4.904385566711426,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,9.037516593933105,4.13313102722168
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.6678330898284912,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.1612844467163086,3.8291175365448
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.33152294158935547,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.2411720752716064,2.909649133682251
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,11.469324510078877,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.002358038444072008,11.47168254852295
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,0.9520621299743652,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,7.709619998931885,8.66168212890625
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,10.763483436778188,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.029224006459116936,10.792707443237305
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,1.9445128440856934,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.464263439178467,8.40877628326416
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-0.7310194969177246,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.28643274307251,3.555413246154785
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,1.014103889465332,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.789875030517578,9.80397891998291
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,-1.137369155883789,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.878294944763184,5.7409257888793945
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,5.603784883394837,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.008008157834410667,5.611793041229248
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,2.4349536895751953,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.6858062744140625,9.120759963989258
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-13.287116542458534,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,13.312540054321289,0.025423511862754822
D_R_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,9.285216838121414,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.027504414319992065,9.312721252441406
