arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-2.5325450897216797,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,8.408859252929688,5.876314163208008
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.8501536846160889,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,1.7992746829986572,3.649428367614746
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.0776543617248535,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.240816116333008,3.1631617546081543
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,9.328853648155928,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.023633915930986404,9.352487564086914
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,3.104203224182129,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.589381217956543,9.693584442138672
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,10.866956308484077,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.17026178538799286,11.03721809387207
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,5.273629188537598,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.870532035827637,10.144161224365234
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-0.3331184387207031,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.04290246963501,3.7097840309143066
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-0.7514247894287109,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,7.555875778198242,6.804450988769531
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,1.9760017395019531,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.545680046081543,6.521681785583496
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,4.810129791498184,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.02870878577232361,4.838838577270508
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,3.446514844894409,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,3.549290895462036,6.995805740356445
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-6.287380319088697,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,6.341005325317383,0.05362500622868538
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,4.75423301756382,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.04689346253871918,4.801126480102539
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,2.2095298767089844,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,2.0999908447265625,4.309520721435547
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,8.306419312953949,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.25347334146499634,8.559892654418945
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.385238289833069,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.19515836238861084,4.58039665222168
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-1.3133316040039062,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,7.605517387390137,6.2921857833862305
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,2.5454297065734863,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.673953533172607,10.219383239746094
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.707806142047048,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.011909453198313713,6.719715595245361
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-2.17059326171875,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.427649021148682,5.257055759429932
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,4.314320802688599,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,3.4494645595550537,7.763785362243652
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,-2.222111701965332,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,6.280505657196045,4.058393955230713
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,2.337308406829834,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.7856054306030273,3.1229138374328613
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,7.257847964763641,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.06676846742630005,7.324616432189941
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,2.5199925899505615,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.3000061511993408,2.8199987411499023
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,12.863937040790915,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.009604791179299355,12.873541831970215
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,8.47437135875225,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.07539136707782745,8.549762725830078
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,6.767005708068609,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,0.0346052385866642,6.801610946655273
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,1.563392162322998,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,6.231069087982178,7.794461250305176
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-0.7862558364868164,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,9.933667182922363,9.147411346435547
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,2.645814895629883,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,3.328413963317871,5.974228858947754
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:frontier_consolidation_fwcompact_expansion_020751,nonoverlap,-0.963798999786377,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,6.013948440551758,5.050149440765381
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,6.805725316517055,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.007361193187534809,6.81308650970459
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:frontier_consolidation_fwcompact_expansion_020751,overlap,7.116919886320829,compact:frontier_consolidation_fwcompact_expansion_020751,17,11,18,12,0.010352719575166702,7.127272605895996
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:0:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,6.249140560626984,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,0.5506970286369324,6.799837589263916
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:3:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,3.6189775466918945,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,5.112729072570801,8.731706619262695
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:5:compact:frontier_consolidation_fwcompact_expansion_020811,nonoverlap,-0.3273131847381592,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,3.578463315963745,3.251150131225586
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:6:compact:frontier_consolidation_fwcompact_expansion_020811,overlap,10.382280111312866,compact:frontier_consolidation_fwcompact_expansion_020811,8,7,16,15,1.6982462406158447,12.080526351928711
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:0:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,5.408339500427246,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,6.201020240783691,11.609359741210938
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:1:compact:frontier_consolidation_fwcompact_medium_034265,overlap,-3.597768783569336,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,8.949755668640137,5.351986885070801
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:3:compact:frontier_consolidation_fwcompact_medium_034265,nonoverlap,-0.8762712478637695,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,11.477750778198242,10.601479530334473
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:7:compact:frontier_consolidation_fwcompact_medium_034265,overlap,3.48165225982666,compact:frontier_consolidation_fwcompact_medium_034265,9,5,17,11,8.572039604187012,12.053691864013672
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:0:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,-0.33582401275634766,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,9.873210906982422,9.537386894226074
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:4:compact:frontier_consolidation_fwcompact_expansion_020914,nonoverlap,-0.2530393600463867,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,5.032135009765625,4.779095649719238
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:5:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,10.55920983850956,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,0.1881112903356552,10.747321128845215
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:6:compact:frontier_consolidation_fwcompact_expansion_020914,overlap,7.033510640263557,compact:frontier_consolidation_fwcompact_expansion_020914,8,4,15,11,0.24517779052257538,7.278688430786133
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:16:compact:frontier_consolidation_fwcompact_expansion_020955,nonoverlap,0.707719087600708,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,1.9160130023956299,2.623732089996338
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:1:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,7.854715527035296,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.011246501468122005,7.865962028503418
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:20:compact:frontier_consolidation_fwcompact_expansion_020955,overlap,3.938889302313328,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,0.02035876363515854,3.9592480659484863
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:6:compact:frontier_consolidation_fwcompact_expansion_020955,nonoverlap,-1.393847942352295,compact:frontier_consolidation_fwcompact_expansion_020955,22,13,41,25,7.412585258483887,6.018737316131592
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:0:compact:frontier_consolidation_fwcompact_expansion_020984,overlap,14.29334083199501,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,0.40656837821006775,14.699909210205078
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:18:compact:frontier_consolidation_fwcompact_expansion_020984,overlap,8.893936455249786,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,0.18377846479415894,9.077714920043945
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:8:compact:frontier_consolidation_fwcompact_expansion_020984,nonoverlap,2.9781055450439453,compact:frontier_consolidation_fwcompact_expansion_020984,20,14,21,14,5.699551582336426,8.677657127380371
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:0:compact:frontier_consolidation_fwcompact_expansion_021017,nonoverlap,2.2208967208862305,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,5.412276268005371,7.633172988891602
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:12:compact:frontier_consolidation_fwcompact_expansion_021017,nonoverlap,-1.1035919189453125,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,7.3769025802612305,6.273310661315918
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:2:compact:frontier_consolidation_fwcompact_expansion_021017,overlap,8.150667130947113,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,0.4453907608985901,8.596057891845703
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:7:compact:frontier_consolidation_fwcompact_expansion_021017,overlap,-3.741992950439453,compact:frontier_consolidation_fwcompact_expansion_021017,14,9,19,14,9.16409683227539,5.4221038818359375
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:10:compact:frontier_consolidation_fwcompact_expansion_021360,nonoverlap,0.9200544357299805,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,5.706895351409912,6.626949787139893
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:11:compact:frontier_consolidation_fwcompact_expansion_021360,nonoverlap,0.17691898345947266,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,4.060966491699219,4.237885475158691
D_V_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:14:compact:frontier_consolidation_fwcompact_expansion_021360,overlap,2.9664297588169575,compact:frontier_consolidation_fwcompact_expansion_021360,16,13,19,15,0.03446001932024956,3.000889778137207
