arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.7541930475272238,11,0.007497032638639212,gutenberg,34715,18,0.761690080165863
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.0027220649644732475,8,0.015473551116883755,open_subtitles,46093,11,0.018195616081357002
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,1.6827625669538975,8,0.0202670656144619,childes,9638,11,1.7030296325683594
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,3.085565211251378,8,0.02640831284224987,open_subtitles,38847,12,3.111973524093628
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,7.253623087890446,28,0.011373917572200298,gutenberg,25389,52,7.2649970054626465
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,2.1019858065992594,8,0.017268305644392967,gutenberg,23610,11,2.1192541122436523
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,3.170462150592357e-05,19,0.0001431601122021675,childes,9850,31,0.00017486473370809108
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.0008215755224227905,28,0.03465820848941803,gutenberg,33545,48,0.03383663296699524
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.429285630583763,8,0.15702714025974274,gutenberg,27677,11,3.586312770843506
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,-0.042747899889945984,11,0.2195671796798706,gutenberg,31140,18,0.17681927978992462
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.5458591729402542,8,0.03688006103038788,open_subtitles,39267,11,0.5827392339706421
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,6.286344312131405,8,0.021606184542179108,bnc_spoken,4664,10,6.307950496673584
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,12.502000659704208,8,0.3685523569583893,open_subtitles,42641,11,12.870553016662598
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.06593204289674759,9,0.010311424732208252,childes,16252,14,0.07624346762895584
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,6.962987661361694,9,0.6822712421417236,childes,21179,14,7.645258903503418
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,4.634409070014954,13,0.9475163221359253,gutenberg,36547,21,5.581925392150879
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,6.423554582521319,28,0.019966917112469673,gutenberg,31372,53,6.443521499633789
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,4.760211944580078,8,3.7082128524780273,open_subtitles,48479,12,8.468424797058105
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,2.339492551982403,8,0.07120872288942337,childes,8771,10,2.410701274871826
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,2.3821944817900658,8,0.12230972200632095,gutenberg,35397,12,2.5045042037963867
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,2.6665538772940636,8,0.02348814159631729,childes,21260,10,2.690042018890381
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,7.899712353944778,8,0.06628105044364929,childes,13377,13,7.965993404388428
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,0.14464104175567627,11,0.9230847358703613,childes,10575,17,1.0677257776260376
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,1.5734876543283463,8,0.12994013726711273,childes,16330,10,1.703427791595459
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,3.524125099182129,19,7.620865821838379,open_subtitles,47969,30,11.144990921020508
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,8.947585195302963,8,0.15312567353248596,gutenberg,37483,10,9.10071086883545
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.12744344770908356,13,0.14624585211277008,childes,14826,21,0.27368929982185364
D_C_43022,chck_80M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,3.3048982229083776,8,0.01474718190729618,open_subtitles,40156,10,3.319645404815674
