arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.5387043952941895,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,5.223203182220459,4.6844987869262695
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.18402910232543945,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.3824610710144043,2.5664901733398438
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-2.499520778656006,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,5.268013954162598,2.768493175506592
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,8.287369443569332,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.006976412143558264,8.29434585571289
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,6.258375465869904,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.4755017161369324,6.733877182006836
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,11.209079209715128,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.06170516833662987,11.270784378051758
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.9224233627319336,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.862861633300781,6.785284996032715
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-3.0990707874298096,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.408306121826172,2.3092353343963623
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-0.5377092361450195,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.30044937133789,8.762740135192871
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,2.356212615966797,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,5.002430438995361,7.358643054962158
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,5.226257275789976,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.018955279141664505,5.245212554931641
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,5.680697441101074,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,2.2221755981445312,7.9028730392456055
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-6.595275677740574,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,6.612985610961914,0.01770993322134018
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,3.775453258305788,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.012746881693601608,3.7882001399993896
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,3.490880399942398,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.22062429785728455,3.7115046977996826
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,8.693342760205269,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.18974821269512177,8.88309097290039
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,5.3813606053590775,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.21579401195049286,5.59715461730957
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,0.5555553436279297,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,7.584917068481445,8.140472412109375
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,7.211747169494629,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,6.838311195373535,14.050058364868164
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,5.627346096560359,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.00970691628754139,5.6370530128479
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-2.593047618865967,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.939202308654785,5.346154689788818
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,4.585845351219177,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,1.087426781654358,5.673272132873535
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,-0.46709299087524414,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,4.095519542694092,3.6284265518188477
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,0.6015961170196533,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.124234199523926,2.725830316543579
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,7.702294781804085,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.05091194808483124,7.753206729888916
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,3.617874875664711,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.1604745239019394,3.7783493995666504
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,13.983371019363403,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.03664565086364746,14.02001667022705
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,8.767441123723984,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.31338468194007874,9.080825805664062
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-1.4822845458984375,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,9.735416412353516,8.253131866455078
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,5.815065383911133,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,3.795535087585449,9.610600471496582
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-3.5937929153442383,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,13.321084022521973,9.727291107177734
D_V_43122,chck_80M,43122,V,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,0.332700252532959,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,5.148964881896973,5.481665134429932
