arm,pair_id,category,pivot,target_a,target_b,target_class,target_token_len,left_distance,right_distance,between_content_count,slot_margin,left_margin,right_margin,orig_score,swap_score
compact,p0010230,temporal,before,seen,fighting,verbish,1,3,5,2,7.089844226837158,11.117187261581421,3.0625,-4.130275249481201,-11.22011947631836
compact,p0010231,temporal,when,favorite,eats,content,1,3,3,3,12.682128131389618,11.945312142372131,13.418945074081421,-0.8029621243476868,-13.485090255737305
compact,p0010232,causal_connector,because,protests,squeeze,content,1,1,5,3,6.48828125,9.398437976837158,3.578125,-6.484113693237305,-12.972394943237305
compact,p0010233,spatial,between,events,wine,content,1,5,2,3,2.4960927963256836,5.164062023162842,-0.171875,-7.3505353927612305,-9.846628189086914
compact,p0010234,causal_connector,though,clotilda,teuton,capitalized,4,1,2,1,3.25,1.53125,4.968749523162842,-2.5008277893066406,-5.750827789306641
compact,p0010235,spatial,between,difference,age,nominal,1,1,2,2,11.1904296875,17.64648382179439,4.734375476837158,-2.081761360168457,-13.272191047668457
compact,p0010236,temporal,when,history,safe,content,1,3,2,3,10.8359375,15.667968733236194,6.00390625,-3.4767770767211914,-14.312714576721191
compact,p0010237,temporal,when,accumulating,supplying,verbish,2,2,5,3,2.429687023162842,-1.734375,6.593749940395355,-4.406096458435059,-6.8357834815979
compact,p0010238,causal_connector,though,party,gas,content,1,2,7,3,16.845702754333615,16.523436612915248,17.167968896217644,-0.007236851379275322,-16.85293960571289
compact,p0010239,spatial,under,indonesia,eleanor's,capitalized,2,1,1,1,15.652344696223736,16.148437205702066,15.156250283122063,-0.08109951764345169,-15.733444213867188
compact,p0010240,comparative,better,explain,toys,content,1,4,8,2,8.7509765625,7.898437023162842,9.603515625,-4.391622543334961,-13.142599105834961
compact,p0010241,temporal,while,season,land,content,2,1,2,2,4.95703125,5.312500238418579,4.6015625,-2.9842562675476074,-7.941287517547607
compact,p0010242,spatial,into,hook,costs,content,1,2,4,2,7.9443359375,7.466797351837158,8.421874523162842,-7.088461875915527,-15.032797813415527
compact,p0010243,causal_connector,because,computer,fact,content,1,1,7,2,8.734374761581421,8.968750238418579,8.500000238418579,-1.3490183353424072,-10.083393096923828
compact,p0010244,temporal,when,breathe,shout,content,1,2,2,2,5.250976085662842,1.5,9.001952886581421,-3.8363842964172363,-9.087360382080078
compact,p0010245,causal_connector,because,saying,locked,verbish,1,4,4,2,7.337890148162842,5.1953125,9.480468988418579,-6.562605381011963,-13.900495529174805
compact,p0010246,spatial,within,stone,spot,content,1,1,6,2,-0.2421875,-1.96875,1.484375,-7.080533027648926,-6.838345527648926
compact,p0010247,comparative,greater,due,area,content,1,3,2,2,14.670898139476776,15.632812723517418,13.708984524011612,-0.18141204118728638,-14.852310180664062
compact,p0010248,spatial,under,tires,wet,content,1,1,1,1,12.400390207767487,11.156249761581421,13.644531592726707,-0.13473552465438843,-12.535125732421875
compact,p0010249,causal_connector,if,month,wishes,content,2,1,5,2,8.083984650671482,8.82031281851232,7.34765600413084,-0.023930273950099945,-8.107914924621582
compact,p0010250,causal_connector,though,loved,worried,verbish,1,3,3,2,9.83593761920929,6.499999761581421,13.17187537997961,-1.2004603147506714,-11.036397933959961
compact,p0010251,temporal,when,drink,younger,content,2,1,3,1,7.147949934005737,7.232422351837158,7.063477516174316,-3.2636797428131104,-10.411629676818848
compact,p0010252,spatial,into,beans,cold,content,1,1,1,1,5.184570789337158,3.71875,6.650390625,-6.753158092498779,-11.937728881835938
compact,p0010253,spatial,into,burst,fresh,content,1,1,1,1,5.414062976837158,8.984374761581421,1.8437504768371582,-4.826018810272217,-10.240081787109375
compact,p0010254,temporal,when,downstairs,news,content,1,1,2,1,3.996094226837158,-0.53125,8.5234375,-7.054980754852295,-11.051074981689453
compact,p0010255,temporal,while,observed,explained,verbish,1,3,3,3,1.25,2.0,0.5,-5.896727085113525,-7.146727085113525
compact,p0010256,comparative,than,pleasant,imagine,content,1,5,3,6,8.3388671875,8.427734375,8.25,-4.147601127624512,-12.486468315124512
compact,p0010257,temporal,before,held,princess,content,1,2,2,2,6.578125,8.164062023162842,4.9921875,-5.715418815612793,-12.293543815612793
compact,p0010258,temporal,when,cover,she's,content,2,2,6,1,7.240234136581421,3.12109375,11.359375,-3.972388505935669,-11.21262264251709
compact,p0010259,spatial,onto,grabbed,string,verbish,1,1,2,1,5.6610107421875,0.75,10.572021245956421,-6.162635803222656,-11.823646545410156
compact,p0010260,temporal,when,doing,speaking,verbish,1,3,2,2,2.9375,9.71874962002039,-3.84375,-4.913870811462402,-7.851370811462402
compact,p0010261,causal_connector,if,approach,race,content,1,5,5,3,2.375,0.203125,4.546874523162842,-8.487090110778809,-10.862090110778809
compact,p0010262,temporal,before,corn,myself,content,1,3,3,3,6.1953125,7.226562976837158,5.1640625,-6.5400190353393555,-12.735331535339355
compact,p0010263,temporal,during,lay,hours,content,1,2,3,3,12.367188185453415,12.23437511920929,12.500000312924385,-0.20987823605537415,-12.577066421508789
compact,p0010264,temporal,after,hour,strike,content,1,1,2,2,2.138671875,6.417968273162842,-2.140625,-7.810651779174805,-9.949323654174805
compact,p0010265,spatial,outside,tree,bedroom,content,1,1,2,1,4.78125,6.812500238418579,2.75,-3.1595349311828613,-7.940784931182861
compact,p0010266,temporal,after,later,lunch,content,2,1,1,1,2.859375,3.7499998807907104,1.968749761581421,-2.0647873878479004,-4.9241623878479
compact,p0010267,causal_connector,though,looketh,doer,content,2,6,6,3,1.6328129768371582,-0.09375,3.359375,-6.031731605529785,-7.664544582366943
compact,p0010268,comparative,better,yon,innkeeper,content,2,7,3,3,6.435791015625,0.21142578125,12.66015624254942,-5.023284912109375,-11.459075927734375
compact,p0010269,temporal,while,dear,knock,content,1,3,10,6,4.9248046875,-2.955078125,12.804687023162842,-8.245408058166504,-13.170212745666504
compact,p0010270,temporal,since,dress,fits,content,1,1,3,2,7.133667945861816,8.720458984375,5.546875476837158,-5.2091169357299805,-12.342784881591797
compact,p0010271,causal_connector,because,confusion,authorities,content,1,3,4,3,4.384765625,0.25,8.519531726837158,-6.083517074584961,-10.468282699584961
compact,p0010272,temporal,after,men,hearing,verbish,1,1,1,1,10.69140625,13.148437023162842,8.234375476837158,-2.8149728775024414,-13.506379127502441
compact,p0010273,causal_connector,because,funds,provide,content,1,1,4,3,5.56640625,6.117187023162842,5.015625,-5.758698463439941,-11.325104713439941
compact,p0010274,temporal,when,grandmother,marry,content,1,3,7,4,7.613769054412842,9.329101800918579,5.898437023162842,-5.60276460647583,-13.216533660888672
compact,p0010275,temporal,when,feeling,started,verbish,1,2,3,2,6.7890625,4.984375,8.59375,-5.1544952392578125,-11.943557739257812
compact,p0010276,spatial,under,ill,window,content,1,4,2,2,7.3372802734375,9.760498523712158,4.9140625,-5.525091171264648,-12.862371444702148
compact,p0010277,spatial,beside,dog,yup,content,1,3,6,3,9.15234375,13.726562172174454,4.578124523162842,-3.4539966583251953,-12.606340408325195
compact,p0010278,spatial,into,puts,bottom,content,1,2,2,1,9.828125238418579,10.984375,8.671875476837158,-2.9699676036834717,-12.79809284210205
compact,p0010279,comparative,shorter,-this,-we,content,2,2,4,4,2.053222179412842,4.093750476837158,0.0126953125,-6.844130039215088,-8.89735221862793
compact,p0010280,comparative,than,-this,-we,content,2,3,3,4,2.053222179412842,4.093750476837158,0.0126953125,-6.844130039215088,-8.89735221862793
compact,p0010281,spatial,inside,slip,check,content,1,1,2,1,1.84375,-1.40625,5.09375,-4.698278427124023,-6.542028427124023
compact,p0010282,temporal,while,taught,continues,content,1,3,2,2,5.964843273162842,7.3125,4.6171875,-6.293711185455322,-12.258554458618164
compact,p0010283,spatial,under,magnificent,press,content,1,2,3,3,3.984375,3.484375,4.484375,-8.823175430297852,-12.807550430297852
compact,p0010284,temporal,until,bilge,fathoms,content,3,1,9,5,0.7937817573547363,1.53125,0.056314945220947266,-6.227023124694824,-7.0208048820495605
compact,p0010285,causal_connector,if,fifteen,counting,verbish,1,2,6,3,4.6962890625,3.689453125,5.703124523162842,-6.661768913269043,-11.358057975769043
compact,p0010286,spatial,into,train,yard,content,1,1,3,2,1.8593745231628418,-0.59375,4.3125,-7.082352161407471,-8.941726684570312
compact,p0010287,causal_connector,if,alright,coffee,content,1,1,4,2,5.070313453674316,6.765625,3.375000476837158,-4.6144819259643555,-9.684795379638672
compact,p0010288,comparative,more,post,catholic,capitalized,1,4,1,1,5.0078125,5.578125,4.4375,-10.588724136352539,-15.596536636352539
compact,p0010289,causal_connector,if,today,watch,content,1,4,2,3,2.5625,-0.0625,5.187499523162842,-7.56806755065918,-10.13056755065918
compact,p0010290,causal_connector,if,fingers,solve,content,1,2,3,2,12.640625,13.656249523162842,11.625,-4.364480972290039,-17.00510597229004
compact,p0010291,temporal,when,guest,spoke,content,1,1,2,1,8.609374523162842,5.8203125,11.398437261581421,-4.465040683746338,-13.07441520690918
compact,p0010292,comparative,more,held,power,content,1,1,1,1,2.148437976837158,-1.59375,5.890625476837158,-5.977611064910889,-8.126049041748047
compact,p0010293,comparative,than,held,sticks,content,1,3,5,5,12.365233421325684,7.671875,17.058593027293682,-3.0183496475219727,-15.383583068847656
compact,p0010294,spatial,under,church,control,content,1,3,2,2,8.339843273162842,12.742187887430191,3.937499523162842,-2.175121784210205,-10.514965057373047
compact,p0010295,comparative,more,friends,character,content,1,2,3,2,6.929688215255737,11.953125301748514,1.90625,-3.4275009632110596,-10.357189178466797
compact,p0010296,temporal,since,armor,kites,content,2,1,1,1,10.337890394032001,9.996093533933163,10.679687261581421,-0.07638096064329147,-10.414271354675293
compact,p0010297,spatial,behind,nothing,appeared,verbish,1,2,6,3,10.34375,12.406249731779099,8.281250238418579,-1.4073009490966797,-11.75105094909668
compact,p0010298,temporal,when,died,aged,verbish,1,1,3,2,5.328125,6.343750238418579,4.3125,-2.0266432762145996,-7.3547682762146
compact,p0010299,temporal,while,km2,highest,content,2,2,2,1,9.316405892372131,12.976562291383743,5.656250476837158,-1.6737254858016968,-10.990131378173828
compact,p0010300,spatial,into,craft,orbit,content,1,3,1,2,8.130858898162842,-0.65625,16.917968295514584,-4.667471408843994,-12.798330307006836
compact,p0010301,causal_connector,if,bite,stops,content,1,8,2,2,8.708984375,11.01171863079071,6.40625,-2.412454605102539,-11.121438980102539
compact,p0010302,spatial,under,magnet,breath,content,1,6,2,3,14.552734430879354,15.214843660593033,13.890625203959644,-0.03755849972367287,-14.590292930603027
compact,p0010303,temporal,before,pile,count,content,1,1,3,2,10.546874821186066,10.781249748542905,10.312499895691872,-0.05121344327926636,-10.598088264465332
compact,p0010304,temporal,after,king,louis,capitalized,1,3,5,4,3.0312501192092896,0.125,5.937500149011612,-1.5736812353134155,-4.604931354522705
compact,p0010305,temporal,after,meitnerium,meitner’s,capitalized,4,3,4,4,1.602294921875,1.7397456169128418,1.4648442268371582,-5.231871604919434,-6.834166526794434
compact,p0010306,spatial,beside,standing,seemed,verbish,1,1,5,2,7.671875238418579,3.03125,12.312500298023224,-3.22562575340271,-10.897500991821289
compact,p0010307,temporal,after,ran,cap,content,1,1,7,2,8.46875,11.1484375,5.7890625,-4.762811660766602,-13.231561660766602
compact,p0010308,causal_connector,if,tennis,bread,content,1,2,2,1,3.531249523162842,3.171874523162842,3.890624523162842,-6.1342644691467285,-9.66551399230957
compact,p0010309,spatial,through,committee,process,content,2,7,2,2,4.125,8.656249649822712,-0.40625,-2.4049072265625,-6.5299072265625
compact,p0010310,temporal,while,stiff,utmost,content,1,4,6,5,3.300781726837158,5.8203125,0.78125,-5.593324184417725,-8.894105911254883
compact,p0010311,temporal,before,shot,clear,content,1,4,2,2,2.609375,9.734374523162842,-4.515625,-6.298383712768555,-8.907758712768555
compact,p0010312,temporal,when,crazy,shot,content,1,1,2,1,3.787108898162842,0.46875,7.10546875,-5.978241443634033,-9.765350341796875
compact,p0010313,temporal,once,consideration,settlement,nominal,1,7,3,3,8.171875059604645,4.0,12.343749633058906,-0.2931908965110779,-8.465065956115723
compact,p0010314,spatial,into,managers,woods,content,1,3,2,2,5.65234375,0.0390625,11.265625476837158,-5.58854866027832,-11.24089241027832
compact,p0010315,temporal,once,climbing,invited,verbish,1,2,3,4,2.7235107421875,1.165771484375,4.281250238418579,-7.0150604248046875,-9.738571166992188
compact,p0010316,temporal,before,united,american,capitalized,1,2,2,2,8.328124761581421,10.374999625142664,6.2812498807907104,-0.9209434986114502,-9.249068260192871
compact,p0010317,causal_connector,if,percent,earn,content,1,1,2,1,10.55078125,13.914062276482582,7.1875,-2.0001325607299805,-12.55091381072998
compact,p0010318,comparative,more,percent,sorry,content,1,4,6,5,7.925781488418579,13.976562222465873,1.875,-3.4857518672943115,-11.41153335571289
compact,p0010319,spatial,beneath,sacrifice,altar,content,1,5,2,2,3.5859375,4.531250476837158,2.640625,-6.7991228103637695,-10.38506031036377
compact,p0010320,spatial,above,throne,yours,content,2,5,5,2,6.3154296875,8.537109375,4.093749761581421,-2.746090888977051,-9.06152057647705
compact,p0010321,causal_connector,if,means,kill,content,1,1,3,2,9.289062976837158,10.734375238418579,7.843749523162842,-2.3746256828308105,-11.663688659667969
compact,p0010322,temporal,once,sometimes,looks,content,1,3,3,3,9.2265625,9.45312488079071,9.00000011920929,-0.7796287536621094,-10.00619125366211
compact,p0010323,temporal,once,blue,yellow,content,2,1,1,1,0.4531249403953552,-0.8749999403953552,1.7812500596046448,-0.9334116578102112,-1.3865365982055664
compact,p0010324,spatial,under,top,funny,content,1,5,8,4,9.6015625,13.79687511920929,5.40625,-1.8863143920898438,-11.487876892089844
compact,p0010325,temporal,before,pluck,icy,content,2,3,8,5,6.4423828125,11.001952946186066,1.8828125,-4.305167198181152,-10.747550010681152
compact,p0010326,temporal,once,gives,cold,content,1,4,3,3,3.74609375,3.7890625,3.703125,-10.042169570922852,-13.788263320922852
compact,p0010327,temporal,after,appear,liver,content,1,1,1,1,15.109375715255737,10.0625,20.15625051409006,-1.3308918476104736,-16.44026756286621
compact,p0010328,spatial,behind,dull,sigh,content,1,2,3,2,3.9140625,7.453125,0.375,-7.877001762390137,-11.791064262390137
compact,p0010329,spatial,outside,distinct,axe,content,1,5,5,3,7.814453125,2.47265625,13.15625,-6.908628463745117,-14.723081588745117
compact,p0010330,causal_connector,if,methods,crimes,content,1,3,4,4,2.328125,3.656250238418579,1.0,-6.23944091796875,-8.56756591796875
compact,p0010331,temporal,before,shared,departed,verbish,1,1,2,1,3.90625,-1.0,8.8125,-4.772600173950195,-8.678850173950195
compact,p0010332,temporal,once,favored,stumbled,verbish,2,2,5,2,1.62890625,1.5156254768371582,1.7421875,-5.189206123352051,-6.818112373352051
compact,p0010333,spatial,through,ski,centers,content,1,5,6,4,5.83203125,4.7421875,6.921875,-11.145458221435547,-16.977489471435547
compact,p0010334,spatial,through,spread,contact,content,1,1,1,1,11.609375596046448,9.125000357627869,14.093749857041985,-0.37874162197113037,-11.988117218017578
compact,p0010335,causal_connector,if,dis,eye,content,2,2,4,2,3.41796875,5.093750357627869,1.7421875,-2.0499401092529297,-5.46790885925293
compact,p0010336,spatial,above,temperatures,mild,content,1,3,4,4,2.7148447036743164,4.210937976837158,1.21875,-6.518616676330566,-9.233461380004883
compact,p0010337,temporal,during,snow,season,content,2,1,2,1,5.562500596046448,5.6562501192092896,5.46875,-1.6168254613876343,-7.179326057434082
compact,p0010338,temporal,once,boat,lay,content,1,8,6,4,15.825195476412773,14.898437593132257,16.75195336341858,-0.04242880642414093,-15.867624282836914
compact,p0010339,comparative,more,materials,teachers,content,1,4,3,4,5.437499761581421,-0.28125,11.156249985098839,-3.112501382827759,-8.55000114440918
compact,p0010340,comparative,more,lessons,teachers,content,1,1,3,3,6.156250238418579,3.875000476837158,8.437500040978193,-2.35593581199646,-8.512186050415039
compact,p0010341,causal_connector,if,mark,christmas,capitalized,1,1,8,3,7.4609373807907104,7.828125238418579,7.093750081956387,-1.9814444780349731,-9.442381858825684
compact,p0010342,causal_connector,if,profit,tickets,content,1,3,5,3,0.43359375,-1.28125,2.1484375,-9.054237365722656,-9.487831115722656
compact,p0010343,causal_connector,because,save,police,content,1,2,2,2,9.814452409744263,6.273437023162842,13.355468839406967,-2.8605964183807373,-12.675048828125
compact,p0010344,temporal,after,chimney,teddy,content,1,3,3,4,14.585937505587935,12.437499950639904,16.734375060128514,-0.0075960103422403336,-14.593533515930176
compact,p0010345,spatial,into,runs,instead,content,1,2,3,3,11.188477516174316,10.816406726837158,11.560547113418579,-2.3094301223754883,-13.497907638549805
compact,p0010346,temporal,after,ought,devil,content,1,6,5,3,7.724609375,6.933593273162842,8.515625,-5.694683074951172,-13.419292449951172
compact,p0010347,causal_connector,if,top,sword,content,1,5,8,3,1.96875,-0.125,4.0625,-6.011487007141113,-7.980237007141113
compact,p0010348,comparative,more,answer,already,content,2,7,5,3,6.779784917831421,8.7158203125,4.843749761581421,-2.2796270847320557,-9.059412002563477
compact,p0010349,temporal,until,enjoy,appreciate,content,1,8,6,8,-0.90625,1.0,-2.8125,-6.033370494842529,-5.127120494842529
compact,p0010350,comparative,more,lifetime,pieces,content,1,2,3,4,9.558593988418579,2.484375,16.632813148200512,-2.9305741786956787,-12.489168167114258
compact,p0010351,comparative,than,lifetime,pieces,content,1,3,2,4,9.558593988418579,2.484375,16.632813148200512,-2.9305741786956787,-12.489168167114258
compact,p0010352,spatial,into,burst,flames,content,1,1,1,1,14.84765636920929,15.710937529802322,13.984375178813934,-0.4225214719772339,-15.270177841186523
compact,p0010353,spatial,into,oil,channel,content,1,2,3,3,15.287108983844519,15.02539082057774,15.548828102648258,-0.01805916801095009,-15.305168151855469
compact,p0010354,causal_connector,if,member,hadn't,content,2,5,2,2,10.242676019668579,10.468750238418579,10.0166015625,-1.67862868309021,-11.921304702758789
compact,p0010355,temporal,since,renamed,operating,verbish,1,2,5,2,6.3749998807907104,6.125,6.625000178813934,-0.9704333543777466,-7.345433235168457
compact,p0010356,temporal,when,summer,wind,content,1,2,2,2,5.0390625,6.140624523162842,3.9375,-3.6225881576538086,-8.661650657653809
compact,p0010357,spatial,across,deepened,leaden,verbish,2,1,2,1,0.7949213981628418,2.925781726837158,-1.3359375,-6.125339508056641,-6.920260906219482
compact,p0010358,causal_connector,if,loud,she's,content,2,5,1,2,9.603515088558197,8.21875,10.98828113079071,-0.6161141991615295,-10.219629287719727
compact,p0010359,spatial,outside,late,crowd,content,2,7,3,2,3.1791985034942627,2.639648199081421,3.718750238418579,-3.366919755935669,-6.546118259429932
compact,p0010360,temporal,after,group's,predictions,content,2,2,2,2,4.4609375,5.960938215255737,2.9609384536743164,-4.6424407958984375,-9.103378295898438
compact,p0010361,spatial,inside,pieces,lemme,content,1,3,4,1,5.968750476837158,2.078125,9.859375,-4.559609889984131,-10.528360366821289
compact,p0010362,causal_connector,if,pounds,second,content,1,2,4,2,5.685546636581421,5.1249998807907104,6.24609375,-3.7093727588653564,-9.394919395446777
compact,p0010363,temporal,once,ticket,player,content,2,6,8,5,1.8671875,2.156249761581421,1.5781245231628418,-2.738069534301758,-4.605257034301758
compact,p0010364,comparative,lower,tissue,brain,content,2,3,4,3,6.921874165534973,5.4843748807907104,8.359375461935997,-1.0939282178878784,-8.015802383422852
compact,p0010365,spatial,through,tunnel,concrete,content,1,2,3,3,5.085937023162842,10.968749821186066,-0.796875,-5.65630578994751,-10.742242813110352
compact,p0010366,causal_connector,because,ocean,process,content,1,1,2,1,1.7968745231628418,3.343749523162842,0.25,-5.260605335235596,-7.0574798583984375
compact,p0010367,temporal,since,site,headquarters,content,1,1,4,2,1.921875,2.71875,1.125,-7.068938255310059,-8.990813255310059
compact,p0010368,spatial,inside,wallet,coat,content,2,3,4,3,1.453125,3.6875,-0.78125,-2.315324306488037,-3.768449306488037
compact,p0010369,causal_connector,because,health,class,content,1,2,3,2,6.632812261581421,13.046874559484422,0.21875,-2.983564615249634,-9.616376876831055
compact,p0010370,spatial,through,stolen,voting,verbish,1,1,2,2,12.859375178813934,12.12499962002039,13.593749791383743,-0.07124882936477661,-12.930624008178711
compact,p0010371,spatial,through,god's,spirit,capitalized,2,2,2,2,5.318359136581421,5.21484375,5.421875,-3.0295050144195557,-8.347864151000977
compact,p0010372,temporal,during,test,doctor,content,1,2,2,2,12.429687915369868,13.62500037625432,11.234375454485416,-0.02967316098511219,-12.45936107635498
compact,p0010373,causal_connector,if,shape,polish,content,1,6,3,4,3.28125,1.5468745231628418,5.015625,-5.950815200805664,-9.232065200805664
compact,p0010374,temporal,after,clean,bodies,content,2,6,7,4,6.701171875,9.19531275331974,4.20703125,-2.6725358963012695,-9.37370777130127
compact,p0010375,spatial,across,arm,breast,content,1,1,3,3,1.42578125,6.8828125,-4.031250476837158,-6.898324012756348,-8.324105262756348
compact,p0010376,comparative,less,parents,we'd,content,2,9,7,5,8.621094465255737,10.054686784744263,7.1875,-2.3458664417266846,-10.966960906982422
compact,p0010377,comparative,than,parents,we'd,content,2,10,6,5,8.621094465255737,10.054686784744263,7.1875,-2.3458664417266846,-10.966960906982422
compact,p0010378,temporal,before,knowing,having,verbish,1,9,1,4,5.671874523162842,5.390625,5.953125,-5.034477710723877,-10.706352233886719
compact,p0010379,causal_connector,if,bite,ears,content,1,1,7,4,15.653808489441872,14.765625059604645,16.54199192393571,-0.13613329827785492,-15.789941787719727
compact,p0010380,spatial,behind,bite,ears,content,1,6,2,4,15.653808489441872,14.765625059604645,16.54199192393571,-0.13613329827785492,-15.789941787719727
compact,p0010381,temporal,during,trip,shower,content,1,2,3,2,9.125000208616257,8.468750357627869,9.781250074505806,-0.304090291261673,-9.42909049987793
compact,p0010382,temporal,when,tire,aloud,content,1,3,3,3,15.980469465255737,12.335937261581421,19.625000655651093,-1.3616383075714111,-17.34210777282715
compact,p0010383,causal_connector,if,rich,orchestra,content,2,2,5,4,3.833984375,4.08203125,3.585937738418579,-4.4141387939453125,-8.248123168945312
compact,p0010384,temporal,when,commission,service,content,2,2,3,4,4.663573980331421,3.6875,5.639648914337158,-3.6089670658111572,-8.272541046142578
compact,p0010385,spatial,within,fish,reach,content,1,3,1,1,7.761718273162842,14.906250089406967,0.6171875,-5.746092319488525,-13.507810592651367
compact,p0010386,spatial,within,fish,range,content,1,2,1,2,6.9921875,6.421875,7.5625,-5.873919486999512,-12.866106986999512
compact,p0010387,temporal,during,corps,korean,capitalized,1,1,2,1,12.23437549173832,11.218750189989805,13.249999839812517,-0.006591305136680603,-12.240966796875
compact,p0010388,temporal,during,corps,korean,capitalized,1,1,2,1,12.187500387430191,11.062500029336661,13.312499792315066,-0.00595816969871521,-12.193458557128906
compact,p0010389,causal_connector,because,blame,puts,content,1,1,3,1,8.375,9.375000476837158,7.375000238418579,-5.086645126342773,-13.461645126342773
interleaved,p0000000,temporal,when,trips,mister,content,1,4,1,2,7.468750476837158,14.124999761581421,0.8125,-7.88783597946167,-15.356586456298828
interleaved,p0000001,spatial,onto,blue,silver,content,1,2,2,2,8.093749821186066,5.687500238418579,10.500000371597707,-0.4959108233451843,-8.58966064453125
interleaved,p0000002,temporal,when,forth,heard,content,1,2,2,2,7.021484375,5.60546875,8.4375,-4.37142276763916,-11.39290714263916
interleaved,p0000003,spatial,against,seemed,called,verbish,1,4,3,2,4.750000476837158,4.0,5.500000238418579,-3.2638907432556152,-8.013891220092773
interleaved,p0000004,causal_connector,because,loved,going,verbish,1,2,7,3,9.185546875,8.55859375,9.812499761581421,-3.153073310852051,-12.33862018585205
interleaved,p0000005,temporal,when,even,children,verbish,1,1,3,2,6.552734375,3.890625476837158,9.21484375,-4.92292594909668,-11.47566032409668
interleaved,p0000006,causal_connector,if,quiet,babies,content,1,2,3,1,-0.04150390625,3.9521484375,-4.03515625,-9.558439254760742,-9.516935348510742
interleaved,p0000007,spatial,within,already,feet,content,1,1,2,2,8.083954334259033,4.671874523162842,11.496032953262329,-4.391198635101318,-12.475152969360352
interleaved,p0000008,temporal,after,best,to-day,content,2,1,1,1,4.8515625,7.562499761581421,2.140625,-4.0218305587768555,-8.873393058776855
interleaved,p0000009,spatial,against,various,native,adjectival,1,2,2,3,7.765625715255737,4.343750238418579,11.187500261701643,-0.8290398120880127,-8.59466552734375
interleaved,p0000010,spatial,through,church,catholic,capitalized,1,1,3,2,7.6406252309679985,9.156250447034836,6.125000014901161,-0.0666501596570015,-7.707275390625
interleaved,p0000011,temporal,after,rome,jesus,capitalized,1,6,4,6,0.609375,4.687500238418579,-3.468749761581421,-3.82369327545166,-4.43306827545166
interleaved,p0000013,temporal,until,fighting,beaten,verbish,1,1,3,1,2.9375,2.5625,3.3125,-4.21798849105835,-7.15548849105835
interleaved,p0000014,temporal,until,beaten,gained,verbish,1,5,3,3,1.96875,2.0625,1.875,-4.681512355804443,-6.650262355804443
interleaved,p0000018,spatial,across,help,mommy,content,1,3,4,1,11.511719435453415,15.14843763411045,7.875000298023224,-0.4761669933795929,-11.987886428833008
interleaved,p0000019,temporal,while,little,play,content,1,1,2,1,11.843750648200512,10.312500342726707,13.37499999627471,-0.08987361937761307,-11.933624267578125
interleaved,p0000020,causal_connector,if,we'll,he's,content,2,2,1,1,5.093750178813934,1.125,9.06250013038516,-0.893337070941925,-5.987087249755859
interleaved,p0000021,causal_connector,if,he's,goes,content,2,4,4,5,11.945312529802322,14.046874538064003,9.843750536441803,-0.23440834879875183,-12.179720878601074
interleaved,p0000023,comparative,longer,house,soldier,content,2,6,4,4,6.109374523162842,5.1250001192092896,7.09375,-1.7732610702514648,-7.882635593414307
interleaved,p0000026,spatial,into,father,stop,content,1,1,6,3,7.61328125,8.281250238418579,6.9453125,-3.590224266052246,-11.203505516052246
interleaved,p0000027,temporal,until,mother,gave,content,1,2,3,3,6.2705078125,6.519531726837158,6.021484375,-6.877462387084961,-13.147970199584961
interleaved,p0000028,causal_connector,if,mean,you're,content,2,1,1,1,10.604949474334717,10.372070044279099,10.837828874588013,-0.432680606842041,-11.037630081176758
interleaved,p0000030,temporal,when,lunar,scales,content,2,2,1,2,0.67236328125,0.4658203125,0.87890625,-8.760457038879395,-9.432820320129395
interleaved,p0000031,spatial,against,emperor,gold,content,1,1,1,1,10.71874988079071,6.218749761581421,15.218749947845936,-0.7795830965042114,-11.498332977294922
interleaved,p0000032,temporal,when,beard,bade,content,1,1,6,3,8.87109375,5.71875,12.023437976837158,-5.268896102905273,-14.139989852905273
interleaved,p0000033,causal_connector,if,spirit,suppose,content,1,4,2,2,7.33203125,8.8984375,5.765624523162842,-4.21699333190918,-11.54902458190918
interleaved,p0000034,spatial,inside,file,container,content,1,2,3,3,4.057129383087158,2.3017578125,5.812499940395355,-4.700820446014404,-8.757949829101562
interleaved,p0000035,causal_connector,if,container,relationships,content,1,1,3,2,7.234375,12.351562678813934,2.1171875,-6.560850143432617,-13.795225143432617
interleaved,p0000036,temporal,when,planet,soon,content,1,2,6,3,7.518555641174316,5.427734851837158,9.609375953674316,-6.770402908325195,-14.288958549499512
interleaved,p0000040,causal_connector,if,approached,interested,verbish,1,6,4,3,7.421875238418579,4.203125476837158,10.640625089406967,-3.6644980907440186,-11.086373329162598
interleaved,p0000041,spatial,into,house,sold,content,1,2,4,3,10.4462890625,11.904296636581421,8.988281726837158,-3.282377243041992,-13.728666305541992
interleaved,p0000042,temporal,when,half,went,content,1,2,2,2,5.21875,1.15625,9.28125,-4.189922332763672,-9.408672332763672
interleaved,p0000046,temporal,when,about,finish,content,1,1,2,1,7.87890625,11.726562976837158,4.03125,-4.194565773010254,-12.073472023010254
interleaved,p0000047,temporal,when,about,friends,content,1,1,2,1,8.67578125,10.19531238079071,7.156250238418579,-2.7841110229492188,-11.459892272949219
interleaved,p0000048,temporal,since,dark,we're,content,2,1,1,1,10.00042724609375,13.125854581594467,6.875,-1.3576526641845703,-11.35807991027832
