arm,train_view,epochs,charged_row_words,view_words,current_with_source_parent_nll,current_with_source_child_nll,current_with_source_gain,current_view_only_parent_nll,current_view_only_child_nll,current_view_only_gain,compact_with_source_parent_nll,compact_with_source_child_nll,compact_with_source_gain,compact_view_only_parent_nll,compact_view_only_child_nll,compact_view_only_gain,current_source_help_parent,current_source_help_child,current_source_help_shift,compact_source_help_parent,compact_source_help_child,compact_source_help_shift,trained_view_with_source_gain,trained_view_view_only_gain,cross_view_with_source_gain,trained_gain_per_10k_charged_words,trained_gain_per_10k_view_words
current_equal_epoch,current,80,104480,54880,2.3024074578914258,1.7135715679355155,0.5888358899559103,5.478999806268999,5.091540537112594,0.3874592691564054,1.2918718051030602,1.1235728503871754,0.16829895471588485,5.830978711075322,5.657344795973184,0.17363391510213777,3.176592348377573,3.3779689691770782,0.20137662079950536,4.539106905972262,4.533771945586008,-0.005334960386253584,0.5888358899559103,0.3874592691564054,0.16829895471588485,0.05635871841078774,0.10729516945260756
compact_equal_epoch,compact,80,91760,42160,2.3024074578914258,2.140609774986789,0.1617976829046368,5.478999806268999,5.2961400348999,0.18285977136909892,1.2918718051030602,0.7604833950823422,0.531388410020718,5.830978711075322,5.5751423239764,0.2558363870989222,3.176592348377573,3.155530259913112,-0.021062088464460782,4.539106905972262,4.814658928894058,0.27555202292179626,0.531388410020718,0.2558363870989222,0.1617976829046368,0.05791068112693091,0.12604089421743786
compact_wordmatched,compact,92,105524,48484,2.3024074578914258,2.1398098110957484,0.16259764679567734,5.478999806268999,5.28680316560363,0.1921966406653688,1.2918718051030602,0.6507185829053116,0.6411532221977486,5.830978711075322,5.5330479526178005,0.2979307584575217,3.176592348377573,3.1469933545078814,-0.029598993869691448,4.539106905972262,4.882329369712489,0.34322246374022747,0.6411532221977486,0.2979307584575217,0.16259764679567734,0.06075899531838715,0.1322401662811956
