frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00072,BASE_0008,explicit_final,empty_full,glass,empty,full,-0.20606231689453125,-0.17798900604248047,-0.02807331085205078,-0.20606231689453125,False,False,True
IF_00073,BASE_0008,last_event,empty_full,glass,empty,full,-0.24060630798339844,-0.2730832099914551,0.03247690200805664,-0.24060630798339844,False,False,True
IF_00074,BASE_0008,consistent_prior,empty_full,glass,empty,full,-0.14336395263671875,-0.26639461517333984,0.1230306625366211,-0.14336395263671875,False,False,True
IF_00075,BASE_0008,distractor_event,empty_full,glass,empty,full,-0.37081146240234375,-0.3799247741699219,0.009113311767578125,-0.37081146240234375,False,False,True
IF_00076,BASE_0008,contradict_bare,empty_full,glass,empty,full,-0.2824420928955078,-0.2591061592102051,-0.023335933685302734,-0.2824420928955078,False,False,True
IF_00077,BASE_0008,contradict_temporal,empty_full,glass,empty,full,-0.0987710952758789,-0.2790961265563965,0.18032503128051758,-0.0987710952758789,False,False,True
IF_00078,BASE_0008,contradict_reinforced,empty_full,glass,empty,full,-0.44635725021362305,-0.26021766662597656,-0.18613958358764648,-0.44635725021362305,False,False,True
IF_00079,BASE_0008,explicit_override,empty_full,glass,empty,full,-0.2319631576538086,-0.18646621704101562,-0.04549694061279297,-0.2319631576538086,False,False,True
IF_00080,BASE_0008,reported_event,empty_full,glass,empty,full,-0.24648237228393555,-0.2900829315185547,0.04360055923461914,-0.24648237228393555,False,False,True
IF_00081,BASE_0009,no_context,empty_full,glass,empty,full,-0.35724449157714844,-0.35724449157714844,0.0,-0.35724449157714844,False,False,True
IF_00082,BASE_0009,explicit_final,empty_full,glass,empty,full,-0.20606231689453125,-0.17798900604248047,-0.02807331085205078,-0.20606231689453125,False,False,True
IF_00083,BASE_0009,last_event,empty_full,glass,empty,full,-0.24379825592041016,-0.30051422119140625,0.056715965270996094,-0.24379825592041016,False,False,True
IF_00084,BASE_0009,consistent_prior,empty_full,glass,empty,full,-0.14697742462158203,-0.2753167152404785,0.12833929061889648,-0.14697742462158203,False,False,True
IF_00085,BASE_0009,distractor_event,empty_full,glass,empty,full,-0.3572998046875,-0.3533611297607422,-0.0039386749267578125,-0.3572998046875,False,False,True
IF_00086,BASE_0009,contradict_bare,empty_full,glass,empty,full,-0.27045440673828125,-0.20623397827148438,-0.06422042846679688,-0.27045440673828125,False,False,True
IF_00087,BASE_0009,contradict_temporal,empty_full,glass,empty,full,-0.10077714920043945,-0.2697467803955078,0.16896963119506836,-0.10077714920043945,False,False,True
IF_00088,BASE_0009,contradict_reinforced,empty_full,glass,empty,full,-0.457000732421875,-0.2449359893798828,-0.2120647430419922,-0.457000732421875,False,False,True
IF_00089,BASE_0009,explicit_override,empty_full,glass,empty,full,-0.2319631576538086,-0.18646621704101562,-0.04549694061279297,-0.2319631576538086,False,False,True
IF_00090,BASE_0009,reported_event,empty_full,glass,empty,full,-0.2605886459350586,-0.26885414123535156,0.008265495300292969,-0.2605886459350586,False,False,True
IF_00091,BASE_0010,no_context,empty_full,glass,empty,full,-0.35724449157714844,-0.35724449157714844,0.0,-0.35724449157714844,False,False,True
IF_00092,BASE_0010,explicit_final,empty_full,glass,empty,full,-0.20606231689453125,-0.17798900604248047,-0.02807331085205078,-0.20606231689453125,False,False,True
IF_00093,BASE_0010,last_event,empty_full,glass,empty,full,-0.1994633674621582,-0.27628326416015625,0.07681989669799805,-0.1994633674621582,False,False,True
IF_00094,BASE_0010,consistent_prior,empty_full,glass,empty,full,-0.1296219825744629,-0.26534032821655273,0.13571834564208984,-0.1296219825744629,False,False,True
IF_00095,BASE_0010,distractor_event,empty_full,glass,empty,full,-0.3384075164794922,-0.35522937774658203,0.016821861267089844,-0.3384075164794922,False,False,True
IF_00096,BASE_0010,contradict_bare,empty_full,glass,empty,full,-0.23474979400634766,-0.21425533294677734,-0.020494461059570312,-0.23474979400634766,False,False,True
IF_00097,BASE_0010,contradict_temporal,empty_full,glass,empty,full,-0.0751657485961914,-0.2562704086303711,0.1811046600341797,-0.0751657485961914,False,False,True
IF_00098,BASE_0010,contradict_reinforced,empty_full,glass,empty,full,-0.4350705146789551,-0.2185983657836914,-0.21647214889526367,-0.4350705146789551,False,False,True
IF_00099,BASE_0010,explicit_override,empty_full,glass,empty,full,-0.2319631576538086,-0.18646621704101562,-0.04549694061279297,-0.2319631576538086,False,False,True
IF_00100,BASE_0010,reported_event,empty_full,glass,empty,full,-0.18732786178588867,-0.2220592498779297,0.034731388092041016,-0.18732786178588867,False,False,True
IF_00101,BASE_0011,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00102,BASE_0011,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00103,BASE_0011,last_event,empty_full,cup,empty,full,-0.2570972442626953,-0.2510342597961426,-0.006062984466552734,-0.2570972442626953,False,False,True
IF_00104,BASE_0011,consistent_prior,empty_full,cup,empty,full,-0.10927629470825195,-0.20593547821044922,0.09665918350219727,-0.10927629470825195,False,False,True
IF_00105,BASE_0011,distractor_event,empty_full,cup,empty,full,-0.27481842041015625,-0.31365108489990234,0.038832664489746094,-0.27481842041015625,False,False,True
IF_00106,BASE_0011,contradict_bare,empty_full,cup,empty,full,-0.29847192764282227,-0.1496438980102539,-0.14882802963256836,-0.29847192764282227,False,False,True
IF_00107,BASE_0011,contradict_temporal,empty_full,cup,empty,full,-0.07382869720458984,-0.18836307525634766,0.11453437805175781,-0.07382869720458984,False,False,True
IF_00108,BASE_0011,contradict_reinforced,empty_full,cup,empty,full,-0.38351964950561523,-0.14417314529418945,-0.23934650421142578,-0.38351964950561523,False,False,True
IF_00109,BASE_0011,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00110,BASE_0011,reported_event,empty_full,cup,empty,full,-0.18401813507080078,-0.2615203857421875,0.07750225067138672,-0.18401813507080078,False,False,True
IF_00111,BASE_0012,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00112,BASE_0012,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00113,BASE_0012,last_event,empty_full,cup,empty,full,-0.18181133270263672,-0.18739986419677734,0.005588531494140625,-0.18181133270263672,False,False,True
IF_00114,BASE_0012,consistent_prior,empty_full,cup,empty,full,-0.1180415153503418,-0.21965599060058594,0.10161447525024414,-0.1180415153503418,False,False,True
IF_00115,BASE_0012,distractor_event,empty_full,cup,empty,full,-0.2700233459472656,-0.283843994140625,0.013820648193359375,-0.2700233459472656,False,False,True
IF_00116,BASE_0012,contradict_bare,empty_full,cup,empty,full,-0.24989795684814453,-0.10994434356689453,-0.13995361328125,-0.24989795684814453,False,False,True
IF_00117,BASE_0012,contradict_temporal,empty_full,cup,empty,full,-0.05239582061767578,-0.18058109283447266,0.12818527221679688,-0.05239582061767578,False,False,True
IF_00118,BASE_0012,contradict_reinforced,empty_full,cup,empty,full,-0.38123512268066406,-0.14165496826171875,-0.2395801544189453,-0.38123512268066406,False,False,True
IF_00119,BASE_0012,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00120,BASE_0012,reported_event,empty_full,cup,empty,full,-0.12620925903320312,-0.19897747039794922,0.0727682113647461,-0.12620925903320312,False,False,True
IF_00121,BASE_0013,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00122,BASE_0013,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00123,BASE_0013,last_event,empty_full,cup,empty,full,-0.20941638946533203,-0.2576475143432617,0.04823112487792969,-0.20941638946533203,False,False,True
IF_00124,BASE_0013,consistent_prior,empty_full,cup,empty,full,-0.1301565170288086,-0.2612419128417969,0.13108539581298828,-0.1301565170288086,False,False,True
IF_00125,BASE_0013,distractor_event,empty_full,cup,empty,full,-0.29747581481933594,-0.3403491973876953,0.042873382568359375,-0.29747581481933594,False,False,True
IF_00126,BASE_0013,contradict_bare,empty_full,cup,empty,full,-0.2779407501220703,-0.13819456100463867,-0.13974618911743164,-0.2779407501220703,False,False,True
IF_00127,BASE_0013,contradict_temporal,empty_full,cup,empty,full,-0.09068965911865234,-0.23351240158081055,0.1428227424621582,-0.09068965911865234,False,False,True
IF_00128,BASE_0013,contradict_reinforced,empty_full,cup,empty,full,-0.4038715362548828,-0.18007421493530273,-0.22379732131958008,-0.4038715362548828,False,False,True
IF_00129,BASE_0013,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00130,BASE_0013,reported_event,empty_full,cup,empty,full,-0.1572246551513672,-0.23218441009521484,0.07495975494384766,-0.1572246551513672,False,False,True
IF_00131,BASE_0014,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00132,BASE_0014,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00133,BASE_0014,last_event,empty_full,cup,empty,full,-0.21582698822021484,-0.30392932891845703,0.08810234069824219,-0.21582698822021484,False,False,True
IF_00134,BASE_0014,consistent_prior,empty_full,cup,empty,full,-0.1433238983154297,-0.2981595993041992,0.15483570098876953,-0.1433238983154297,False,False,True
IF_00135,BASE_0014,distractor_event,empty_full,cup,empty,full,-0.3126215934753418,-0.3799858093261719,0.06736421585083008,-0.3126215934753418,False,False,True
IF_00136,BASE_0014,contradict_bare,empty_full,cup,empty,full,-0.3150815963745117,-0.1615467071533203,-0.1535348892211914,-0.3150815963745117,False,False,True
IF_00137,BASE_0014,contradict_temporal,empty_full,cup,empty,full,-0.09126424789428711,-0.2430582046508789,0.1517939567565918,-0.09126424789428711,False,False,True
IF_00138,BASE_0014,contradict_reinforced,empty_full,cup,empty,full,-0.40299415588378906,-0.18121576309204102,-0.22177839279174805,-0.40299415588378906,False,False,True
IF_00139,BASE_0014,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00140,BASE_0014,reported_event,empty_full,cup,empty,full,-0.21439456939697266,-0.3036513328552246,0.08925676345825195,-0.21439456939697266,False,False,True
IF_00141,BASE_0015,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00142,BASE_0015,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00143,BASE_0015,last_event,empty_full,cup,empty,full,-0.16704463958740234,-0.22048091888427734,0.053436279296875,-0.16704463958740234,False,False,True
IF_00144,BASE_0015,consistent_prior,empty_full,cup,empty,full,-0.11370086669921875,-0.23781442642211914,0.12411355972290039,-0.11370086669921875,False,False,True
IF_00145,BASE_0015,distractor_event,empty_full,cup,empty,full,-0.26929664611816406,-0.31998443603515625,0.05068778991699219,-0.26929664611816406,False,False,True
IF_00146,BASE_0015,contradict_bare,empty_full,cup,empty,full,-0.2369699478149414,-0.13690471649169922,-0.10006523132324219,-0.2369699478149414,False,False,True
IF_00147,BASE_0015,contradict_temporal,empty_full,cup,empty,full,-0.08326244354248047,-0.2245163917541504,0.14125394821166992,-0.08326244354248047,False,False,True
IF_00148,BASE_0015,contradict_reinforced,empty_full,cup,empty,full,-0.39154863357543945,-0.18083953857421875,-0.2107090950012207,-0.39154863357543945,False,False,True
IF_00149,BASE_0015,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00150,BASE_0015,reported_event,empty_full,cup,empty,full,-0.13184261322021484,-0.22494173049926758,0.09309911727905273,-0.13184261322021484,False,False,True
IF_00151,BASE_0016,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00152,BASE_0016,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00153,BASE_0016,last_event,empty_full,cup,empty,full,-0.26526880264282227,-0.3139677047729492,0.04869890213012695,-0.26526880264282227,False,False,True
IF_00154,BASE_0016,consistent_prior,empty_full,cup,empty,full,-0.15442943572998047,-0.29467153549194336,0.1402420997619629,-0.15442943572998047,False,False,True
IF_00155,BASE_0016,distractor_event,empty_full,cup,empty,full,-0.3262310028076172,-0.3812990188598633,0.055068016052246094,-0.3262310028076172,False,False,True
IF_00156,BASE_0016,contradict_bare,empty_full,cup,empty,full,-0.3210163116455078,-0.20958995819091797,-0.11142635345458984,-0.3210163116455078,False,False,True
IF_00157,BASE_0016,contradict_temporal,empty_full,cup,empty,full,-0.09486675262451172,-0.2446918487548828,0.1498250961303711,-0.09486675262451172,False,False,True
IF_00158,BASE_0016,contradict_reinforced,empty_full,cup,empty,full,-0.39746665954589844,-0.17802095413208008,-0.21944570541381836,-0.39746665954589844,False,False,True
IF_00159,BASE_0016,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00160,BASE_0016,reported_event,empty_full,cup,empty,full,-0.19319629669189453,-0.30069541931152344,0.1074991226196289,-0.19319629669189453,False,False,True
IF_00161,BASE_0017,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00162,BASE_0017,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00163,BASE_0017,last_event,empty_full,cup,empty,full,-0.19710254669189453,-0.23623275756835938,0.039130210876464844,-0.19710254669189453,False,False,True
IF_00164,BASE_0017,consistent_prior,empty_full,cup,empty,full,-0.12327909469604492,-0.23762989044189453,0.11435079574584961,-0.12327909469604492,False,False,True
IF_00165,BASE_0017,distractor_event,empty_full,cup,empty,full,-0.268460750579834,-0.29048585891723633,0.022025108337402344,-0.268460750579834,False,False,True
IF_00166,BASE_0017,contradict_bare,empty_full,cup,empty,full,-0.26387929916381836,-0.06954765319824219,-0.19433164596557617,-0.26387929916381836,False,False,True
IF_00167,BASE_0017,contradict_temporal,empty_full,cup,empty,full,-0.0795736312866211,-0.21755743026733398,0.1379837989807129,-0.0795736312866211,False,False,True
IF_00168,BASE_0017,contradict_reinforced,empty_full,cup,empty,full,-0.3963050842285156,-0.15960931777954102,-0.2366957664489746,-0.3963050842285156,False,False,True
IF_00169,BASE_0017,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00170,BASE_0017,reported_event,empty_full,cup,empty,full,-0.18168354034423828,-0.2605314254760742,0.07884788513183594,-0.18168354034423828,False,False,True
IF_00171,BASE_0018,no_context,empty_full,cup,empty,full,-0.20804214477539062,-0.20804214477539062,0.0,-0.20804214477539062,False,False,True
IF_00172,BASE_0018,explicit_final,empty_full,cup,empty,full,-0.07944202423095703,-0.0797262191772461,0.0002841949462890625,-0.07944202423095703,False,False,True
IF_00173,BASE_0018,last_event,empty_full,cup,empty,full,-0.19358587265014648,-0.2103896141052246,0.016803741455078125,-0.19358587265014648,False,False,True
IF_00174,BASE_0018,consistent_prior,empty_full,cup,empty,full,-0.11795806884765625,-0.22128009796142578,0.10332202911376953,-0.11795806884765625,False,False,True
IF_00175,BASE_0018,distractor_event,empty_full,cup,empty,full,-0.2801699638366699,-0.32167577743530273,0.04150581359863281,-0.2801699638366699,False,False,True
IF_00176,BASE_0018,contradict_bare,empty_full,cup,empty,full,-0.26369476318359375,-0.13159704208374023,-0.13209772109985352,-0.26369476318359375,False,False,True
IF_00177,BASE_0018,contradict_temporal,empty_full,cup,empty,full,-0.08283805847167969,-0.2078390121459961,0.1250009536743164,-0.08283805847167969,False,False,True
IF_00178,BASE_0018,contradict_reinforced,empty_full,cup,empty,full,-0.3874397277832031,-0.17489957809448242,-0.2125401496887207,-0.3874397277832031,False,False,True
IF_00179,BASE_0018,explicit_override,empty_full,cup,empty,full,-0.130615234375,-0.10186004638671875,-0.02875518798828125,-0.130615234375,False,False,True
IF_00180,BASE_0018,reported_event,empty_full,cup,empty,full,-0.15042400360107422,-0.22097110748291016,0.07054710388183594,-0.15042400360107422,False,False,True
