model,kl_teacher_to_student_mean,kl_student_to_teacher_mean,delta_ce_student_minus_teacher,delta_rank_student_minus_teacher,ce_improved_fraction_vs_teacher,rank_improved_fraction_vs_teacher,tokens,elapsed_sec
coherent86,3.7099162740272554e-09,3.7099162740272554e-09,0.0,0.0,0.0,0.0,10348,3.0
ordinary_inherited_wwm_seed62064,0.0005511800392419619,0.0005527945270651688,-0.002291198305794296,-0.7370506378044066,0.4782566679551604,0.0782759953614225,10348,2.5
densemask_sparselabel_seed62064,0.024486417792504205,0.025222206788492515,0.028969038118024013,5.881522999613452,0.4732315423270197,0.0937379203710862,10348,2.5
clean_pres_lambda1_eval_seed62064,0.009411351511180747,0.009550888830047802,0.00998573317968297,2.4324507151140318,0.4675299574797062,0.09006571318129107,10348,2.5
clean_pres_lambda1_eval_seed62065,0.009452858024644354,0.00958924107815153,0.009880201577863778,2.380846540394279,0.4638577502899111,0.09209509083880943,10348,2.5
densecorr_pres_lambda1_seed62064,0.0013700071268667804,0.0013893767413735436,-4.575572329043052e-05,-0.08504058755315037,0.3896405102435253,0.08107846926942404,10348,2.5
