endpoint,form,token_kind,distance_bin,row_length_bin,tokens,kl_mean,kl_sd_pop,kl_max
dense64_private_scale_0p57,short_add_special,content,1,16-31,32,0.004623664098510005,0.015551362623905279,0.08675040304660797
dense64_private_scale_0p57,short_add_special,content,1,32-63,22,0.004449589023403694,0.012615517595511756,0.05504150688648224
dense64_private_scale_0p57,short_add_special,content,1,64-127,4,0.01603029780403631,0.01470683825446836,0.03733121603727341
dense64_private_scale_0p57,short_add_special,content,16-31,32-63,124,0.01098083974431204,0.047850394834876075,0.44888830184936523
dense64_private_scale_0p57,short_add_special,content,16-31,64-127,64,0.005612528010969342,0.014081034981172785,0.07097987830638885
dense64_private_scale_0p57,short_add_special,content,2-3,0-15,65,0.020785388233073614,0.1540449608206024,1.2527836561203003
dense64_private_scale_0p57,short_add_special,content,2-3,16-31,64,0.0017531540776403176,0.00841636393560605,0.0675041526556015
dense64_private_scale_0p57,short_add_special,content,2-3,32-63,44,0.0036307767950347625,0.013265174092520716,0.08368907123804092
dense64_private_scale_0p57,short_add_special,content,2-3,64-127,8,0.011238162422728237,0.0275599316988005,0.08412373811006546
dense64_private_scale_0p57,short_add_special,content,32-63,64-127,28,0.002408078930053697,0.005043573109074629,0.02064334973692894
dense64_private_scale_0p57,short_add_special,content,4-7,0-15,31,0.001592588556839532,0.00354308886741736,0.014284797012805939
dense64_private_scale_0p57,short_add_special,content,4-7,16-31,128,0.00511461558706916,0.017078165576561614,0.1308455616235733
dense64_private_scale_0p57,short_add_special,content,4-7,32-63,88,0.004575882261683908,0.027316279218153754,0.2560670077800751
dense64_private_scale_0p57,short_add_special,content,4-7,64-127,16,0.0038786359842504226,0.007668220914955971,0.02974402904510498
dense64_private_scale_0p57,short_add_special,content,8-15,16-31,105,0.0030943250686624154,0.00888190378309813,0.06427370011806488
dense64_private_scale_0p57,short_add_special,content,8-15,32-63,176,0.004031274104855759,0.014896479463578756,0.1322375386953354
dense64_private_scale_0p57,short_add_special,content,8-15,64-127,32,0.0017603842564568595,0.00431688657834934,0.019117966294288635
dense64_private_scale_0p57,short_add_special,special,0,0-15,38,0.02281588786296963,0.03133211142223453,0.18338555097579956
dense64_private_scale_0p57,short_add_special,special,0,16-31,32,0.04112457126757363,0.05169792015662943,0.20854859054088593
dense64_private_scale_0p57,short_add_special,special,0,32-63,22,0.0177051557270302,0.016596414654439805,0.060468338429927826
dense64_private_scale_0p57,short_add_special,special,0,64-127,4,0.016771405906183645,0.014475348472820029,0.037637509405612946
dense64_private_scale_0p58,coherent_add_special,content,1,128-255,78,0.005824158624703521,0.016358598675339942,0.08657681196928024
dense64_private_scale_0p58,coherent_add_special,content,1,>=256,18,0.00047376384593967994,0.0015323771156098337,0.006758126895874739
dense64_private_scale_0p58,coherent_add_special,content,16-31,128-255,1248,0.002043716282944097,0.011067108870132642,0.1985664963722229
dense64_private_scale_0p58,coherent_add_special,content,16-31,>=256,288,0.000596946271145482,0.001985719843643191,0.016014419496059418
dense64_private_scale_0p58,coherent_add_special,content,2-3,128-255,156,0.0015683218044098514,0.006060993797338394,0.05661097541451454
dense64_private_scale_0p58,coherent_add_special,content,2-3,>=256,36,0.00020799059677164186,0.0006454015539751456,0.0036010481417179108
dense64_private_scale_0p58,coherent_add_special,content,32-63,128-255,2496,0.0022178547888900965,0.010088294772354789,0.17293167114257812
dense64_private_scale_0p58,coherent_add_special,content,32-63,>=256,576,0.0009653030219322561,0.004219959166263181,0.06573996692895889
dense64_private_scale_0p58,coherent_add_special,content,4-7,128-255,312,0.0030676795160654155,0.014445127413502784,0.1768271028995514
dense64_private_scale_0p58,coherent_add_special,content,4-7,>=256,72,0.00107432563687916,0.004125279017916995,0.031723104417324066
dense64_private_scale_0p58,coherent_add_special,content,64-127,128-255,3356,0.0019187263353211029,0.00965861566673572,0.3058246076107025
dense64_private_scale_0p58,coherent_add_special,content,64-127,>=256,1152,0.000604157567194365,0.0026348841645206,0.04474231228232384
dense64_private_scale_0p58,coherent_add_special,content,8-15,128-255,624,0.0027486312493284625,0.012376881515442377,0.16273602843284607
dense64_private_scale_0p58,coherent_add_special,content,8-15,>=256,144,0.000829072333978578,0.003008404286917365,0.02608262374997139
dense64_private_scale_0p58,coherent_add_special,special,0,128-255,78,0.0288269279729157,0.0471635476179482,0.329423189163208
dense64_private_scale_0p58,coherent_add_special,special,0,>=256,18,0.007677335575282187,0.004797512212400696,0.017442207783460617
dense64_private_scale_0p58,coherent_no_special,content,none,128-255,8525,0.001861511047715313,0.008823753889197558,0.2406560480594635
dense64_private_scale_0p58,coherent_no_special,content,none,>=256,2048,0.0007654112018243356,0.003462813489927514,0.06489687412977219
dense64_private_scale_0p58,short_add_special,content,1,0-15,38,0.0042897366502015035,0.015654832436059907,0.09721808135509491
dense64_private_scale_0p58,short_add_special,content,1,16-31,32,0.004810531160501341,0.016076617741003246,0.08942082524299622
dense64_private_scale_0p58,short_add_special,content,1,32-63,22,0.004630889765815544,0.013108448154153513,0.057216014713048935
dense64_private_scale_0p58,short_add_special,content,1,64-127,4,0.01668029097800172,0.015347954135725903,0.03898012265563011
dense64_private_scale_0p58,short_add_special,content,16-31,32-63,124,0.011562979065823426,0.05037104470479767,0.4687578082084656
dense64_private_scale_0p58,short_add_special,content,16-31,64-127,64,0.00587850900395992,0.014761449579327467,0.07408230751752853
dense64_private_scale_0p58,short_add_special,content,2-3,0-15,65,0.021689669455473064,0.16080674011807752,1.3077707290649414
dense64_private_scale_0p58,short_add_special,content,2-3,16-31,64,0.001822729865903483,0.008719934100364138,0.06991789489984512
dense64_private_scale_0p58,short_add_special,content,2-3,32-63,44,0.003763817583924058,0.013736647557764745,0.0866200178861618
dense64_private_scale_0p58,short_add_special,content,2-3,64-127,8,0.012210531855657791,0.030051736957690544,0.09168928861618042
dense64_private_scale_0p58,short_add_special,content,32-63,64-127,28,0.0024981951694128058,0.0052300691805677105,0.021379392594099045
dense64_private_scale_0p58,short_add_special,content,4-7,0-15,31,0.001659215323357902,0.0037036114352883517,0.01508219912648201
dense64_private_scale_0p58,short_add_special,content,4-7,16-31,128,0.005346018714337486,0.01788716048563263,0.13860055804252625
dense64_private_scale_0p58,short_add_special,content,4-7,32-63,88,0.004765810166750322,0.0284553959745579,0.2667403221130371
dense64_private_scale_0p58,short_add_special,content,4-7,64-127,16,0.004019601473373768,0.007942403965961756,0.030814852565526962
dense64_private_scale_0p58,short_add_special,content,8-15,16-31,105,0.003229859251812394,0.009308856177095565,0.06764005124568939
dense64_private_scale_0p58,short_add_special,content,8-15,32-63,176,0.004223705840964633,0.015558239683941471,0.13681259751319885
dense64_private_scale_0p58,short_add_special,content,8-15,64-127,32,0.0018267964577489693,0.0044759879813313945,0.01981428638100624
dense64_private_scale_0p58,short_add_special,special,0,0-15,38,0.023770022562147414,0.03277690929426157,0.1919872909784317
dense64_private_scale_0p58,short_add_special,special,0,16-31,32,0.042640536004910246,0.05346418631949225,0.21679404377937317
dense64_private_scale_0p58,short_add_special,special,0,32-63,22,0.018518350087106228,0.01736743526337494,0.06318678706884384
dense64_private_scale_0p58,short_add_special,special,0,64-127,4,0.017568123104865663,0.0152558439314869,0.039689041674137115
dense64_private_scale_0p60,coherent_add_special,content,1,128-255,78,0.006266401181133501,0.017563948317404487,0.09199921786785126
dense64_private_scale_0p60,coherent_add_special,content,1,>=256,18,0.0005076007850498678,0.0016414241047979531,0.0072389827109873295
dense64_private_scale_0p60,coherent_add_special,content,16-31,128-255,1248,0.0021998567126488475,0.011831382902483848,0.20950213074684143
dense64_private_scale_0p60,coherent_add_special,content,16-31,>=256,288,0.000641027713990821,0.00213192873842508,0.017176553606987
dense64_private_scale_0p60,coherent_add_special,content,2-3,128-255,156,0.0016968630292338433,0.006556842527221281,0.061591554433107376
dense64_private_scale_0p60,coherent_add_special,content,2-3,>=256,36,0.00022217809526657738,0.0006902648808743425,0.0038545485585927963
dense64_private_scale_0p60,coherent_add_special,content,32-63,128-255,2496,0.002395447378852208,0.01092522285261138,0.19356152415275574
dense64_private_scale_0p60,coherent_add_special,content,32-63,>=256,576,0.001034359867411695,0.004520041386601444,0.07033014297485352
dense64_private_scale_0p60,coherent_add_special,content,4-7,128-255,312,0.0032929026574487572,0.015393649163519216,0.18785034120082855
dense64_private_scale_0p60,coherent_add_special,content,4-7,>=256,72,0.001150380520935733,0.004398990887764503,0.033758264034986496
dense64_private_scale_0p60,coherent_add_special,content,64-127,128-255,3356,0.002086990967548315,0.010661797867926807,0.3363207280635834
dense64_private_scale_0p60,coherent_add_special,content,64-127,>=256,1152,0.0006477398321963155,0.0028273998040145875,0.048216357827186584
dense64_private_scale_0p60,coherent_add_special,content,8-15,128-255,624,0.0029915047320563837,0.013486494616365117,0.17592038214206696
dense64_private_scale_0p60,coherent_add_special,content,8-15,>=256,144,0.0008880132260497615,0.003223778103194894,0.0279370304197073
dense64_private_scale_0p60,coherent_add_special,special,0,128-255,78,0.03112859540926412,0.05079326864450361,0.35291576385498047
dense64_private_scale_0p60,coherent_add_special,special,0,>=256,18,0.008224229606058644,0.0051423956981312,0.018695443868637085
dense64_private_scale_0p60,coherent_no_special,content,none,128-255,8525,0.0020063331706131234,0.009484631547262748,0.25981953740119934
dense64_private_scale_0p60,coherent_no_special,content,none,>=256,2048,0.00082026092998559,0.0037069005504558384,0.06908614933490753
dense64_private_scale_0p60,short_add_special,content,1,0-15,38,0.004634762587969769,0.016913824300760178,0.10501246154308319
dense64_private_scale_0p60,short_add_special,content,1,16-31,32,0.005200084365618807,0.017160510704881365,0.09483231604099274
dense64_private_scale_0p60,short_add_special,content,1,32-63,22,0.0050073719250359645,0.014125431176722728,0.06170346215367317
dense64_private_scale_0p60,short_add_special,content,1,64-127,4,0.018028526832495118,0.016685942395871116,0.0424225889146328
dense64_private_scale_0p60,short_add_special,content,16-31,32-63,124,0.01279515028386459,0.05571864786622741,0.5096383690834045
dense64_private_scale_0p60,short_add_special,content,16-31,64-127,64,0.006441681816358624,0.01622046146104277,0.08055490255355835
dense64_private_scale_0p60,short_add_special,content,2-3,0-15,65,0.023523473480575447,0.17449908183752302,1.419118881225586
dense64_private_scale_0p60,short_add_special,content,2-3,16-31,64,0.001966884151499926,0.009340919313036891,0.07484736293554306
dense64_private_scale_0p60,short_add_special,content,2-3,32-63,44,0.004037763435131968,0.014700992199070737,0.09260071814060211
dense64_private_scale_0p60,short_add_special,content,2-3,64-127,8,0.014384157794438579,0.03563575314407865,0.10863779485225677
dense64_private_scale_0p60,short_add_special,content,32-63,64-127,28,0.0026841627201455204,0.005614584574209741,0.022891342639923096
dense64_private_scale_0p60,short_add_special,content,4-7,0-15,31,0.0017982760550474327,0.004043291913952409,0.0167938731610775
dense64_private_scale_0p60,short_add_special,content,4-7,16-31,128,0.0058287243389796295,0.019582144839731603,0.1550007462501526
dense64_private_scale_0p60,short_add_special,content,4-7,32-63,88,0.005156003332528899,0.03078373374715175,0.28855299949645996
dense64_private_scale_0p60,short_add_special,content,4-7,64-127,16,0.004308461056723445,0.008501932362412923,0.03299882262945175
dense64_private_scale_0p60,short_add_special,content,8-15,16-31,105,0.0035128208964092015,0.010207562520554912,0.07474033534526825
dense64_private_scale_0p60,short_add_special,content,8-15,32-63,176,0.004631021268626124,0.01696163209969548,0.14612092077732086
dense64_private_scale_0p60,short_add_special,content,8-15,64-127,32,0.0019634232043159727,0.004802949128568166,0.021242761984467506
dense64_private_scale_0p60,short_add_special,special,0,0-15,38,0.025754305884842517,0.035802141007787926,0.21002107858657837
dense64_private_scale_0p60,short_add_special,special,0,16-31,32,0.04576565368915908,0.05708540487442998,0.2337590456008911
dense64_private_scale_0p60,short_add_special,special,0,32-63,22,0.02022093430754136,0.01898507340873258,0.06887058168649673
dense64_private_scale_0p60,short_add_special,special,0,64-127,4,0.019241613830672577,0.016916093751652716,0.04405008628964424
