row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
514,35,22,13,0,25
515,34,24,10,0,29
516,25,15,10,0,21
517,34,23,11,0,24
518,36,23,13,0,26
519,28,17,11,0,25
520,23,16,7,0,20
521,16,8,8,0,15
522,25,13,12,0,21
523,27,10,17,0,19
524,14,9,5,0,10
525,30,20,10,0,19
526,29,15,14,0,23
527,25,13,12,0,22
528,41,24,17,0,25
529,30,20,10,0,19
530,37,22,15,0,27
531,30,15,15,0,25
532,25,19,6,0,16
533,22,9,13,0,16
534,14,7,7,0,14
535,24,16,8,0,23
536,35,21,14,0,21
537,24,14,10,0,20
538,29,22,7,0,20
539,40,21,19,0,28
540,26,18,8,0,19
541,14,11,3,0,11
542,17,10,7,0,16
543,21,12,9,0,18
544,24,15,9,0,17
545,32,19,13,0,20
546,28,21,7,0,16
547,23,12,11,0,19
548,36,27,9,0,28
549,32,22,10,0,25
550,24,15,9,0,18
551,30,14,16,0,19
552,37,22,15,0,30
553,30,17,13,0,23
554,29,15,14,0,26
555,31,24,7,0,28
556,46,33,13,0,32
557,25,13,12,0,17
558,26,20,6,0,21
559,27,15,12,0,24
560,26,18,8,0,21
561,29,21,8,0,21
562,23,11,12,0,22
563,39,31,8,0,24
564,38,25,13,0,25
565,26,13,13,0,19
566,38,19,19,0,25
567,26,16,10,0,20
568,30,21,9,0,18
569,25,17,8,0,23
570,34,28,6,0,23
571,32,20,12,0,25
572,38,24,14,0,23
573,27,15,12,0,21
574,32,21,11,0,26
575,25,11,14,0,21
576,29,16,13,0,23
577,26,20,6,0,21
578,42,25,17,0,29
579,25,20,5,0,21
580,28,16,12,0,19
581,15,11,4,0,12
582,26,13,13,0,20
583,27,21,6,0,21
584,33,22,11,0,26
585,12,9,3,0,12
586,21,10,11,0,18
587,32,21,11,0,22
588,36,26,10,0,23
589,33,16,17,0,20
590,42,25,17,0,27
591,29,15,14,0,24
592,25,15,10,0,15
593,35,30,5,0,25
594,22,13,9,0,18
595,32,14,18,0,21
596,23,12,11,0,19
597,32,18,14,0,30
598,38,16,22,0,25
599,29,11,18,0,24
600,24,13,11,0,19
601,37,19,18,0,24
602,24,13,11,0,19
603,22,10,12,0,18
604,30,16,14,0,20
605,31,16,15,0,22
606,29,23,6,0,22
607,44,25,19,0,33
608,37,16,21,0,24
609,49,40,9,0,34
610,39,26,13,0,26
611,13,6,7,0,12
612,41,23,18,0,28
613,38,21,17,0,25
614,32,25,7,0,22
615,32,17,15,0,26
616,29,14,15,0,26
617,32,13,19,0,24
618,30,20,10,0,26
619,31,9,16,6,19
620,25,10,15,0,16
621,23,13,10,0,12
622,37,27,10,0,23
623,31,13,18,0,20
624,26,15,11,0,21
625,30,23,7,0,23
626,30,21,9,0,28
627,26,12,14,0,19
628,18,7,11,0,12
629,29,16,13,0,23
630,41,25,16,0,19
631,22,14,8,0,15
632,19,14,5,0,17
633,14,9,5,0,13
634,33,15,18,0,26
635,20,10,10,0,19
636,26,12,14,0,22
637,23,12,11,0,19
638,21,10,11,0,17
639,26,16,10,0,19
640,18,7,11,0,16
641,29,21,8,0,18
642,34,25,9,0,22
643,41,30,11,0,26
644,25,19,6,0,20
645,22,10,12,0,18
646,28,18,10,0,22
647,26,17,9,0,21
648,22,17,5,0,21
649,28,23,5,0,16
650,28,18,10,0,24
651,25,19,6,0,20
652,16,13,3,0,15
653,16,9,7,0,13
654,30,21,9,0,22
655,26,17,9,0,21
656,29,23,6,0,24
657,27,17,10,0,20
658,23,11,12,0,17
659,22,12,10,0,18
660,20,16,4,0,18
661,32,20,12,0,30
662,24,12,12,0,21
663,31,24,7,0,24
664,18,9,9,0,14
665,38,25,13,0,30
666,29,20,9,0,23
667,20,15,5,0,16
668,27,17,10,0,18
669,37,24,13,0,22
670,22,12,10,0,20
671,32,19,13,0,26
672,46,24,22,0,31
673,37,26,11,0,20
674,27,12,15,0,23
675,40,26,14,0,29
676,36,29,7,0,21
677,32,21,11,0,25
678,42,33,9,0,24
679,32,15,17,0,25
680,39,27,12,0,26
681,28,22,6,0,22
682,21,18,3,0,18
683,27,13,14,0,22
684,32,15,17,0,26
685,26,19,7,0,22
686,33,23,10,0,23
687,32,20,12,0,26
688,37,22,15,0,28
689,28,16,12,0,19
690,29,17,12,0,22
691,30,10,20,0,24
692,24,11,13,0,21
693,22,15,7,0,16
694,20,9,11,0,16
695,34,23,11,0,20
696,15,9,6,0,14
697,35,25,10,0,32
698,34,14,20,0,23
699,20,14,6,0,17
700,44,25,19,0,33
701,20,9,11,0,14
702,15,11,4,0,13
703,20,12,8,0,17
704,23,15,8,0,19
705,27,14,13,0,20
706,22,18,4,0,19
707,24,18,6,0,18
708,45,31,14,0,27
709,28,10,18,0,21
710,29,22,7,0,18
711,36,17,19,0,25
712,22,17,5,0,19
713,15,7,8,0,14
714,20,12,8,0,18
715,22,13,9,0,21
716,23,15,8,0,18
717,24,21,3,0,18
718,36,28,8,0,29
719,28,19,9,0,24
720,30,19,11,0,21
721,26,18,8,0,21
722,15,10,5,0,15
723,14,6,8,0,13
724,31,24,7,0,25
725,40,28,12,0,29
726,24,16,8,0,21
727,32,21,11,0,30
728,27,17,10,0,20
729,22,16,6,0,18
730,38,25,13,0,22
731,24,11,13,0,17
732,26,15,11,0,21
733,20,10,10,0,18
734,27,18,9,0,22
735,20,12,8,0,17
736,49,38,11,0,30
737,38,17,21,0,18
738,23,12,11,0,18
739,28,13,15,0,19
740,26,18,8,0,22
741,24,15,9,0,22
742,33,27,6,0,22
743,24,21,3,0,19
744,26,17,9,0,20
745,46,27,19,0,25
746,31,27,4,0,25
747,18,4,14,0,15
748,14,5,9,0,12
749,14,8,6,0,14
750,27,21,6,0,15
751,36,28,8,0,21
752,36,23,13,0,25
753,31,22,9,0,23
754,27,24,3,0,21
755,18,8,10,0,16
756,31,15,16,0,19
757,28,16,12,0,23
758,25,14,11,0,19
759,18,12,6,0,11
760,29,16,13,0,17
761,22,14,8,0,18
762,26,13,13,0,19
763,25,18,7,0,16
764,17,13,4,0,14
765,36,25,11,0,20
766,29,22,7,0,20
767,28,21,7,0,24
768,31,17,14,0,17
769,25,18,7,0,22
770,27,18,9,0,21
771,29,18,11,0,21
772,20,9,11,0,15
773,22,14,8,0,19
774,23,14,9,0,20
775,29,16,13,0,19
776,44,24,20,0,30
777,43,23,20,0,24
778,34,19,15,0,22
779,33,21,12,0,23
780,27,16,11,0,16
781,18,9,9,0,16
782,17,11,6,0,15
783,30,19,11,0,20
784,27,19,8,0,23
785,37,13,24,0,23
786,22,14,8,0,17
787,30,21,9,0,18
788,25,20,5,0,18
789,33,17,16,0,25
790,19,14,5,0,18
791,26,13,13,0,22
792,28,17,11,0,18
793,27,15,12,0,22
794,17,15,2,0,12
795,34,17,17,0,26
796,39,27,12,0,28
797,25,22,3,0,21
798,22,14,8,0,17
799,31,19,12,0,16
800,33,21,12,0,24
801,27,11,16,0,16
802,23,17,6,0,19
803,40,20,20,0,23
804,36,26,10,0,28
805,22,14,8,0,20
806,28,13,15,0,20
807,23,13,10,0,20
808,32,17,15,0,24
809,20,12,8,0,17
810,23,13,10,0,20
811,28,11,17,0,18
812,34,21,13,0,23
813,26,10,16,0,25
814,22,13,9,0,17
815,30,18,12,0,25
816,21,13,8,0,20
817,30,21,9,0,21
818,22,18,4,0,16
819,38,22,16,0,27
820,27,21,6,0,21
821,22,14,8,0,18
822,32,19,13,0,21
823,35,16,19,0,24
824,17,12,5,0,14
825,36,23,13,0,24
826,25,15,10,0,21
827,24,10,14,0,17
828,31,25,6,0,19
829,35,18,17,0,20
830,20,16,4,0,16
831,38,30,8,0,21
832,25,10,15,0,18
833,17,10,7,0,16
834,28,18,10,0,20
835,22,10,12,0,17
836,33,19,14,0,19
837,31,20,11,0,18
838,34,13,21,0,22
839,37,19,18,0,22
840,34,18,16,0,21
841,21,14,7,0,18
842,20,12,8,0,19
843,33,23,10,0,28
844,16,10,6,0,12
845,33,21,12,0,24
846,21,13,8,0,17
847,29,14,15,0,23
848,20,10,10,0,17
849,19,11,8,0,17
850,33,19,14,0,20
851,50,39,11,0,29
852,40,24,16,0,35
853,20,13,7,0,17
854,38,24,14,0,26
855,22,16,6,0,20
856,20,12,8,0,14
857,34,26,8,0,26
858,44,34,10,0,29
859,36,15,21,0,24
860,18,15,3,0,15
861,20,12,8,0,16
862,50,34,16,0,31
863,35,29,6,0,26
864,39,26,13,0,26
865,24,14,10,0,19
866,21,16,5,0,17
867,31,22,9,0,24
868,21,16,5,0,19
869,31,21,10,0,24
870,33,22,11,0,23
871,23,13,10,0,19
872,32,18,14,0,28
873,31,18,13,0,22
874,22,11,11,0,21
875,30,15,15,0,24
876,43,31,12,0,21
877,29,22,7,0,19
878,22,14,8,0,21
879,24,15,9,0,21
880,33,24,9,0,27
881,13,9,4,0,12
882,25,18,7,0,20
883,28,18,10,0,24
884,33,19,14,0,25
885,20,10,10,0,17
886,31,20,11,0,24
887,19,13,6,0,17
888,16,8,8,0,16
889,22,13,9,0,20
890,41,25,16,0,24
891,44,29,15,0,20
892,28,19,9,0,20
893,25,13,12,0,19
894,15,6,9,0,15
895,30,22,8,0,25
896,45,25,20,0,27
897,29,21,8,0,23
898,25,21,4,0,19
899,28,8,20,0,16
900,31,21,10,0,18
901,39,17,22,0,27
902,25,13,12,0,18
903,21,15,6,0,19
904,32,18,14,0,25
905,24,14,10,0,20
906,31,24,7,0,22
907,12,9,3,0,11
908,19,12,7,0,17
909,30,19,11,0,18
910,36,22,14,0,25
911,36,22,14,0,19
912,26,16,10,0,17
913,29,11,18,0,19
914,18,9,9,0,15
915,31,25,6,0,24
916,29,22,7,0,19
917,31,24,7,0,26
918,32,19,13,0,26
919,28,16,12,0,16
920,21,13,8,0,17
921,28,17,11,0,24
922,30,12,18,0,16
923,29,16,13,0,23
924,32,20,12,0,27
925,24,13,11,0,21
926,27,18,9,0,23
927,24,14,10,0,22
928,25,15,10,0,19
929,35,26,9,0,24
930,33,17,16,0,27
931,39,13,26,0,26
932,39,19,20,0,24
933,18,15,3,0,11
934,47,27,20,0,27
935,21,13,8,0,19
936,47,29,18,0,25
937,17,14,3,0,17
938,18,15,3,0,14
939,30,18,12,0,24
940,18,12,6,0,14
941,22,18,4,0,17
942,35,23,12,0,24
943,30,18,12,0,26
944,21,16,5,0,14
945,28,18,10,0,19
946,48,33,15,0,31
947,28,20,8,0,22
948,16,11,5,0,15
949,17,8,9,0,16
950,36,21,15,0,29
951,21,13,8,0,16
952,28,14,14,0,17
953,40,17,23,0,24
954,42,30,12,0,31
955,34,19,15,0,25
956,25,12,13,0,18
957,23,14,9,0,17
958,24,15,9,0,20
959,29,15,14,0,21
960,31,20,11,0,17
961,25,11,14,0,21
962,30,18,12,0,24
963,28,21,7,0,24
964,32,17,15,0,27
965,30,19,11,0,24
966,23,12,11,0,19
967,30,17,13,0,21
968,23,17,6,0,17
969,28,16,12,0,21
970,29,16,13,0,21
971,32,21,11,0,26
972,38,26,12,0,32
973,27,17,10,0,20
974,26,22,4,0,17
975,34,19,15,0,21
976,30,21,9,0,17
977,22,15,7,0,15
978,22,15,7,0,19
979,29,14,15,0,27
980,19,12,7,0,15
981,35,17,18,0,23
982,25,14,11,0,18
983,23,11,12,0,19
984,29,15,14,0,22
985,41,28,13,0,32
986,42,26,16,0,28
987,33,20,13,0,22
988,25,12,13,0,20
989,30,14,16,0,23
990,35,17,18,0,27
991,21,15,6,0,15
992,26,16,10,0,22
993,19,9,10,0,15
994,45,25,20,0,23
995,22,13,9,0,14
996,23,15,8,0,18
997,26,11,15,0,22
998,18,9,9,0,15
999,20,14,6,0,15
1000,34,15,19,0,22
1001,46,40,6,0,28
1002,17,10,7,0,15
1003,22,12,10,0,21
1004,37,25,12,0,27
1005,34,26,8,0,22
1006,26,18,8,0,21
1007,24,17,7,0,22
1008,29,16,13,0,20
1009,44,22,22,0,32
1010,25,14,11,0,20
1011,15,13,2,0,12
1012,31,13,18,0,22
1013,13,10,3,0,13
1014,34,20,14,0,26
1015,33,24,9,0,24
1016,37,25,12,0,28
1017,22,13,9,0,19
1018,34,23,11,0,23
1019,22,11,11,0,14
1020,33,22,11,0,26
1021,29,23,6,0,22
1022,24,14,10,0,19
1023,24,16,8,0,21
1024,28,21,7,0,20
1025,30,16,14,0,23
1026,27,16,11,0,17
1027,24,18,6,0,19
1028,22,12,10,0,19
1029,31,28,3,0,20
1030,16,12,4,0,14
1031,42,20,22,0,28
1032,36,12,24,0,22
1033,20,11,9,0,18
1034,27,24,3,0,19
1035,32,19,13,0,22
1036,22,13,9,0,20
1037,20,9,11,0,17
1038,29,18,11,0,18
1039,36,16,20,0,26
1040,35,17,18,0,23
1041,23,14,9,0,20
1042,24,14,10,0,16
1043,27,19,8,0,20
1044,26,18,8,0,20
1045,21,16,5,0,19
1046,26,17,9,0,18
1047,20,10,10,0,16
1048,22,11,11,0,14
1049,34,22,12,0,24
1050,37,23,14,0,23
1051,40,29,11,0,31
1052,31,16,15,0,25
1053,32,18,14,0,23
1054,22,19,3,0,15
1055,26,14,12,0,21
1056,30,22,8,0,27
1057,16,10,6,0,14
1058,19,8,11,0,16
1059,22,4,18,0,14
1060,21,15,6,0,16
1061,40,29,11,0,27
1062,28,23,5,0,21
1063,23,17,6,0,21
1064,29,21,8,0,23
1065,19,11,8,0,16
1066,23,14,9,0,16
1067,29,20,9,0,19
1068,18,14,4,0,13
1069,30,12,18,0,24
1070,28,17,11,0,22
1071,44,24,20,0,23
1072,29,12,17,0,21
1073,40,23,17,0,29
1074,30,18,12,0,24
1075,22,16,6,0,20
1076,31,21,10,0,21
1077,31,29,2,0,25
1078,36,23,13,0,27
1079,34,20,14,0,26
1080,38,23,15,0,25
1081,22,11,11,0,18
1082,30,18,12,0,20
1083,21,11,10,0,18
1084,34,25,9,0,25
1085,20,6,14,0,13
1086,32,16,16,0,28
1087,25,10,15,0,18
1088,33,21,12,0,24
1089,35,28,7,0,23
1090,30,19,11,0,24
1091,33,22,11,0,25
1092,34,24,10,0,24
1093,25,18,7,0,19
1094,22,11,11,0,15
1095,29,16,13,0,27
1096,53,29,24,0,30
1097,34,20,14,0,21
1098,35,28,7,0,23
1099,33,26,7,0,26
1100,26,16,10,0,24
1101,22,17,5,0,20
1102,23,17,6,0,18
1103,37,16,21,0,21
1104,21,12,9,0,16
1105,14,8,6,0,13
1106,26,15,11,0,25
1107,28,24,4,0,22
1108,34,23,11,0,22
1109,34,22,12,0,24
1110,16,7,9,0,14
1111,36,22,14,0,24
1112,24,17,7,0,16
1113,35,14,21,0,20
1114,26,19,7,0,21
1115,26,16,10,0,19
1116,35,27,8,0,22
1117,29,16,13,0,26
1118,30,22,8,0,18
1119,31,17,14,0,25
1120,35,22,13,0,27
1121,29,15,12,2,23
1122,21,12,9,0,17
1123,33,23,10,0,24
1124,33,19,14,0,26
1125,29,10,19,0,21
1126,27,16,11,0,20
1127,38,25,13,0,26
1128,23,16,7,0,16
1129,16,8,8,0,16
1130,21,17,4,0,19
1131,22,12,10,0,18
1132,30,18,12,0,26
1133,35,25,10,0,26
1134,27,15,12,0,20
1135,26,15,11,0,23
1136,28,18,10,0,20
1137,22,13,9,0,15
1138,37,26,11,0,29
1139,25,13,12,0,21
