row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
1114,27,15,12,0,19
1115,29,19,10,0,23
1116,34,22,12,0,18
1117,30,16,14,0,26
1118,23,18,5,0,21
1119,38,17,21,0,28
1120,42,25,17,0,25
1121,22,5,17,0,17
1122,25,17,8,0,22
1123,39,22,17,0,28
1124,27,14,13,0,22
1125,29,23,6,0,17
1126,39,24,15,0,29
1127,15,13,2,0,11
1128,29,17,12,0,17
1129,32,26,6,0,23
1130,13,5,8,0,13
1131,54,31,23,0,32
1132,25,16,9,0,20
1133,33,24,9,0,25
1134,26,15,11,0,21
1135,25,13,12,0,17
1136,27,18,9,0,19
1137,35,21,14,0,27
1138,33,20,13,0,22
1139,27,8,19,0,19
1140,16,9,7,0,11
1141,31,22,9,0,21
1142,27,21,6,0,19
1143,21,9,12,0,15
1144,38,19,19,0,22
1145,25,15,10,0,19
1146,24,14,10,0,18
1147,18,12,6,0,16
1148,32,22,10,0,21
1149,32,22,10,0,21
1150,21,8,13,0,14
1151,39,22,17,0,29
1152,24,16,8,0,18
1153,30,17,13,0,22
1154,20,13,7,0,16
1155,18,12,6,0,16
1156,23,15,8,0,20
1157,31,19,12,0,24
1158,31,17,14,0,20
1159,28,13,15,0,21
1160,19,11,8,0,15
1161,22,17,5,0,16
1162,17,12,5,0,15
1163,24,16,8,0,20
1164,30,11,19,0,22
1165,16,11,5,0,13
1166,22,13,9,0,14
1167,28,14,14,0,18
1168,41,24,17,0,28
1169,27,18,9,0,22
1170,26,9,17,0,19
1171,33,16,17,0,25
1172,33,14,19,0,26
1173,27,21,6,0,20
1174,35,26,9,0,24
1175,36,19,17,0,26
1176,30,23,7,0,22
1177,36,22,14,0,20
1178,27,18,9,0,19
1179,28,16,12,0,21
1180,32,23,9,0,24
1181,25,15,10,0,20
1182,29,24,5,0,27
1183,28,17,11,0,16
1184,21,15,6,0,19
1185,53,39,14,0,34
1186,38,22,16,0,34
1187,39,23,16,0,25
1188,28,15,13,0,22
1189,36,21,15,0,25
1190,23,14,9,0,16
1191,29,22,7,0,21
1192,31,11,20,0,23
1193,37,22,15,0,23
1194,27,12,15,0,18
1195,20,12,8,0,16
1196,46,36,10,0,26
1197,24,17,7,0,21
1198,37,24,13,0,27
1199,21,14,7,0,15
1200,27,16,11,0,23
1201,36,23,13,0,28
1202,27,8,19,0,21
1203,35,20,15,0,23
1204,18,14,4,0,12
1205,23,14,9,0,17
1206,23,14,9,0,19
1207,40,21,19,0,28
1208,38,23,15,0,26
1209,26,17,9,0,15
1210,41,28,13,0,28
1211,25,19,6,0,18
1212,17,12,5,0,16
1213,44,27,17,0,29
1214,19,8,11,0,14
1215,23,17,6,0,21
1216,28,13,15,0,23
1217,20,15,5,0,16
1218,30,19,11,0,25
1219,30,15,15,0,28
1220,32,20,12,0,25
1221,21,13,8,0,17
1222,27,20,7,0,23
1223,23,16,7,0,18
1224,37,20,17,0,25
1225,22,17,5,0,17
1226,22,12,10,0,18
1227,35,18,17,0,21
1228,33,19,14,0,22
1229,24,19,5,0,16
1230,26,15,11,0,18
1231,25,12,13,0,22
1232,17,12,5,0,12
1233,25,14,11,0,18
1234,28,20,8,0,19
1235,26,14,12,0,24
1236,28,15,13,0,20
1237,46,32,14,0,32
1238,33,22,11,0,24
1239,34,14,20,0,26
1240,24,11,13,0,21
1241,28,21,7,0,19
1242,27,13,14,0,19
1243,21,13,8,0,16
1244,26,11,15,0,20
1245,41,17,24,0,31
1246,29,22,7,0,25
1247,23,15,8,0,16
1248,30,18,12,0,26
1249,24,14,10,0,18
1250,30,14,16,0,20
1251,18,9,9,0,14
1252,37,25,12,0,23
1253,25,14,11,0,17
1254,46,24,22,0,29
1255,41,25,16,0,29
1256,29,20,9,0,20
1257,25,13,12,0,18
1258,27,18,9,0,18
1259,26,15,11,0,18
1260,26,16,10,0,19
1261,25,15,10,0,18
1262,35,23,12,0,23
1263,27,15,12,0,22
1264,36,18,18,0,24
1265,27,13,14,0,20
1266,20,19,1,0,17
1267,21,8,13,0,18
1268,22,20,2,0,20
1269,36,23,13,0,29
1270,38,24,14,0,17
1271,33,24,9,0,21
1272,29,15,14,0,17
1273,37,20,17,0,29
1274,29,15,14,0,24
1275,27,19,8,0,19
1276,36,26,10,0,21
1277,33,14,19,0,20
1278,27,12,15,0,17
1279,37,17,20,0,22
1280,31,18,13,0,25
1281,29,22,7,0,21
1282,44,23,21,0,26
1283,38,22,16,0,25
1284,17,6,11,0,13
1285,43,26,17,0,31
1286,34,19,15,0,22
1287,29,15,14,0,22
1288,38,15,23,0,26
1289,38,15,23,0,25
1290,32,19,13,0,22
1291,36,21,15,0,20
1292,18,6,12,0,11
1293,22,11,11,0,21
1294,27,16,11,0,19
1295,25,15,10,0,19
1296,22,10,12,0,20
1297,19,12,7,0,17
1298,30,16,14,0,24
1299,30,22,8,0,21
1300,27,19,8,0,22
1301,26,20,6,0,19
1302,25,13,12,0,20
1303,17,11,6,0,16
1304,25,18,7,0,23
1305,32,17,15,0,22
1306,29,20,9,0,21
1307,27,21,6,0,22
1308,19,9,10,0,14
1309,37,24,13,0,22
1310,31,14,17,0,19
1311,43,25,18,0,27
1312,23,10,13,0,21
1313,21,10,11,0,14
1314,31,27,4,0,18
1315,44,26,18,0,30
1316,37,22,15,0,26
1317,24,16,8,0,15
1318,17,8,9,0,14
1319,29,13,16,0,19
1320,35,19,16,0,29
1321,34,23,11,0,23
1322,13,7,6,0,11
1323,34,18,16,0,31
1324,30,16,14,0,19
1325,34,17,17,0,26
1326,36,24,12,0,22
1327,21,14,7,0,18
1328,24,18,6,0,18
1329,43,24,19,0,28
1330,36,16,20,0,28
1331,30,16,14,0,22
1332,19,11,8,0,18
1333,20,12,8,0,16
1334,16,13,3,0,13
1335,28,15,13,0,18
1336,29,20,9,0,24
1337,33,20,13,0,18
1338,14,11,3,0,14
1339,26,11,15,0,18
1340,39,25,14,0,21
1341,23,12,11,0,20
1342,42,20,22,0,25
1343,24,7,17,0,17
1344,29,23,6,0,25
1345,29,19,10,0,20
1346,13,4,9,0,11
1347,22,18,4,0,17
1348,26,12,14,0,19
1349,29,19,10,0,17
1350,37,17,20,0,22
1351,16,7,9,0,14
1352,33,18,15,0,20
1353,23,12,11,0,21
1354,27,12,15,0,20
1355,28,20,8,0,25
1356,27,17,10,0,22
1357,21,13,8,0,17
1358,37,20,17,0,26
1359,26,14,12,0,21
1360,31,22,9,0,21
1361,33,17,16,0,20
1362,28,18,10,0,23
1363,50,25,25,0,33
1364,46,27,19,0,29
1365,21,16,5,0,18
1366,44,27,17,0,27
1367,23,14,9,0,16
1368,23,10,13,0,17
1369,19,8,11,0,12
1370,29,12,17,0,20
1371,38,23,15,0,24
1372,21,11,10,0,16
1373,42,28,14,0,31
1374,29,19,10,0,23
1375,28,16,12,0,23
1376,44,24,20,0,25
1377,18,12,6,0,17
1378,22,13,9,0,21
1379,28,16,12,0,23
1380,46,30,16,0,31
1381,41,24,17,0,31
1382,16,14,2,0,14
1383,24,16,8,0,19
1384,22,21,1,0,16
1385,17,7,10,0,15
1386,28,20,8,0,20
1387,33,17,16,0,28
1388,37,20,17,0,28
1389,16,9,7,0,14
1390,36,15,21,0,24
1391,44,21,23,0,32
1392,55,33,22,0,34
1393,17,11,6,0,16
1394,34,20,14,0,25
1395,28,18,10,0,17
1396,37,23,14,0,24
1397,34,20,14,0,24
1398,22,17,5,0,19
1399,45,15,30,0,26
1400,46,24,22,0,26
1401,29,20,9,0,20
1402,28,10,18,0,22
1403,25,18,7,0,18
1404,19,12,7,0,16
1405,24,13,11,0,21
1406,38,13,25,0,21
1407,47,27,20,0,21
1408,29,20,9,0,25
1409,24,14,10,0,20
1410,23,12,11,0,18
1411,32,14,18,0,23
1412,21,14,7,0,17
1413,33,17,16,0,23
1414,30,16,14,0,20
1415,23,12,11,0,16
1416,35,22,13,0,22
1417,30,19,11,0,17
1418,45,23,22,0,26
1419,39,35,4,0,23
1420,43,26,17,0,27
1421,26,10,16,0,17
1422,34,27,7,0,18
1423,26,16,10,0,16
1424,22,6,16,0,17
1425,35,23,12,0,23
1426,38,18,20,0,26
1427,18,10,8,0,13
1428,29,16,13,0,21
1429,35,26,9,0,18
1430,38,18,20,0,24
1431,18,13,5,0,17
1432,46,30,16,0,28
1433,20,13,7,0,18
1434,30,22,8,0,21
1435,37,20,17,0,25
1436,36,25,11,0,26
1437,44,25,19,0,24
1438,38,11,27,0,22
1439,18,15,3,0,14
1440,22,17,5,0,17
1441,28,20,8,0,16
1442,39,27,12,0,26
1443,26,21,5,0,20
1444,31,13,18,0,18
1445,17,11,6,0,15
1446,31,16,15,0,25
1447,25,15,10,0,21
1448,37,22,15,0,24
1449,36,22,14,0,26
1450,23,13,10,0,19
1451,30,21,9,0,25
1452,43,20,23,0,25
1453,41,24,17,0,28
1454,27,17,10,0,16
1455,39,22,17,0,21
1456,21,17,4,0,15
1457,35,22,13,0,24
1458,36,20,16,0,21
1459,24,10,14,0,14
1460,36,22,14,0,24
1461,22,15,7,0,17
1462,47,21,26,0,28
1463,29,19,10,0,18
1464,47,25,22,0,34
1465,35,16,19,0,22
1466,24,12,12,0,19
1467,42,25,17,0,24
1468,19,9,10,0,16
1469,39,22,17,0,25
1470,18,11,7,0,15
1471,26,16,10,0,15
1472,25,15,10,0,22
1473,48,24,24,0,30
1474,22,14,8,0,13
1475,28,16,12,0,19
1476,37,22,15,0,23
1477,28,13,15,0,22
1478,43,26,17,0,29
1479,39,19,20,0,25
1480,37,25,12,0,27
1481,28,16,12,0,21
1482,39,20,19,0,26
1483,37,30,7,0,25
1484,45,29,16,0,27
1485,38,21,17,0,24
1486,48,28,20,0,32
1487,45,27,18,0,28
1488,29,19,10,0,22
1489,28,20,8,0,22
1490,39,26,13,0,22
1491,37,18,19,0,24
1492,26,14,12,0,20
1493,29,18,11,0,20
1494,25,15,10,0,17
1495,19,16,3,0,14
1496,41,20,21,0,25
1497,20,12,8,0,17
1498,26,20,6,0,18
1499,27,21,6,0,20
1500,28,18,10,0,22
1501,48,21,27,0,36
1502,28,20,8,0,23
1503,20,11,9,0,16
1504,22,16,6,0,17
1505,30,18,12,0,17
1506,17,10,7,0,11
1507,37,21,16,0,28
1508,34,16,18,0,23
1509,30,24,6,0,21
1510,43,21,22,0,24
1511,30,23,7,0,22
1512,26,19,7,0,19
1513,21,14,7,0,17
1514,36,20,16,0,23
1515,28,20,8,0,25
1516,35,14,21,0,25
1517,53,32,21,0,29
1518,11,6,5,0,10
1519,26,18,8,0,23
1520,25,16,9,0,19
1521,40,25,15,0,27
1522,22,14,8,0,19
1523,14,9,5,0,13
1524,41,33,8,0,26
1525,44,21,23,0,28
1526,24,14,10,0,17
1527,35,25,10,0,20
1528,25,13,12,0,21
1529,26,23,3,0,19
1530,31,21,10,0,22
1531,35,26,9,0,21
1532,29,23,6,0,22
1533,25,15,10,0,14
1534,22,16,6,0,18
1535,33,23,10,0,26
1536,22,15,7,0,16
1537,19,11,8,0,15
1538,42,26,16,0,30
1539,31,12,19,0,22
1540,33,15,18,0,23
1541,25,16,9,0,22
1542,41,17,24,0,24
1543,34,27,7,0,26
1544,27,14,13,0,20
1545,42,29,13,0,31
1546,28,15,13,0,25
1547,24,15,9,0,21
1548,31,24,7,0,23
1549,38,19,19,0,31
1550,41,19,22,0,28
1551,14,8,6,0,11
1552,22,10,12,0,17
1553,15,9,6,0,9
1554,22,17,5,0,17
1555,33,26,7,0,18
1556,22,14,8,0,17
1557,29,20,9,0,21
1558,26,20,6,0,19
1559,28,18,10,0,20
1560,25,17,8,0,17
1561,22,15,7,0,18
1562,26,17,9,0,22
1563,41,29,12,0,26
1564,22,12,10,0,14
1565,20,15,5,0,19
1566,27,17,10,0,21
1567,31,16,15,0,25
1568,26,22,4,0,17
1569,27,15,12,0,19
1570,18,17,1,0,13
1571,25,13,12,0,20
1572,23,14,3,6,17
1573,26,19,7,0,22
1574,34,22,12,0,24
1575,43,33,10,0,29
1576,32,27,5,0,21
1577,21,15,6,0,17
1578,32,22,10,0,22
1579,37,20,17,0,30
1580,43,27,16,0,26
1581,37,25,12,0,26
1582,23,16,7,0,17
1583,27,12,15,0,19
1584,27,15,12,0,18
1585,29,19,10,0,26
1586,19,12,7,0,16
1587,33,16,17,0,24
1588,18,9,9,0,15
1589,26,17,9,0,19
1590,29,19,10,0,22
1591,26,17,9,0,22
1592,52,35,17,0,30
1593,34,16,18,0,25
1594,31,24,7,0,18
1595,43,24,19,0,25
1596,37,24,13,0,28
1597,35,21,14,0,26
1598,19,14,5,0,19
1599,37,22,15,0,27
1600,32,19,13,0,17
1601,24,15,9,0,16
1602,19,14,5,0,15
1603,41,23,18,0,23
1604,37,21,16,0,19
1605,47,28,19,0,26
1606,37,20,17,0,26
1607,31,20,11,0,25
1608,40,24,16,0,23
1609,40,19,21,0,29
1610,30,19,11,0,23
1611,41,22,19,0,29
1612,22,11,11,0,16
1613,33,22,11,0,27
1614,21,17,4,0,19
1615,30,15,15,0,24
1616,43,22,21,0,22
1617,35,13,22,0,21
1618,31,11,20,0,23
1619,25,15,10,0,19
1620,32,17,15,0,22
1621,34,19,15,0,24
1622,32,19,13,0,23
1623,18,12,6,0,15
1624,26,16,10,0,18
1625,36,15,21,0,20
1626,32,23,9,0,22
1627,22,14,8,0,21
1628,42,30,12,0,26
1629,23,13,10,0,16
1630,31,15,16,0,14
1631,31,17,14,0,21
1632,25,10,15,0,16
1633,50,37,13,0,35
1634,32,19,13,0,24
1635,25,19,6,0,17
1636,38,19,19,0,27
1637,50,34,16,0,26
1638,47,18,29,0,25
1639,34,23,11,0,24
1640,32,14,18,0,27
1641,29,18,11,0,23
1642,34,15,19,0,25
1643,20,11,9,0,19
1644,26,19,7,0,18
1645,20,8,12,0,18
1646,23,18,5,0,15
1647,26,11,15,0,20
1648,25,9,16,0,14
1649,41,26,15,0,28
1650,20,10,10,0,17
1651,32,15,17,0,26
1652,19,12,7,0,16
1653,36,21,15,0,25
1654,43,19,24,0,24
1655,18,10,8,0,17
1656,13,8,5,0,11
1657,33,18,15,0,26
1658,20,14,6,0,16
1659,33,16,17,0,19
1660,33,12,21,0,20
1661,22,16,6,0,18
1662,41,28,13,0,32
1663,29,15,14,0,22
1664,11,7,4,0,9
1665,38,24,14,0,28
1666,20,14,6,0,14
1667,23,9,14,0,19
1668,22,8,14,0,17
1669,26,13,13,0,20
1670,42,26,16,0,24
1671,21,11,10,0,18
1672,25,19,6,0,19
1673,31,16,15,0,17
1674,24,12,12,0,17
1675,27,13,14,0,16
1676,51,36,15,0,27
1677,20,15,5,0,13
1678,31,20,11,0,21
1679,33,20,13,0,21
1680,35,19,16,0,22
1681,24,10,14,0,19
1682,22,16,6,0,18
1683,26,18,8,0,22
1684,31,21,10,0,18
1685,27,13,14,0,17
1686,32,21,11,0,22
1687,54,32,22,0,31
1688,24,10,14,0,16
1689,28,11,17,0,18
1690,23,16,7,0,21
1691,33,22,11,0,28
1692,31,19,12,0,24
1693,31,15,16,0,21
1694,37,19,18,0,21
1695,30,19,11,0,23
1696,23,13,10,0,18
1697,20,17,3,0,18
1698,30,13,17,0,23
1699,21,10,11,0,16
1700,10,8,2,0,9
1701,23,14,9,0,18
1702,57,39,18,0,30
1703,24,16,8,0,19
1704,29,17,12,0,19
1705,18,13,5,0,13
1706,34,14,20,0,25
1707,27,18,9,0,26
1708,38,26,12,0,23
1709,24,11,13,0,16
1710,28,21,7,0,24
1711,41,26,15,0,27
1712,29,19,10,0,23
1713,26,20,6,0,18
1714,29,16,13,0,19
1715,23,17,6,0,20
1716,29,10,19,0,20
1717,36,28,8,0,27
1718,22,13,9,0,20
1719,39,14,25,0,24
1720,22,11,11,0,17
1721,28,17,11,0,19
1722,26,19,7,0,17
1723,27,17,10,0,21
1724,29,23,6,0,15
1725,26,22,4,0,20
1726,41,24,17,0,30
1727,31,21,10,0,21
1728,25,12,13,0,18
1729,25,13,12,0,20
1730,49,27,22,0,34
1731,19,15,4,0,15
1732,29,18,11,0,25
1733,31,13,18,0,25
1734,23,16,7,0,16
1735,33,22,11,0,24
1736,18,11,7,0,15
1737,40,31,9,0,27
1738,38,28,10,0,22
1739,21,17,4,0,15
1740,39,34,5,0,21
1741,23,16,7,0,17
1742,43,25,18,0,27
1743,40,22,18,0,23
1744,43,20,23,0,22
1745,36,23,13,0,25
1746,26,17,9,0,16
1747,33,21,12,0,24
1748,37,28,9,0,26
1749,37,21,16,0,27
1750,27,11,16,0,19
1751,26,12,14,0,22
1752,19,9,10,0,16
1753,30,16,14,0,22
1754,34,22,12,0,29
1755,34,14,20,0,25
1756,22,17,5,0,16
1757,29,15,14,0,21
1758,53,29,24,0,30
1759,30,16,14,0,20
1760,37,27,10,0,20
1761,35,20,15,0,29
1762,22,16,6,0,19
1763,36,18,18,0,23
1764,31,18,13,0,18
1765,52,34,18,0,26
1766,35,26,9,0,22
1767,24,14,10,0,19
1768,21,11,10,0,17
1769,30,11,19,0,23
1770,36,22,14,0,23
1771,31,26,5,0,24
1772,19,8,11,0,12
1773,25,15,10,0,20
1774,42,25,17,0,30
1775,25,20,5,0,17
1776,23,12,11,0,17
1777,19,16,3,0,17
1778,30,23,7,0,19
1779,32,21,11,0,20
1780,38,17,21,0,27
1781,32,15,17,0,20
1782,45,23,22,0,29
1783,22,15,7,0,17
1784,37,26,11,0,28
1785,22,13,9,0,14
1786,31,19,12,0,21
1787,23,17,6,0,20
1788,40,22,18,0,29
1789,22,16,6,0,18
1790,36,20,16,0,24
1791,23,14,9,0,15
1792,23,7,16,0,18
1793,21,14,7,0,18
1794,25,13,12,0,21
1795,28,17,11,0,17
1796,35,13,22,0,20
1797,29,20,9,0,22
1798,37,17,20,0,25
1799,19,13,6,0,10
1800,26,14,12,0,20
1801,32,24,8,0,24
1802,41,22,19,0,29
1803,41,19,22,0,23
1804,23,10,13,0,18
1805,31,21,10,0,21
1806,21,13,8,0,16
1807,33,17,16,0,25
1808,33,21,12,0,25
1809,38,32,6,0,25
1810,40,22,18,0,27
1811,24,15,9,0,17
1812,38,22,16,0,24
1813,25,15,10,0,18
1814,31,20,11,0,22
1815,22,15,7,0,21
1816,29,13,16,0,21
1817,26,14,12,0,21
1818,39,28,11,0,25
1819,26,13,13,0,16
1820,19,13,6,0,13
1821,22,11,11,0,19
1822,34,21,13,0,24
1823,25,17,8,0,21
1824,29,18,11,0,20
1825,30,13,17,0,22
1826,35,23,12,0,26
1827,25,19,6,0,16
1828,30,11,19,0,20
1829,22,18,4,0,19
1830,19,14,5,0,15
1831,35,20,15,0,23
1832,29,16,13,0,25
1833,34,23,11,0,19
1834,29,24,5,0,21
1835,34,26,8,0,29
1836,39,20,19,0,21
1837,28,13,15,0,21
1838,18,14,4,0,11
1839,29,20,9,0,21
1840,32,23,9,0,25
1841,31,19,12,0,22
1842,31,18,13,0,26
1843,33,22,11,0,24
1844,29,19,10,0,23
1845,24,13,11,0,22
1846,34,20,14,0,28
1847,15,11,4,0,15
1848,31,15,16,0,21
1849,30,19,11,0,19
1850,30,19,11,0,23
1851,33,22,11,0,18
1852,35,5,30,0,16
1853,36,24,12,0,25
1854,17,12,5,0,12
1855,19,10,9,0,16
1856,17,9,8,0,12
1857,22,14,8,0,21
1858,38,16,22,0,26
1859,27,15,12,0,18
1860,39,25,14,0,26
1861,25,13,12,0,18
1862,21,16,5,0,15
1863,36,11,25,0,17
1864,43,23,20,0,25
1865,41,26,15,0,28
1866,40,22,18,0,29
1867,32,23,9,0,22
1868,31,18,13,0,23
1869,34,23,11,0,26
1870,31,23,8,0,23
1871,37,18,19,0,29
1872,36,23,13,0,23
1873,37,21,16,0,24
1874,39,29,10,0,27
1875,41,28,13,0,29
1876,26,20,6,0,22
1877,18,14,4,0,16
1878,38,21,17,0,25
1879,42,28,14,0,24
1880,32,24,8,0,20
1881,29,18,11,0,18
1882,24,17,7,0,22
1883,23,16,7,0,18
1884,32,24,8,0,23
1885,25,15,10,0,20
1886,37,20,17,0,26
1887,36,23,13,0,22
1888,33,19,14,0,28
1889,26,22,4,0,18
1890,29,16,13,0,18
1891,45,24,21,0,26
1892,32,18,14,0,21
1893,15,9,6,0,12
1894,31,21,10,0,25
1895,27,16,11,0,19
1896,27,15,12,0,22
1897,32,25,7,0,25
1898,16,12,4,0,16
1899,14,8,6,0,11
1900,31,22,9,0,23
1901,22,10,12,0,16
1902,31,27,4,0,26
1903,20,13,7,0,16
1904,22,16,6,0,15
1905,26,12,14,0,19
1906,54,42,12,0,31
1907,31,22,9,0,21
1908,45,24,21,0,23
1909,33,23,10,0,20
1910,27,15,12,0,16
1911,23,16,7,0,18
1912,20,8,12,0,16
1913,31,19,12,0,18
1914,39,20,19,0,24
1915,31,16,15,0,20
1916,35,27,8,0,21
1917,30,18,12,0,21
1918,26,19,7,0,22
1919,24,14,10,0,19
1920,32,14,18,0,20
1921,27,18,9,0,18
1922,20,16,4,0,17
1923,44,33,11,0,34
1924,35,19,16,0,23
1925,22,10,12,0,21
1926,42,30,12,0,29
1927,27,17,10,0,22
1928,26,20,6,0,19
1929,35,14,21,0,23
1930,34,24,10,0,23
1931,38,24,14,0,24
1932,28,16,12,0,21
1933,22,14,8,0,18
1934,54,32,22,0,29
1935,38,20,18,0,23
1936,51,36,15,0,32
1937,29,13,16,0,17
1938,26,16,10,0,18
1939,29,17,12,0,20
1940,37,24,13,0,25
1941,20,10,10,0,17
1942,19,13,6,0,15
1943,26,15,11,0,18
1944,24,16,8,0,20
1945,24,19,5,0,20
1946,23,16,7,0,19
1947,29,20,9,0,21
1948,34,14,20,0,27
1949,34,18,16,0,24
1950,34,22,12,0,21
1951,34,11,23,0,17
1952,24,14,10,0,17
1953,31,20,11,0,20
1954,26,16,10,0,19
1955,35,19,16,0,26
1956,29,19,10,0,19
1957,32,12,20,0,18
1958,31,13,18,0,21
1959,26,17,9,0,23
1960,45,24,21,0,32
1961,36,27,9,0,27
1962,18,5,13,0,15
1963,17,14,3,0,13
1964,28,15,13,0,22
1965,23,19,4,0,16
1966,40,22,18,0,25
1967,29,17,12,0,21
1968,33,23,10,0,28
1969,33,21,12,0,20
1970,37,26,11,0,26
1971,42,21,21,0,19
1972,21,10,11,0,18
1973,26,14,12,0,21
1974,34,16,18,0,24
1975,19,15,4,0,15
1976,29,20,9,0,14
1977,47,26,21,0,34
1978,40,14,26,0,22
1979,30,18,12,0,23
1980,26,13,13,0,22
1981,52,32,20,0,30
1982,45,33,12,0,28
1983,49,17,32,0,25
1984,35,13,22,0,21
1985,37,26,11,0,30
1986,22,16,6,0,16
1987,42,29,13,0,23
1988,52,38,14,0,27
1989,32,20,12,0,23
1990,37,26,11,0,26
1991,30,18,12,0,18
1992,35,22,13,0,24
1993,21,15,6,0,18
1994,32,22,10,0,21
1995,37,26,11,0,27
1996,25,14,11,0,17
1997,16,9,7,0,11
1998,19,11,8,0,16
1999,21,19,2,0,15
2000,37,20,17,0,23
2001,19,11,8,0,14
2002,36,21,15,0,23
2003,44,23,21,0,29
2004,27,15,12,0,22
2005,33,22,11,0,23
2006,36,21,15,0,27
2007,24,17,7,0,18
2008,25,12,13,0,19
2009,39,20,19,0,30
2010,16,5,11,0,15
2011,28,19,9,0,19
2012,18,10,8,0,17
2013,32,24,8,0,20
2014,17,13,4,0,16
2015,41,34,7,0,26
2016,33,25,8,0,22
2017,43,27,16,0,28
2018,32,18,14,0,22
2019,25,14,11,0,16
2020,17,7,10,0,12
2021,26,12,14,0,19
2022,32,24,8,0,23
2023,30,13,17,0,23
2024,31,13,18,0,22
2025,36,25,11,0,27
2026,25,7,18,0,17
2027,29,23,6,0,22
2028,27,18,9,0,21
2029,35,15,20,0,25
2030,20,13,7,0,17
2031,20,13,7,0,13
2032,31,18,13,0,20
2033,34,20,14,0,23
2034,36,23,13,0,28
2035,37,25,12,0,25
2036,42,28,14,0,22
2037,31,14,17,0,22
2038,24,17,7,0,22
2039,18,14,4,0,14
2040,32,24,8,0,25
2041,30,20,10,0,20
2042,21,13,8,0,18
2043,28,17,11,0,21
2044,26,10,16,0,18
2045,27,19,8,0,24
2046,31,19,12,0,22
2047,12,8,4,0,12
2048,37,31,6,0,20
2049,20,10,10,0,14
2050,21,15,6,0,15
2051,32,21,11,0,19
2052,27,18,9,0,22
2053,45,30,15,0,31
2054,42,30,12,0,25
2055,37,19,18,0,24
2056,16,9,7,0,13
2057,27,11,16,0,21
2058,25,15,10,0,20
2059,26,14,12,0,21
2060,34,24,10,0,24
2061,15,12,3,0,12
2062,20,15,5,0,16
2063,18,8,10,0,17
2064,35,23,12,0,27
2065,25,17,8,0,21
2066,31,18,13,0,20
2067,31,19,12,0,19
2068,27,17,10,0,19
2069,20,10,10,0,16
2070,26,20,6,0,22
2071,30,19,11,0,19
2072,30,19,11,0,24
2073,28,17,11,0,18
2074,21,12,9,0,14
2075,37,17,20,0,25
2076,18,13,5,0,14
2077,27,20,7,0,22
2078,27,18,9,0,22
2079,31,23,8,0,25
2080,29,19,10,0,21
2081,27,14,13,0,21
2082,27,14,13,0,22
2083,25,18,7,0,22
2084,24,16,8,0,18
2085,45,33,12,0,32
2086,33,18,15,0,26
2087,23,18,5,0,19
2088,21,9,12,0,17
2089,19,15,4,0,18
2090,20,13,7,0,13
2091,30,18,12,0,21
2092,22,18,4,0,16
2093,35,25,10,0,25
2094,19,11,8,0,17
2095,21,11,10,0,15
2096,28,14,14,0,19
2097,41,24,17,0,24
2098,38,18,20,0,27
2099,15,11,4,0,13
2100,25,9,16,0,18
2101,38,23,15,0,28
2102,40,30,10,0,24
2103,29,20,9,0,26
2104,39,24,15,0,22
2105,38,15,23,0,20
2106,28,17,11,0,17
2107,30,20,10,0,24
2108,44,33,11,0,23
2109,24,13,11,0,17
2110,35,22,13,0,23
2111,34,21,13,0,23
2112,35,23,12,0,28
2113,32,19,13,0,25
2114,15,6,9,0,11
2115,27,18,9,0,21
2116,23,10,13,0,18
2117,30,13,17,0,20
2118,35,18,17,0,23
2119,20,9,11,0,15
2120,30,12,18,0,23
2121,36,24,12,0,19
2122,32,22,10,0,26
2123,24,13,11,0,19
2124,27,16,11,0,22
2125,26,19,7,0,17
2126,29,18,11,0,18
2127,34,18,16,0,28
2128,29,17,12,0,21
2129,27,22,5,0,15
2130,40,25,15,0,28
2131,32,13,19,0,22
2132,36,23,13,0,25
2133,27,15,12,0,20
2134,19,12,7,0,18
2135,25,22,3,0,14
2136,29,18,11,0,20
2137,21,12,9,0,16
2138,24,12,12,0,19
2139,34,24,10,0,23
2140,21,18,3,0,13
2141,17,8,9,0,15
2142,20,14,6,0,17
2143,28,21,7,0,21
2144,32,21,7,4,20
2145,21,11,10,0,17
2146,28,19,9,0,27
2147,23,13,10,0,20
2148,40,27,13,0,22
2149,36,17,19,0,27
2150,53,40,13,0,36
2151,57,32,25,0,35
2152,52,34,18,0,31
2153,30,19,11,0,24
2154,29,16,13,0,25
2155,26,20,6,0,20
2156,18,12,6,0,13
2157,24,11,13,0,18
2158,32,14,18,0,21
2159,19,13,6,0,17
2160,27,17,10,0,18
2161,30,24,6,0,22
2162,38,15,23,0,23
2163,19,11,8,0,19
2164,27,18,9,0,17
2165,27,16,11,0,18
2166,26,18,8,0,18
2167,35,20,15,0,29
2168,11,5,6,0,10
2169,19,13,6,0,18
2170,31,18,13,0,24
2171,31,19,12,0,27
2172,21,13,8,0,17
2173,36,21,15,0,20
2174,34,17,17,0,21
2175,19,9,10,0,16
2176,45,24,21,0,26
2177,24,10,14,0,16
2178,23,15,8,0,19
2179,23,16,7,0,17
2180,15,9,6,0,11
2181,23,16,7,0,20
2182,30,16,14,0,21
2183,26,21,5,0,20
