row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
1134,32,22,10,0,22
1135,24,23,1,0,19
1136,26,18,8,0,21
1137,18,15,3,0,14
1138,40,21,19,0,30
1139,27,15,12,0,20
1140,22,16,6,0,20
1141,16,6,10,0,14
1142,26,16,10,0,19
1143,23,15,8,0,17
1144,35,16,19,0,19
1145,25,14,11,0,19
1146,27,20,7,0,19
1147,22,15,7,0,17
1148,23,10,13,0,20
1149,29,22,7,0,18
1150,27,19,8,0,20
1151,22,15,7,0,16
1152,44,30,14,0,32
1153,17,11,6,0,15
1154,25,15,10,0,19
1155,25,18,7,0,16
1156,33,24,9,0,24
1157,21,15,6,0,21
1158,41,23,18,0,21
1159,33,19,14,0,18
1160,25,16,9,0,18
1161,25,22,3,0,19
1162,15,10,5,0,11
1163,25,17,8,0,19
1164,25,17,8,0,21
1165,20,13,7,0,16
1166,26,13,13,0,15
1167,18,11,7,0,15
1168,28,19,9,0,23
1169,36,13,23,0,26
1170,27,19,8,0,18
1171,30,19,11,0,22
1172,32,18,14,0,28
1173,27,19,8,0,22
1174,28,22,6,0,23
1175,35,19,16,0,24
1176,31,16,15,0,26
1177,31,17,14,0,22
1178,24,12,12,0,17
1179,27,14,13,0,19
1180,28,23,5,0,22
1181,35,21,14,0,26
1182,29,21,8,0,22
1183,38,27,11,0,26
1184,15,9,6,0,11
1185,37,24,13,0,27
1186,40,26,14,0,30
1187,43,24,19,0,35
1188,31,20,11,0,21
1189,34,16,18,0,24
1190,29,18,11,0,23
1191,16,9,7,0,16
1192,28,15,13,0,23
1193,33,27,6,0,24
1194,32,21,11,0,23
1195,13,8,5,0,13
1196,19,11,8,0,18
1197,33,20,13,0,26
1198,28,20,8,0,25
1199,23,16,7,0,21
1200,21,9,12,0,17
1201,33,17,16,0,27
1202,32,19,13,0,26
1203,31,12,19,0,24
1204,23,21,2,0,14
1205,16,12,4,0,14
1206,24,19,5,0,16
1207,25,16,9,0,21
1208,51,36,15,0,33
1209,26,11,15,0,20
1210,33,19,14,0,21
1211,32,23,9,0,20
1212,32,18,14,0,22
1213,30,13,17,0,23
1214,31,19,12,0,21
1215,19,14,5,0,15
1216,28,17,11,0,22
1217,24,17,7,0,20
1218,33,28,5,0,22
1219,31,15,16,0,24
1220,35,25,10,0,28
1221,22,13,9,0,20
1222,25,18,7,0,20
1223,25,18,7,0,20
1224,32,18,14,0,27
1225,23,17,6,0,20
1226,21,11,10,0,17
1227,22,9,13,0,16
1228,29,21,8,0,21
1229,28,21,7,0,22
1230,20,5,15,0,12
1231,24,20,4,0,21
1232,49,27,22,0,22
1233,25,21,4,0,14
1234,15,7,8,0,13
1235,32,17,15,0,24
1236,27,16,11,0,21
1237,29,19,10,0,26
1238,43,31,12,0,29
1239,33,21,12,0,27
1240,30,19,11,0,24
1241,22,13,9,0,20
1242,24,14,10,0,16
1243,33,23,10,0,22
1244,37,23,14,0,16
1245,40,14,26,0,25
1246,39,29,10,0,28
1247,26,19,7,0,18
1248,26,15,11,0,18
1249,48,30,18,0,30
1250,17,11,6,0,15
1251,20,8,12,0,19
1252,22,16,6,0,15
1253,35,17,18,0,26
1254,25,16,9,0,17
1255,43,31,12,0,33
1256,34,22,12,0,28
1257,15,10,5,0,12
1258,30,22,8,0,21
1259,21,14,7,0,18
1260,24,14,10,0,19
1261,16,7,9,0,13
1262,35,21,14,0,23
1263,33,16,17,0,24
1264,35,16,19,0,25
1265,22,18,4,0,17
1266,32,20,12,0,23
1267,16,8,8,0,15
1268,32,22,10,0,23
1269,24,12,12,0,19
1270,40,26,14,0,23
1271,39,28,11,0,26
1272,22,13,9,0,15
1273,31,19,12,0,19
1274,39,26,13,0,31
1275,28,25,3,0,21
1276,34,20,14,0,23
1277,15,9,6,0,14
1278,26,20,6,0,21
1279,29,20,9,0,19
1280,30,12,18,0,23
1281,32,23,9,0,20
1282,29,24,5,0,22
1283,39,20,19,0,28
1284,30,21,9,0,22
1285,23,16,7,0,17
1286,48,22,26,0,31
1287,23,11,12,0,20
1288,28,13,15,0,22
1289,40,25,15,0,24
1290,37,19,18,0,25
1291,35,23,12,0,24
1292,28,22,6,0,18
1293,21,10,11,0,12
1294,29,18,11,0,23
1295,29,15,14,0,16
1296,23,15,8,0,19
1297,26,17,9,0,21
1298,16,10,6,0,13
1299,37,30,7,0,26
1300,26,14,12,0,20
1301,38,20,18,0,29
1302,20,16,4,0,15
1303,16,8,8,0,14
1304,26,15,11,0,21
1305,27,17,10,0,23
1306,29,18,11,0,21
1307,33,22,11,0,22
1308,26,18,8,0,20
1309,27,18,9,0,15
1310,28,15,13,0,17
1311,34,22,6,6,23
1312,22,16,6,0,18
1313,36,26,10,0,32
1314,25,10,15,0,15
1315,25,16,9,0,20
1316,38,22,16,0,30
1317,19,15,4,0,17
1318,26,12,14,0,23
1319,13,7,6,0,11
1320,29,19,10,0,23
1321,39,24,15,0,28
1322,37,26,11,0,22
1323,19,12,7,0,17
1324,36,30,6,0,27
1325,24,11,13,0,18
1326,43,29,14,0,28
1327,23,14,9,0,18
1328,19,13,6,0,16
1329,25,14,11,0,22
1330,37,21,16,0,29
1331,36,18,18,0,30
1332,26,19,7,0,15
1333,29,15,14,0,19
1334,28,15,13,0,16
1335,15,10,5,0,14
1336,25,16,9,0,18
1337,33,22,11,0,24
1338,25,12,13,0,16
1339,24,19,5,0,18
1340,26,21,5,0,17
1341,19,12,7,0,16
1342,40,22,18,0,26
1343,45,26,19,0,24
1344,24,18,6,0,16
1345,27,20,7,0,23
1346,36,23,13,0,22
1347,15,8,7,0,11
1348,24,16,8,0,15
1349,25,14,11,0,17
1350,28,16,12,0,21
1351,23,18,5,0,18
1352,18,9,9,0,14
1353,30,15,15,0,25
1354,21,17,4,0,15
1355,34,22,12,0,27
1356,26,17,9,0,23
1357,21,7,14,0,16
1358,32,21,11,0,25
1359,31,18,13,0,24
1360,30,19,11,0,21
1361,29,17,12,0,22
1362,32,12,20,0,23
1363,28,19,9,0,20
1364,51,29,22,0,34
1365,35,19,16,0,26
1366,28,17,11,0,22
1367,27,19,8,0,22
1368,23,17,6,0,17
1369,13,4,9,0,12
1370,24,14,10,0,20
1371,30,13,17,0,22
1372,30,22,8,0,19
1373,25,12,13,0,22
1374,30,19,11,0,23
1375,29,19,10,0,25
1376,41,26,15,0,25
1377,41,22,19,0,25
1378,19,10,9,0,16
1379,25,12,13,0,23
1380,30,21,9,0,24
1381,42,22,20,0,31
1382,30,13,17,0,24
1383,23,11,12,0,19
1384,24,11,13,0,18
1385,10,7,3,0,10
1386,30,21,9,0,22
1387,33,20,13,0,19
1388,41,21,20,0,31
1389,31,23,8,0,23
1390,21,17,4,0,16
1391,29,16,13,0,28
1392,43,24,19,0,31
1393,38,28,10,0,32
1394,24,13,11,0,19
1395,23,18,5,0,20
1396,30,16,14,0,20
1397,41,30,11,0,23
1398,27,13,14,0,21
1399,31,25,6,0,21
1400,36,23,13,0,27
1401,37,20,17,0,28
1402,18,11,7,0,17
1403,32,20,12,0,20
1404,33,16,17,0,19
1405,22,14,8,0,18
1406,31,19,12,0,23
1407,29,12,17,0,18
1408,30,20,10,0,24
1409,34,23,11,0,24
1410,31,19,12,0,18
1411,23,11,12,0,16
1412,27,20,7,0,25
1413,20,12,8,0,18
1414,29,23,6,0,22
1415,28,20,8,0,22
1416,19,8,11,0,16
1417,36,23,13,0,19
1418,31,19,12,0,21
1419,32,20,12,0,27
1420,25,16,9,0,21
1421,34,25,9,0,26
1422,16,11,5,0,14
1423,32,28,4,0,22
1424,18,12,6,0,15
1425,21,12,9,0,20
1426,31,19,12,0,22
1427,28,17,11,0,23
1428,25,16,9,0,16
1429,17,10,7,0,15
1430,29,16,13,0,25
1431,24,15,9,0,21
1432,34,22,12,0,24
1433,27,20,7,0,21
1434,15,9,6,0,14
1435,37,19,18,0,26
1436,45,21,19,5,26
1437,41,25,16,0,27
1438,35,28,7,0,21
1439,16,7,9,0,15
1440,25,17,8,0,20
1441,25,15,10,0,17
1442,30,19,11,0,20
1443,32,23,9,0,23
1444,25,10,15,0,18
1445,25,16,9,0,22
1446,19,12,7,0,16
1447,34,18,16,0,23
1448,32,16,16,0,23
1449,28,18,10,0,23
1450,34,22,12,0,26
1451,26,14,12,0,19
1452,50,33,17,0,25
1453,40,27,13,0,24
1454,54,42,12,0,28
1455,23,12,11,0,16
1456,27,13,14,0,19
1457,28,20,8,0,21
1458,21,12,9,0,19
1459,19,14,5,0,16
1460,29,14,15,0,22
1461,31,11,20,0,21
1462,18,9,9,0,18
1463,42,27,15,0,29
1464,26,18,8,0,21
1465,53,34,19,0,31
1466,23,13,10,0,19
1467,30,20,10,0,23
1468,29,23,6,0,19
1469,26,19,7,0,18
1470,33,28,5,0,22
1471,33,19,14,0,20
1472,18,9,9,0,13
1473,37,26,11,0,27
1474,30,18,12,0,22
1475,23,18,5,0,16
1476,32,26,6,0,18
1477,31,24,7,0,24
1478,35,18,17,0,21
1479,51,32,19,0,33
1480,38,27,11,0,27
1481,28,16,12,0,22
1482,35,23,12,0,26
1483,24,15,9,0,23
1484,34,25,9,0,24
1485,39,26,13,0,30
1486,30,18,12,0,23
1487,37,26,11,0,30
1488,38,24,14,0,32
1489,25,10,15,0,20
1490,32,18,14,0,24
1491,18,13,5,0,17
1492,30,21,9,0,24
1493,25,16,9,0,19
1494,27,20,7,0,21
1495,20,18,2,0,12
1496,24,16,8,0,21
1497,26,19,7,0,21
1498,28,19,9,0,20
1499,20,11,9,0,14
1500,41,27,14,0,26
1501,43,33,10,0,25
1502,40,27,13,0,29
1503,26,17,9,0,23
1504,27,20,7,0,18
1505,31,22,9,0,17
1506,14,9,5,0,13
1507,14,10,4,0,14
1508,37,24,13,0,31
1509,26,18,8,0,19
1510,40,21,19,0,24
1511,30,18,12,0,25
1512,24,16,8,0,21
1513,29,17,12,0,17
1514,21,15,6,0,19
1515,31,16,15,0,24
1516,33,19,14,0,26
1517,39,32,7,0,22
1518,29,18,11,0,24
1519,18,13,5,0,17
1520,43,32,11,0,23
1521,19,13,6,0,17
1522,30,21,9,0,24
1523,27,19,8,0,21
1524,23,20,3,0,12
1525,47,35,12,0,28
1526,37,20,17,0,26
1527,33,22,11,0,20
1528,27,15,12,0,22
1529,32,24,8,0,20
1530,25,13,12,0,18
1531,37,26,11,0,25
1532,31,24,7,0,22
1533,25,8,17,0,17
1534,29,18,11,0,18
1535,23,15,8,0,18
1536,24,13,11,0,19
1537,16,13,3,0,13
1538,28,15,13,0,19
1539,32,23,9,0,25
1540,25,21,4,0,21
1541,35,29,6,0,26
1542,40,24,16,0,24
1543,36,27,9,0,25
1544,35,25,10,0,23
1545,33,20,13,0,24
1546,36,22,14,0,28
1547,23,15,8,0,22
1548,33,24,9,0,24
1549,34,14,20,0,24
1550,49,29,20,0,28
1551,34,25,9,0,26
1552,22,18,4,0,14
1553,26,9,17,0,17
1554,15,10,5,0,11
1555,33,24,9,0,17
1556,25,20,5,0,15
1557,27,13,14,0,20
1558,29,19,10,0,21
1559,24,16,8,0,18
1560,25,16,9,0,18
1561,24,18,6,0,14
1562,32,24,8,0,24
1563,32,23,9,0,22
1564,33,25,8,0,24
1565,17,12,5,0,16
1566,29,12,17,0,20
1567,33,15,18,0,20
1568,28,20,8,0,22
1569,27,22,5,0,20
1570,21,18,3,0,13
1571,20,11,9,0,17
1572,32,25,7,0,20
1573,20,12,8,0,15
1574,30,15,15,0,25
1575,32,17,15,0,24
1576,42,28,14,0,29
1577,32,17,15,0,22
1578,18,12,6,0,14
1579,32,23,9,0,25
1580,33,23,10,0,28
1581,35,19,16,0,26
1582,44,32,12,0,27
1583,19,10,9,0,13
1584,30,16,14,0,22
1585,27,13,14,0,20
1586,43,31,12,0,28
1587,14,6,8,0,13
1588,21,9,12,0,16
1589,41,26,15,0,22
1590,19,9,10,0,17
1591,37,20,17,0,28
1592,28,20,8,0,20
1593,41,23,18,0,28
1594,43,31,12,0,27
1595,32,27,5,0,19
1596,34,20,14,0,24
1597,43,30,13,0,28
1598,34,24,10,0,25
1599,24,11,13,0,20
1600,34,20,14,0,27
1601,17,9,8,0,17
1602,10,4,6,0,8
1603,32,14,18,0,24
1604,29,23,6,0,22
1605,33,24,9,0,18
1606,40,22,18,0,29
1607,34,21,13,0,26
1608,31,27,4,0,23
1609,34,16,18,0,26
1610,30,23,7,0,26
1611,36,25,11,0,23
1612,39,24,15,0,27
1613,34,21,13,0,18
1614,33,23,10,0,28
1615,25,14,11,0,18
1616,36,27,9,0,24
1617,34,19,15,0,24
1618,24,15,9,0,20
1619,29,20,9,0,23
1620,26,17,9,0,18
1621,41,34,7,0,25
1622,30,19,11,0,22
1623,19,11,8,0,18
1624,24,17,7,0,17
1625,33,16,17,0,18
1626,29,16,13,0,22
1627,25,17,8,0,22
1628,28,18,10,0,19
1629,35,15,20,0,28
1630,29,26,3,0,13
1631,22,9,13,0,16
1632,32,19,13,0,22
1633,22,15,7,0,17
1634,43,26,17,0,31
1635,18,7,11,0,18
1636,32,21,11,0,26
1637,34,19,15,0,22
1638,59,39,20,0,33
1639,32,28,4,0,23
1640,29,19,10,0,24
1641,29,20,9,0,26
1642,29,21,8,0,24
1643,35,25,10,0,25
1644,25,18,7,0,19
1645,25,14,11,0,21
1646,10,5,5,0,7
1647,33,22,11,0,23
1648,24,15,9,0,19
1649,19,9,10,0,17
1650,31,18,13,0,24
1651,26,16,10,0,21
1652,31,24,7,0,24
1653,19,13,6,0,16
1654,35,23,12,0,21
1655,32,21,11,0,26
1656,24,12,12,0,12
1657,24,15,9,0,20
1658,39,32,7,0,26
1659,23,14,9,0,14
1660,23,14,9,0,16
1661,39,18,21,0,25
1662,22,8,14,0,18
1663,48,27,21,0,30
1664,20,13,7,0,14
1665,19,14,5,0,16
1666,38,23,15,0,28
1667,17,10,7,0,15
1668,23,10,13,0,19
1669,22,15,7,0,16
1670,32,17,15,0,20
1671,29,23,6,0,24
1672,22,21,1,0,17
1673,26,12,14,0,19
1674,26,19,7,0,19
1675,21,13,8,0,10
1676,36,24,12,0,23
1677,33,22,11,0,25
1678,22,10,12,0,15
1679,28,15,13,0,19
1680,30,13,17,0,23
1681,31,16,15,0,24
1682,24,16,8,0,18
1683,26,19,7,0,17
1684,27,17,10,0,19
1685,35,18,17,0,21
1686,17,13,4,0,14
1687,30,21,9,0,26
1688,29,20,9,0,25
1689,27,19,8,0,21
1690,25,19,6,0,19
1691,20,10,10,0,20
1692,36,24,12,0,28
1693,25,15,10,0,23
1694,32,17,15,0,23
1695,23,17,6,0,20
1696,25,18,7,0,19
1697,28,23,5,0,22
1698,28,17,11,0,20
1699,31,17,14,0,21
1700,21,10,11,0,14
1701,11,8,3,0,9
1702,30,24,6,0,21
1703,33,23,10,0,29
1704,28,19,9,0,19
1705,27,15,12,0,19
1706,19,11,8,0,14
1707,26,13,13,0,24
1708,33,19,14,0,26
1709,24,12,12,0,21
1710,27,20,7,0,21
1711,30,21,9,0,24
1712,31,19,12,0,26
1713,19,17,2,0,18
1714,29,14,15,0,21
1715,17,8,9,0,13
1716,35,19,16,0,24
1717,38,20,18,0,25
1718,37,17,20,0,24
1719,26,14,12,0,19
1720,45,36,9,0,27
1721,27,21,6,0,15
1722,22,10,12,0,16
1723,25,17,8,0,19
1724,27,12,15,0,23
1725,9,5,4,0,9
1726,34,22,12,0,30
1727,29,21,8,0,23
1728,35,17,18,0,22
1729,22,15,7,0,20
1730,32,26,6,0,19
1731,43,29,14,0,34
1732,16,11,5,0,15
1733,46,22,24,0,28
1734,23,12,11,0,20
1735,21,11,10,0,20
1736,39,30,9,0,22
1737,22,6,16,0,16
1738,45,25,20,0,26
1739,28,23,5,0,19
1740,31,22,9,0,19
1741,27,17,10,0,18
1742,23,13,10,0,19
1743,29,19,10,0,26
1744,43,25,18,0,24
1745,27,17,10,0,22
1746,27,17,10,0,23
1747,24,15,9,0,17
1748,27,17,10,0,22
1749,42,20,22,0,31
1750,30,19,11,0,23
1751,28,16,12,0,21
1752,30,19,11,0,22
1753,24,15,9,0,16
1754,35,26,9,0,21
1755,47,31,16,0,31
1756,25,15,10,0,21
1757,27,20,7,0,19
1758,35,22,13,0,21
1759,46,25,21,0,27
1760,27,17,10,0,23
1761,31,17,14,0,23
1762,32,18,14,0,23
1763,29,21,8,0,23
1764,26,20,6,0,23
1765,27,13,14,0,19
1766,36,20,16,0,28
1767,22,14,8,0,18
1768,21,16,5,0,18
1769,25,18,7,0,19
1770,32,23,9,0,27
1771,32,16,16,0,21
1772,28,20,8,0,21
1773,13,8,5,0,12
1774,26,19,7,0,22
1775,34,21,13,0,28
1776,18,13,5,0,17
1777,30,12,18,0,18
1778,25,18,7,0,16
1779,33,19,14,0,19
1780,26,15,11,0,21
1781,40,34,6,0,28
1782,36,25,11,0,25
1783,30,17,13,0,21
1784,28,17,11,0,23
1785,19,13,6,0,15
1786,37,23,14,0,22
1787,23,14,9,0,19
1788,38,26,12,0,26
1789,30,21,9,0,27
1790,28,15,13,0,23
1791,22,11,11,0,17
1792,29,12,17,0,24
1793,27,17,10,0,20
1794,24,13,11,0,19
1795,33,25,8,0,21
1796,36,18,18,0,18
1797,24,19,5,0,20
1798,33,27,6,0,22
1799,34,16,18,0,22
1800,16,9,7,0,13
1801,33,19,14,0,22
1802,31,18,13,0,22
1803,41,25,16,0,32
1804,23,14,9,0,20
1805,23,14,9,0,19
1806,37,12,25,0,20
1807,25,12,13,0,19
1808,29,16,13,0,24
1809,30,14,16,0,25
1810,29,14,15,0,24
1811,31,21,10,0,26
1812,19,12,7,0,18
1813,36,10,26,0,22
1814,24,17,7,0,19
1815,30,21,9,0,24
1816,23,14,9,0,19
1817,24,14,10,0,21
1818,38,24,14,0,25
1819,36,27,9,0,21
1820,19,10,9,0,13
1821,18,11,7,0,13
1822,28,18,10,0,22
1823,34,25,9,0,25
1824,25,14,11,0,21
1825,22,14,8,0,20
1826,35,12,23,0,22
1827,43,34,9,0,25
1828,21,15,6,0,16
1829,26,16,10,0,20
1830,17,11,6,0,15
1831,20,12,8,0,19
1832,30,19,11,0,25
1833,22,11,11,0,19
1834,29,16,13,0,18
1835,34,20,14,0,27
1836,44,29,15,0,29
1837,27,17,10,0,22
1838,21,15,6,0,14
1839,20,12,8,0,15
1840,29,16,13,0,24
1841,32,19,13,0,24
1842,20,11,9,0,17
1843,36,25,11,0,30
1844,33,19,14,0,23
1845,26,13,13,0,22
1846,35,19,16,0,27
1847,30,18,12,0,24
1848,20,17,3,0,15
1849,29,23,6,0,21
1850,33,21,12,0,21
1851,33,23,10,0,22
1852,23,16,7,0,14
1853,23,17,6,0,15
1854,41,30,11,0,28
1855,15,14,1,0,14
1856,17,7,10,0,12
1857,13,11,2,0,12
1858,44,28,16,0,25
1859,25,12,13,0,19
1860,35,22,13,0,25
1861,36,23,13,0,27
1862,25,12,13,0,15
1863,23,8,15,0,16
1864,32,25,7,0,16
1865,40,28,12,0,31
1866,28,19,9,0,24
1867,46,28,18,0,32
1868,24,20,4,0,20
1869,26,20,6,0,22
1870,30,18,12,0,29
1871,35,22,13,0,23
1872,49,31,18,0,26
1873,29,12,17,0,23
1874,37,29,8,0,27
1875,40,18,22,0,27
1876,43,20,23,0,29
1877,22,11,11,0,18
1878,25,14,11,0,17
1879,39,31,8,0,25
1880,40,24,16,0,26
1881,24,20,4,0,18
1882,18,9,9,0,18
1883,34,23,11,0,25
1884,15,11,4,0,14
1885,38,21,17,0,25
1886,28,18,10,0,19
1887,42,30,12,0,29
1888,23,16,7,0,20
1889,45,23,22,0,29
1890,18,10,8,0,15
1891,29,17,12,0,21
1892,25,16,9,0,23
1893,28,12,16,0,21
1894,17,6,11,0,13
1895,41,22,19,0,25
1896,29,17,12,0,21
1897,24,14,10,0,20
1898,29,18,11,0,25
1899,9,6,3,0,9
1900,19,10,9,0,14
1901,37,25,12,0,24
1902,33,15,18,0,23
1903,29,23,6,0,21
1904,20,9,11,0,13
1905,25,19,6,0,17
1906,31,20,11,0,25
1907,42,35,7,0,30
1908,31,10,21,0,19
1909,44,27,17,0,19
1910,32,23,9,0,21
1911,21,13,8,0,17
1912,28,20,8,0,20
1913,18,13,5,0,15
1914,27,19,8,0,21
1915,25,13,12,0,23
1916,23,15,8,0,19
1917,28,16,12,0,22
1918,37,25,12,0,23
1919,19,11,8,0,18
1920,24,17,7,0,20
1921,30,17,13,0,19
1922,23,17,6,0,19
1923,31,21,10,0,21
1924,42,26,16,0,32
1925,26,15,11,0,22
1926,27,18,9,0,19
1927,42,28,14,0,32
1928,25,17,8,0,19
1929,27,18,9,0,24
1930,31,16,15,0,21
1931,45,31,14,0,22
1932,42,27,15,0,24
1933,20,16,4,0,16
1934,34,20,14,0,25
1935,46,28,18,0,26
1936,40,19,21,0,30
1937,33,22,11,0,26
1938,34,18,16,0,18
1939,28,15,13,0,18
1940,29,17,12,0,21
1941,29,18,11,0,21
1942,19,11,8,0,17
1943,24,13,11,0,19
1944,15,11,4,0,13
1945,25,13,12,0,21
1946,35,25,10,0,26
1947,20,12,8,0,15
1948,24,13,11,0,20
1949,37,18,19,0,28
1950,29,22,7,0,21
1951,35,20,15,0,25
1952,23,9,14,0,15
1953,20,17,3,0,17
1954,23,16,7,0,20
1955,31,7,24,0,22
1956,36,27,9,0,25
1957,20,14,6,0,16
1958,22,18,4,0,18
1959,36,22,14,0,23
1960,36,24,12,0,27
1961,38,22,16,0,30
1962,32,21,11,0,24
1963,18,10,8,0,11
1964,28,23,5,0,17
1965,28,16,12,0,21
1966,23,15,8,0,18
1967,36,20,16,0,26
1968,29,20,9,0,23
1969,42,29,13,0,30
1970,16,14,2,0,13
1971,50,30,20,0,23
1972,45,28,17,0,23
1973,31,19,12,0,19
1974,30,17,13,0,20
1975,42,28,14,0,26
1976,22,15,7,0,12
1977,24,13,11,0,20
1978,44,30,14,0,31
1979,24,15,9,0,23
1980,27,13,14,0,22
1981,35,19,16,0,22
1982,37,25,12,0,29
1983,54,29,25,0,29
1984,33,24,9,0,22
1985,29,21,8,0,27
1986,32,24,8,0,25
1987,32,27,5,0,19
1988,37,29,8,0,19
1989,41,22,19,0,27
1990,48,31,17,0,27
1991,29,21,8,0,22
1992,23,10,13,0,18
1993,35,18,17,0,24
1994,26,10,16,0,18
1995,43,29,14,0,25
1996,37,23,14,0,24
1997,18,13,5,0,13
1998,17,13,4,0,14
1999,17,13,4,0,15
2000,28,16,12,0,18
2001,35,23,12,0,24
2002,13,6,7,0,12
2003,34,18,16,0,28
2004,34,23,11,0,26
2005,35,19,16,0,24
2006,27,16,11,0,22
2007,36,29,7,0,26
2008,29,14,5,10,16
2009,37,30,7,0,26
2010,31,22,9,0,25
2011,13,9,4,0,12
2012,28,18,10,0,23
2013,18,7,11,0,14
2014,20,13,7,0,17
2015,30,22,8,0,21
2016,46,16,30,0,29
2017,15,10,5,0,11
2018,50,29,21,0,36
2019,22,12,10,0,20
2020,14,6,8,0,13
2021,19,10,9,0,16
2022,20,14,6,0,17
2023,41,30,11,0,24
2024,27,19,8,0,23
2025,30,14,16,0,21
2026,33,20,13,0,28
2027,29,16,13,0,22
2028,27,15,12,0,17
2029,23,16,7,0,21
2030,35,20,15,0,25
2031,22,13,9,0,18
2032,20,11,9,0,11
2033,24,15,9,0,20
2034,44,25,19,0,27
2035,31,21,10,0,25
2036,44,32,12,0,26
2037,35,30,5,0,21
2038,24,15,9,0,21
2039,29,20,9,0,22
2040,18,9,9,0,14
2041,39,24,15,0,25
2042,31,13,18,0,22
2043,36,18,18,0,19
2044,17,13,4,0,14
2045,28,17,11,0,24
2046,26,16,10,0,22
2047,28,23,5,0,22
2048,26,16,10,0,22
2049,25,13,12,0,17
2050,39,25,14,0,20
2051,12,11,1,0,11
2052,29,22,7,0,23
2053,28,22,6,0,20
2054,53,26,27,0,33
2055,31,22,9,0,25
2056,26,17,9,0,21
2057,18,12,6,0,15
2058,25,14,11,0,22
2059,27,21,6,0,19
2060,20,14,6,0,17
2061,30,19,11,0,23
2062,19,15,4,0,16
2063,20,11,9,0,19
2064,18,8,10,0,16
2065,32,22,10,0,26
2066,22,15,7,0,20
2067,25,14,11,0,20
2068,32,22,10,0,21
2069,28,15,13,0,17
2070,18,9,9,0,17
2071,38,18,20,0,23
2072,22,15,7,0,19
2073,32,17,15,0,24
2074,14,7,7,0,13
2075,29,17,12,0,19
2076,28,15,13,0,20
2077,25,16,9,0,20
2078,22,14,8,0,21
2079,27,14,13,0,21
2080,38,30,8,0,26
2081,27,7,20,0,17
2082,33,28,5,0,22
2083,29,18,11,0,22
2084,26,19,7,0,20
2085,26,19,7,0,23
2086,35,20,15,0,30
2087,24,17,7,0,20
2088,28,22,6,0,25
2089,19,9,10,0,17
2090,20,14,6,0,19
2091,15,9,6,0,14
2092,28,23,5,0,19
2093,26,16,10,0,18
2094,33,20,13,0,24
2095,25,14,11,0,18
2096,25,18,7,0,15
2097,29,13,16,0,21
2098,25,18,7,0,23
2099,26,19,7,0,19
2100,25,23,2,0,20
2101,23,16,7,0,17
2102,36,19,17,0,25
2103,36,29,7,0,28
2104,40,29,11,0,27
2105,31,19,12,0,20
2106,18,10,8,0,15
2107,22,18,4,0,18
2108,56,39,12,5,31
2109,37,18,19,0,21
2110,26,14,12,0,21
2111,33,20,13,0,20
2112,36,20,16,0,25
2113,33,19,14,0,24
2114,31,18,13,0,25
2115,16,11,5,0,12
2116,23,18,5,0,20
2117,19,9,10,0,14
2118,40,22,18,0,23
2119,33,19,14,0,24
2120,20,9,11,0,17
2121,32,20,12,0,21
2122,27,22,5,0,20
2123,40,21,19,0,26
2124,24,16,8,0,16
2125,28,21,7,0,24
2126,35,25,10,0,20
2127,22,11,11,0,19
2128,27,23,4,0,21
2129,36,28,8,0,23
2130,21,17,4,0,18
2131,25,12,13,0,22
2132,34,25,9,0,28
2133,29,16,13,0,25
2134,26,14,12,0,20
2135,27,15,12,0,18
2136,15,13,2,0,12
2137,26,21,5,0,20
2138,18,11,7,0,17
2139,25,18,7,0,20
2140,30,15,15,0,21
2141,16,10,6,0,16
2142,32,21,11,0,15
2143,23,14,5,4,15
2144,34,19,15,0,22
2145,29,19,10,0,21
2146,13,7,6,0,13
2147,36,16,20,0,27
2148,32,21,11,0,22
2149,28,20,8,0,22
2150,40,28,12,0,28
2151,57,34,23,0,36
2152,58,44,14,0,40
2153,36,22,14,0,26
2154,32,19,13,0,23
2155,36,22,14,0,25
2156,29,17,12,0,20
2157,17,8,9,0,12
2158,24,14,10,0,17
2159,29,20,9,0,21
2160,25,20,5,0,18
2161,22,15,7,0,20
2162,22,11,11,0,18
2163,40,22,18,0,28
2164,14,12,2,0,11
2165,34,25,9,0,26
2166,21,6,15,0,15
2167,25,13,12,0,19
2168,31,18,13,0,24
2169,20,14,6,0,13
2170,26,18,8,0,19
2171,33,19,14,0,25
2172,31,22,9,0,24
2173,28,13,15,0,20
2174,25,19,6,0,20
2175,31,19,12,0,20
2176,22,11,11,0,16
2177,23,13,10,0,19
2178,21,18,3,0,19
2179,28,18,10,0,20
2180,20,13,7,0,16
2181,20,10,10,0,15
2182,29,19,10,0,21
2183,21,10,11,0,17
2184,30,18,12,0,25
2185,19,14,5,0,16
2186,30,23,7,0,23
2187,37,20,17,0,27
2188,17,10,7,0,14
2189,38,31,7,0,27
2190,27,15,12,0,14
2191,32,18,14,0,21
2192,36,11,25,0,24
2193,26,16,10,0,20
2194,22,10,12,0,16
2195,24,14,10,0,24
2196,15,6,9,0,11
2197,23,12,11,0,20
2198,39,24,15,0,28
2199,40,33,7,0,23
2200,29,16,13,0,20
2201,23,18,5,0,17
2202,34,18,16,0,27
2203,24,10,14,0,20
