subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,0.01583401263202341,-0.234944499284029,0.013781455345451832,0.33217705711722323,105,0.01583401263202341,-0.9229721562841894,-0.011700377214184762,1.260435884116817
EWoK_plus_Entity_item_pool,14398,-1.0001389081816918,-1.810147261619568,-1.0001388788223267,-0.22520490176975774,29,-1.0001389081816918,-2.3897485246381795,-1.0198827526572871,0.32436633662198283
BLiMP,59875,0.9369519832985387,0.6075156554579735,0.9327766001224518,1.2965344250202175,67,0.9369519832985386,-0.449396006430264,0.9239615342366896,2.215838699971445
Supplement,5218,-3.392104254503641,-4.390571141242981,-3.3537752628326416,-2.289670336246491,5,-3.392104254503641,-3.7893700787401574,-3.339100346020761,-1.4642761214074715
EWoK,7618,-0.7351010763980047,-1.9102783650159836,-0.7088474631309509,0.4607508555054653,11,-0.7351010763980047,-3.141371118444595,-0.8235989791149934,1.0143331057647886
Entity,6780,-1.2979351032448379,-2.293879050016403,-1.2389380931854248,-0.3539822995662689,18,-1.2979351032448379,-3.021137117853856,-1.3819365282841836,0.2850369082256993
COMPS,91028,-0.2339939359318012,-0.5989365980029107,-0.21147340536117554,0.1812903694808478,4,-0.2339939359318012,-1.7730808103001274,-0.2339939359318012,1.737685305123771
GlobalPIQA_item_pool,203,3.9408866995073892,-1.736453232169151,3.9408867359161377,9.852216720581055,2,3.9408866995073892,-0.970873786407767,3.9408866995073892,9.0
