arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.5304771866649389,11,0.024602452293038368,gutenberg,34715,18,0.5550796389579773
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,-0.011294692754745483,8,0.069624163210392,open_subtitles,46093,11,0.058329470455646515
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.5555517263710499,8,0.029668372124433517,childes,9638,11,0.5852200984954834
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.7660977244377136,8,0.14983683824539185,open_subtitles,38847,12,2.9159345626831055
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,4.921663376502693,28,0.013888266868889332,gutenberg,25389,52,4.935551643371582
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.5095823891460896,8,0.06137717887759209,gutenberg,23610,11,3.5709595680236816
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,6.401170503522735e-05,19,2.5510462364763953e-05,childes,9850,31,8.95221673999913e-05
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.014657467603683472,28,0.24743898212909698,gutenberg,33545,48,0.2327815145254135
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,2.486888736486435,8,0.14729467034339905,gutenberg,27677,11,2.634183406829834
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.12092483043670654,11,1.489586591720581,gutenberg,31140,18,1.6105114221572876
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.6597226429730654,8,0.022112948819994926,open_subtitles,39267,11,0.6818355917930603
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,4.2633441016077995,8,0.04288262873888016,bnc_spoken,4664,10,4.30622673034668
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,8.691683113574982,8,0.09719723463058472,open_subtitles,42641,11,8.788880348205566
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.450350284576416,9,1.725797176361084,childes,16252,14,2.1761474609375
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,4.997759357094765,9,0.20636413991451263,childes,21179,14,5.204123497009277
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,3.8576409816741943,13,1.694908857345581,gutenberg,36547,21,5.552549839019775
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,6.14282176271081,28,0.03979065641760826,gutenberg,31372,53,6.182612419128418
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,4.534343719482422,8,2.775674819946289,open_subtitles,48479,12,7.310018539428711
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,2.81423257291317,8,0.12747694551944733,childes,8771,10,2.941709518432617
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,2.0934542417526245,8,0.1855555772781372,gutenberg,35397,12,2.2790098190307617
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,2.4351806342601776,8,0.1019621193408966,childes,21260,10,2.537142753601074
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,4.436641175299883,8,0.05806831642985344,childes,13377,13,4.494709491729736
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,0.07347071170806885,11,0.18137264251708984,childes,10575,17,0.2548433542251587
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,3.015791192650795,8,0.22604964673519135,childes,16330,10,3.2418408393859863
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,4.519521713256836,19,10.157429695129395,open_subtitles,47969,30,14.67695140838623
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,11.438525971025229,8,0.055233184248209,gutenberg,37483,10,11.493759155273438
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.041031479835510254,13,0.16475632786750793,childes,14826,21,0.2057878077030182
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,3.891437181737274,8,0.005164733622223139,open_subtitles,40156,10,3.896601915359497
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,3.340087413787842,9,2.060518741607666,childes,19420,14,5.400606155395508
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,2.6750486083328724,11,0.04913065955042839,gutenberg,27140,17,2.724179267883301
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,2.676122222095728,8,0.007122483104467392,childes,7181,12,2.6832447052001953
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,2.946895621716976,8,0.11087486892938614,gutenberg,27695,12,3.0577704906463623
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,-0.11665773391723633,12,0.9023976922035217,bnc_spoken,1384,19,0.7857399582862854
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,-0.20633471012115479,15,1.1590723991394043,childes,16004,24,0.9527376890182495
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,2.89166990108788,8,0.024881212040781975,childes,20591,13,2.916551113128662
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,1.5639885365962982,9,0.14977064728736877,childes,21970,14,1.713759183883667
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.5212507173418999,8,0.021797724068164825,childes,8436,11,0.5430484414100647
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,0.011185898445546627,16,0.013098387978971004,simple_wiki,59742,25,0.02428428642451763
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,0.19621594808995724,9,0.005702892318367958,simple_wiki,55526,14,0.2019188404083252
D,D_RS_43022,chck_100M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,11.821151614189148,8,0.45669567584991455,gutenberg,29340,10,12.277847290039062
