arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-3.4197120666503906,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,8.202197074890137,4.782485008239746
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.4963359832763672,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.4719913005828857,2.968327283859253
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.9087743759155273,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.7975590229034424,2.888784646987915
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,5.83690071105957,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.3721580505371094,6.20905876159668
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,4.920799255371094,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.5843753814697266,8.50517463684082
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,12.642311573028564,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.4959254264831543,13.138236999511719
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.5421228408813477,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,8.102148056030273,8.644270896911621
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.9332261085510254,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.142462730407715,3.2092366218566895
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-1.2147607803344727,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.041130065917969,6.826369285583496
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,1.4015426635742188,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.725498199462891,6.127040863037109
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,4.63969013094902,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.2679941952228546,4.907684326171875
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,2.3456764221191406,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.0106096267700195,8.35628604888916
D,D_RS_43022,chck_80M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,0.8005682229995728,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.5812389850616455,1.3818072080612183
