arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.5173917231149971,11,0.00748141435906291,gutenberg,34715,18,0.5248731374740601
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.0008757729083299637,8,0.013416013680398464,open_subtitles,46093,11,0.014291786588728428
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,1.7503934316337109,8,0.02095862105488777,childes,9638,11,1.7713520526885986
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.68383227661252,8,0.025339018553495407,open_subtitles,38847,12,2.7091712951660156
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,7.595998580567539,28,0.010090057738125324,gutenberg,25389,52,7.606088638305664
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,2.402336921542883,8,0.017080936580896378,gutenberg,23610,11,2.4194178581237793
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,1.1919473763555288e-07,19,0.00012206286191940308,childes,9850,31,0.00012218205665703863
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.001386977732181549,28,0.03118148073554039,gutenberg,33545,48,0.02979450300335884
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.370051085948944,8,0.10950285196304321,gutenberg,27677,11,3.4795539379119873
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,-0.011345960199832916,11,0.0645567923784256,gutenberg,31140,18,0.05321083217859268
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.8952674120664597,8,0.06806983053684235,open_subtitles,39267,11,0.963337242603302
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,6.2998296450823545,8,0.022515611723065376,bnc_spoken,4664,10,6.32234525680542
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,13.150705099105835,8,0.3103621006011963,open_subtitles,42641,11,13.461067199707031
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.09920527413487434,9,0.016205493360757828,childes,16252,14,0.11541076749563217
D,D_C_43022,chck_100M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,7.266065835952759,9,0.4325835704803467,childes,21179,14,7.6986494064331055
