family,level,token_class,contrast,n_seeds,delta_true_adv_N_minus_T_across_seed_mean,delta_true_adv_N_minus_T_seed_sd,delta_unrel_adv_N_minus_U_across_seed_mean,delta_unrel_adv_N_minus_U_seed_sd,delta_gain_U_minus_T_across_seed_mean,delta_gain_U_minus_T_seed_sd,max_abs_identity_error
original_three_seed,token,nonoverlap,RminusC,3,-0.8138342837809921,0.17287779707833173,0.0679440278910116,0.033957109556426314,-0.8817783116720038,0.14832545306646916,1.7763568394002505e-15
original_three_seed,token,nonoverlap,VminusC,3,0.7970403970077117,0.07580205454583157,-0.008535135383718471,0.053646157175636776,0.8055755323914302,0.10902243541615583,1.7763568394002505e-15
original_three_seed,token,nonoverlap,VminusR,3,1.6108746807887038,0.21959439792066712,-0.07647916327473007,0.032121579881944425,1.6873538440634341,0.2508584023381176,3.552713678800501e-15
split_common_two_seed,token,nonoverlap,RSminusC,2,-0.06243660568250907,0.1015651225824665,0.048087170478332664,0.010513239159276122,-0.11052377616084172,0.11207836174174261,1.7763568394002505e-15
split_common_two_seed,token,nonoverlap,RminusC,2,-0.8463070190101378,0.2311851946940818,0.051202786318731,0.024991109670551657,-0.8975098053288688,0.20619408502353015,1.7763568394002505e-15
split_common_two_seed,token,nonoverlap,RminusRS,2,-0.7838704133276286,0.12962007211161528,0.0031156158403983433,0.035504348829827774,-0.7869860291680271,0.09411572328178758,1.7763568394002505e-15
split_common_two_seed,token,nonoverlap,VSminusC,2,0.07207236767796166,0.061757569604960094,0.07490632385077417,0.015595095676559709,-0.0028339561728125164,0.04616247392840039,1.7763568394002505e-15
split_common_two_seed,token,nonoverlap,VminusC,2,0.7675827191423035,0.07928035213976704,-0.021156170476012558,0.06928258943357081,0.7887388896183161,0.14856294157333785,1.7763568394002505e-15
split_common_two_seed,token,nonoverlap,VminusVS,2,0.6955103514643419,0.14103792174472715,-0.09606249432678671,0.053687493757011095,0.7915728457911286,0.19472541550173816,1.7763568394002505e-15
