source_tables,level,seed,token_class,contrast,n_rows_joined,n_units,n_checkpoints,delta_true_source_nll_mean,delta_true_source_nll_median,delta_true_source_nll_se,delta_true_source_nll_frac_positive,delta_unrelated_source_nll_mean,delta_unrelated_source_nll_median,delta_unrelated_source_nll_se,delta_unrelated_source_nll_frac_positive,delta_neutral_nll_mean,delta_neutral_nll_median,delta_neutral_nll_se,delta_neutral_nll_frac_positive,delta_true_adv_N_minus_T_mean,delta_true_adv_N_minus_T_median,delta_true_adv_N_minus_T_se,delta_true_adv_N_minus_T_frac_positive,delta_unrel_adv_N_minus_U_mean,delta_unrel_adv_N_minus_U_median,delta_unrel_adv_N_minus_U_se,delta_unrel_adv_N_minus_U_frac_positive,delta_gain_U_minus_T_mean,delta_gain_U_minus_T_median,delta_gain_U_minus_T_se,delta_gain_U_minus_T_frac_positive,max_abs_identity_error,mean_identity_error
split_seed43022_common,pair,43022,nonoverlap,VminusVS,4395,1465,3,-0.3300722743331564,-0.28887635469436646,0.02637076175443338,0.42707622298065984,0.3370030928010585,0.3026559352874765,0.018403668042413036,0.6070534698521046,0.28370017292596766,0.27240729331970215,0.018484675935835124,0.5963594994311718,0.613772447259124,0.5707471370697021,0.02809695041911999,0.6357224118316268,-0.05330291987509084,-0.06829833984375178,0.016807699285825126,0.4700796359499431,0.6670753671342149,0.5966794490814218,0.027573318938863882,0.6373151308304892,1.7763568394002505e-15,-2.4076935616515413e-18
split_seed43022_common,token,43022,nonoverlap,VminusR,8196,2732,3,-1.6267548594626078,-1.2737782001495352,0.03027728442242599,0.2720839433870181,-0.19135726369564454,-0.16850513219833374,0.017969593363329144,0.45192776964372866,-0.2323974148011705,-0.19413471221923828,0.01760625850933142,0.43997071742313326,1.394357444661437,1.0507488250732417,0.03147437062653249,0.683626159102001,-0.04104015110552597,-0.026409626007080078,0.016641733485547754,0.4910932162030259,1.4353975957669631,1.0952229499816912,0.031168381763414698,0.6971693509028795,1.7763568394002505e-15,1.9895559631749618e-19
split_seed43022_common,pair,43022,nonoverlap,VminusR,4395,1465,3,-1.6387984011926189,-1.3360795974731445,0.03142242432946574,0.2018202502844141,-0.18256038195565893,-0.1490328311920166,0.01820948743976518,0.4434584755403868,-0.22429381623796366,-0.18683433532714844,0.01819197402066146,0.42662116040955633,1.4145045849546554,1.1505188047885895,0.032380971885187265,0.7508532423208191,-0.04173343428230471,-0.06314373016357422,0.01681316473667617,0.47394766780432307,1.45623801923696,1.211326360702515,0.031928338336450576,0.7711035267349261,1.1102230246251565e-15,2.6255700937878773e-18
split_seed43022_common,token,43022,nonoverlap,VSminusRS,8196,2732,3,-0.304840620333002,-0.2549750804901123,0.01904098813393221,0.4280136652025378,-0.24376037160571884,-0.19942808151245117,0.015999372518013023,0.4331381161542216,-0.19847983762536883,-0.1844019889831543,0.01643975052935052,0.44521717911176184,0.1063607827076332,0.07731151580810502,0.019960009215012613,0.5203757930697901,0.04528053398034999,0.024011850357056552,0.014978921472730337,0.510614934114202,0.06108024872728321,0.028942346572875977,0.019043039250843205,0.509028794533919,1.7763568394002505e-15,8.381533632098775e-20
split_seed43022_common,pair,43022,nonoverlap,VSminusRS,4395,1465,3,-0.29642872340141224,-0.26018035411834717,0.019861973381025407,0.40318543799772466,-0.24541428165130988,-0.19638538360595703,0.016743201796237454,0.4188850967007964,-0.20470961013584227,-0.1765269860625267,0.016852941099567188,0.4241183162684869,0.09171911326556999,0.10630631446838334,0.020748962987203915,0.5321956769055746,0.04070467151546757,0.04880332946777255,0.015691331282626675,0.5208191126279863,0.05101444175010241,0.06230139732360884,0.01989390713725509,0.5221843003412969,1.7763568394002505e-15,-8.841366521474512e-20
split_seed43022_common,token,43022,overlap,RminusC,9480,3160,3,-0.09194928021200899,-0.041335747228004045,0.01907853257793967,0.3010548523206751,-0.35983289498759663,-0.2871718406677246,0.017474142769495712,0.42362869198312236,-0.2824277594549491,-0.23340082168579102,0.01768232938205238,0.4369198312236287,-0.19047847924294015,-0.10754535254091024,0.023843805489726196,0.4742616033755274,0.07740513553264756,0.09370970726013228,0.015836187646940763,0.5308016877637131,-0.26788361477558764,-0.1700079264119267,0.023837599104643746,0.460337552742616,1.7763568394002505e-15,1.5041589633469784e-19
split_seed43022_common,pair,43022,overlap,RminusC,4857,1619,3,-0.09864119121200873,-0.066888848785311,0.019218254265798214,0.338686431953881,-0.36288526809025273,-0.32975316047668457,0.017963224018938784,0.38439365863701874,-0.28059020918318056,-0.24925684928894043,0.018171631352160076,0.40786493720403544,-0.18194901797117183,-0.1407124660909176,0.024242074161440492,0.459337039324686,0.08229505890707217,0.0856332778930664,0.016461863039005313,0.5373687461395923,-0.264244076878244,-0.20747673138976008,0.02420112729690962,0.43668931439159975,2.6645352591003757e-15,-7.391772093641342e-18
split_seed43022_common,token,43022,overlap,RSminusC,9480,3160,3,0.04490467758720568,0.0394750442355871,0.01795873676966634,0.6216244725738397,-0.7319811611997262,-0.623889684677124,0.018278509717761883,0.3430379746835443,-0.6341991043502744,-0.53251051902771,0.018402266872414776,0.36149789029535867,-0.6791037819374801,-0.6128175258636475,0.0232201108486132,0.36318565400843883,0.09778205684945183,0.1242518424987793,0.015402672856166765,0.5447257383966245,-0.776885838786932,-0.7104454636573787,0.022784391720097386,0.34272151898734177,1.7763568394002505e-15,1.571864415468436e-19
split_seed43022_common,pair,43022,overlap,RSminusC,4857,1619,3,0.04628271093400874,0.05389154329895979,0.018400047114112982,0.5987234918674079,-0.7354553205393323,-0.6755666732788086,0.01872214572589461,0.28515544574840435,-0.6382466815395267,-0.5738520622253418,0.019450771931722323,0.32695079267037264,-0.6845293924735354,-0.6396730728447437,0.024058670224748637,0.3228330245007206,0.09720863899980557,0.097398281097413,0.015548702673690228,0.5429277331686226,-0.781738031473341,-0.7350267693400383,0.023340976830853392,0.2933909820877085,3.1086244689504383e-15,-9.250429900720465e-19
split_seed43022_common,token,43022,overlap,RminusRS,9480,3160,3,-0.13685395779921466,-0.0992994534317404,0.01976346245154258,0.24556962025316456,0.3721482662121296,0.37475109100341797,0.016640524843703635,0.6032700421940929,0.3517713448953253,0.3450286388397208,0.016968603317749256,0.590295358649789,0.48862530269453996,0.5070655266754338,0.024004227204868393,0.6125527426160338,-0.02037692131680428,-0.05615603923797563,0.014739110080114502,0.4812236286919831,0.5090022240113442,0.5330689456313848,0.02386154358461346,0.6319620253164557,1.7763568394002505e-15,6.526256621383209e-19
split_seed43022_common,pair,43022,overlap,RminusRS,4857,1619,3,-0.14492390214601747,-0.14075661543756723,0.020348010275838515,0.3059501750051472,0.3725700524490795,0.3502802848815918,0.016793408738596072,0.630224418365246,0.35765647235634607,0.33055543899536133,0.017637229005399938,0.6211653283920116,0.5025803745023636,0.5004609271418303,0.02477377210972645,0.6403129503808935,-0.01491358009273339,-0.03766322135925293,0.014926441522941623,0.4858966440189417,0.517493954595097,0.5040737540693954,0.02437375531828546,0.6596664607782582,3.552713678800501e-15,-7.67749965814236e-18
split_seed43022_common,token,43022,overlap,VminusC,9480,3160,3,-0.9362133596122856,-0.10025756550021465,0.023935969535700086,0.20263713080168777,-0.3849840490211328,-0.3056824207305908,0.01867119362314044,0.41835443037974684,-0.3230341366397901,-0.23430156707763672,0.01841501184778221,0.4409282700421941,0.6131792229724955,0.27274578902870417,0.02783467780774542,0.5602320675105485,0.061949912381342724,0.08623075485229492,0.016691314115146863,0.5264767932489451,0.5512293105911528,0.20848953630775213,0.028086870763543277,0.5498945147679325,1.7763568394002505e-15,-7.209715712393059e-20
split_seed43022_common,pair,43022,overlap,VminusC,4857,1619,3,-0.9520558076001726,-0.26121940463781357,0.025191465872421055,0.17232859789993824,-0.38171088173442835,-0.33744382858276367,0.018979143623584986,0.3876878731727404,-0.3238690358011172,-0.25873851776123047,0.019131728446303873,0.40992382128886146,0.6281867717990555,0.3900109399110079,0.029131346911123096,0.5989293802758905,0.057841845933311126,0.0972132682800293,0.017179405362501024,0.5346921968293185,0.5703449258657444,0.3338682586327195,0.02917596522834456,0.5851348569075561,3.552713678800501e-15,-3.6030245883578406e-18
split_seed43022_common,token,43022,overlap,VSminusC,9480,3160,3,-0.10349422687511618,0.011218043975532057,0.017780653713813124,0.5481012658227848,-0.7519087723339417,-0.6527144908905034,0.019600000004706332,0.3517932489451477,-0.7148786318462876,-0.6287374496459961,0.019001803414803748,0.3541139240506329,-0.6113844049711714,-0.5569364149123425,0.022607155950498864,0.37943037974683547,0.037030140487654024,0.04674112796783425,0.01637847781919691,0.5185654008438818,-0.6484145454588255,-0.6052171122282743,0.02291066831311138,0.37183544303797467,1.7763568394002505e-15,-6.363397560874838e-19
split_seed43022_common,pair,43022,overlap,VSminusC,4857,1619,3,-0.10861197501664352,0.0062722545117139955,0.017865542017056348,0.5173975705167799,-0.7586573430985889,-0.6422989368438721,0.020195651615591063,0.30183240683549517,-0.7207213819530479,-0.6523818969726562,0.019645346819433255,0.2975087502573605,-0.6121094069364044,-0.5513050258159629,0.022804215715143277,0.337656989911468,0.037935961145541014,0.0770387649536115,0.016817667517568604,0.531809759110562,-0.6500453680819454,-0.5927714826539159,0.023072492386472375,0.33456866378422895,3.552713678800501e-15,-5.098094069609418e-18
split_seed43022_common,token,43022,overlap,VminusVS,9480,3160,3,-0.8327191327371694,-0.1406876314431429,0.020936074424831974,0.15886075949367087,0.36692472331280884,0.3581602573394773,0.017395882894027347,0.5930379746835444,0.39184449520649756,0.34693026542663663,0.017423592078006093,0.5860759493670886,1.224563627943667,0.9122631568461659,0.02614882455434959,0.6876582278481013,0.024919771893688696,-0.009011268615722656,0.01679189605968516,0.4967299578059072,1.1996438560499783,0.90943668782711,0.02609693182203669,0.6906118143459916,1.7763568394002505e-15,-6.202368377450831e-19
split_seed43022_common,pair,43022,overlap,VminusVS,4857,1619,3,-0.8434438325835292,-0.2939049731940031,0.02209314586133101,0.14515132798023472,0.37694646136416055,0.3767378330230722,0.017416127614025344,0.6339304097179329,0.39685234615193066,0.3609809875488281,0.01741334655361437,0.6337245213094502,1.2402961787354598,1.0158964837901294,0.0273397790934864,0.7572575663990118,0.019905884787770094,0.0033414363861088425,0.017180023250020198,0.5005147210212065,1.2203902939476896,0.989430600311606,0.027107963540064835,0.7611694461601812,2.6645352591003757e-15,6.943179817374744e-19
split_seed43022_common,token,43022,overlap,VminusR,9480,3160,3,-0.8442640794002766,-0.0084116193465889,0.024422379500632523,0.41930379746835444,-0.02515115403353612,-0.002831935882567471,0.01610482053717263,0.49873417721518987,-0.04060637718484096,-0.042575836181640625,0.016359792964600738,0.4869198312236287,0.8036577022154356,0.3314261883497238,0.02844988136077231,0.5798523206751055,-0.015455223151304837,0.010952472686767578,0.015834045757126883,0.5035864978902953,0.8191129253667404,0.35811319202184677,0.02838485356670628,0.5896624472573839,3.552713678800501e-15,-2.0586117199091857e-21
split_seed43022_common,pair,43022,overlap,VminusR,4857,1619,3,-0.853414616388164,-0.08300486765801905,0.025725118453080342,0.342804200123533,-0.01882561364417559,-0.016101360321044922,0.016489100307226508,0.49351451513279804,-0.043278826617936646,-0.06407499313354492,0.016451669717725208,0.4778669960881202,0.8101357897702273,0.46987737715244293,0.029640780718647345,0.623018324068355,-0.024453212973761063,0.008098542690276211,0.01603094781362501,0.5038089355569282,0.8345890027439883,0.49411183735355735,0.029823766325910998,0.6394893967469631,3.552713678800501e-15,3.674456479483095e-18
split_seed43022_common,token,43022,overlap,VSminusRS,9480,3160,3,-0.14839890446232185,-0.02736094966530795,0.01520431305722872,0.4011603375527426,-0.019927611134215446,-0.031207799911499023,0.01360800303336898,0.49008438818565403,-0.08067952749601326,-0.08492428064346336,0.01436882673483646,0.47067510548523206,0.06771937696630859,0.06650287564843893,0.01923211059329238,0.5206751054852321,-0.06075191636179781,-0.03207135200500488,0.013523661935030337,0.48459915611814347,0.12847129332810642,0.0945577397942543,0.018463555172162003,0.5290084388185654,1.7763568394002505e-15,-2.748017911443217e-19
split_seed43022_common,pair,43022,overlap,VSminusRS,4857,1619,3,-0.15489468595065226,-0.06354745168937376,0.015723333750730383,0.3827465513691579,-0.023202022559256668,-0.03859990835189819,0.013743136255746923,0.4819847642577723,-0.08247470041352122,-0.08875465393066406,0.014619413517434917,0.4673666872555075,0.07241998553713105,0.09390139579772994,0.020047568219539076,0.5311920938851142,-0.059272677854264544,-0.05194902420043945,0.013607920716302917,0.47045501338274653,0.1316926633913956,0.13619887456297874,0.01860637455588705,0.5517809347333745,2.6645352591003757e-15,-5.169525960734673e-18
split_seed43122_common,token,43122,nonoverlap,RminusC,8196,2732,3,0.6931114426860381,0.4434518814086914,0.02805701178662576,0.5917520741825281,-0.3501995984035244,-0.30173635482788264,0.01984058330469201,0.4233772571986335,-0.3166681952022172,-0.2588787078857422,0.018623496507669073,0.43289409468033185,-1.0097796378882553,-0.7703435420989981,0.029365104234789517,0.35334309419228893,0.033531403201307215,0.01448965072631836,0.017899716548470352,0.5053684724255735,-1.0433110410895625,-0.7762825489044172,0.030017769553622776,0.357369448511469,1.7763568394002505e-15,1.6602209548025958e-18
split_seed43122_common,pair,43122,nonoverlap,RminusC,4395,1465,3,0.7087538935712393,0.5447626654058695,0.029403176795574457,0.6313993174061433,-0.3462825405524262,-0.357999324798584,0.02072232456630629,0.3924914675767918,-0.32495743518603054,-0.281857967376709,0.019166729420739843,0.4036405005688282,-1.03371132875727,-0.8446857929229736,0.03092465869011348,0.3037542662116041,0.021325105366395605,0.02323007583618142,0.018376135360751545,0.5085324232081911,-1.0550364341236655,-0.8761057853698722,0.03138879070328598,0.2992036405005688,1.7763568394002505e-15,1.5788154502633056e-19
split_seed43122_common,token,43122,nonoverlap,RSminusC,8196,2732,3,-0.38057617164425334,-0.3649243116378771,0.023089707195908242,0.413128355295266,-0.5703513174169602,-0.5188815593719482,0.01923077454298942,0.3629819424109322,-0.5148301642368674,-0.42412734031677246,0.01929007312434198,0.3938506588579795,-0.13425399259261409,-0.10751140117645241,0.023831796589061274,0.47559785261102977,0.055521153180092764,0.04567690193653193,0.01766037776405391,0.5153733528550513,-0.18977514577270682,-0.17755296686664224,0.023052354411739737,0.4572962420693021,1.7763568394002505e-15,9.211220799720674e-19
split_seed43122_common,pair,43122,nonoverlap,RSminusC,4395,1465,3,-0.38425670455144223,-0.3673996925354004,0.023780450661194434,0.3893060295790671,-0.5755430475413478,-0.5325422286987305,0.019928365530573526,0.3260523321956769,-0.5284684668425936,-0.48470622301101685,0.019826782640420378,0.34630261660978384,-0.14421176229115149,-0.12691712379455566,0.024555045578128525,0.4689419795221843,0.04707458069875405,0.04826807975769132,0.017849253188718293,0.5174061433447099,-0.19128634298990552,-0.16855299472808793,0.023612589055845956,0.4502844141069397,1.7763568394002505e-15,2.5008436732170762e-18
split_seed43122_common,token,43122,nonoverlap,RminusRS,8196,2732,3,1.0736876143302916,0.8059221506118777,0.027375318626526313,0.6694729136163983,0.22015171901343583,0.1892635822296138,0.01887435291681768,0.5528306490971205,0.1981619690346503,0.1864299774169922,0.018139174531270393,0.5506344558321132,-0.8755256452956411,-0.6203105449676514,0.028950823303692527,0.38628599316739876,-0.021989749978785538,-0.01816868782043435,0.017653343842416288,0.49255734504636406,-0.8535358953168557,-0.5616004467010487,0.029586202014367152,0.38933626159102,8.881784197001252e-16,6.603632558623278e-19
split_seed43122_common,pair,43122,nonoverlap,RminusRS,4395,1465,3,1.0930105981226816,0.8927762508392334,0.029161182079586238,0.719226393629124,0.22926050698892156,0.21168994903564453,0.019490504126156678,0.5704209328782708,0.20351103165656312,0.20186543464660645,0.01854422000413555,0.5742889647326508,-0.8894995664661185,-0.6743006706237793,0.030391558259044566,0.3435722411831627,-0.025749475332358447,-0.012497663497925249,0.017899303375812112,0.493287827076223,-0.86375009113376,-0.6642208099365217,0.031236761448671234,0.34789533560864616,1.7763568394002505e-15,-5.857405320476864e-19
split_seed43122_common,token,43122,nonoverlap,VminusC,8196,2732,3,-1.3543801780278977,-1.094339370727539,0.02785620867280704,0.287701317715959,-0.46059142499005357,-0.37780189514160156,0.020345575208012986,0.3964128843338214,-0.5307377842727075,-0.4732608795166011,0.019699013245206662,0.38653001464128844,0.8236423937551902,0.6773404181003571,0.027877695149531305,0.6194485114690093,-0.07014635928265392,-0.054326534271240234,0.01795882775475713,0.4813323572474378,0.8937887530378441,0.7188909053802499,0.02731271382697835,0.6349438750610054,1.7763568394002505e-15,-1.883305208545831e-18
split_seed43122_common,pair,43122,nonoverlap,VminusC,4395,1465,3,-1.3517099837965383,-1.2102742791175842,0.02911942868771614,0.23208191126279865,-0.4626582615076436,-0.3796415328979492,0.021350719699704014,0.38088737201365186,-0.5448982478223796,-0.47866225242614746,0.020142522780274168,0.35221843003412967,0.8068117359741586,0.7338914871215818,0.028844077432377005,0.6625711035267349,-0.08223998631473602,-0.0940521955490099,0.018290123882605966,0.4657565415244596,0.8890517222888946,0.8014214038848886,0.028383037857348827,0.6853242320819113,1.7763568394002505e-15,-3.6628518446108692e-19
split_seed43122_common,token,43122,nonoverlap,VSminusC,8196,2732,3,-0.8164467454776341,-0.6816911697387713,0.02321690001977305,0.34394826744753537,-0.8519225000015657,-0.7253832817077628,0.020739659574354658,0.3247925817471938,-0.7880435740569399,-0.6498737335205078,0.021067580857970683,0.3504148365056125,0.028403171420694154,0.02690945472568274,0.024118913486516343,0.5051244509516838,0.06387892594462578,0.07529425621032715,0.018239863674045603,0.5233040507564666,-0.03547575452393163,-0.0774226188659668,0.023015621930292218,0.485236700829673,1.7763568394002505e-15,7.864037426783585e-19
split_seed43122_common,pair,43122,nonoverlap,VSminusC,4395,1465,3,-0.7975717295095773,-0.7126138210296631,0.024064008071037323,0.2998862343572241,-0.8506387945711698,-0.7449061870574951,0.02181788156899246,0.272127417519909,-0.7970670237188441,-0.6767673492431641,0.02184482407953948,0.29055745164960184,0.0005047057907333364,0.025529146194458008,0.02503989458280006,0.5089874857792946,0.05357177085232572,0.0738208293914786,0.018535894129132233,0.5281001137656428,-0.05306706506159238,-0.05739283561706543,0.023777493014085722,0.48395904436860065,1.7763568394002505e-15,8.36772188639552e-19
split_seed43122_common,token,43122,nonoverlap,VminusVS,8196,2732,3,-0.5379334325502636,-0.4665672779083252,0.024007807210376545,0.39751098096632503,0.3913310750115121,0.33913278579711914,0.017835523989403676,0.5899219131283553,0.2573057897842324,0.23223495483398526,0.01756892709014536,0.5684480234260615,0.7952392223344961,0.7069987058639526,0.02603452177846709,0.6360419716935091,-0.1340252852272797,-0.10141968727111816,0.016896285599700623,0.46693509028794533,0.9292645075617757,0.8024775981903076,0.026263763600611386,0.6533674963396779,1.7763568394002505e-15,-2.0674449625843645e-18
split_seed43122_common,pair,43122,nonoverlap,VminusVS,4395,1465,3,-0.5541382542869608,-0.518832802772522,0.02502045539629922,0.3670079635949943,0.38798053306352615,0.37530660629272417,0.018294232083823542,0.626848691695108,0.2521687758964644,0.23062419891357422,0.017996823872324996,0.5833902161547213,0.8063070301834252,0.8078882773406806,0.02711599886542311,0.6846416382252559,-0.1358117571670617,-0.1081991195678711,0.01679218039440779,0.4571103526734926,0.9421187873504869,0.8822600841522217,0.027415198868372567,0.7087599544937428,1.7763568394002505e-15,-8.20984034136919e-19
split_seed43122_common,token,43122,nonoverlap,VminusR,8196,2732,3,-2.0474916207139358,-1.5795670747756954,0.0325864919006157,0.22010736944851148,-0.11039182658652921,-0.05673861503601074,0.019361173390152087,0.48279648609077597,-0.21406958907049034,-0.12947320938110374,0.017900077829274757,0.46193265007320644,1.8334220316434455,1.3679074048995972,0.033632192392818956,0.7321864324060517,-0.10367776248396114,-0.05506694316863925,0.0182009833240523,0.4792581747193753,1.9370997941274066,1.4555759429931645,0.034589356296270524,0.7415812591508053,3.552713678800501e-15,-1.85198028487031e-18
split_seed43122_common,pair,43122,nonoverlap,VminusR,4395,1465,3,-2.0604638773677775,-1.7133885622024536,0.035050912316843014,0.14948805460750852,-0.11637572095521743,-0.0561985969543457,0.02002325555870091,0.4794084186575654,-0.21994081263634904,-0.1886601448059082,0.018354366262657518,0.42571103526734927,1.8405230647314286,1.5148680210113525,0.035620028526157976,0.8018202502844141,-0.10356509168113161,-0.07283329963684171,0.01836889237412144,0.468259385665529,1.94408815641256,1.636623740196228,0.03662969837062608,0.8127417519908987,1.7763568394002505e-15,1.2093726349016921e-18
split_seed43122_common,token,43122,nonoverlap,VSminusRS,8196,2732,3,-0.4358705738333807,-0.3709004521369934,0.019812020856335877,0.39494875549048314,-0.2815711825846055,-0.27272915840148837,0.015665665014895577,0.4160566129819424,-0.2732134098200725,-0.2279665470123291,0.01638172896868999,0.4288677403611518,0.16265716401330824,0.16748499870300293,0.020597864180950762,0.5391654465592972,0.008357772764533018,0.011222600936889648,0.01463942868293754,0.5059785261102977,0.1542993912487752,0.11580818146467209,0.02031240126449697,0.5318448023426061,1.7763568394002505e-15,-3.5050049734231242e-19
split_seed43122_common,pair,43122,nonoverlap,VSminusRS,4395,1465,3,-0.41331502495813516,-0.35798215866088956,0.020923306343937013,0.37042093287827077,-0.27509574702982204,-0.23765039443969727,0.016295103567752475,0.39795221843003414,-0.26859855687625034,-0.22908437252044678,0.017054033466562372,0.4104664391353811,0.14471646808188482,0.14465808868408248,0.021193071816986667,0.543344709897611,0.006497190153571664,0.0279693603515625,0.014550444710020184,0.5130830489192264,0.13821927792831315,0.1042720675468446,0.020788137033137703,0.5365187713310581,1.7763568394002505e-15,-1.2630523602106445e-18
split_seed43122_common,token,43122,overlap,RminusC,9480,3160,3,-0.06382148656189145,-0.0443339259363711,0.01965606240863372,0.2941983122362869,-0.347168550526459,-0.30457210540771484,0.018179487655813367,0.414662447257384,-0.2719352044247165,-0.21799206733703702,0.017757684890255986,0.43871308016877636,-0.20811371786282512,-0.10718691255897284,0.024256999157517105,0.4751054852320675,0.07523334610174247,0.07919549942016624,0.01726407884149326,0.5240506329113924,-0.28334706396456755,-0.20032461173832417,0.024601426002432352,0.4541139240506329,1.7763568394002505e-15,-5.848744630897542e-19
split_seed43122_common,pair,43122,overlap,RminusC,4857,1619,3,-0.07171003679429688,-0.059265986084938105,0.020208966119443464,0.339715873996294,-0.35796294172449467,-0.30916666984558105,0.01879295777261389,0.39283508338480544,-0.2718023193908757,-0.23553133010864258,0.018174967758319137,0.42124768375540456,-0.2000922825965788,-0.12409642385318964,0.025025482971657336,0.4663372452130945,0.08616062233361901,0.07619762420654297,0.017441032437402075,0.5309862054766317,-0.2862529049301978,-0.20520609617233188,0.025459879973407498,0.44266007823759523,3.1086244689504383e-15,-7.776789986806465e-18
split_seed43122_common,token,43122,overlap,RSminusC,9480,3160,3,0.04138677177072959,0.0188816022127867,0.01733751859453993,0.5804852320675106,-0.6992051859333707,-0.6268510818481445,0.01850167569984321,0.354746835443038,-0.6313110986590889,-0.5490915775299072,0.018641205517712506,0.36445147679324896,-0.6726978704298184,-0.5918821524828672,0.022791786165550786,0.3672995780590717,0.0678940872742818,0.053223609924316406,0.016165329809981532,0.5190928270042194,-0.7405919577041002,-0.6784219443798065,0.02242989173687482,0.35548523206751054,1.7763568394002505e-15,-1.683486917614623e-20
split_seed43122_common,pair,43122,overlap,RSminusC,4857,1619,3,0.04830780136291112,0.028139316476881532,0.01820951553695516,0.5666049001441219,-0.703517177437927,-0.6418371200561523,0.018876439216283486,0.2960675313979823,-0.6326703271221324,-0.5562229156494141,0.0190352341253709,0.31521515338686434,-0.6809781284850436,-0.6329495832324028,0.02326173346440155,0.31727403747169036,0.07084685031579459,0.05859827995300293,0.016265333326357646,0.523574222771258,-0.7518249788008381,-0.7086722473613918,0.022678482249173865,0.2956557545810171,3.552713678800501e-15,1.5152132745488998e-17
split_seed43122_common,token,43122,overlap,RminusRS,9480,3160,3,-0.10520825833262103,-0.0695294588804245,0.019931762156212174,0.25991561181434597,0.35203663540691166,0.2871270179748535,0.016889344633913936,0.5804852320675106,0.3593758942343723,0.3010779321193695,0.017075024518390828,0.5775316455696202,0.4645841525669933,0.455188501626254,0.02429027791088186,0.6012658227848101,0.007339258827460668,0.03771957755088806,0.015795190655913144,0.5126582278481012,0.4572448937395327,0.4754837567452346,0.02437394905537426,0.6091772151898734,1.7763568394002505e-15,-4.780096413629129e-19
split_seed43122_common,pair,43122,overlap,RminusRS,4857,1619,3,-0.12001783815720801,-0.09097522124648094,0.02029805247132641,0.31665637224624255,0.34555423571343236,0.35564756393432617,0.016850303151837907,0.6189005558987029,0.36086800773125677,0.32221508026123047,0.017093028683236172,0.6186946674902203,0.4808858458884648,0.4584256559610367,0.024641093275906894,0.6263125386040765,0.015313772017824419,0.017900466918945312,0.015827165236314753,0.5081325921350628,0.46557207387064037,0.5069774235598752,0.02458554949730796,0.6380481778875849,3.552713678800501e-15,-2.3068214919989708e-17
split_seed43122_common,token,43122,overlap,VminusC,9480,3160,3,-0.977098411853491,-0.09176918119192123,0.02258528719054759,0.23069620253164558,-0.31886385437359005,-0.25885424017906183,0.018851471412666167,0.429746835443038,-0.3565458375662919,-0.2958042621612549,0.018360228749904364,0.4218354430379747,0.6205525742871991,0.30990349967032627,0.026511166449350358,0.564873417721519,-0.037681983192701815,-0.017258167266844815,0.017110784761970605,0.49451476793248944,0.6582345574799009,0.3326655105338432,0.026644333786996235,0.5694092827004219,1.7763568394002505e-15,-7.013918864366141e-19
split_seed43122_common,pair,43122,overlap,VminusC,4857,1619,3,-0.9900084702883214,-0.2835444863885642,0.023807569342123993,0.18468190240889437,-0.32572730672689065,-0.2893354892730713,0.019303304413604692,0.40395305744286597,-0.35767036265307617,-0.2880361080169678,0.01921829106462505,0.40230595017500514,0.6323381076352452,0.4282123101875186,0.027860643979030694,0.6036648136709903,-0.03194305592618552,-0.016044616699219638,0.017490318857133196,0.4943380687667284,0.6642811635614307,0.4832156989723444,0.027564943808493343,0.6059295861642989,2.6645352591003757e-15,1.4772115084702644e-18
split_seed43122_common,token,43122,overlap,VSminusC,9480,3160,3,-0.15958456815485236,0.00404234789311884,0.017327799508656226,0.5209915611814346,-0.8267619801185659,-0.6718944311141966,0.019367029556626638,0.3337552742616034,-0.7328012123069321,-0.6097948551177983,0.01924851635332244,0.3566455696202532,-0.5732166441520797,-0.5044433712027966,0.022535318622991747,0.39177215189873416,0.09396076781163384,0.07664680480957031,0.016916042948694202,0.5270042194092827,-0.6671774119637136,-0.6376610808074483,0.02254220888833588,0.35843881856540083,1.7763568394002505e-15,-7.831873921076724e-19
split_seed43122_common,pair,43122,overlap,VSminusC,4857,1619,3,-0.15303936159339043,-0.005247227847576148,0.01751203118795145,0.4863084208359069,-0.8421765150678637,-0.7469754219055176,0.02015674586594316,0.2649783817171093,-0.740394570609328,-0.671575665473938,0.020232740988832713,0.2999794111591517,-0.5873552090159375,-0.5344928177073607,0.023274136724057117,0.34651019147621986,0.10178194445853568,0.08299684524535778,0.01726936073008031,0.5307803170681491,-0.6891371534744732,-0.6749158184975386,0.023181104538019214,0.3178917026971382,3.1086244689504383e-15,-1.3572059313798367e-18
split_seed43122_common,token,43122,overlap,VminusVS,9480,3160,3,-0.8175138436986387,-0.11620456725358964,0.01947748441523828,0.19873417721518988,0.5078981257449758,0.46762347221374423,0.017032415148242126,0.6251054852320675,0.37625537474064025,0.31655168533325106,0.017143455582008037,0.5926160337552743,1.193769218439279,0.8653733208775529,0.024987759193297328,0.695042194092827,-0.13164275100433567,-0.07722711563110307,0.01667440114982176,0.47457805907172995,1.3254119694436146,1.0078840255737296,0.024616906413179224,0.7195147679324895,1.7763568394002505e-15,6.312618471783745e-19
