example_id,source,words,loss,n_masked,subset,subset_path,arm,dose,seed,family,checkpoint
920002368,open_subtitles,160,2.3897461891174316,23,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002369,open_subtitles,160,2.805478096008301,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002370,open_subtitles,160,2.8585057258605957,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002371,open_subtitles,160,2.2299699783325195,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002372,open_subtitles,160,4.513840675354004,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002373,open_subtitles,160,2.9339847564697266,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002374,open_subtitles,160,1.71993088722229,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002375,open_subtitles,160,2.9830095767974854,44,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002376,open_subtitles,160,2.6656835079193115,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002377,open_subtitles,160,2.5551178455352783,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002378,open_subtitles,160,3.124312400817871,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002379,open_subtitles,160,3.622171401977539,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002380,open_subtitles,160,2.142821788787842,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002381,open_subtitles,160,3.657071590423584,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002382,open_subtitles,160,3.182877540588379,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002383,open_subtitles,160,2.9569454193115234,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002384,open_subtitles,160,4.243894577026367,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002385,open_subtitles,160,3.2148830890655518,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002386,open_subtitles,160,2.9145348072052,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002387,open_subtitles,160,5.058044910430908,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002388,open_subtitles,160,4.918842315673828,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002389,open_subtitles,160,2.883713483810425,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002390,open_subtitles,160,4.618156909942627,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002391,open_subtitles,160,4.377429008483887,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002392,open_subtitles,160,3.878183603286743,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002393,open_subtitles,160,3.4273202419281006,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002394,open_subtitles,160,4.267157077789307,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002395,open_subtitles,160,3.9096057415008545,24,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002396,open_subtitles,160,4.120511531829834,20,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002397,open_subtitles,160,2.954268455505371,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002398,open_subtitles,160,4.197704315185547,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002399,open_subtitles,160,3.8673994541168213,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002400,open_subtitles,160,3.2172436714172363,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002401,open_subtitles,160,4.335659027099609,26,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002402,open_subtitles,160,3.9172511100769043,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002403,open_subtitles,160,3.9082212448120117,21,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002404,open_subtitles,160,3.814749240875244,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002405,open_subtitles,160,2.0200858116149902,26,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002406,open_subtitles,160,4.143900394439697,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002407,open_subtitles,160,4.945272445678711,26,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002408,open_subtitles,160,4.19576358795166,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002409,open_subtitles,160,3.706037759780884,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002410,open_subtitles,160,3.577284574508667,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002411,open_subtitles,160,3.9594950675964355,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002412,open_subtitles,160,3.620344400405884,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002413,open_subtitles,160,4.551951885223389,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002414,open_subtitles,160,3.957881450653076,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002415,open_subtitles,160,3.9526243209838867,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002416,open_subtitles,160,3.3312835693359375,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002417,open_subtitles,160,2.5050861835479736,44,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002418,open_subtitles,160,2.2556746006011963,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002419,open_subtitles,160,3.5689697265625,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002420,open_subtitles,160,2.6855814456939697,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002421,open_subtitles,160,3.6131577491760254,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002422,open_subtitles,160,2.041632890701294,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002423,open_subtitles,160,3.6408681869506836,46,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002424,open_subtitles,160,3.2201578617095947,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002425,open_subtitles,160,3.471972703933716,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002426,open_subtitles,160,3.119349956512451,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002427,open_subtitles,160,3.664240598678589,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002428,open_subtitles,160,3.047891139984131,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002429,open_subtitles,160,3.311227321624756,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002430,open_subtitles,160,3.5180630683898926,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002431,open_subtitles,160,3.06268572807312,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002432,open_subtitles,160,3.963834047317505,42,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002433,open_subtitles,160,2.968426465988159,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002434,open_subtitles,160,3.1314914226531982,38,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002435,open_subtitles,160,3.0023841857910156,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002436,open_subtitles,160,3.2381491661071777,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002437,open_subtitles,160,4.730220317840576,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002438,open_subtitles,160,4.058541297912598,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002439,open_subtitles,160,4.154795169830322,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002440,open_subtitles,160,3.834402561187744,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002441,open_subtitles,160,3.7259631156921387,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002442,open_subtitles,160,2.8506927490234375,26,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002443,open_subtitles,160,4.4435343742370605,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002444,open_subtitles,160,3.3123669624328613,39,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002445,open_subtitles,160,3.3477423191070557,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002446,open_subtitles,160,4.601531028747559,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002447,open_subtitles,160,3.396089792251587,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002448,open_subtitles,160,4.148900032043457,23,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002449,open_subtitles,160,2.666968822479248,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002450,open_subtitles,160,2.385542631149292,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002451,open_subtitles,160,3.498110771179199,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002452,open_subtitles,160,3.462399959564209,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002453,open_subtitles,160,3.374310255050659,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002454,open_subtitles,160,3.2386436462402344,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002455,open_subtitles,160,3.4496777057647705,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002456,open_subtitles,160,3.2532310485839844,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002457,open_subtitles,160,2.0203685760498047,34,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002458,open_subtitles,160,2.3830180168151855,40,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002459,open_subtitles,160,3.553616523742676,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002460,open_subtitles,160,3.4242780208587646,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002461,open_subtitles,160,2.372953414916992,21,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002462,open_subtitles,160,4.232205390930176,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002463,open_subtitles,160,3.341200590133667,36,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002464,open_subtitles,160,2.983625888824463,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002465,open_subtitles,160,3.803947687149048,37,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002466,open_subtitles,160,4.156092166900635,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002467,open_subtitles,160,2.8131752014160156,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002468,open_subtitles,160,2.974257707595825,21,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002469,open_subtitles,160,1.5149049758911133,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002470,open_subtitles,160,3.8169162273406982,35,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002471,open_subtitles,160,2.9370391368865967,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002472,open_subtitles,160,4.277684211730957,45,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002473,open_subtitles,160,3.7507660388946533,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002474,open_subtitles,160,3.685086250305176,30,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002475,open_subtitles,160,3.7008490562438965,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002476,open_subtitles,160,2.186089515686035,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002477,open_subtitles,160,3.472356081008911,46,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002478,open_subtitles,160,2.8935298919677734,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002479,open_subtitles,160,3.1074581146240234,27,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002480,open_subtitles,160,2.872784376144409,29,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002481,open_subtitles,160,3.269390821456909,25,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002482,open_subtitles,160,3.205963611602783,41,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002483,open_subtitles,160,3.811314821243286,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002484,open_subtitles,160,3.3619048595428467,43,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002485,open_subtitles,160,3.074504852294922,32,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002486,open_subtitles,160,1.8724191188812256,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002487,open_subtitles,160,3.37385892868042,33,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002488,open_subtitles,160,3.2497718334198,31,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
920002489,open_subtitles,160,3.3119914531707764,28,strict_complement_ngram_3000,experiments/archive/relation_learning/data/strict_complement_ngram_axis/strict_complement_ngram_axis_3000_rows.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
