contrast_name,contrast,checkpoint,arm_A,arm_B,group,numops_group,split_group,A_macro_pp,B_macro_pp,delta_macro_pp,A_micro_pp,B_micro_pp,delta_micro_pp,A_n_scored,B_n_scored
regmax_adultprose_minus_clean,arm_minus_clean,chck_100M,regmax_adultprose,clean_maxgeom,regular_zero_ops,zero,regular,40.61895551257253,43.32688588007737,-2.7079303675048365,40.61895551257253,43.32688588007737,-2.7079303675048365,517,517
regmax_adultprose_minus_clean,arm_minus_clean,chck_100M,regmax_adultprose,clean_maxgeom,split_ambiref,all,ambiref,26.23007176117027,23.71619774234665,2.5138740188236177,25.615550755939523,23.88768898488121,1.7278617710583148,2315,2315
regmax_adultprose_minus_clean,arm_minus_clean,chck_100M,regmax_adultprose,clean_maxgeom,split_move_contents,all,move_contents,27.935810535456586,25.858020881005288,2.0777896544512977,27.525819488100584,26.22361921867984,1.3022002694207444,2227,2227
regmax_adultprose_minus_clean,arm_minus_clean,chck_100M,regmax_adultprose,clean_maxgeom,split_regular,all,regular,26.710298361454633,24.89945416381678,1.8108441976378522,26.050044682752457,25.558534405719392,0.4915102770330648,2238,2238
regmax_adultprose_minus_clean,arm_minus_clean,chck_100M,regmax_adultprose,clean_maxgeom,zero_ops,zero,all,38.296513625149565,39.535379588054845,-1.2388659629052796,38.35171966255678,39.584685269305645,-1.2329656067488628,1541,1541
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,all_18_subtasks,all,all,26.11153647998951,24.053354520126614,2.058181959862896,25.92920353982301,24.71976401179941,1.2094395280236014,6780,6780
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,ambiref_nonzero_ops,nonzero,ambiref,26.230272745926165,21.577558207067543,4.652714538858621,25.23519645821804,21.527393469839513,3.7078029883785284,1807,1807
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,ambiref_zero_ops,zero,ambiref,25.590551181102363,28.937007874015748,-3.346456692913385,25.590551181102363,28.937007874015748,-3.346456692913385,508,508
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,move_contents_nonzero_ops,nonzero,move_contents,23.135175367437796,21.83895586552503,1.2962195019127662,21.157218001168907,20.338983050847457,0.8182349503214503,1711,1711
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,move_contents_zero_ops,zero,move_contents,46.51162790697674,46.51162790697674,0.0,46.51162790697674,46.51162790697674,0.0,516,516
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,nonzero_ops,nonzero,all,23.74173203020574,20.971447126437802,2.770284903767937,22.37068142775339,20.36648215308265,2.0041992746707393,5239,5239
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_0,0,all,37.96055872890838,39.462891488570676,-1.5023327596622948,38.02725502920182,39.51979234263465,-1.492537313432834,1541,1541
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_1,1,all,17.955019594221305,15.01707989813309,2.9379396960882147,17.974882260596548,15.070643642072213,2.904238618524335,1274,1274
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_2,2,all,19.089835910135246,18.08060641245298,1.0092294976822664,19.14543960558751,18.0772391125719,1.0682004930156097,1217,1217
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_3,3,all,22.600956409880368,23.381054639206667,-0.780098229326299,22.580645161290324,23.387096774193548,-0.8064516129032242,1240,1240
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_4,4,all,27.15401887703816,23.911751665736464,3.2422672113016944,27.48936170212766,24.085106382978722,3.4042553191489375,1175,1175
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,numops_5,5,all,31.908829359753614,24.46674301665981,7.442086343093806,32.132132132132135,24.624624624624623,7.507507507507512,333,333
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,regular_nonzero_ops,nonzero,regular,21.859747977253253,19.49782730672083,2.361920670532424,20.569436374201047,19.174898314933177,1.3945380592678696,1721,1721
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,regular_zero_ops,zero,regular,41.77949709864603,42.94003868471954,-1.1605415860735064,41.77949709864603,42.94003868471954,-1.1605415860735064,517,517
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,split_ambiref,all,ambiref,26.123652485122197,22.80413315155891,3.319519333563285,25.31317494600432,23.153347732181427,2.1598272138228936,2315,2315
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,split_move_contents,all,move_contents,27.031250790694287,25.95106787243365,1.0801829182606362,27.031881454872025,26.40323304894477,0.6286484059272546,2227,2227
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,split_regular,all,regular,25.17970616415205,23.404862536387284,1.774843627764767,25.469168900804288,24.664879356568363,0.8042895442359246,2238,2238
regmax_adultprose_minus_clean,arm_minus_clean,chck_80M,regmax_adultprose,clean_maxgeom,zero_ops,zero,all,37.96055872890838,39.462891488570676,-1.5023327596622948,38.02725502920182,39.51979234263465,-1.492537313432834,1541,1541
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,all_18_subtasks,all,all,25.83701391308419,24.824557595722908,1.0124563173612806,26.01769911504425,25.206489675516224,0.8112094395280245,6780,6780
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,ambiref_nonzero_ops,nonzero,ambiref,24.168359811146196,22.357075086091577,1.8112847250546196,23.85168788046486,22.02545655783066,1.8262313226342002,1807,1807
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,ambiref_zero_ops,zero,ambiref,27.165354330708663,30.511811023622048,-3.346456692913385,27.165354330708663,30.511811023622048,-3.346456692913385,508,508
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,move_contents_nonzero_ops,nonzero,move_contents,23.73459476783579,22.07613668511332,1.658458082722472,22.150789012273524,20.631209818819404,1.5195791934541205,1711,1711
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,move_contents_zero_ops,zero,move_contents,44.18604651162791,44.76744186046512,-0.5813953488372121,44.18604651162791,44.76744186046512,-0.5813953488372121,516,516
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,nonzero_ops,nonzero,all,23.75893968274319,21.88239319725652,1.8765464854866707,23.000572628364193,20.977285741553732,2.0232868868104603,5239,5239
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_0,0,all,36.227385064789175,39.535379588054845,-3.30799452326567,36.27514600908501,39.584685269305645,-3.3095392602206317,1541,1541
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_1,1,all,16.007942929125576,14.78705301088435,1.2208899182412267,16.012558869701728,14.835164835164836,1.177394034536892,1274,1274
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_2,2,all,21.581438425526045,19.29675622410284,2.2846822014232053,21.61051766639277,19.309778142974526,2.300739523418244,1217,1217
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_3,3,all,25.482122635750198,23.874869904120487,1.6072527316297105,25.483870967741936,23.870967741935484,1.612903225806452,1240,1240
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_4,4,all,27.908285496528606,24.40048605504374,3.5077994414848668,28.0,24.595744680851062,3.4042553191489375,1175,1175
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,numops_5,5,all,27.814908926785524,27.05280079213118,0.7621081346543441,27.92792792792793,27.027027027027028,0.9009009009009006,333,333
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,regular_nonzero_ops,nonzero,regular,23.373864469247582,21.213967820564662,2.1598966486829205,22.95177222545032,20.22080185938408,2.7309703660662414,1721,1721
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,regular_zero_ops,zero,regular,37.33075435203095,43.32688588007737,-5.996131528046419,37.33075435203095,43.32688588007737,-5.996131528046419,517,517
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,split_ambiref,all,ambiref,24.667858897739944,23.71619774234665,0.9516611553932925,24.578833693304535,23.88768898488121,0.6911447084233266,2315,2315
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,split_move_contents,all,move_contents,27.143170058467806,25.858020881005288,1.285149177462518,27.256398742703187,26.22361921867984,1.032779524023347,2227,2227
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,split_regular,all,regular,25.70001278304481,24.89945416381678,0.8005586192280276,26.273458445040216,25.558534405719392,0.7149240393208238,2238,2238
regmax_childspeech_minus_clean,arm_minus_clean,chck_100M,regmax_childspeech,clean_maxgeom,zero_ops,zero,all,36.227385064789175,39.535379588054845,-3.30799452326567,36.27514600908501,39.584685269305645,-3.3095392602206317,1541,1541
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,all_18_subtasks,all,all,25.516863428856002,24.053354520126614,1.4635089087293878,25.722713864306783,24.71976401179941,1.0029498525073741,6780,6780
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,ambiref_nonzero_ops,nonzero,ambiref,23.623073902041817,21.577558207067543,2.0455156949742737,23.076923076923077,21.527393469839513,1.5495296070835636,1807,1807
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,ambiref_zero_ops,zero,ambiref,26.968503937007874,28.937007874015748,-1.968503937007874,26.968503937007874,28.937007874015748,-1.968503937007874,508,508
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,move_contents_nonzero_ops,nonzero,move_contents,23.05034935938919,21.83895586552503,1.2113934938641613,21.449444769140854,20.338983050847457,1.1104617182933971,1711,1711
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,move_contents_zero_ops,zero,move_contents,42.248062015503876,46.51162790697674,-4.263565891472865,42.248062015503876,46.51162790697674,-4.263565891472865,516,516
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,nonzero_ops,nonzero,all,23.504186521145762,20.971447126437802,2.53273939470796,22.80969650696698,20.36648215308265,2.443214353884329,5239,5239
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_0,0,all,35.58024796740721,39.462891488570676,-3.882643521163466,35.62621674237508,39.51979234263465,-3.893575600259574,1541,1541
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_1,1,all,16.09869247003131,15.01707989813309,1.0816125718982192,16.09105180533752,15.070643642072213,1.0204081632653086,1274,1274
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_2,2,all,21.50746189600387,18.08060641245298,3.4268554835508915,21.52834839769926,18.0772391125719,3.4511092851273624,1217,1217
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_3,3,all,25.717416753397256,23.381054639206667,2.336362114190589,25.725806451612904,23.387096774193548,2.338709677419356,1240,1240
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_4,4,all,26.82066970763977,23.911751665736464,2.9089180419033056,26.97872340425532,24.085106382978722,2.8936170212765973,1175,1175
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,numops_5,5,all,27.376691778656596,24.46674301665981,2.9099487619967874,27.62762762762763,24.624624624624623,3.0030030030030055,333,333
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,regular_nonzero_ops,nonzero,regular,23.839136302006274,19.49782730672083,4.341308995285445,23.881464264962233,19.174898314933177,4.706565950029056,1721,1721
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,regular_zero_ops,zero,regular,37.524177949709866,42.94003868471954,-5.415860735009673,37.524177949709866,42.94003868471954,-5.415860735009673,517,517
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,split_ambiref,all,ambiref,24.18064557453616,22.80413315155891,1.3765124229772496,23.930885529157667,23.153347732181427,0.7775377969762403,2315,2315
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,split_move_contents,all,move_contents,26.249968135408306,25.95106787243365,0.2989002629746551,26.26852267624607,26.40323304894477,-0.13471037269869868,2227,2227
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,split_regular,all,regular,26.11997657662354,23.404862536387284,2.715114040236255,27.033065236818587,24.664879356568363,2.3681858802502234,2238,2238
regmax_childspeech_minus_clean,arm_minus_clean,chck_80M,regmax_childspeech,clean_maxgeom,zero_ops,zero,all,35.58024796740721,39.462891488570676,-3.882643521163466,35.62621674237508,39.51979234263465,-3.893575600259574,1541,1541
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,all_18_subtasks,all,all,25.83701391308419,26.958726886027165,-1.1217129729429764,26.01769911504425,26.386430678466077,-0.36873156342182867,6780,6780
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,ambiref_nonzero_ops,nonzero,ambiref,24.168359811146196,25.885534932301958,-1.717175121155762,23.85168788046486,24.958494742667405,-1.1068068622025464,1807,1807
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,ambiref_zero_ops,zero,ambiref,27.165354330708663,27.95275590551181,-0.7874015748031482,27.165354330708663,27.95275590551181,-0.7874015748031482,508,508
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,move_contents_nonzero_ops,nonzero,move_contents,23.73459476783579,24.259406751075037,-0.5248119832392462,22.150789012273524,21.858562244301577,0.2922267679719468,1711,1711
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,move_contents_zero_ops,zero,move_contents,44.18604651162791,46.31782945736434,-2.1317829457364326,44.18604651162791,46.31782945736434,-2.1317829457364326,516,516
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,nonzero_ops,nonzero,all,23.75893968274319,24.691169538202686,-0.9322298554594965,23.000572628364193,22.866959343386142,0.13361328497805047,5239,5239
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_0,0,all,36.227385064789175,38.296513625149565,-2.06912856036039,36.27514600908501,38.35171966255678,-2.076573653471769,1541,1541
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_1,1,all,16.007942929125576,17.327528594184056,-1.3195856650584794,16.012558869701728,17.346938775510203,-1.3343799058084755,1274,1274
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_2,2,all,21.581438425526045,19.105589879700297,2.475848545825748,21.61051766639277,19.14543960558751,2.4650780608052614,1217,1217
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_3,3,all,25.482122635750198,24.202674915341742,1.2794477204084558,25.483870967741936,24.193548387096776,1.2903225806451601,1240,1240
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_4,4,all,27.908285496528606,27.5505328611584,0.35775263537020763,28.0,27.829787234042552,0.17021276595744794,1175,1175
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,numops_5,5,all,27.814908926785524,35.26952144062893,-7.454612513843404,27.92792792792793,35.13513513513514,-7.207207207207208,333,333
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,regular_nonzero_ops,nonzero,regular,23.373864469247582,23.928566931231053,-0.5547024619834708,22.95177222545032,21.673445671121442,1.2783265543288778,1721,1721
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,regular_zero_ops,zero,regular,37.33075435203095,40.61895551257253,-3.2882011605415826,37.33075435203095,40.61895551257253,-3.2882011605415826,517,517
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,split_ambiref,all,ambiref,24.667858897739944,26.23007176117027,-1.5622128634303252,24.578833693304535,25.615550755939523,-1.0367170626349882,2315,2315
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,split_move_contents,all,move_contents,27.143170058467806,27.935810535456586,-0.7926404769887796,27.256398742703187,27.525819488100584,-0.26942074539739735,2227,2227
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,split_regular,all,regular,25.70001278304481,26.710298361454633,-1.0102855784098246,26.273458445040216,26.050044682752457,0.223413762287759,2238,2238
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_100M,regmax_childspeech,regmax_adultprose,zero_ops,zero,all,36.227385064789175,38.296513625149565,-2.06912856036039,36.27514600908501,38.35171966255678,-2.076573653471769,1541,1541
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,all_18_subtasks,all,all,25.516863428856002,26.11153647998951,-0.5946730511335083,25.722713864306783,25.92920353982301,-0.20648967551622732,6780,6780
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,ambiref_nonzero_ops,nonzero,ambiref,23.623073902041817,26.230272745926165,-2.6071988438843476,23.076923076923077,25.23519645821804,-2.158273381294965,1807,1807
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,ambiref_zero_ops,zero,ambiref,26.968503937007874,25.590551181102363,1.3779527559055111,26.968503937007874,25.590551181102363,1.3779527559055111,508,508
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,move_contents_nonzero_ops,nonzero,move_contents,23.05034935938919,23.135175367437796,-0.08482600804860496,21.449444769140854,21.157218001168907,0.2922267679719468,1711,1711
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,move_contents_zero_ops,zero,move_contents,42.248062015503876,46.51162790697674,-4.263565891472865,42.248062015503876,46.51162790697674,-4.263565891472865,516,516
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,nonzero_ops,nonzero,all,23.504186521145762,23.74173203020574,-0.23754550905997718,22.80969650696698,22.37068142775339,0.43901507921358984,5239,5239
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_0,0,all,35.58024796740721,37.96055872890838,-2.380310761501171,35.62621674237508,38.02725502920182,-2.40103828682674,1541,1541
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_1,1,all,16.09869247003131,17.955019594221305,-1.8563271241899955,16.09105180533752,17.974882260596548,-1.8838304552590266,1274,1274
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_2,2,all,21.50746189600387,19.089835910135246,2.417625985868625,21.52834839769926,19.14543960558751,2.3829087921117527,1217,1217
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_3,3,all,25.717416753397256,22.600956409880368,3.116460343516888,25.725806451612904,22.580645161290324,3.14516129032258,1240,1240
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_4,4,all,26.82066970763977,27.15401887703816,-0.33334916939838877,26.97872340425532,27.48936170212766,-0.5106382978723403,1175,1175
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,numops_5,5,all,27.376691778656596,31.908829359753614,-4.532137581097018,27.62762762762763,32.132132132132135,-4.5045045045045065,333,333
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,regular_nonzero_ops,nonzero,regular,23.839136302006274,21.859747977253253,1.979388324753021,23.881464264962233,20.569436374201047,3.312027890761186,1721,1721
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,regular_zero_ops,zero,regular,37.524177949709866,41.77949709864603,-4.255319148936167,37.524177949709866,41.77949709864603,-4.255319148936167,517,517
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,split_ambiref,all,ambiref,24.18064557453616,26.123652485122197,-1.9430069105860355,23.930885529157667,25.31317494600432,-1.3822894168466533,2315,2315
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,split_move_contents,all,move_contents,26.249968135408306,27.031250790694287,-0.7812826552859811,26.26852267624607,27.031881454872025,-0.7633587786259532,2227,2227
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,split_regular,all,regular,26.11997657662354,25.17970616415205,0.940270412471488,27.033065236818587,25.469168900804288,1.5638963360142988,2238,2238
register_childspeech_minus_adultprose,childspeech_minus_adultprose,chck_80M,regmax_childspeech,regmax_adultprose,zero_ops,zero,all,35.58024796740721,37.96055872890838,-2.380310761501171,35.62621674237508,38.02725502920182,-2.40103828682674,1541,1541
