ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.4997036158861885,1116,0.33076467101363366,0.6611374407582938,1688,-0.029313527047634125
variable swap,2564,0.500780031201248,1012,0.39469578783151327,0.790625,1280,0.06045595486648381
material,840,0.475,257,0.305952380952381,0.5827664399092971,441,0.013005435466766357
other,490,0.5510204081632653,111,0.22653061224489796,0.5045454545454545,220,0.1684132106602192
negation,190,0.6368421052631579,32,0.16842105263157894,0.463768115942029,69,0.41618895810097456
number,80,0.5625,18,0.225,0.5142857142857142,35,0.21099549205973744
active-passive,30,0.5,7,0.23333333333333334,0.4666666666666667,15,1.5561770498752594
variable_swap,30,0.5,6,0.2,0.4,15,0.4563003480434418
game,20,0.7,2,0.1,0.3333333333333333,6,1.2378213359043002
