arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.29639339447021484,11,4.557546615600586,gutenberg,34715,18,4.853940010070801
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.19291067123413086,8,4.4426493644714355,open_subtitles,46093,11,4.635560035705566
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.8723640441894531,8,5.362395286560059,childes,9638,11,6.234759330749512
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,0.1708240509033203,8,5.450658798217773,open_subtitles,38847,12,5.621482849121094
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,0.08736324310302734,28,10.05700397491455,gutenberg,25389,52,10.144367218017578
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,0.05518913269042969,8,5.461859703063965,gutenberg,23610,11,5.5170488357543945
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.06949806213378906,19,5.343356132507324,childes,9850,31,5.412854194641113
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.002677440643310547,28,3.4281294345855713,gutenberg,33545,48,3.4254519939422607
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,0.27701902389526367,8,7.344189167022705,gutenberg,27677,11,7.621208190917969
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.10416436195373535,11,3.1382174491882324,gutenberg,31140,18,3.2423818111419678
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,1.1009161472320557,8,3.9929864406585693,open_subtitles,39267,11,5.093902587890625
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,2.7432937622070312,8,5.337851524353027,bnc_spoken,4664,10,8.081145286560059
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,0.18998146057128906,8,10.605573654174805,open_subtitles,42641,11,10.795555114746094
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.14025282859802246,9,1.9462168216705322,childes,16252,14,2.0864696502685547
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,0.5852108001708984,9,8.035833358764648,childes,21179,14,8.621044158935547
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,0.2593050003051758,13,8.038747787475586,gutenberg,36547,21,8.298052787780762
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,0.06339502334594727,28,7.337596416473389,gutenberg,31372,53,7.400991439819336
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,0.2352457046508789,8,6.601056098937988,open_subtitles,48479,12,6.836301803588867
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,0.30097103118896484,8,6.243523597717285,childes,8771,10,6.54449462890625
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,0.25711870193481445,8,3.9803338050842285,gutenberg,35397,12,4.237452507019043
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.5885910987854004,8,3.438157558441162,childes,21260,10,4.0267486572265625
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,0.7512264251708984,8,5.745802879333496,childes,13377,13,6.4970293045043945
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,0.23555946350097656,11,4.242302894592285,childes,10575,17,4.477862358093262
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,0.8959503173828125,8,8.017925262451172,childes,16330,10,8.913875579833984
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,0.09689617156982422,19,13.40317153930664,open_subtitles,47969,30,13.500067710876465
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,0.9263591766357422,8,9.887609481811523,gutenberg,37483,10,10.813968658447266
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.09793686866760254,13,3.9402687549591064,childes,14826,21,4.038205623626709
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,0.24550342559814453,8,8.710779190063477,open_subtitles,40156,10,8.956282615661621
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,0.1598191261291504,9,4.223306179046631,childes,19420,14,4.383125305175781
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,0.061892032623291016,11,4.361758232116699,gutenberg,27140,17,4.42365026473999
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,1.7554819583892822,8,3.4131577014923096,childes,7181,12,5.168639659881592
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,0.7170796394348145,8,7.198097229003906,gutenberg,27695,12,7.915176868438721
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,0.03937673568725586,12,5.678348064422607,bnc_spoken,1384,19,5.717724800109863
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,0.02562713623046875,15,2.9762306213378906,childes,16004,24,3.0018577575683594
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,2.2671494483947754,8,4.940263271331787,childes,20591,13,7.2074127197265625
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,0.11513328552246094,9,6.627532958984375,childes,21970,14,6.742666244506836
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.07873916625976562,8,4.869544982910156,childes,8436,11,4.948284149169922
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,-0.03484630584716797,16,5.602944374084473,simple_wiki,59742,25,5.568098068237305
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,0.06283307075500488,9,2.7571823596954346,simple_wiki,55526,14,2.8200154304504395
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,0.22639846801757812,8,9.666797637939453,gutenberg,29340,10,9.893196105957031
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:136:33364,1,0.16996288299560547,27,9.129215240478516,gutenberg,33364,44,9.299178123474121
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:137:55845,1,0.08627796173095703,18,7.3906965255737305,simple_wiki,55845,29,7.4769744873046875
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:138:49750,1,0.560335636138916,8,4.858887195587158,open_subtitles,49750,12,5.419222831726074
