arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:fwcompact_medium_006297,nonoverlap,-1.0766420364379883,compact:fwcompact_medium_006297,31,20,60,43,11.00804328918457,9.931401252746582
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:fwcompact_medium_006297,nonoverlap,-0.1606135368347168,compact:fwcompact_medium_006297,31,20,60,43,6.296908378601074,6.136294841766357
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:fwcompact_medium_006297,overlap,0.09832763671875,compact:fwcompact_medium_006297,31,20,60,43,4.3424201011657715,4.4407477378845215
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:fwcompact_medium_006297,overlap,-0.20169639587402344,compact:fwcompact_medium_006297,31,20,60,43,9.921347618103027,9.719651222229004
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:fwcompact_expansion_020154,overlap,0.18999052047729492,compact:fwcompact_expansion_020154,12,9,17,12,6.6090569496154785,6.799047470092773
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:fwcompact_expansion_020154,overlap,-0.1006317138671875,compact:fwcompact_expansion_020154,12,9,17,12,9.74111270904541,9.640480995178223
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:fwcompact_expansion_020154,nonoverlap,0.6847982406616211,compact:fwcompact_expansion_020154,12,9,17,12,10.562846183776855,11.247644424438477
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:fwcompact_expansion_020154,nonoverlap,-0.01018524169921875,compact:fwcompact_expansion_020154,12,9,17,12,7.044281005859375,7.034095764160156
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:fwcompact_expansion_020244,nonoverlap,0.11361122131347656,compact:fwcompact_expansion_020244,14,10,17,10,10.76431941986084,10.877930641174316
RBT,RBT_RS_43022,chck_60M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:fwcompact_expansion_020244,overlap,0.5411767959594727,compact:fwcompact_expansion_020244,14,10,17,10,7.660946846008301,8.202123641967773
