target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
scale1p75_78M,D_0001,open_closed,open,closed,explicit_final_state,4.652308311313391,-5.043285243213177,4.652308311313391,5.043285243213177,9.695593554526567,4.652308311313391,True,False,False,4.846875
scale1p75_78M,D_0001,open_closed,open,closed,full_v3,-6.026260476559401,3.122370660305023,-6.026260476559401,-3.122370660305023,-9.148631136864424,-6.026260476559401,False,False,False,4.846875
scale1p75_78M,D_0001,open_closed,open,closed,initial_plus_last,-5.357850082218647,3.8180637285113335,-5.357850082218647,-3.8180637285113335,-9.17591381072998,-5.357850082218647,False,False,False,4.846875
scale1p75_78M,D_0001,open_closed,open,closed,last_event_only,-0.35843372344970703,-2.740548014640808,-0.35843372344970703,2.740548014640808,2.382114291191101,-0.35843372344970703,False,False,True,4.846875
scale1p75_78M,D_0001,open_closed,open,closed,no_context,-0.27485179901123047,-0.27485179901123047,-0.27485179901123047,0.27485179901123047,0.0,-0.27485179901123047,False,False,True,4.846875
scale1p75_78M,D_0002,open_closed,open,closed,explicit_final_state,6.455342374742031,-4.1702511087059975,6.455342374742031,4.1702511087059975,10.625593483448029,4.1702511087059975,True,False,False,4.846875
scale1p75_78M,D_0002,open_closed,open,closed,full_v3,-5.195858087390661,5.0435846000909805,-5.195858087390661,-5.0435846000909805,-10.239442687481642,-5.195858087390661,False,False,False,4.846875
scale1p75_78M,D_0002,open_closed,open,closed,initial_plus_last,-4.668244257569313,5.067565999925137,-4.668244257569313,-5.067565999925137,-9.73581025749445,-5.067565999925137,False,False,False,4.846875
scale1p75_78M,D_0002,open_closed,open,closed,last_event_only,0.14443492889404297,-3.1641493141651154,0.14443492889404297,3.1641493141651154,3.3085842430591583,0.14443492889404297,True,False,False,4.846875
scale1p75_78M,D_0002,open_closed,open,closed,no_context,0.13663005828857422,0.13663005828857422,0.13663005828857422,-0.13663005828857422,0.0,-0.13663005828857422,False,True,False,4.846875
scale1p75_78M,D_0003,empty_full,empty,full,explicit_final_state,6.587422728538513,-7.7381549552083015,6.587422728538513,7.7381549552083015,14.325577683746815,6.587422728538513,True,False,False,4.861915367483296
scale1p75_78M,D_0003,empty_full,empty,full,full_v3,-7.616556487977505,6.103464722633362,-7.616556487977505,-6.103464722633362,-13.720021210610867,-7.616556487977505,False,False,False,4.861915367483296
scale1p75_78M,D_0003,empty_full,empty,full,initial_plus_last,-7.719942703843117,5.984186351299286,-7.719942703843117,-5.984186351299286,-13.704129055142403,-7.719942703843117,False,False,False,4.861915367483296
scale1p75_78M,D_0003,empty_full,empty,full,last_event_only,1.0321674346923828,-0.16033315658569336,1.0321674346923828,0.16033315658569336,1.1925005912780762,0.16033315658569336,True,False,False,4.861915367483296
scale1p75_78M,D_0003,empty_full,empty,full,no_context,-0.4325881004333496,-0.4325881004333496,-0.4325881004333496,0.4325881004333496,0.0,-0.4325881004333496,False,False,True,4.861915367483296
scale1p75_78M,D_0004,open_closed,open,closed,explicit_final_state,5.411730755120516,-3.736147031188011,5.411730755120516,3.736147031188011,9.147877786308527,3.736147031188011,True,False,False,4.846875
scale1p75_78M,D_0004,open_closed,open,closed,full_v3,-4.918161157518625,3.7544374465942383,-4.918161157518625,-3.7544374465942383,-8.672598604112864,-4.918161157518625,False,False,False,4.846875
scale1p75_78M,D_0004,open_closed,open,closed,initial_plus_last,-4.145691931247711,4.271420530974865,-4.145691931247711,-4.271420530974865,-8.417112462222576,-4.271420530974865,False,False,False,4.846875
scale1p75_78M,D_0004,open_closed,open,closed,last_event_only,-0.19509315490722656,-2.608957275748253,-0.19509315490722656,2.608957275748253,2.4138641208410263,-0.19509315490722656,False,False,True,4.846875
