example_id,source,words,loss,n_masked,arm,role,checkpoint,seed
13248,childes,160,1.191051721572876,34,OFF,OFF,chck_80M,43022
21847,childes,160,1.247708797454834,38,OFF,OFF,chck_80M,43022
27199,gutenberg,160,3.4848175048828125,30,OFF,OFF,chck_80M,43022
38023,gutenberg,160,4.0594162940979,36,OFF,OFF,chck_80M,43022
22519,childes,160,2.010542631149292,40,OFF,OFF,chck_80M,43022
4078,bnc_spoken,160,3.6067090034484863,23,OFF,OFF,chck_80M,43022
21424,childes,160,2.210867404937744,39,OFF,OFF,chck_80M,43022
14208,childes,160,1.439954400062561,40,OFF,OFF,chck_80M,43022
13884,childes,160,1.6565933227539062,44,OFF,OFF,chck_80M,43022
43163,open_subtitles,160,4.168102264404297,26,OFF,OFF,chck_80M,43022
33362,gutenberg,160,2.7102627754211426,30,OFF,OFF,chck_80M,43022
54333,simple_wiki,160,3.3752851486206055,34,OFF,OFF,chck_80M,43022
6070,childes,160,1.022795557975769,29,OFF,OFF,chck_80M,43022
11990,childes,160,0.4604100286960602,51,OFF,OFF,chck_80M,43022
43552,open_subtitles,160,2.7021172046661377,43,OFF,OFF,chck_80M,43022
22822,gutenberg,160,3.503087282180786,37,OFF,OFF,chck_80M,43022
5886,childes,160,1.438306212425232,39,OFF,OFF,chck_80M,43022
27447,gutenberg,160,2.7116799354553223,27,OFF,OFF,chck_80M,43022
23826,gutenberg,160,2.1333274841308594,31,OFF,OFF,chck_80M,43022
13469,childes,160,2.09755802154541,41,OFF,OFF,chck_80M,43022
23830,gutenberg,160,2.7234561443328857,34,OFF,OFF,chck_80M,43022
21643,childes,160,1.0427324771881104,35,OFF,OFF,chck_80M,43022
55880,simple_wiki,160,1.8121328353881836,33,OFF,OFF,chck_80M,43022
49440,open_subtitles,160,2.1907284259796143,40,OFF,OFF,chck_80M,43022
37350,gutenberg,160,5.007368087768555,36,OFF,OFF,chck_80M,43022
18392,childes,160,0.9684721231460571,40,OFF,OFF,chck_80M,43022
13216,childes,160,1.5459253787994385,39,OFF,OFF,chck_80M,43022
57250,simple_wiki,160,3.720719337463379,34,OFF,OFF,chck_80M,43022
56581,simple_wiki,160,3.9326446056365967,37,OFF,OFF,chck_80M,43022
38621,open_subtitles,160,2.4712719917297363,22,OFF,OFF,chck_80M,43022
5588,childes,160,0.6121852397918701,39,OFF,OFF,chck_80M,43022
13497,childes,160,0.9161065220832825,36,OFF,OFF,chck_80M,43022
32070,gutenberg,160,2.721280574798584,24,OFF,OFF,chck_80M,43022
22608,gutenberg,160,2.837028741836548,43,OFF,OFF,chck_80M,43022
5833,childes,160,0.6141660213470459,30,OFF,OFF,chck_80M,43022
40408,open_subtitles,160,2.571932554244995,35,OFF,OFF,chck_80M,43022
15281,childes,160,2.717566728591919,38,OFF,OFF,chck_80M,43022
17775,childes,160,0.9026920795440674,36,OFF,OFF,chck_80M,43022
18202,childes,160,2.9218053817749023,37,OFF,OFF,chck_80M,43022
34629,gutenberg,160,2.94866943359375,38,OFF,OFF,chck_80M,43022
52023,open_subtitles,160,2.815051555633545,30,OFF,OFF,chck_80M,43022
7970,childes,160,1.1747509241104126,37,OFF,OFF,chck_80M,43022
21812,childes,160,0.6814414858818054,31,OFF,OFF,chck_80M,43022
39050,open_subtitles,160,4.377796173095703,37,OFF,OFF,chck_80M,43022
33420,gutenberg,160,2.6306188106536865,25,OFF,OFF,chck_80M,43022
51497,open_subtitles,160,3.394428014755249,25,OFF,OFF,chck_80M,43022
42722,open_subtitles,160,3.2384746074676514,42,OFF,OFF,chck_80M,43022
53258,simple_wiki,160,1.8239772319793701,44,OFF,OFF,chck_80M,43022
24965,gutenberg,160,2.901615619659424,26,OFF,OFF,chck_80M,43022
57497,simple_wiki,160,3.872333288192749,40,OFF,OFF,chck_80M,43022
15653,childes,160,0.6395441889762878,34,OFF,OFF,chck_80M,43022
37836,gutenberg,160,2.9381651878356934,36,OFF,OFF,chck_80M,43022
43742,open_subtitles,160,2.9797310829162598,35,OFF,OFF,chck_80M,43022
40555,open_subtitles,160,2.364736557006836,47,OFF,OFF,chck_80M,43022
2316,bnc_spoken,160,3.4048378467559814,36,OFF,OFF,chck_80M,43022
31284,gutenberg,160,3.5533251762390137,34,OFF,OFF,chck_80M,43022
20937,childes,160,0.5688639879226685,42,OFF,OFF,chck_80M,43022
59305,simple_wiki,160,2.8144280910491943,39,OFF,OFF,chck_80M,43022
52346,open_subtitles,160,3.3395707607269287,31,OFF,OFF,chck_80M,43022
25201,gutenberg,160,3.4820919036865234,30,OFF,OFF,chck_80M,43022
2028,bnc_spoken,160,3.1949117183685303,26,OFF,OFF,chck_80M,43022
27172,gutenberg,160,4.025974750518799,23,OFF,OFF,chck_80M,43022
14772,childes,160,1.6652872562408447,45,OFF,OFF,chck_80M,43022
31988,gutenberg,160,2.995615243911743,34,OFF,OFF,chck_80M,43022
4282,bnc_spoken,160,3.63517689704895,25,OFF,OFF,chck_80M,43022
55763,simple_wiki,160,1.959281086921692,47,OFF,OFF,chck_80M,43022
17,bnc_spoken,160,3.223311185836792,31,OFF,OFF,chck_80M,43022
2498,bnc_spoken,160,3.140089273452759,31,OFF,OFF,chck_80M,43022
49123,open_subtitles,160,1.684306263923645,26,OFF,OFF,chck_80M,43022
12708,childes,160,0.9137730002403259,46,OFF,OFF,chck_80M,43022
62001,simple_wiki,160,3.0721359252929688,44,OFF,OFF,chck_80M,43022
4611,bnc_spoken,160,3.744907855987549,31,OFF,OFF,chck_80M,43022
57811,simple_wiki,160,1.8222960233688354,23,OFF,OFF,chck_80M,43022
40078,open_subtitles,160,2.2604825496673584,36,OFF,OFF,chck_80M,43022
8317,childes,160,0.8672905564308167,41,OFF,OFF,chck_80M,43022
41601,open_subtitles,160,4.192806243896484,30,OFF,OFF,chck_80M,43022
16162,childes,160,2.7554728984832764,39,OFF,OFF,chck_80M,43022
20577,childes,160,2.5290048122406006,36,OFF,OFF,chck_80M,43022
2169,bnc_spoken,160,2.310516595840454,43,OFF,OFF,chck_80M,43022
16900,childes,160,1.801167368888855,34,OFF,OFF,chck_80M,43022
62443,switchboard,160,2.73421311378479,35,OFF,OFF,chck_80M,43022
52856,simple_wiki,160,3.6755306720733643,36,OFF,OFF,chck_80M,43022
30506,gutenberg,160,4.2029547691345215,25,OFF,OFF,chck_80M,43022
1106,bnc_spoken,160,4.256803512573242,38,OFF,OFF,chck_80M,43022
60913,simple_wiki,160,2.9439585208892822,34,OFF,OFF,chck_80M,43022
6524,childes,160,1.2678520679473877,45,OFF,OFF,chck_80M,43022
20010,childes,160,1.7017756700515747,42,OFF,OFF,chck_80M,43022
59034,simple_wiki,160,2.8413643836975098,26,OFF,OFF,chck_80M,43022
9547,childes,160,1.9113490581512451,42,OFF,OFF,chck_80M,43022
23384,gutenberg,160,3.7692418098449707,26,OFF,OFF,chck_80M,43022
55884,simple_wiki,160,2.3277735710144043,36,OFF,OFF,chck_80M,43022
62199,simple_wiki,160,2.542611598968506,31,OFF,OFF,chck_80M,43022
21595,childes,160,1.0559148788452148,38,OFF,OFF,chck_80M,43022
621,bnc_spoken,160,2.999636173248291,32,OFF,OFF,chck_80M,43022
10391,childes,160,1.8034733533859253,23,OFF,OFF,chck_80M,43022
26089,gutenberg,160,2.2797458171844482,33,OFF,OFF,chck_80M,43022
5745,childes,160,1.769636869430542,37,OFF,OFF,chck_80M,43022
22598,gutenberg,160,3.9773404598236084,27,OFF,OFF,chck_80M,43022
48065,open_subtitles,160,2.6366219520568848,45,OFF,OFF,chck_80M,43022
22919,gutenberg,160,2.239614963531494,29,OFF,OFF,chck_80M,43022
45385,open_subtitles,160,2.311516046524048,33,OFF,OFF,chck_80M,43022
47930,open_subtitles,160,3.248119592666626,29,OFF,OFF,chck_80M,43022
61418,simple_wiki,160,3.3182647228240967,38,OFF,OFF,chck_80M,43022
22029,childes,160,1.071828842163086,40,OFF,OFF,chck_80M,43022
43182,open_subtitles,160,3.895549774169922,35,OFF,OFF,chck_80M,43022
1021,bnc_spoken,160,4.557788848876953,37,OFF,OFF,chck_80M,43022
16667,childes,160,1.3944810628890991,36,OFF,OFF,chck_80M,43022
14860,childes,160,3.490328311920166,31,OFF,OFF,chck_80M,43022
20633,childes,160,1.7558410167694092,41,OFF,OFF,chck_80M,43022
39302,open_subtitles,160,3.771965265274048,29,OFF,OFF,chck_80M,43022
3416,bnc_spoken,160,3.5970382690429688,35,OFF,OFF,chck_80M,43022
7608,childes,160,1.7593960762023926,32,OFF,OFF,chck_80M,43022
48514,open_subtitles,160,4.452345848083496,36,OFF,OFF,chck_80M,43022
39708,open_subtitles,160,3.0343306064605713,38,OFF,OFF,chck_80M,43022
42196,open_subtitles,160,2.3162505626678467,34,OFF,OFF,chck_80M,43022
2438,bnc_spoken,160,1.748354434967041,33,OFF,OFF,chck_80M,43022
39037,open_subtitles,160,3.453011989593506,32,OFF,OFF,chck_80M,43022
44343,open_subtitles,160,3.4710259437561035,39,OFF,OFF,chck_80M,43022
20914,childes,160,0.9142893552780151,36,OFF,OFF,chck_80M,43022
31635,gutenberg,160,3.520920991897583,39,OFF,OFF,chck_80M,43022
56150,simple_wiki,160,3.287662982940674,44,OFF,OFF,chck_80M,43022
27293,gutenberg,160,2.9681596755981445,28,OFF,OFF,chck_80M,43022
8902,childes,160,1.6702055931091309,41,OFF,OFF,chck_80M,43022
7566,childes,160,1.4616812467575073,42,OFF,OFF,chck_80M,43022
31805,gutenberg,160,4.3091301918029785,38,OFF,OFF,chck_80M,43022
58604,simple_wiki,160,4.397521018981934,35,OFF,OFF,chck_80M,43022
29335,gutenberg,160,3.5568273067474365,26,OFF,OFF,chck_80M,43022
32424,gutenberg,160,3.280968189239502,28,OFF,OFF,chck_80M,43022
32491,gutenberg,160,3.2748255729675293,29,OFF,OFF,chck_80M,43022
17541,childes,160,1.3304067850112915,38,OFF,OFF,chck_80M,43022
17100,childes,160,2.32063627243042,38,OFF,OFF,chck_80M,43022
16116,childes,160,1.5539934635162354,36,OFF,OFF,chck_80M,43022
61880,simple_wiki,160,2.9003095626831055,35,OFF,OFF,chck_80M,43022
4011,bnc_spoken,160,3.619649887084961,28,OFF,OFF,chck_80M,43022
21502,childes,160,1.055808663368225,39,OFF,OFF,chck_80M,43022
34377,gutenberg,160,3.132962226867676,27,OFF,OFF,chck_80M,43022
9282,childes,160,1.8950636386871338,40,OFF,OFF,chck_80M,43022
41279,open_subtitles,160,1.6538738012313843,33,OFF,OFF,chck_80M,43022
26595,gutenberg,160,2.3624844551086426,23,OFF,OFF,chck_80M,43022
37534,gutenberg,160,2.6500415802001953,24,OFF,OFF,chck_80M,43022
42726,open_subtitles,160,3.225076675415039,40,OFF,OFF,chck_80M,43022
2398,bnc_spoken,160,3.0693581104278564,33,OFF,OFF,chck_80M,43022
44506,open_subtitles,160,3.8403592109680176,30,OFF,OFF,chck_80M,43022
34921,gutenberg,160,3.3803930282592773,33,OFF,OFF,chck_80M,43022
45743,open_subtitles,160,2.6014976501464844,35,OFF,OFF,chck_80M,43022
62412,switchboard,160,2.7200024127960205,39,OFF,OFF,chck_80M,43022
385,bnc_spoken,160,1.5176786184310913,24,OFF,OFF,chck_80M,43022
41416,open_subtitles,160,2.6139485836029053,27,OFF,OFF,chck_80M,43022
1017,bnc_spoken,160,4.582248687744141,37,OFF,OFF,chck_80M,43022
2509,bnc_spoken,160,3.002516746520996,23,OFF,OFF,chck_80M,43022
11424,childes,160,1.2513893842697144,39,OFF,OFF,chck_80M,43022
47134,open_subtitles,160,3.0901196002960205,25,OFF,OFF,chck_80M,43022
28821,gutenberg,160,2.798670768737793,32,OFF,OFF,chck_80M,43022
32449,gutenberg,160,3.132340669631958,29,OFF,OFF,chck_80M,43022
52072,open_subtitles,160,2.7751142978668213,36,OFF,OFF,chck_80M,43022
57823,simple_wiki,160,2.5802600383758545,33,OFF,OFF,chck_80M,43022
13148,childes,160,2.106849431991577,35,OFF,OFF,chck_80M,43022
22601,gutenberg,160,2.0399396419525146,33,OFF,OFF,chck_80M,43022
20828,childes,160,1.4901665449142456,37,OFF,OFF,chck_80M,43022
29969,gutenberg,160,3.633904457092285,34,OFF,OFF,chck_80M,43022
18025,childes,160,1.363363265991211,33,OFF,OFF,chck_80M,43022
43927,open_subtitles,160,1.3905593156814575,26,OFF,OFF,chck_80M,43022
19929,childes,160,0.7458698153495789,35,OFF,OFF,chck_80M,43022
5690,childes,160,1.0523825883865356,44,OFF,OFF,chck_80M,43022
57116,simple_wiki,160,2.5936574935913086,42,OFF,OFF,chck_80M,43022
46374,open_subtitles,160,3.3425917625427246,34,OFF,OFF,chck_80M,43022
48767,open_subtitles,160,3.0034377574920654,38,OFF,OFF,chck_80M,43022
57919,simple_wiki,160,2.1678426265716553,42,OFF,OFF,chck_80M,43022
26625,gutenberg,160,3.4186275005340576,36,OFF,OFF,chck_80M,43022
2178,bnc_spoken,160,3.9750595092773438,42,OFF,OFF,chck_80M,43022
4413,bnc_spoken,160,4.258757591247559,26,OFF,OFF,chck_80M,43022
13202,childes,160,1.8138231039047241,47,OFF,OFF,chck_80M,43022
5429,childes,160,1.0610198974609375,45,OFF,OFF,chck_80M,43022
24719,gutenberg,160,4.674501419067383,27,OFF,OFF,chck_80M,43022
30452,gutenberg,160,2.6789371967315674,35,OFF,OFF,chck_80M,43022
13963,childes,160,2.091935396194458,41,OFF,OFF,chck_80M,43022
31303,gutenberg,160,2.6026902198791504,30,OFF,OFF,chck_80M,43022
3743,bnc_spoken,160,2.7823691368103027,29,OFF,OFF,chck_80M,43022
28239,gutenberg,160,3.8741445541381836,28,OFF,OFF,chck_80M,43022
8095,childes,160,0.4167950749397278,20,OFF,OFF,chck_80M,43022
9966,childes,160,1.8077759742736816,42,OFF,OFF,chck_80M,43022
27580,gutenberg,160,2.961998701095581,42,OFF,OFF,chck_80M,43022
36078,gutenberg,160,3.9365968704223633,24,OFF,OFF,chck_80M,43022
32669,gutenberg,160,3.963862895965576,28,OFF,OFF,chck_80M,43022
60140,simple_wiki,160,3.8951311111450195,41,OFF,OFF,chck_80M,43022
59856,simple_wiki,160,2.9669065475463867,32,OFF,OFF,chck_80M,43022
59127,simple_wiki,160,2.874091863632202,40,OFF,OFF,chck_80M,43022
14551,childes,160,0.6705503463745117,21,OFF,OFF,chck_80M,43022
52459,open_subtitles,160,3.970585346221924,32,OFF,OFF,chck_80M,43022
4694,bnc_spoken,160,2.9014909267425537,35,OFF,OFF,chck_80M,43022
42518,open_subtitles,160,2.142669439315796,33,OFF,OFF,chck_80M,43022
28372,gutenberg,160,3.4488394260406494,36,OFF,OFF,chck_80M,43022
11179,childes,160,1.2344008684158325,36,OFF,OFF,chck_80M,43022
57402,simple_wiki,160,3.057589292526245,35,OFF,OFF,chck_80M,43022
37885,gutenberg,160,2.4799070358276367,32,OFF,OFF,chck_80M,43022
56585,simple_wiki,160,3.4952304363250732,31,OFF,OFF,chck_80M,43022
42018,open_subtitles,160,2.410501480102539,37,OFF,OFF,chck_80M,43022
31444,gutenberg,160,4.2557573318481445,38,OFF,OFF,chck_80M,43022
6509,childes,160,1.9411654472351074,39,OFF,OFF,chck_80M,43022
39821,open_subtitles,160,3.2784583568573,39,OFF,OFF,chck_80M,43022
28225,gutenberg,160,4.117790699005127,33,OFF,OFF,chck_80M,43022
37546,gutenberg,160,4.2998552322387695,39,OFF,OFF,chck_80M,43022
30021,gutenberg,160,4.372354984283447,27,OFF,OFF,chck_80M,43022
24634,gutenberg,160,3.4235777854919434,24,OFF,OFF,chck_80M,43022
33486,gutenberg,160,3.4632034301757812,34,OFF,OFF,chck_80M,43022
22980,gutenberg,160,1.8820246458053589,29,OFF,OFF,chck_80M,43022
15458,childes,160,1.441274881362915,48,OFF,OFF,chck_80M,43022
38729,open_subtitles,160,2.9755020141601562,33,OFF,OFF,chck_80M,43022
55379,simple_wiki,160,2.459381580352783,44,OFF,OFF,chck_80M,43022
21118,childes,160,1.1807138919830322,30,OFF,OFF,chck_80M,43022
15064,childes,160,2.825925350189209,51,OFF,OFF,chck_80M,43022
41577,open_subtitles,160,3.680314779281616,40,OFF,OFF,chck_80M,43022
12203,childes,160,1.1466244459152222,38,OFF,OFF,chck_80M,43022
6709,childes,160,1.2752931118011475,30,OFF,OFF,chck_80M,43022
7765,childes,160,2.3267486095428467,34,OFF,OFF,chck_80M,43022
58089,simple_wiki,160,2.8875532150268555,42,OFF,OFF,chck_80M,43022
25067,gutenberg,160,4.73550271987915,32,OFF,OFF,chck_80M,43022
54134,simple_wiki,160,2.4669039249420166,33,OFF,OFF,chck_80M,43022
41696,open_subtitles,160,2.685715913772583,30,OFF,OFF,chck_80M,43022
50330,open_subtitles,160,3.2489731311798096,31,OFF,OFF,chck_80M,43022
847,bnc_spoken,160,4.513482570648193,37,OFF,OFF,chck_80M,43022
59105,simple_wiki,160,3.8784143924713135,46,OFF,OFF,chck_80M,43022
57367,simple_wiki,160,2.887030601501465,36,OFF,OFF,chck_80M,43022
46622,open_subtitles,160,4.566440582275391,42,OFF,OFF,chck_80M,43022
41058,open_subtitles,160,3.0252885818481445,35,OFF,OFF,chck_80M,43022
45346,open_subtitles,160,3.120779275894165,33,OFF,OFF,chck_80M,43022
13446,childes,160,1.6509978771209717,44,OFF,OFF,chck_80M,43022
49051,open_subtitles,160,2.51434588432312,26,OFF,OFF,chck_80M,43022
12815,childes,160,1.5792465209960938,44,OFF,OFF,chck_80M,43022
53678,simple_wiki,160,2.7876527309417725,40,OFF,OFF,chck_80M,43022
13280,childes,160,0.927261471748352,38,OFF,OFF,chck_80M,43022
48948,open_subtitles,160,3.7384612560272217,39,OFF,OFF,chck_80M,43022
46184,open_subtitles,160,3.402604818344116,33,OFF,OFF,chck_80M,43022
48987,open_subtitles,160,3.3262929916381836,24,OFF,OFF,chck_80M,43022
45898,open_subtitles,160,2.1837992668151855,30,OFF,OFF,chck_80M,43022
28689,gutenberg,160,2.8124585151672363,30,OFF,OFF,chck_80M,43022
61685,simple_wiki,160,3.58679461479187,37,OFF,OFF,chck_80M,43022
10864,childes,160,1.6004177331924438,33,OFF,OFF,chck_80M,43022
47898,open_subtitles,160,2.5069339275360107,34,OFF,OFF,chck_80M,43022
33695,gutenberg,160,3.578272819519043,32,OFF,OFF,chck_80M,43022
42512,open_subtitles,160,1.4803240299224854,39,OFF,OFF,chck_80M,43022
33928,gutenberg,160,2.977897882461548,36,OFF,OFF,chck_80M,43022
61670,simple_wiki,160,2.2091174125671387,34,OFF,OFF,chck_80M,43022
29266,gutenberg,160,4.7130231857299805,33,OFF,OFF,chck_80M,43022
7226,childes,160,0.6683582067489624,32,OFF,OFF,chck_80M,43022
43432,open_subtitles,160,2.6773409843444824,54,OFF,OFF,chck_80M,43022
46053,open_subtitles,160,3.34956693649292,36,OFF,OFF,chck_80M,43022
39864,open_subtitles,160,3.6526238918304443,39,OFF,OFF,chck_80M,43022
42117,open_subtitles,160,3.4227137565612793,34,OFF,OFF,chck_80M,43022
1101,bnc_spoken,160,4.060470104217529,42,OFF,OFF,chck_80M,43022
44368,open_subtitles,160,3.402017831802368,38,OFF,OFF,chck_80M,43022
7962,childes,160,1.4656586647033691,26,OFF,OFF,chck_80M,43022
27754,gutenberg,160,2.3081061840057373,36,OFF,OFF,chck_80M,43022
35581,gutenberg,160,3.611891508102417,37,OFF,OFF,chck_80M,43022
3863,bnc_spoken,160,2.953328847885132,35,OFF,OFF,chck_80M,43022
22662,gutenberg,160,2.683820962905884,29,OFF,OFF,chck_80M,43022
21684,childes,160,1.1521810293197632,36,OFF,OFF,chck_80M,43022
52900,simple_wiki,160,2.757117748260498,38,OFF,OFF,chck_80M,43022
58103,simple_wiki,160,3.4049994945526123,42,OFF,OFF,chck_80M,43022
16831,childes,160,1.2432024478912354,38,OFF,OFF,chck_80M,43022
3770,bnc_spoken,160,5.066397666931152,25,OFF,OFF,chck_80M,43022
36445,gutenberg,160,3.148124933242798,25,OFF,OFF,chck_80M,43022
56701,simple_wiki,160,3.3025596141815186,39,OFF,OFF,chck_80M,43022
1103,bnc_spoken,160,2.506039619445801,25,OFF,OFF,chck_80M,43022
45869,open_subtitles,160,2.41497802734375,33,OFF,OFF,chck_80M,43022
49195,open_subtitles,160,2.931007146835327,51,OFF,OFF,chck_80M,43022
60340,simple_wiki,160,3.7806262969970703,32,OFF,OFF,chck_80M,43022
29116,gutenberg,160,4.216818809509277,34,OFF,OFF,chck_80M,43022
3248,bnc_spoken,160,2.1649327278137207,33,OFF,OFF,chck_80M,43022
42551,open_subtitles,160,0.9586674571037292,35,OFF,OFF,chck_80M,43022
40906,open_subtitles,160,1.8185031414031982,45,OFF,OFF,chck_80M,43022
34980,gutenberg,160,2.7341814041137695,50,OFF,OFF,chck_80M,43022
45182,open_subtitles,160,2.576277017593384,36,OFF,OFF,chck_80M,43022
23262,gutenberg,160,2.9389705657958984,30,OFF,OFF,chck_80M,43022
14390,childes,160,1.3086540699005127,38,OFF,OFF,chck_80M,43022
47457,open_subtitles,160,2.59586763381958,25,OFF,OFF,chck_80M,43022
22203,childes,160,0.9050588011741638,49,OFF,OFF,chck_80M,43022
12351,childes,160,1.0781985521316528,44,OFF,OFF,chck_80M,43022
57437,simple_wiki,160,4.181684970855713,35,OFF,OFF,chck_80M,43022
29698,gutenberg,160,4.03407621383667,43,OFF,OFF,chck_80M,43022
44843,open_subtitles,160,2.485321044921875,34,OFF,OFF,chck_80M,43022
35703,gutenberg,160,2.6234681606292725,28,OFF,OFF,chck_80M,43022
20603,childes,160,0.9999896883964539,20,OFF,OFF,chck_80M,43022
13506,childes,160,1.1914129257202148,24,OFF,OFF,chck_80M,43022
41712,open_subtitles,160,3.7923710346221924,23,OFF,OFF,chck_80M,43022
54425,simple_wiki,160,1.9286638498306274,40,OFF,OFF,chck_80M,43022
21878,childes,160,0.9380345940589905,36,OFF,OFF,chck_80M,43022
18742,childes,160,0.8364141583442688,50,OFF,OFF,chck_80M,43022
55664,simple_wiki,160,4.050519943237305,44,OFF,OFF,chck_80M,43022
21953,childes,160,1.824768304824829,33,OFF,OFF,chck_80M,43022
26023,gutenberg,160,2.634639263153076,28,OFF,OFF,chck_80M,43022
14369,childes,160,1.709890604019165,32,OFF,OFF,chck_80M,43022
30558,gutenberg,160,4.2258076667785645,35,OFF,OFF,chck_80M,43022
38258,gutenberg,160,2.2682056427001953,16,OFF,OFF,chck_80M,43022
37965,gutenberg,160,3.557694673538208,27,OFF,OFF,chck_80M,43022
4969,childes,160,0.700417697429657,30,OFF,OFF,chck_80M,43022
19961,childes,160,2.0025296211242676,32,OFF,OFF,chck_80M,43022
38808,open_subtitles,160,3.2235705852508545,23,OFF,OFF,chck_80M,43022
25323,gutenberg,160,4.80210542678833,38,OFF,OFF,chck_80M,43022
12435,childes,160,1.5566537380218506,37,OFF,OFF,chck_80M,43022
10625,childes,160,1.910056471824646,43,OFF,OFF,chck_80M,43022
39826,open_subtitles,160,3.2736263275146484,40,OFF,OFF,chck_80M,43022
10947,childes,160,1.2626564502716064,40,OFF,OFF,chck_80M,43022
18908,childes,160,1.5680652856826782,33,OFF,OFF,chck_80M,43022
51656,open_subtitles,160,2.723745584487915,19,OFF,OFF,chck_80M,43022
16260,childes,160,0.6527942419052124,48,OFF,OFF,chck_80M,43022
36522,gutenberg,160,3.7243857383728027,38,OFF,OFF,chck_80M,43022
29727,gutenberg,160,2.5782506465911865,34,OFF,OFF,chck_80M,43022
21440,childes,160,1.1027542352676392,44,OFF,OFF,chck_80M,43022
34882,gutenberg,160,2.621644973754883,37,OFF,OFF,chck_80M,43022
843,bnc_spoken,160,3.4064598083496094,27,OFF,OFF,chck_80M,43022
42004,open_subtitles,160,3.339426040649414,42,OFF,OFF,chck_80M,43022
47433,open_subtitles,160,2.364359140396118,31,OFF,OFF,chck_80M,43022
13236,childes,160,1.3890531063079834,28,OFF,OFF,chck_80M,43022
39287,open_subtitles,160,2.5299370288848877,32,OFF,OFF,chck_80M,43022
44909,open_subtitles,160,2.985553741455078,31,OFF,OFF,chck_80M,43022
38961,open_subtitles,160,3.5365452766418457,33,OFF,OFF,chck_80M,43022
16731,childes,160,1.141788125038147,29,OFF,OFF,chck_80M,43022
15263,childes,160,1.186792254447937,46,OFF,OFF,chck_80M,43022
49365,open_subtitles,160,3.6361567974090576,27,OFF,OFF,chck_80M,43022
44729,open_subtitles,160,2.040144920349121,33,OFF,OFF,chck_80M,43022
47210,open_subtitles,160,2.8476409912109375,38,OFF,OFF,chck_80M,43022
14052,childes,160,1.2101870775222778,39,OFF,OFF,chck_80M,43022
55576,simple_wiki,160,0.009563861414790154,29,OFF,OFF,chck_80M,43022
9922,childes,160,1.2671096324920654,34,OFF,OFF,chck_80M,43022
18780,childes,160,1.6681524515151978,40,OFF,OFF,chck_80M,43022
48,bnc_spoken,160,4.411384582519531,29,OFF,OFF,chck_80M,43022
1146,bnc_spoken,160,2.842304229736328,19,OFF,OFF,chck_80M,43022
49260,open_subtitles,160,1.6887869834899902,27,OFF,OFF,chck_80M,43022
53711,simple_wiki,160,3.16477632522583,26,OFF,OFF,chck_80M,43022
9413,childes,160,1.7201710939407349,34,OFF,OFF,chck_80M,43022
48791,open_subtitles,160,3.403428077697754,34,OFF,OFF,chck_80M,43022
25086,gutenberg,160,4.363516807556152,36,OFF,OFF,chck_80M,43022
26890,gutenberg,160,3.4137930870056152,31,OFF,OFF,chck_80M,43022
44195,open_subtitles,160,4.37659215927124,41,OFF,OFF,chck_80M,43022
8123,childes,160,1.097744345664978,39,OFF,OFF,chck_80M,43022
15876,childes,160,3.859630823135376,45,OFF,OFF,chck_80M,43022
36056,gutenberg,160,3.051013231277466,36,OFF,OFF,chck_80M,43022
31844,gutenberg,160,2.724750518798828,31,OFF,OFF,chck_80M,43022
34805,gutenberg,160,2.8857171535491943,34,OFF,OFF,chck_80M,43022
46506,open_subtitles,160,2.8478827476501465,30,OFF,OFF,chck_80M,43022
9293,childes,160,1.6440047025680542,45,OFF,OFF,chck_80M,43022
58009,simple_wiki,160,3.378073215484619,39,OFF,OFF,chck_80M,43022
35860,gutenberg,160,3.4967339038848877,39,OFF,OFF,chck_80M,43022
11086,childes,160,1.5342166423797607,42,OFF,OFF,chck_80M,43022
47228,open_subtitles,160,3.2629153728485107,38,OFF,OFF,chck_80M,43022
59989,simple_wiki,160,2.2045304775238037,30,OFF,OFF,chck_80M,43022
25336,gutenberg,160,4.104306697845459,32,OFF,OFF,chck_80M,43022
43789,open_subtitles,160,1.559737205505371,32,OFF,OFF,chck_80M,43022
18376,childes,160,1.4222785234451294,47,OFF,OFF,chck_80M,43022
60200,simple_wiki,160,0.4607175886631012,33,OFF,OFF,chck_80M,43022
49435,open_subtitles,160,3.00667142868042,40,OFF,OFF,chck_80M,43022
9878,childes,160,1.7169060707092285,35,OFF,OFF,chck_80M,43022
19021,childes,160,0.919192373752594,35,OFF,OFF,chck_80M,43022
6670,childes,160,1.7047516107559204,32,OFF,OFF,chck_80M,43022
34794,gutenberg,160,3.640958070755005,36,OFF,OFF,chck_80M,43022
834,bnc_spoken,160,2.7461023330688477,36,OFF,OFF,chck_80M,43022
52579,open_subtitles,160,4.014211654663086,39,OFF,OFF,chck_80M,43022
25634,gutenberg,160,2.1331279277801514,43,OFF,OFF,chck_80M,43022
15553,childes,160,0.07005315274000168,36,OFF,OFF,chck_80M,43022
40965,open_subtitles,160,3.413443088531494,31,OFF,OFF,chck_80M,43022
29716,gutenberg,160,2.552011013031006,28,OFF,OFF,chck_80M,43022
3698,bnc_spoken,160,4.01597261428833,22,OFF,OFF,chck_80M,43022
42460,open_subtitles,160,2.7829339504241943,34,OFF,OFF,chck_80M,43022
25254,gutenberg,160,3.5096688270568848,20,OFF,OFF,chck_80M,43022
