binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words,source_csv
0.0,chck_10M,,dose1,Entity,,1.7716284692287445,2,False,,-5.800068557262421,move_contents,move_contents_2_ops_103,False,,-4.028440088033676,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.0803258866071701,2,False,,-1.678923174738884,move_contents,move_contents_2_ops_160,False,,-1.5985972881317139,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-2.5082435309886932,2,False,,-1.7830479890108109,move_contents,move_contents_2_ops_210,False,,-4.291291519999504,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.6766605079174042,2,True,,0.5156354606151581,move_contents,move_contents_2_ops_46,False,,-0.1610250473022461,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.32233914732933044,2,False,,-0.773421972990036,move_contents,move_contents_2_ops_48,False,,-1.0957611203193665,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.799515575170517,3,False,,-7.658622711896896,move_contents,move_contents_3_ops_15,False,,-6.859107136726379,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.8722414821386337,3,False,,-1.8876819163560867,move_contents,move_contents_3_ops_247,False,,-1.015440434217453,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,1.8804844915866852,3,True,,0.12207037210464478,move_contents,move_contents_3_ops_351,True,,2.00255486369133,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.5731559097766876,3,False,,-1.9848680198192596,move_contents,move_contents_3_ops_8,False,,-1.411712110042572,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.4246411919593811,3,False,,-2.6643612384796143,move_contents,move_contents_3_ops_96,False,,-3.0890024304389954,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
