mode,family,slot,subgroup,slope_per_rho,intercept,r2,n,mean_dose1,mean_dose1p82,mean_dose2p64,dose2p64_minus_dose1
checkpoint,Entity,chck_40M,numops_3,30.51971669371286,-0.6337894957487762,0.8874407773674795,3,0.8768638997028272,1.283625941351056,2.9986950104900947,2.1218311107872676
checkpoint,Entity,chck_40M,numops_4,-51.812712843675186,3.782118075278455,0.9499806415440532,3,1.3492027795563142,0.26351805006464324,-2.2529268438927827,-3.602129623449097
checkpoint,Entity,chck_40M,numops_5,-21.08361982178337,3.673683121532626,0.3885743931420582,3,3.3113885445520284,0.9861922725724678,1.845899603422731,-1.4654889411292973
checkpoint,Entity,chck_40M,split_ambiref,0.494756880128817,0.569031902713415,0.0006980609395719206,3,0.21439697553093234,1.358538217501094,0.24861955078473935,0.03422257525380701
checkpoint,Entity,chck_40M,split_ambiref_nonzero_ops,-1.3273942009903317,1.0114547419135245,0.9824627625449965,3,0.9516786503046751,0.9162043242063374,0.8593965671956539,-0.0922820831090212
checkpoint,Entity,chck_40M,split_ambiref_zero_ops,9.605512285724563,-1.6430822932871338,0.007376000023251561,3,-3.4720113983377816,3.570207683974877,-2.8052655312698334,0.6667458670679483
checkpoint,Entity,chck_40M,split_move_contents,-38.89937746516503,4.451873388591375,0.8299106225357276,3,2.45107349815468,2.158782987087034,-0.25337389976872754,-2.704447397923407
checkpoint,Entity,chck_40M,split_move_contents_nonzero_ops,-32.600650681763064,4.875809752103406,0.847877829764837,3,3.2180462089926003,2.9158967026136815,0.9515214133821428,-2.2665247956104575
checkpoint,Entity,chck_40M,split_move_contents_zero_ops,-70.39301138217488,2.332191571031219,0.7870331948719,3,-1.3837900560349226,-1.6267855905462056,-6.277850465523079,-4.894060409488156
checkpoint,Entity,chck_40M,split_regular,-16.158445494521576,0.4324864637245732,0.38787643788500703,3,0.15542259123176336,-1.6283975881679604,-0.9677250263746828,-1.123147617606446
checkpoint,Entity,chck_40M,split_regular_nonzero_ops,-8.23893355460151,0.1564857027791247,0.0926822525757467,3,0.3247659578174353,-1.5135701195523144,-0.24776657418347894,-0.5725325320009143
checkpoint,Entity,chck_40M,split_regular_zero_ops,-55.756005194121904,1.8124902684518158,0.9840538850484469,3,-0.6912942416965961,-2.2025349312461913,-4.567517287330702,-3.876223045634106
checkpoint,Entity,chck_40M,zero_ops,-38.847834763524084,0.8338665153986349,0.3607308696443793,3,-1.8490318986897667,-0.0863709459391733,-4.550211094707872,-2.701179196018105
checkpoint,Entity,chck_50M,all,-12.733134436568358,2.010369951011647,0.852380426947382,3,1.3647775214967421,1.2410770126650783,0.4795210657796512,-0.885256455717091
checkpoint,Entity,chck_50M,nonzero_ops,-9.208437737259244,1.8820033850950169,0.8147060265788593,3,1.580119681940414,0.9955839957669377,0.9399896576891964,-0.6401300242512176
checkpoint,Entity,chck_50M,numops_1,-23.735445151394803,3.0548378671228176,0.9944423520175483,3,2.085196119725394,1.153140294474239,0.4351243640645407,-1.650071755660853
checkpoint,Entity,chck_50M,numops_2,-22.93023315323873,2.8285807491014006,0.6314764806338449,3,2.208904173737392,0.3571100338983039,0.6149561810656451,-1.593947992671747
checkpoint,Entity,chck_50M,numops_3,4.530891048593662,1.8204221788797537,0.0686600461638488,3,1.6774995071037362,2.839628586017837,1.9923329022635394,0.31483339515980324
checkpoint,Entity,chck_50M,numops_4,-0.5736032818879045,-0.6696078050978372,0.09341958945237006,3,-0.6580489188743134,-0.7855648615397512,-0.6979093125245224,-0.03986039365020899
checkpoint,Entity,chck_50M,numops_5,-3.333798148368454,2.3757839354689505,0.034764726346081964,3,2.5870475280098617,1.4136059259840599,2.3554441535767787,-0.231603374433083
checkpoint,Entity,chck_50M,split_ambiref,-8.770133076957425,2.4880742249117676,0.09423524466081468,3,1.5711018154048362,2.903052198186439,0.9611509945883882,-0.609950820816448
checkpoint,Entity,chck_50M,split_ambiref_nonzero_ops,2.8395721780559477,2.0191883664358454,0.04110848815553236,3,1.8642862700438128,2.788630174128339,2.06156664109556,0.19728037105174745
checkpoint,Entity,chck_50M,split_ambiref_zero_ops,-66.81865935202427,4.832503517291375,0.3329941022089934,3,0.10517954220995307,3.4751623184769413,-4.540927237947471,-4.6461067801574245
checkpoint,Entity,chck_50M,split_move_contents,-40.24917931898886,4.391394632089547,0.9655625802108984,3,2.8392724338375652,0.9822856176062487,0.041219704452669245,-2.798052729384896
checkpoint,Entity,chck_50M,split_move_contents_nonzero_ops,-49.94278488990072,5.345557253473532,0.9635392135973544,3,3.425306643117219,1.104027507128194,-0.046626017394009976,-3.471932660511229
checkpoint,Entity,chck_50M,split_move_contents_zero_ops,8.218848535570489,-0.37941847483037855,0.8845858125875896,3,-0.09089861256070435,0.3735761699965224,0.4804483136860654,0.5713469262467697
checkpoint,Entity,chck_50M,split_regular,10.819909086241205,-0.8483590039663724,0.8957199945093635,3,-0.316041684752175,-0.1621067777974531,0.43619249829789625,0.7522341830500712
checkpoint,Entity,chck_50M,split_regular_nonzero_ops,19.477899500067043,-1.7187354646243267,0.5626213332251474,3,-0.5492338673397898,-0.9059056939557195,0.8050283493660391,1.354262216705829
checkpoint,Entity,chck_50M,split_regular_zero_ops,-32.47004298288799,3.5035232993234,0.20615127105813646,3,0.8499192281858996,3.5568878029938786,-1.4079867570428177,-2.2579059852287173
checkpoint,Entity,chck_50M,zero_ops,-30.35661793311392,2.6522027805947985,0.24182296132008174,3,0.28806671927838273,2.468542097155781,-1.8228218937680747,-2.1108886130464573
checkpoint,Entity,chck_60M,all,3.8151981447458803,0.5403230793989098,0.04624013904933311,3,1.0495575497082124,0.1390847020303934,1.3149501860562143,0.2653926363480019
checkpoint,Entity,chck_60M,nonzero_ops,17.371095156087588,-0.037589085197217376,0.4103889273608936,3,1.1158758839281897,0.4663487382310753,2.3237067600390096,1.2078308761108199
checkpoint,Entity,chck_60M,numops_1,-29.33108590954176,2.53758079670834,0.5018233072764413,3,1.8817096611795325,-0.8974205411737785,-0.15711746853776276,-2.038827129717295
checkpoint,Entity,chck_60M,numops_2,-1.1992721941666686,-0.16141723385827805,0.0031505711494860256,3,-0.6402219250798226,0.6023181844813128,-0.7237923874636181,-0.08357046238379551
checkpoint,Entity,chck_60M,numops_3,18.76664665343197,1.4172039394373368,0.11523085266486333,3,3.255374406216045,0.7772764630926152,4.560512052394915,1.3051376461788702
checkpoint,Entity,chck_60M,numops_4,22.438440952318665,-0.06505921323722763,0.3991941590281336,3,1.4375686385979256,0.560509063086162,2.9977433422774387,1.560174703679513
checkpoint,Entity,chck_60M,numops_5,76.18074627839576,-3.9162537150362597,0.9542197122771983,3,-0.3550513612727324,1.289060521669065,4.941188261524076,5.296239622796808
checkpoint,Entity,chck_60M,split_ambiref,-0.6617314628114849,0.951517871182292,0.03415131155048712,3,0.8528845610407492,1.041732967357772,0.8068484816156949,-0.04603607942505428
checkpoint,Entity,chck_60M,split_ambiref_nonzero_ops,16.9529311087864,-0.2726703312572254,0.9998303642763813,3,0.44975077571347355,1.0258765386929736,1.6283205862529575,1.178569810539484
checkpoint,Entity,chck_60M,split_ambiref_zero_ops,-88.73504432080092,7.0724588833798805,0.9410016994710322,3,2.868553487677127,1.1210151106817647,-3.300512041570619,-6.169065529247746
checkpoint,Entity,chck_60M,split_move_contents,-13.093837472953796,2.9290579024152428,0.10907649607957359,3,3.1253361837938427,0.41725849912812313,2.2153982879807397,-0.909937895813103
checkpoint,Entity,chck_60M,split_move_contents_nonzero_ops,-7.846153204613335,3.2075213424931235,0.028584460866242667,3,3.792948001921177,0.7665496012382209,3.2479059573519042,-0.5450420445692727
checkpoint,Entity,chck_60M,split_move_contents_zero_ops,-39.332258814656136,1.536740702025844,0.988885627762383,3,-0.2127229068428278,-1.329197011422366,-2.947140058875084,-2.734417152032256
checkpoint,Entity,chck_60M,split_regular,25.201163370002924,-2.259606535400806,0.6602203713052031,3,-0.8295480957099547,-1.041737360394715,0.9226037885722084,1.752151884282163
checkpoint,Entity,chck_60M,split_regular_nonzero_ops,43.00650756408971,-3.0476182668275507,0.871636828743412,3,-0.8950711258500814,-0.39337992523796855,2.0948937365121676,2.989964862362249
checkpoint,Entity,chck_60M,split_regular_zero_ops,-63.82555760043101,1.6804521217329191,0.8581014774631619,3,-0.501932945009321,-4.283524536178447,-4.938845951127587,-4.4369130061182664
checkpoint,Entity,chck_60M,zero_ops,-63.96428691196268,3.4298839023795464,0.9999948850420559,3,0.7179658786083262,-1.4972354789730162,-3.728832683857763,-4.446798562466089
checkpoint,Entity,chck_70M,all,-10.171772251752314,0.9736638810618472,0.5455640096801821,3,0.7291331465045611,-0.18339727967266098,0.022077296544254447,-0.7070558499603066
checkpoint,Entity,chck_70M,nonzero_ops,-6.6403199199385945,1.220630926281404,0.23594419525079202,3,1.1791542125695074,0.22891083894995973,0.7176295557664707,-0.46152465680303667
checkpoint,Entity,chck_70M,numops_1,-34.969619200252346,1.4803542009209307,0.2145013668418846,3,1.3419861857158442,-3.9024515961568493,-1.088483571059381,-2.430469756775225
checkpoint,Entity,chck_70M,numops_2,-30.533423826975486,3.460681463964876,0.9345601712158363,3,2.0054190322446326,1.430240186707427,-0.11733922888524831,-2.122758261129881
checkpoint,Entity,chck_70M,numops_3,2.026350172515568,0.6290841496405006,0.003146042409833627,3,1.438618435842606,-0.6624055342438321,1.5798235016331696,0.1412050657905637
checkpoint,Entity,chck_70M,numops_4,24.532665490299426,-0.891185403453918,0.9103143194604874,3,-0.006678415803859631,1.3098458143572012,1.6987613562727346,1.7054397720765941
checkpoint,Entity,chck_70M,numops_5,5.742427764719861,1.424220220334631,0.04189322361311887,3,1.116425824848314,2.9693253240858515,1.5153857208710784,0.39895989602276427
checkpoint,Entity,chck_70M,split_ambiref,-10.18021080529116,0.8127676686788518,0.5529676268335627,3,0.19796341474478443,0.395058297503662,-0.5098493947511694,-0.7078128094959538
checkpoint,Entity,chck_70M,split_ambiref_nonzero_ops,0.5228908591596145,0.19415758974376296,0.004137716801886904,3,0.05354238671250641,0.560079222053755,0.08981882338644936,0.03627643667394295
checkpoint,Entity,chck_70M,split_ambiref_zero_ops,-63.69571912754503,3.9058180633542956,0.9516358214434233,3,0.9200685549061746,-0.4300463252468035,-3.5081904854392634,-4.428259040345438
checkpoint,Entity,chck_70M,split_move_contents,-7.607892631924878,2.1501848743166665,0.5301017126324672,3,1.9716916562058031,1.2759655255669107,1.4428571281372569,-0.5288345280685463
checkpoint,Entity,chck_70M,split_move_contents_nonzero_ops,-12.699884168470332,2.9559509866694427,0.3787920634491573,3,2.744400462782942,1.323755741668865,1.8616547524859197,-0.8827457102970222
checkpoint,Entity,chck_70M,split_move_contents_zero_ops,17.852065050802377,-1.8786456874472108,0.17816891949021507,3,-1.8918523766798898,1.0370144450571388,-0.651130993606057,1.2407213830738328
checkpoint,Entity,chck_70M,split_regular,-12.727213318040905,-0.041960899809976304,0.15390858634743332,3,0.01774436856309573,-2.2212156620885555,-0.8667758437533242,-0.8845202123164199
checkpoint,Entity,chck_70M,split_regular_nonzero_ops,-7.7439664505050745,0.5117842024310074,0.07250740285099189,3,0.7395197882130742,-1.197102446872741,0.20141509142704309,-0.5381046967860311
checkpoint,Entity,chck_70M,split_regular_zero_ops,-37.64344765572005,-2.810686411014895,0.46273902963896874,3,-3.5911327296867968,-7.3417817381676285,-6.20773051965516,-2.6165977899683637
checkpoint,Entity,chck_70M,zero_ops,-27.82903391082091,-0.2611713450359363,0.9792967908087502,3,-1.5209721838201706,-2.2449378727857643,-3.455683999566827,-1.9347118157466565
checkpoint,Entity,chck_80M,all,1.608367239156256,0.584698680224067,0.02212842202071086,3,0.867337383302058,0.2795949275411355,0.9792498404043727,0.11191245710231468
checkpoint,Entity,chck_80M,nonzero_ops,9.126561466231676,0.43465084150067423,0.3416310352160561,3,1.0753829702874647,0.629966229807275,1.7099785602511839,0.6345955899637192
checkpoint,Entity,chck_80M,numops_1,-4.320870793639006,0.6093123088179777,0.0070119895940541355,3,1.457987224194221,-1.7877331045533842,1.1580752739294742,-0.29991195026474693
checkpoint,Entity,chck_80M,numops_2,-37.47767565326598,3.782135818381693,0.9708489010369608,3,2.0645815832229952,1.152516894446065,-0.5409264188531476,-2.6055080020761427
checkpoint,Entity,chck_80M,numops_3,9.50783465083113,1.0208023709148186,0.15177392090086883,3,1.8744589606765658,0.8518773920523623,2.5356512594774054,0.6611922988008396
checkpoint,Entity,chck_80M,numops_4,29.68179621106406,-2.2006372660151388,0.734499852872367,3,-1.3016056496339539,0.8046913401844601,0.7617079740564805,2.0633136236904344
checkpoint,Entity,chck_80M,numops_5,48.24172291616817,-1.0383590245959788,0.9244434424214879,3,1.2814927329774946,2.1284786269068716,4.635384712645706,3.3538919796682114
checkpoint,Entity,chck_80M,split_ambiref,-29.2839684157605,2.705119724390424,0.8499310644976866,3,1.7117746141855605,-0.04715262932004407,-0.3239332008699421,-2.0357078150555026
checkpoint,Entity,chck_80M,split_ambiref_nonzero_ops,-7.814032426934705,1.2622073232743525,0.18265571084696242,3,1.262917629913427,-0.0038639669260010123,0.7198387890588492,-0.5430788408545778
checkpoint,Entity,chck_80M,split_ambiref_zero_ops,-136.6336483598895,9.919681729970781,0.9958527002108796,3,3.9560595355462285,-0.2635959412902594,-5.542793150513899,-9.498852686060127
checkpoint,Entity,chck_80M,split_move_contents,19.162812544155443,0.45157299643296245,0.6596704954740568,3,1.5393189285416156,1.3769569627242162,2.871644803248152,1.3323258747065363
checkpoint,Entity,chck_80M,split_move_contents_nonzero_ops,8.031244095769994,1.7396896699635909,0.08108925079131757,3,2.6222755605122074,1.2739161881897598,3.180857395280618,0.5585818347684106
checkpoint,Entity,chck_80M,split_move_contents_zero_ops,74.82065478608267,-5.9890103712201785,0.6692883974044219,3,-3.8754642313113434,1.8921608353964985,1.32558184308582,5.201046074397164
checkpoint,Entity,chck_80M,split_regular,14.946257589073825,-1.4025966801511849,0.8609610750843358,3,-0.6490813928210021,-0.4910195507807657,0.39003791883490824,1.0391193116559103
checkpoint,Entity,chck_80M,split_regular_nonzero_ops,27.16247272985974,-1.6979444687359209,0.9598346799475241,3,-0.6590442795632407,0.6198464681580663,1.229239496414084,1.8882837759773248
checkpoint,Entity,chck_80M,split_regular_zero_ops,-46.13481811485572,0.07414226277249192,0.3432143775501246,3,-0.5992669591098092,-6.045349645474926,-3.8059699690609703,-3.206703009951161
checkpoint,Entity,chck_80M,zero_ops,-35.982603896220844,1.3349378738410318,0.999502515344103,3,-0.17289055162497485,-1.4722615837895623,-2.674393758829683,-2.501503207204708
