mode,family,slot,subgroup,slope_per_rho,intercept,r2,n,mean_dose1,mean_dose1p82,mean_dose2p64,dose2p64_minus_dose1
window,EWoK,early10_40,domain_material-dynamics,3.5765812653295326,0.009306334206335087,0.10203400775892546,3,-0.05210314095020294,0.7109999844804407,0.19644277533516286,0.2485459162853658
window,EWoK,early10_40,domain_material-properties,4.731760175904102,-0.5102330028968047,0.14781487890606748,3,-0.08187814103439452,-0.6013353197369724,0.24717877821531145,0.329056919249706
window,EWoK,early10_40,domain_physical-dynamics,23.038056641258294,-1.924796995127087,0.8575040658873339,3,-0.7606600393541157,-0.5250471825245768,0.8410324121126904,1.601692451466806
window,EWoK,early10_40,domain_physical-interactions,-24.25083652051894,1.4233062932473315,0.6660588014802291,3,0.7407629380002617,-1.1361329878563993,-0.9449965944048017,-1.6857595324050634
window,EWoK,early10_40,domain_physical-relations,25.301606281883146,-1.6214902530826885,0.9220053242266505,3,-0.6975664818426595,0.6251373181527015,1.0613332081178668,1.7588996899605263
window,EWoK,early10_40,domain_quantitative-properties,4.358569825211377,-0.3717510921716698,0.11934149418165829,3,-0.4247157936915755,0.4396088875830173,-0.12181739276275039,0.30289840092882514
window,EWoK,early10_40,domain_social-interactions,-3.396001722761204,0.2794494790321933,0.43926721502832133,3,0.2126060467911884,-0.13645368311554193,-0.023448549129534514,-0.23605459592072292
window,EWoK,early10_40,domain_social-properties,5.26223623289128,-0.31038893002194573,0.31244614410459004,3,-0.2441456126514822,0.4087526613846421,0.12161294026300312,0.36575855291448534
window,EWoK,early10_40,domain_social-relations,0.8110323888100335,0.7034935250908801,0.01566385121970537,3,0.8668394302017987,0.5079868292436004,0.9232817927841097,0.056442362582311056
window,EWoK,early10_40,domain_spatial-relations,-9.807767000993264,0.14863105541894606,0.5707032519886754,3,-0.09607523162267172,-0.9491670360555874,-0.7778326151426882,-0.6817573835200165
window,EWoK,endpoint80,all,-9.126993634014164,0.7217112531821454,0.9996596893192402,3,0.33854358875065704,0.011078408611303365,-0.29596345308289695,-0.634507041833554
window,EWoK,endpoint80,domain_agent-properties,-44.46699164119525,3.4582008295226805,0.754750672558731,3,2.0835145720280708,-0.9884872635826468,-1.0075965341180564,-3.091111106146127
window,EWoK,endpoint80,domain_material-dynamics,1.4023677531854335,0.37945230998609764,0.04740330876319876,3,0.3127116415649652,0.7399284787476063,0.4101461751386523,0.09743453357368709
window,EWoK,endpoint80,domain_material-properties,-19.204577203530892,1.3175274676107107,0.6302805342760158,3,0.799291473440826,-0.7538979184813798,-0.5356748607009649,-1.3349663341417908
window,EWoK,endpoint80,domain_physical-dynamics,3.89452220765952,-0.9779551301713977,0.019580963359909553,3,-1.3659342005848885,0.42848473954945804,-1.0954415838699787,0.27049261671490976
window,EWoK,endpoint80,domain_physical-interactions,-3.3774855591623067,0.31315993016494637,0.6184933196428666,3,0.22333928104490042,-0.053781498689204454,-0.011439011059701442,-0.23477829210460185
window,EWoK,endpoint80,domain_physical-relations,3.377463049207217,-1.775709597595748,0.019915377222952557,3,-2.1080542830750346,-0.5642467755358667,-1.873471922520548,0.23458236055448656
window,EWoK,endpoint80,domain_quantitative-properties,-19.387928748524267,1.2785961052203034,0.9618270901103866,3,0.5349746245890856,-0.37162879491224887,-0.8128385024145246,-1.3478131270036102
window,EWoK,endpoint80,domain_social-interactions,-26.77885049368153,2.3421817983087503,0.912401701741228,3,1.37452539075166,-0.056042737793177366,-0.48706364664249124,-1.8615890373941513
window,EWoK,endpoint80,domain_social-properties,-15.52935172415838,2.0341075873490846,0.10054096699026449,3,0.44446051139384507,2.700808999501169,-0.6355690941214561,-1.0800296055153011
window,EWoK,endpoint80,domain_social-relations,-9.603940255869654,1.0455414796717986,0.07054996758334564,3,1.338207660894841,-1.0942609237506986,0.670863747317344,-0.667343913577497
window,EWoK,endpoint80,domain_spatial-relations,29.277842641914315,-1.4762789950636277,0.7675793393673768,3,0.08694280420895666,0.13498618967132642,2.122487249079859,2.035544444870902
window,EWoK,late70_80,all,-7.376122047450931,0.5215775755169159,0.9865848468056548,3,0.19192655511644924,-0.012746012447116133,-0.32086939506407364,-0.5127959501805228
window,EWoK,late70_80,domain_agent-properties,-53.46924829973953,4.7266405492996215,0.9999354147675615,3,2.470732863410376,0.5858443146455101,-1.2464453088119627,-3.7171781722223387
window,EWoK,late70_80,domain_material-dynamics,3.4816873119905125,-0.07911241424087001,0.10055418067904986,3,0.2772718778811395,-0.22855662237852808,0.5194149712799117,0.24214309339877216
window,EWoK,late70_80,domain_material-properties,-14.07924306137383,0.9406117725173291,0.7302373412302169,3,0.5160225647501647,-0.48864829032681883,-0.46268736366182567,-0.9787099284119904
window,EWoK,late70_80,domain_physical-dynamics,0.5992825203277994,-1.0005349028717891,0.0011202898869144828,3,-1.3341935435310006,-0.2360740233678371,-1.2926967263338156,0.04149681719718501
window,EWoK,late70_80,domain_physical-interactions,11.963808615243861,-1.6501563984321215,0.41158299022671085,3,-0.8564515379723161,-1.3016668965574354,-0.024595420481637122,0.831856117490679
window,EWoK,late70_80,domain_physical-relations,4.481297092589323,-1.9136245543942745,0.14228751698953668,3,-1.9445875731180422,-1.1264154595352012,-1.6331494359415957,0.31143813717644653
window,EWoK,late70_80,domain_quantitative-properties,-20.295324606086258,1.2159044297902628,0.9986227451250084,3,0.34123441111296415,-0.31901917946524916,-1.069703517947346,-1.4109379290603101
window,EWoK,late70_80,domain_social-interactions,-30.06071514267437,2.816164759581385,0.6950219169548877,3,1.9425671736709775,-0.3013691832777113,-0.1470697956159711,-2.0896369692869485
window,EWoK,late70_80,domain_social-properties,-18.88727278077116,2.147038933381512,0.12295860538173986,3,0.33503544414415953,2.7150978527031837,-0.9784737308975309,-1.3135091750416903
window,EWoK,late70_80,domain_social-relations,-6.543911201612768,1.0063112931355125,0.05494483862019406,3,1.273693428374827,-0.5876655679894611,0.8190114259952679,-0.454682002379559
window,EWoK,late70_80,domain_spatial-relations,41.67229703014619,-2.471890137080494,0.9442580061277637,3,-0.9101330024423078,1.1482669186312704,1.9868315567116952,2.8969645591540027
window,EWoK,mid50_60,all,-0.7342210816009452,0.04431747201883749,0.005536557705508094,3,0.21065509427783333,-0.4072632641421726,0.1597029440189627,-0.05095215025887062
window,EWoK,mid50_60,domain_agent-properties,-29.623357889417896,2.575548541896085,0.07552275748832138,3,3.4004579490981994,-3.8689979603514075,1.3419995293719693,-2.05845841972623
window,EWoK,mid50_60,domain_material-dynamics,-9.38982147678871,0.7831322482411619,0.3489587261933256,3,0.12812256114557385,0.5737716287374497,-0.524776304885745,-0.6528988660313189
window,EWoK,mid50_60,domain_material-properties,-2.6240629186614646,0.4177705485052871,0.31710272104463355,3,0.22937331404536954,0.36996423192322253,0.04691288769245147,-0.18246042635291806
window,EWoK,mid50_60,domain_physical-dynamics,-4.434673294471565,-0.40671556312106155,0.8077446607680981,3,-0.6379421645775437,-0.6618789455387741,-0.9462606378830969,-0.3083184733055532
window,EWoK,mid50_60,domain_physical-interactions,13.14014626550793,-2.247136442254874,0.20592642172636322,3,-1.172906434489414,-2.269443788798526,-0.25916510582901536,0.9137413286603986
window,EWoK,mid50_60,domain_physical-relations,11.102667244845183,-1.5021879070233317,0.5120433423110147,3,-1.249429936276283,-0.21092570357286605,-0.47767263012938205,0.771757306146901
window,EWoK,mid50_60,domain_quantitative-properties,-4.682399094260835,-0.019089902134393655,0.06409062988469749,3,-0.5764094350859523,0.33798990305513144,-0.9020951104350388,-0.32568567534908643
window,EWoK,mid50_60,domain_social-interactions,-11.927299083431382,0.9856178215500505,0.19855892033567846,3,0.9612594830803572,-0.8960101050324738,0.13229500744491818,-0.8289644756354391
window,EWoK,mid50_60,domain_social-properties,22.694826527406143,-0.5240638084344198,0.3889457132174472,3,-0.13363663628697398,2.3679122287780046,1.4438449303619563,1.5774815666489301
window,EWoK,mid50_60,domain_social-relations,-35.505846399498765,3.325646812531062,0.5161980609634341,3,2.5115784924943,-0.7922321652062236,0.0435295808594674,-2.4680489116348325
window,EWoK,mid50_60,domain_spatial-relations,43.17338822116097,-2.9010301575483535,0.9933807175262256,3,-1.1432611560914667,0.569954770442564,1.8581202376401054,3.001381393731572
window,Entity,common10_80,all,-0.8516441702288203,0.4306640824707758,0.31653284845651464,3,0.41970409638605716,0.31475602819409687,0.3605093539147573,-0.059194742471299855
window,Entity,common10_80,nonzero_ops,3.326456508010397,0.3659710374507964,0.388706245554331,3,0.5905511553377922,0.4550727646236191,0.8218449467801353,0.23129379144234308
window,Entity,common10_80,numops_1,-9.472114816261294,0.7160168597933431,0.28948049363952144,3,0.6125988552890097,-0.6100997225590011,-0.045765483403132155,-0.6583643386921418
window,Entity,common10_80,numops_2,-7.848154435395257,1.0543088472191693,0.5339164142383648,3,0.5748003320477437,0.7433738706167787,0.029128899290905487,-0.5456714327568383
window,Entity,common10_80,numops_3,14.741698129356648,0.09327007734983606,0.724024500153172,3,0.9002207988494774,0.8648451177015279,1.9251477275363869,1.0249269286869094
window,Entity,common10_80,numops_4,4.889649223523483,-0.3046266463659752,0.9578722010639109,3,-0.07696580816603574,0.03130480061518029,0.26297207841974646,0.33993788658578217
window,Entity,common10_80,numops_5,14.321204438828412,0.2708860492576084,0.951768975859195,3,0.942101598668766,1.24593975674361,1.9377415120567698,0.9956399133880038
window,Entity,common10_80,split_ambiref,-0.01913826125700183,0.5103732705099924,7.3831480970065755e-06,3,0.3682441478566034,0.7915995496296091,0.3668485921315247,-0.001395555725078712
window,Entity,common10_80,split_ambiref_nonzero_ops,8.016793729905674,0.012912583581760284,0.8351159976645457,3,0.28096786300768145,0.7741445593410754,0.838262457047822,0.5572945940401406
window,Entity,common10_80,split_ambiref_zero_ops,-40.198798217070376,2.9976767051511524,0.72997092957173,3,0.804625572101213,0.8788745010722778,-1.9902207324499614,-2.794846304551174
window,Entity,common10_80,split_move_contents,-7.230043099930682,1.4948684350990504,0.8546699507403576,3,1.2484805680180822,0.8176221337193662,0.7458755126493392,-0.502605055368743
window,Entity,common10_80,split_move_contents_nonzero_ops,-9.670249739426499,2.064637343611144,0.6387935949016399,3,1.8009825972246472,1.0270011695905124,1.128774008300388,-0.672208588924259
window,Entity,common10_80,split_move_contents_zero_ops,4.970990097548387,-1.3539761074614156,0.06754260989805383,3,-1.5140295780147426,-0.22927304563636425,-1.1686169656059064,0.34541261240883614
window,Entity,common10_80,split_regular,4.694248850501224,-0.7132494581967154,0.2650783906621863,3,-0.35761242671651416,-0.6649535987666847,-0.031196043036591927,0.32641638367992226
window,Entity,common10_80,split_regular_nonzero_ops,11.632825533552019,-0.9796368148405149,0.6357575108568194,3,-0.310296994218952,-0.4359274350607302,0.4984983749921958,0.8087953692111478
window,Entity,common10_80,split_regular_zero_ops,-29.99863456475274,0.6186873250222822,0.9909171577970587,3,-0.5941895892043249,-1.8100844172964572,-2.67966813318053,-2.085478543976205
window,Entity,common10_80,zero_ops,-21.742147561424915,0.7541293075706733,0.7262361904673239,3,-0.4345311983726181,-0.38682765395351454,-1.9461686104121327,-1.5116374120395146
window,Entity,early10_40,all,2.6670469856469934,-0.16593573298256614,0.1904907984957288,3,-0.1632932074807791,0.2604222157472072,0.02206911063339146,0.18536231811417056
window,Entity,early10_40,nonzero_ops,3.990688274740439,-0.14298194201837658,0.48467396998896495,3,-0.056530876505809485,0.32994307855842636,0.22086376012380546,0.27739463662961494
window,Entity,early10_40,numops_1,4.1450256311843905,-0.48848757380583047,0.22673783385554025,3,-0.46652208712572857,0.13841679173444088,-0.17843061640548208,0.2880914707202465
window,Entity,early10_40,numops_2,7.3388423361212025,-0.3688775049590839,0.3469705149911648,3,-0.26007005193581184,0.6012014163502802,0.2500332621159032,0.510103314051715
window,Entity,early10_40,numops_3,20.77546562737021,-1.0353380050184304,0.9397021217103291,3,-0.2610462297607834,0.7780960086733102,1.1832155261305162,1.4442617558912996
window,Entity,early10_40,numops_4,-9.240526395901597,0.3473691292190801,0.9858084425575773,3,-0.021740529903521155,-0.40976073779165745,-0.66413168318104,-0.6423911532775188
window,Entity,early10_40,numops_5,-3.0653658250720093,0.8304242444723814,0.8471521772897839,3,0.7267245161967973,0.5417619138257578,0.5136323119591301,-0.21309220423766728
window,Entity,early10_40,split_ambiref,12.185734417691139,-0.718623331270849,0.7413668827630256,3,-0.3469428056307758,0.510026390827261,0.5001429641173065,0.8470857697480823
window,Entity,early10_40,split_ambiref_nonzero_ops,12.908247030044535,-0.7748955698856635,0.8293470416366315,3,-0.34568853958044204,0.45560862669488417,0.5516387041471899,0.8973272437276318
window,Entity,early10_40,split_ambiref_zero_ops,8.573171355924174,-0.4372621381967773,0.27536032124254195,3,-0.3532141358824447,0.7821152114891448,0.24266426396789026,0.595878399850335
window,Entity,early10_40,split_move_contents,-4.013061979933344,0.5091842688844962,0.1269360917167207,3,0.1280563354414577,0.6221276161823577,-0.15102895565602617,-0.27908529109748387
window,Entity,early10_40,split_move_contents_nonzero_ops,-3.726104937049396,0.8170948740723654,0.11885925947185971,3,0.45573252736590797,0.9369400796247647,0.19659999466966838,-0.2591325326962396
window,Entity,early10_40,split_move_contents_zero_ops,-5.447847194353079,-1.0303687570548503,0.16132011092251486,3,-1.5103246241807937,-0.9519347010296769,-1.889173707284499,-0.37884908310370524
window,Entity,early10_40,split_regular,-0.17153148081681466,-0.28836813656134574,0.01913657636380328,3,-0.27099315225301934,-0.350887359767997,-0.282906676561106,-0.011913524308086676
window,Entity,early10_40,split_regular_nonzero_ops,2.7899227312261803,-0.4711451302418319,0.3680509914093497,3,-0.2796366173028946,-0.40271947064436975,-0.08564741844544188,0.1939891988574527
window,Entity,early10_40,split_regular_zero_ops,-14.978802541031792,0.6255168318410851,0.653352612594165,3,-0.22777582700364293,-0.09172680538613351,-1.2692029671394267,-1.0414271401357837
window,Entity,early10_40,zero_ops,-3.951159459820233,-0.2807046878035141,0.09199522734798105,3,-0.6971048623556271,-0.08718209830888858,-0.9719041368186785,-0.2747992744630514
window,Entity,endpoint80,all,1.608367239156256,0.584698680224067,0.02212842202071086,3,0.867337383302058,0.2795949275411355,0.9792498404043727,0.11191245710231468
window,Entity,endpoint80,nonzero_ops,9.126561466231676,0.43465084150067423,0.3416310352160561,3,1.0753829702874647,0.629966229807275,1.7099785602511839,0.6345955899637192
window,Entity,endpoint80,numops_1,-4.320870793639006,0.6093123088179777,0.0070119895940541355,3,1.457987224194221,-1.7877331045533842,1.1580752739294742,-0.29991195026474693
window,Entity,endpoint80,numops_2,-37.47767565326598,3.782135818381693,0.9708489010369608,3,2.0645815832229952,1.152516894446065,-0.5409264188531476,-2.6055080020761427
window,Entity,endpoint80,numops_3,9.50783465083113,1.0208023709148186,0.15177392090086883,3,1.8744589606765658,0.8518773920523623,2.5356512594774054,0.6611922988008396
window,Entity,endpoint80,numops_4,29.68179621106406,-2.2006372660151388,0.734499852872367,3,-1.3016056496339539,0.8046913401844601,0.7617079740564805,2.0633136236904344
window,Entity,endpoint80,numops_5,48.24172291616817,-1.0383590245959788,0.9244434424214879,3,1.2814927329774946,2.1284786269068716,4.635384712645706,3.3538919796682114
window,Entity,endpoint80,split_ambiref,-29.2839684157605,2.705119724390424,0.8499310644976866,3,1.7117746141855605,-0.04715262932004407,-0.3239332008699421,-2.0357078150555026
window,Entity,endpoint80,split_ambiref_nonzero_ops,-7.814032426934705,1.2622073232743525,0.18265571084696242,3,1.262917629913427,-0.0038639669260010123,0.7198387890588492,-0.5430788408545778
window,Entity,endpoint80,split_ambiref_zero_ops,-136.6336483598895,9.919681729970781,0.9958527002108796,3,3.9560595355462285,-0.2635959412902594,-5.542793150513899,-9.498852686060127
window,Entity,endpoint80,split_move_contents,19.162812544155443,0.45157299643296245,0.6596704954740568,3,1.5393189285416156,1.3769569627242162,2.871644803248152,1.3323258747065363
window,Entity,endpoint80,split_move_contents_nonzero_ops,8.031244095769994,1.7396896699635909,0.08108925079131757,3,2.6222755605122074,1.2739161881897598,3.180857395280618,0.5585818347684106
window,Entity,endpoint80,split_move_contents_zero_ops,74.82065478608267,-5.9890103712201785,0.6692883974044219,3,-3.8754642313113434,1.8921608353964985,1.32558184308582,5.201046074397164
window,Entity,endpoint80,split_regular,14.946257589073825,-1.4025966801511849,0.8609610750843358,3,-0.6490813928210021,-0.4910195507807657,0.39003791883490824,1.0391193116559103
window,Entity,endpoint80,split_regular_nonzero_ops,27.16247272985974,-1.6979444687359209,0.9598346799475241,3,-0.6590442795632407,0.6198464681580663,1.229239496414084,1.8882837759773248
window,Entity,endpoint80,split_regular_zero_ops,-46.13481811485572,0.07414226277249192,0.3432143775501246,3,-0.5992669591098092,-6.045349645474926,-3.8059699690609703,-3.206703009951161
window,Entity,endpoint80,zero_ops,-35.982603896220844,1.3349378738410318,0.999502515344103,3,-0.17289055162497485,-1.4722615837895623,-2.674393758829683,-2.501503207204708
window,Entity,late70_80,all,-4.2817025062980285,0.7791812806429572,0.15525131378031853,3,0.7982352649033095,0.04809882393423727,0.5006635684743136,-0.29757169642899595
window,Entity,late70_80,nonzero_ops,1.2431207731465368,0.8276408838910393,0.010095734963269765,3,1.1272685914284861,0.42943853437861734,1.2138040580088272,0.08653546658034106
window,Entity,late70_80,numops_1,-19.645244996945678,1.0448332548694543,0.09929159130109844,3,1.3999867049550327,-2.8450923503551167,0.0347958514350466,-1.3651908535199861
window,Entity,late70_80,numops_2,-34.005549740120735,3.621408641173284,0.956097388224568,3,2.0350003077338137,1.291378540576746,-0.32913282386919795,-2.364133131603012
window,Entity,late70_80,numops_3,5.767092411673348,0.8249432602776599,0.0373615652560737,3,1.656538698259586,0.09473592890426513,2.0577373805552877,0.40119868229570166
window,Entity,late70_80,numops_4,27.107230850681745,-1.5459113347345284,0.8183118770419169,3,-0.6541420327189067,1.0572685772708306,1.2302346651646077,1.8843766978835144
window,Entity,late70_80,numops_5,26.992075340444018,0.1929305978693261,0.9397407785606637,3,1.1989592789129042,2.5489019754963618,3.0753852167583924,1.8764259378454882
window,Entity,late70_80,split_ambiref,-19.73208961052583,1.7589436965346377,0.9936621149271085,3,0.9548690144651725,0.17395283409180898,-0.4168912978105558,-1.3717603122757283
window,Entity,late70_80,split_ambiref_nonzero_ops,-3.645570783887546,0.7281824565090578,0.4286631714944885,3,0.6582300083129667,0.278107627563877,0.4048288062226493,-0.25340120209031747
window,Entity,late70_80,split_ambiref_zero_ops,-100.16468374371728,6.912749896662539,0.9867917423432966,3,2.4380640452262017,-0.3468211332685314,-4.525491817976581,-6.963555863202783
window,Entity,late70_80,split_move_contents,5.7774599561152815,1.3008789353748145,0.23364415597547872,3,1.7555052923737093,1.3264612441455634,2.1572509656927044,0.401745673318995
window,Entity,late70_80,split_move_contents_nonzero_ops,-2.3343200363501646,2.3478203283165158,0.011492064513977995,3,2.6833380116475745,1.2988359649293124,2.521256073883269,-0.16208193776430546
window,Entity,late70_80,split_move_contents_zero_ops,46.336359918442525,-3.9338280293336947,0.5094610545958798,3,-2.8836583039956167,1.4645876402268185,0.3372254247398815,3.2208837287354983
window,Entity,late70_80,split_regular,1.109522135516461,-0.7222787899805806,0.003817350925974794,3,-0.3156685121289532,-1.3561176064346605,-0.23836896245920797,0.07729954966974523
window,Entity,late70_80,split_regular_nonzero_ops,9.70925313967733,-0.5930801331524563,0.4347887638774922,3,0.04023775432491672,-0.2886279893573373,0.7153272939205636,0.6750895395956469
window,Entity,late70_80,split_regular_zero_ops,-41.889132885287886,-1.3682720741212013,0.3917979901076779,3,-2.095199844398303,-6.693565691821277,-5.006850244358065,-2.9116503999597625
window,Entity,late70_80,zero_ops,-31.905818903520878,0.5368832644025474,0.9974229666891637,3,-0.8469313677225727,-1.8585997282876634,-3.065038879198255,-2.218107511475682
window,Entity,mid50_60,all,-4.458968145911237,1.2753465152052783,0.3547151866630208,3,1.2071675356024771,0.6900808573477358,0.8972356259179327,-0.3099319096845444
window,Entity,mid50_60,nonzero_ops,4.081328709414176,0.9222071499488993,0.09486895489674496,3,1.3479977829343017,0.7309663669990065,1.631848208864103,0.28385042592980136
window,Entity,mid50_60,numops_1,-26.533265530468277,2.7962093319155783,0.7455846582911294,3,1.983452890452463,0.1278598766502303,0.13900344776338897,-1.844449442689074
window,Entity,mid50_60,numops_2,-12.064752673702701,1.3335817576215614,0.9756098836079314,3,0.7843411243287848,0.4797141091898084,-0.05441810319898649,-0.8387592275277713
window,Entity,mid50_60,numops_3,11.648768851012814,1.6188130591585455,0.30324658260424264,3,2.4664369566598907,1.8084525245552263,3.2764224773292274,0.8099855206693367
window,Entity,mid50_60,numops_4,10.93241883521538,-0.3673335091675324,0.3574611002732515,3,0.3897598598618061,-0.11252789922679463,1.1499170148764581,0.760157155014652
window,Entity,mid50_60,numops_5,36.42347406501365,-0.7702348897836546,0.8189398240882995,3,1.1159980833685648,1.3513332238265625,3.648316207550427,2.532318124181862
window,Entity,mid50_60,split_ambiref,-4.715932269884453,1.7197960480470296,0.08620147274321377,3,1.2119931882227926,1.9723925827721054,0.8839997381020415,-0.3279934501207511
window,Entity,mid50_60,split_ambiref_nonzero_ops,9.896251643421174,0.8732590175893099,0.6826986519566796,3,1.1570185228786432,1.9072533564106562,1.8449436136742587,0.6879250907956156
window,Entity,mid50_60,split_ambiref_zero_ops,-77.77685183641259,5.952481200335627,0.6395202015898529,3,1.48686651494354,2.298088714579353,-3.920719639759045,-5.407586154702585
window,Entity,mid50_60,split_move_contents,-26.671508395971323,3.6602262672523946,0.5839843097828492,3,2.9823043088157037,0.6997720583671859,1.1283089962167046,-1.8539953125989992
window,Entity,mid50_60,split_move_contents_nonzero_ops,-28.89446904725703,4.276539297983327,0.5206011717104868,3,3.609127322519198,0.9352885541832074,1.600639969978947,-2.008487352540251
window,Entity,mid50_60,split_move_contents_zero_ops,-15.55670513954282,0.5786611135977324,0.9499913066657706,3,-0.15181075970176608,-0.4778104207129218,-1.2333458725945092,-1.081535112892743
window,Entity,mid50_60,split_regular,18.010536228122067,-1.5539827696835893,0.7324458830882835,3,-0.5727948902310649,-0.6019220690960841,0.6793981434350523,1.2521930336661171
window,Entity,mid50_60,split_regular_nonzero_ops,31.242203532078378,-2.3831768657259387,0.7748967539789344,3,-0.7221524965949356,-0.6496428095968441,1.4499610429391034,2.172113539534039
window,Entity,mid50_60,split_regular_zero_ops,-48.1478002916595,2.591987710528159,0.8667115452148624,3,0.17399314158828932,-0.36331836659228434,-3.1734163540852025,-3.347409495673492
window,Entity,mid50_60,zero_ops,-47.1604524225383,3.041043341487173,0.7538570162140359,3,0.5030162989433544,0.4856533090913824,-2.775827288812919,-3.278843587756273
