target,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,buckets,decoder_mode,band,band_start,band_end,s11_sum,s21_sum,s12_sum,s22_sum,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,t1_correct,t2_correct,both_official_positive,both_swapped_positive,interaction_positive,both_within_context_positive,stable_conditional_failure,persistent_both_official,persistent_swapped
matched_base_80M,1871,agent-properties,1871,indirect,antonym,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-82.66067934036255,-82.83903992176056,-80.49507451057434,-81.14183294773102,0.17836058139801025,-0.6467584371566772,-2.165604829788208,1.697206974029541,-0.468397855758667,True,False,False,False,False,False,False,False,False
matched_base_80M,1882,agent-properties,1882,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-82.31077969074249,-81.35887968540192,-84.52162837982178,-84.24324023723602,-0.9519000053405762,0.2783881425857544,2.2108486890792847,-2.8843605518341064,-0.6735118627548218,False,True,False,False,False,False,True,False,False
matched_base_80M,1884,agent-properties,1884,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-85.51986241340637,-83.50837743282318,-85.09697985649109,-82.72705078125,-2.011484980583191,2.369929075241089,-0.4228825569152832,0.7813266515731812,0.35844409465789795,False,True,False,False,True,False,False,False,False
matched_base_80M,1893,agent-properties,1893,indirect,antonym,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-86.10725486278534,-85.75032639503479,-85.92486619949341,-86.80498909950256,-0.3569284677505493,-0.8801229000091553,-0.18238866329193115,-1.0546627044677734,-1.2370513677597046,False,False,False,True,False,False,True,False,False
matched_base_80M,1897,agent-properties,1897,indirect,antonym,variable swap,prefer,-,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-74.32720303535461,-74.62038612365723,-77.58433043956757,-77.65070509910583,0.2931830883026123,-0.06637465953826904,3.2571274042129517,-3.0303189754486084,0.22680842876434326,True,False,False,False,True,False,False,False,False
matched_base_80M,1908,agent-properties,1908,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-74.60172379016876,-75.37713216245174,-73.69218155741692,-74.18878251314163,0.7754083722829819,-0.4966009557247162,-0.9095422327518463,1.188349649310112,0.2788074165582657,True,False,False,False,True,False,False,False,False
matched_base_80M,1944,agent-properties,1944,indirect,game,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-77.77871012687683,-77.80789005756378,-74.79985308647156,-74.67196595668793,0.029179930686950684,0.12788712978363037,-2.9788570404052734,3.1359241008758545,0.15706706047058105,True,True,True,False,True,False,False,False,False
matched_base_80M,1945,agent-properties,1945,indirect,game,variable swap,prefer,-,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-74.67196595668793,-74.79985308647156,-77.80789005756378,-77.77871012687683,0.12788712978363037,0.029179930686950684,3.1359241008758545,-2.9788570404052734,0.15706706047058105,True,True,True,False,True,False,False,False,False
matched_base_80M,1952,agent-properties,1952,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-81.14183294773102,-81.12471044063568,-82.83903992176056,-82.75663554668427,-0.017122507095336914,0.08240437507629395,1.697206974029541,-1.631925106048584,0.06528186798095703,False,True,False,False,True,False,False,False,False
matched_base_80M,1954,agent-properties,1954,indirect,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-86.46251702308655,-86.24724888801575,-85.39666330814362,-85.32503581047058,-0.21526813507080078,0.07162749767303467,-1.0658537149429321,0.922213077545166,-0.1436406373977661,False,True,False,False,False,False,True,False,False
matched_base_80M,1958,agent-properties,1958,indirect,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-76.73821246623993,-76.37715339660645,-76.31382882595062,-76.10847616195679,-0.3610590696334839,0.20535266399383545,-0.42438364028930664,0.2686772346496582,-0.15570640563964844,False,True,False,False,False,False,True,False,False
matched_base_80M,1976,agent-properties,1976,indirect,variable swap,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-83.35327112674713,-83.50837743282318,-82.58708322048187,-82.72705078125,0.1551063060760498,-0.13996756076812744,-0.7661879062652588,0.7813266515731812,0.015138745307922363,True,False,False,False,True,False,False,False,False
matched_base_80M,1987,agent-properties,1987,indirect,variable swap,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-83.7416433095932,-83.81197118759155,-81.03442943096161,-81.07707977294922,0.07032787799835205,-0.04265034198760986,-2.707213878631592,2.734891414642334,0.027677536010742188,True,False,False,False,True,False,False,False,False
matched_base_80M,2009,agent-properties,2009,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-75.15788978338242,-75.31901878118515,-73.5488803088665,-73.67109844088554,0.16112899780273438,-0.12221813201904297,-1.609009474515915,1.6479203402996063,0.038910865783691406,True,False,False,False,True,False,False,False,False
matched_base_80M,2016,agent-properties,2016,indirect,variable swap,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-75.17782935500145,-75.2626561820507,-73.97364342212677,-74.05992066860199,0.08482682704925537,-0.08627724647521973,-1.2041859328746796,1.2027355134487152,-0.0014504194259643555,True,False,False,False,False,False,False,False,False
matched_base_80M,2023,agent-properties,2023,indirect,variable swap,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-73.58234059810638,-73.69218155741692,-74.4933115541935,-74.60172379016876,0.10984095931053162,-0.1084122359752655,0.9109709560871124,-0.9095422327518463,0.0014287233352661133,True,False,False,False,True,False,False,False,False
matched_base_80M,2028,agent-properties,2028,indirect,variable swap,variable swap,prefer,-,scale_only_correct,raw,L1-L2,1,2,-69.0610947906971,-69.1464184820652,-67.40242770314217,-67.49158933758736,0.08532369136810303,-0.08916163444519043,-1.6586670875549316,1.6548291444778442,-0.0038379430770874023,True,False,False,False,False,False,False,False,False
matched_base_80M,2045,agent-properties,2045,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-73.97866600751877,-73.84421592950821,-74.75487238168716,-74.62530693411827,-0.13445007801055908,0.12956544756889343,0.776206374168396,-0.7810910046100616,-0.004884630441665649,False,True,False,False,False,False,True,False,False
matched_base_80M,2052,agent-properties,2052,indirect,other,concept swap,see,feel,added_stable_failure,raw,L1-L2,1,2,-41.924591064453125,-41.9419584274292,-42.09777873754501,-42.03195184469223,0.01736736297607422,0.0658268928527832,0.17318767309188843,-0.089993417263031,0.08319425582885742,True,True,True,False,True,False,False,False,False
matched_base_80M,2057,agent-properties,2057,indirect,other,concept swap,see,feel,removed_stable_failure,raw,L1-L2,1,2,-41.876816511154175,-41.83819329738617,-42.7974089384079,-42.72031831741333,-0.03862321376800537,0.07709062099456787,0.9205924272537231,-0.8821250200271606,0.0384674072265625,False,True,False,False,True,False,False,False,False
matched_base_80M,2068,agent-properties,2068,direct,other,concept swap,see,hear,base_only_correct,raw,L1-L2,1,2,-37.12541991472244,-37.192139863967896,-37.2141814827919,-37.33498167991638,0.06671994924545288,-0.1208001971244812,0.08876156806945801,-0.14284181594848633,-0.05408024787902832,True,False,False,False,False,False,False,False,False
matched_base_80M,2069,agent-properties,2069,direct,other,concept swap,see,hear,scale_only_correct,raw,L1-L2,1,2,-37.33498167991638,-37.2141814827919,-37.192139863967896,-37.12541991472244,-0.1208001971244812,0.06671994924545288,-0.14284181594848633,0.08876156806945801,-0.05408024787902832,False,True,False,False,False,False,True,False,False
matched_base_80M,2076,agent-properties,2076,direct,antonym,concept swap,see,not see,base_only_correct,raw,L1-L2,1,2,-43.26574116945267,-42.871325731277466,-49.31966242194176,-49.63475865125656,-0.3944154381752014,-0.3150962293148041,6.05392125248909,-6.7634329199790955,-0.7095116674900055,False,False,False,True,False,False,True,False,True
matched_base_80M,2080,agent-properties,2080,direct,antonym,concept swap,see,not see,shared_stable_failure,raw,L1-L2,1,2,-42.73549073934555,-42.860996067523956,-49.69152271747589,-49.889608561992645,0.12550532817840576,-0.19808584451675415,6.956031978130341,-7.028612494468689,-0.07258051633834839,True,False,False,False,False,False,False,False,False
matched_base_80M,2097,agent-properties,2097,direct,antonym,concept swap,see,not see,shared_stable_failure,raw,L1-L2,1,2,-47.55541151762009,-47.508909434080124,-42.40456748008728,-42.424044132232666,-0.04650208353996277,-0.019476652145385742,-5.150844037532806,5.084865301847458,-0.06597873568534851,False,False,False,True,False,False,True,False,False
matched_base_80M,2126,agent-properties,2126,direct,antonym,concept swap,see,taste,shared_correct,raw,L1-L2,1,2,-45.653864443302155,-45.74665182828903,-47.64700490236282,-47.73949158191681,0.09278738498687744,-0.0924866795539856,1.993140459060669,-1.992839753627777,0.0003007054328918457,True,False,False,False,True,False,False,False,False
matched_base_80M,2128,agent-properties,2128,direct,antonym,concept swap,see,taste,shared_correct,raw,L1-L2,1,2,-40.63895356655121,-40.67221260070801,-42.077139496803284,-42.132921040058136,0.033259034156799316,-0.055781543254852295,1.4381859302520752,-1.4607084393501282,-0.02252250909805298,True,False,False,False,False,False,False,False,False
matched_base_80M,2140,agent-properties,2140,direct,other,concept swap,see,taste,scale_only_correct,raw,L1-L2,1,2,-39.474285304546356,-39.326378762722015,-41.64299827814102,-41.56066435575485,-0.14790654182434082,0.08233392238616943,2.1687129735946655,-2.234285593032837,-0.06557261943817139,False,True,False,False,False,False,True,False,False
matched_base_80M,2161,agent-properties,2161,indirect,antonym,concept swap,smell,not smell,scale_only_correct,raw,L1-L2,1,2,-51.56691300868988,-51.53397798538208,-43.32147926092148,-43.22678977251053,-0.03293502330780029,0.09468948841094971,-8.245433747768402,8.307188212871552,0.061754465103149414,False,True,False,False,True,False,False,False,False
matched_base_80M,2168,agent-properties,2168,indirect,antonym,concept swap,smell,not smell,shared_correct,raw,L1-L2,1,2,-43.631055414676666,-43.38411408662796,-51.62016713619232,-51.289734959602356,-0.24694132804870605,0.3304321765899658,7.9891117215156555,-7.905620872974396,0.08349084854125977,False,True,False,False,True,False,False,False,False
matched_base_80M,2194,agent-properties,2194,direct,other,concept swap,taste,not taste,shared_correct,raw,L1-L2,1,2,-38.328006744384766,-38.37226456403732,-46.57368576526642,-46.61173564195633,0.04425781965255737,-0.03804987668991089,8.245679020881653,-8.239471077919006,0.006207942962646484,True,False,False,False,True,False,False,False,False
matched_base_80M,2204,agent-properties,2204,indirect,antonym,concept swap,taste,not taste,shared_stable_failure,raw,L1-L2,1,2,-38.286094307899475,-38.302231550216675,-46.84428828954697,-46.92376458644867,0.016137242317199707,-0.07947629690170288,8.558193981647491,-8.621533036231995,-0.06333905458450317,True,False,False,False,False,False,False,False,False
matched_base_80M,2209,agent-properties,2209,indirect,antonym,concept swap,taste,not taste,shared_stable_failure,raw,L1-L2,1,2,-50.81861570477486,-50.636597603559494,-42.0782510638237,-41.96198844909668,-0.18201810121536255,0.11626261472702026,-8.740364640951157,8.674609154462814,-0.06575548648834229,False,True,False,False,False,False,True,False,False
matched_base_80M,2212,material-dynamics,2,direct,material,concept swap,break,drip,added_stable_failure,raw,L1-L2,1,2,-16.79385071992874,-17.109400391578674,-27.523200631141663,-27.707343816757202,0.31554967164993286,-0.18414318561553955,10.729349911212921,-10.597943425178528,0.1314064860343933,True,False,False,False,True,False,False,False,False
matched_base_80M,2227,material-dynamics,17,indirect,material,concept swap,break,drip,shared_correct,raw,L1-L2,1,2,-28.327487468719482,-27.830242037773132,-18.203783631324768,-16.760892868041992,-0.4972454309463501,1.4428907632827759,-10.123703837394714,11.06934916973114,0.9456453323364258,False,True,False,False,True,False,False,False,False
matched_base_80M,2232,material-dynamics,22,direct,material,concept swap,break,flap,scale_only_correct,raw,L1-L2,1,2,-16.79385071992874,-17.333017230033875,-27.676530480384827,-27.995772004127502,0.5391665101051331,-0.3192415237426758,10.882679760456085,-10.662754774093628,0.21992498636245728,True,False,False,False,True,False,False,False,False
matched_base_80M,2237,material-dynamics,27,direct,material,concept swap,break,flap,shared_correct,raw,L1-L2,1,2,-28.5891273021698,-28.231886744499207,-16.47816836833954,-17.38359671831131,-0.35724055767059326,-0.9054283499717712,-12.110958933830261,10.848290026187897,-1.2626689076423645,False,False,False,True,False,False,True,False,True
matched_base_80M,2248,material-dynamics,38,indirect,material,concept swap,break,flap,added_stable_failure,raw,L1-L2,1,2,-16.789709448814392,-17.855022430419922,-28.536972880363464,-28.09253978729248,1.0653129816055298,0.4444330930709839,11.747263431549072,-10.237517356872559,1.5097460746765137,True,True,True,False,True,False,False,True,False
matched_base_80M,2256,material-dynamics,46,direct,material,concept swap,break,rip ,scale_only_correct,raw,L1-L2,1,2,-17.38359671831131,-16.47816836833954,-28.632644772529602,-28.955801725387573,-0.9054283499717712,-0.3231569528579712,11.249048054218292,-12.477633357048035,-1.2285853028297424,False,False,False,True,False,False,True,False,True
matched_base_80M,2264,material-dynamics,54,direct,material,concept swap,break,ripple,scale_only_correct,raw,L1-L2,1,2,-16.79385071992874,-17.333017230033875,-38.517940282821655,-38.89866077899933,0.5391665101051331,-0.38072049617767334,21.724089562892914,-21.565643548965454,0.15844601392745972,True,False,False,False,True,False,False,False,False
matched_base_80M,2268,material-dynamics,58,direct,material,concept swap,break,ripple,scale_only_correct,raw,L1-L2,1,2,-17.633946657180786,-16.720566511154175,-39.279690742492676,-39.76718616485596,-0.9133801460266113,-0.48749542236328125,21.64574408531189,-23.046619653701782,-1.4008755683898926,False,False,False,True,False,False,True,False,True
matched_base_80M,2276,material-dynamics,66,direct,material,concept swap,break,ripple,removed_stable_failure,raw,L1-L2,1,2,-17.458150625228882,-16.563149333000183,-39.14891707897186,-39.61263585090637,-0.8950012922286987,-0.4637187719345093,21.69076645374298,-23.04948651790619,-1.358720064163208,False,False,False,True,False,False,True,False,True
matched_base_80M,2278,material-dynamics,68,direct,material,concept swap,break,ripple,shared_stable_failure,raw,L1-L2,1,2,-17.458150625228882,-16.446248531341553,-39.14891707897186,-39.5111688375473,-1.011902093887329,-0.36225175857543945,21.69076645374298,-23.06492030620575,-1.3741538524627686,False,False,False,True,False,False,True,False,False
matched_base_80M,2321,material-dynamics,111,direct,material,concept swap,break,wrinkle,base_only_correct,raw,L1-L2,1,2,-33.555450439453125,-33.53576147556305,-16.589717745780945,-17.489793300628662,-0.019688963890075684,-0.9000755548477173,-16.96573269367218,16.045968174934387,-0.919764518737793,False,False,False,True,False,False,True,False,False
matched_base_80M,2338,material-dynamics,128,indirect,material,concept swap,break,wrinkle,removed_stable_failure,raw,L1-L2,1,2,-16.789709448814392,-17.855022430419922,-32.730987548828125,-32.42425870895386,1.0653129816055298,0.3067288398742676,15.941278100013733,-14.569236278533936,1.3720418214797974,True,True,True,False,True,False,False,True,False
matched_base_80M,2340,material-dynamics,130,direct,material,concept swap,drape,pour,added_stable_failure,raw,L1-L2,1,2,-47.14291965961456,-47.09901213645935,-40.86963677406311,-40.918169260025024,-0.0439075231552124,-0.04853248596191406,-6.273282885551453,6.180842876434326,-0.09244000911712646,False,False,False,True,False,False,True,False,False
matched_base_80M,2344,material-dynamics,134,direct,material,concept swap,drape,pour,shared_stable_failure,raw,L1-L2,1,2,-47.557307720184326,-47.48464369773865,-41.10877251625061,-41.144256472587585,-0.07266402244567871,-0.0354839563369751,-6.448535203933716,6.340387225151062,-0.10814797878265381,False,False,False,True,False,False,True,False,False
matched_base_80M,2356,material-dynamics,146,indirect,material,concept swap,drape,pour,added_stable_failure,raw,L1-L2,1,2,-42.95658206939697,-43.20098352432251,-37.32157027721405,-37.506054282188416,0.2444014549255371,-0.18448400497436523,-5.635011792182922,5.694929242134094,0.059917449951171875,True,False,False,False,True,False,False,False,False
matched_base_80M,2357,material-dynamics,147,indirect,material,concept swap,drape,pour,shared_correct,raw,L1-L2,1,2,-37.506054282188416,-37.32157027721405,-43.20098352432251,-42.95658206939697,-0.18448400497436523,0.2444014549255371,5.694929242134094,-5.635011792182922,0.059917449951171875,False,True,False,False,True,False,False,False,False
matched_base_80M,2362,material-dynamics,152,direct,material,concept swap,drape,stir,added_stable_failure,raw,L1-L2,1,2,-47.14291965961456,-47.09901213645935,-39.53036105632782,-39.53619682788849,-0.0439075231552124,-0.005835771560668945,-7.612558603286743,7.562815308570862,-0.04974329471588135,False,False,False,True,False,False,True,False,False
matched_base_80M,2369,material-dynamics,159,direct,material,concept swap,drape,stir,shared_correct,raw,L1-L2,1,2,-40.12954556941986,-39.99308776855469,-47.75072205066681,-47.557307720184326,-0.13645780086517334,0.1934143304824829,7.621176481246948,-7.564219951629639,0.05695652961730957,False,True,False,False,True,False,False,False,False
matched_base_80M,2378,material-dynamics,168,direct,material,concept swap,drape,stir,added_stable_failure,raw,L1-L2,1,2,-47.41201412677765,-47.174506068229675,-38.94132423400879,-38.78648841381073,-0.23750805854797363,0.15483582019805908,-8.47068989276886,8.388017654418945,-0.08267223834991455,False,True,False,False,False,False,True,False,False
matched_base_80M,2381,material-dynamics,171,indirect,material,concept swap,drape,stir,base_only_correct,raw,L1-L2,1,2,-38.616716146469116,-38.58959174156189,-45.649306774139404,-46.27424597740173,-0.027124404907226562,-0.6249392032623291,7.032590627670288,-7.684654235839844,-0.6520636081695557,False,False,False,True,False,False,True,False,False
matched_base_80M,2384,material-dynamics,174,indirect,material,concept swap,drape,stir,scale_only_correct,raw,L1-L2,1,2,-50.85494637489319,-51.93625628948212,-43.60380303859711,-44.20025897026062,1.0813099145889282,-0.5964559316635132,-7.2511433362960815,7.735997319221497,0.48485398292541504,True,False,False,False,True,False,False,False,False
matched_base_80M,2390,material-dynamics,180,indirect,material,concept swap,drape,stir,added_stable_failure,raw,L1-L2,1,2,-47.148993492126465,-47.055126786231995,-39.57041656970978,-39.50628590583801,-0.09386670589447021,0.06413066387176514,-7.578576922416687,7.548840880393982,-0.029736042022705078,False,True,False,False,False,False,True,False,False
matched_base_80M,2405,material-dynamics,195,direct,material,concept swap,flap,drip,shared_correct,raw,L1-L2,1,2,-29.067856788635254,-29.312507271766663,-28.992148518562317,-29.208195090293884,0.2446504831314087,-0.21604657173156738,-0.07570827007293701,0.10431218147277832,0.02860391139984131,True,False,False,False,True,False,False,False,False
matched_base_80M,2411,material-dynamics,201,direct,material,concept swap,flap,splash,added_stable_failure,raw,L1-L2,1,2,-31.695584893226624,-31.93274438381195,-28.777602314949036,-28.99159574508667,0.23715949058532715,-0.21399343013763428,-2.917982578277588,2.9411486387252808,0.02316606044769287,True,False,False,False,True,False,False,False,False
matched_base_80M,2412,material-dynamics,202,direct,material,concept swap,flap,splash,added_stable_failure,raw,L1-L2,1,2,-27.995772004127502,-27.6946702003479,-30.883950233459473,-30.528685688972473,-0.30110180377960205,0.3552645444869995,2.88817822933197,-2.8340154886245728,0.05416274070739746,False,True,False,False,True,False,False,False,False
matched_base_80M,2424,material-dynamics,214,direct,material,concept swap,fold,pour,removed_stable_failure,raw,L1-L2,1,2,-39.6963986158371,-39.624452233314514,-41.10877251625061,-41.144256472587585,-0.07194638252258301,-0.0354839563369751,1.4123739004135132,-1.5198042392730713,-0.1074303388595581,False,False,False,True,False,False,True,False,False
matched_base_80M,2433,material-dynamics,223,indirect,material,concept swap,fold,pour,added_stable_failure,raw,L1-L2,1,2,-44.938496708869934,-43.94755673408508,-43.84843981266022,-43.401068449020386,-0.9909399747848511,0.44737136363983154,-1.0900568962097168,0.5464882850646973,-0.5435686111450195,False,True,False,False,False,False,True,False,False
matched_base_80M,2436,material-dynamics,226,indirect,material,concept swap,fold,pour,added_stable_failure,raw,L1-L2,1,2,-35.95284676551819,-36.237409710884094,-37.32157027721405,-37.506054282188416,0.28456294536590576,-0.18448400497436523,1.3687235116958618,-1.2686445713043213,0.10007894039154053,True,False,False,False,True,False,False,False,False
matched_base_80M,2444,material-dynamics,234,direct,material,concept swap,fold,stir,added_stable_failure,raw,L1-L2,1,2,-43.54593122005463,-43.67731809616089,-43.88249433040619,-43.99360704421997,0.1313868761062622,-0.11111271381378174,0.3365631103515625,-0.31628894805908203,0.02027416229248047,True,False,False,False,True,False,False,False,False
matched_base_80M,2448,material-dynamics,238,direct,material,concept swap,fold,stir,added_stable_failure,raw,L1-L2,1,2,-39.6963986158371,-39.826574206352234,-39.99308776855469,-40.12954556941986,0.13017559051513672,-0.13645780086517334,0.29668915271759033,-0.30297136306762695,-0.006282210350036621,True,False,False,False,False,False,False,False,False
matched_base_80M,2465,material-dynamics,255,indirect,material,concept swap,fold,stir,base_only_correct,raw,L1-L2,1,2,-44.20025897026062,-43.60380303859711,-43.77886354923248,-43.401068449020386,-0.5964559316635132,0.37779510021209717,-0.4213954210281372,0.2027345895767212,-0.21866083145141602,False,True,False,False,False,False,True,False,False
matched_base_80M,2467,material-dynamics,257,indirect,material,concept swap,fold,stir,base_only_correct,raw,L1-L2,1,2,-44.15918982028961,-43.60380303859711,-43.84843981266022,-43.401068449020386,-0.5553867816925049,0.44737136363983154,-0.31075000762939453,0.2027345895767212,-0.10801541805267334,False,True,False,False,False,False,True,False,False
matched_base_80M,2482,material-dynamics,272,direct,material,concept swap,hang,pour,added_stable_failure,raw,L1-L2,1,2,-37.29444241523743,-37.09762680530548,-44.56039881706238,-44.34967875480652,-0.1968156099319458,0.21072006225585938,7.265956401824951,-7.252051949501038,0.013904452323913574,False,True,False,False,True,False,False,False,False
matched_base_80M,2484,material-dynamics,274,direct,material,concept swap,hang,pour,shared_stable_failure,raw,L1-L2,1,2,-32.808066606521606,-32.90160596370697,-41.10877251625061,-41.144256472587585,0.09353935718536377,-0.0354839563369751,8.300705909729004,-8.242650508880615,0.05805540084838867,True,False,False,False,True,False,False,False,False
matched_base_80M,2486,material-dynamics,276,direct,material,concept swap,hang,pour,removed_stable_failure,raw,L1-L2,1,2,-31.227749705314636,-31.14944636821747,-39.202749133110046,-39.133994936943054,-0.07830333709716797,0.06875419616699219,7.97499942779541,-7.984548568725586,-0.009549140930175781,False,True,False,False,False,False,True,False,False
matched_base_80M,2499,material-dynamics,289,indirect,material,concept swap,hang,pour,base_only_correct,raw,L1-L2,1,2,-38.75614035129547,-38.23328733444214,-33.636484146118164,-33.046489238739014,-0.5228530168533325,0.5899949073791504,-5.119656205177307,5.186798095703125,0.06714189052581787,False,True,False,False,True,False,False,False,False
matched_base_80M,2505,material-dynamics,295,direct,material,concept swap,hang,stir,shared_correct,raw,L1-L2,1,2,-43.99360704421997,-43.88249433040619,-37.474698185920715,-37.29444241523743,-0.11111271381378174,0.18025577068328857,-6.518908858299255,6.588051915168762,0.06914305686950684,False,True,False,False,True,False,False,False,False
matched_base_80M,2518,material-dynamics,308,direct,material,concept swap,hang,stir,added_stable_failure,raw,L1-L2,1,2,-33.47016358375549,-33.418176770210266,-38.94132423400879,-38.78648841381073,-0.05198681354522705,0.15483582019805908,5.471160650253296,-5.368311643600464,0.10284900665283203,False,True,False,False,True,False,False,False,False
matched_base_80M,2521,material-dynamics,311,indirect,material,concept swap,hang,stir,added_stable_failure,raw,L1-L2,1,2,-38.616716146469116,-38.58959174156189,-33.95086920261383,-33.25461745262146,-0.027124404907226562,0.6962517499923706,-4.665846943855286,5.33497428894043,0.669127345085144,False,True,False,False,True,False,False,False,False
matched_base_80M,2530,material-dynamics,320,indirect,material,concept swap,hang,stir,base_only_correct,raw,L1-L2,1,2,-32.78707671165466,-32.669992089271545,-39.57041656970978,-39.50628590583801,-0.11708462238311768,0.06413066387176514,6.783339858055115,-6.836293816566467,-0.05295395851135254,False,True,False,False,False,False,True,False,False
matched_base_80M,2551,material-dynamics,341,indirect,material,concept swap,pile,stir,shared_correct,raw,L1-L2,1,2,-38.75928270816803,-38.58959174156189,-35.21107196807861,-35.11677885055542,-0.16969096660614014,0.09429311752319336,-3.5482107400894165,3.4728128910064697,-0.07539784908294678,False,True,False,False,False,False,True,False,False
matched_base_80M,2556,material-dynamics,346,indirect,material,concept swap,pile,stir,removed_stable_failure;scale_only_correct,raw,L1-L2,1,2,-33.27706515789032,-32.80961573123932,-35.50750160217285,-35.037065505981445,-0.467449426651001,0.47043609619140625,2.2304364442825317,-2.2274497747421265,0.0029866695404052734,False,True,False,False,True,False,False,False,False
matched_base_80M,2560,material-dynamics,350,indirect,material,concept swap,pour,drape,added_stable_failure,raw,L1-L2,1,2,-39.01303541660309,-39.228176951408386,-45.663928866386414,-46.27424597740173,0.21514153480529785,-0.6103171110153198,6.650893449783325,-7.046069025993347,-0.395175576210022,True,False,False,False,False,False,False,False,False
matched_base_80M,2561,material-dynamics,351,indirect,material,concept swap,pour,drape,shared_correct,raw,L1-L2,1,2,-46.27424597740173,-45.663928866386414,-39.228176951408386,-39.01303541660309,-0.6103171110153198,0.21514153480529785,-7.046069025993347,6.650893449783325,-0.395175576210022,False,True,False,False,False,False,True,False,False
matched_base_80M,2572,material-dynamics,362,indirect,material,concept swap,pour,hang,base_only_correct,raw,L1-L2,1,2,-43.682403802871704,-43.94755673408508,-37.47540581226349,-37.702401518821716,0.2651529312133789,-0.22699570655822754,-6.206997990608215,6.245155215263367,0.03815722465515137,True,False,False,False,True,False,False,False,False
matched_base_80M,2578,material-dynamics,368,indirect,material,concept swap,pour,hang,base_only_correct,raw,L1-L2,1,2,-38.62592530250549,-38.23328733444214,-32.965277314186096,-33.046489238739014,-0.3926379680633545,-0.08121192455291748,-5.660647988319397,5.186798095703125,-0.473849892616272,False,False,False,True,False,False,True,False,True
matched_base_80M,2584,material-dynamics,374,indirect,material,concept swap,pour,rip ,added_stable_failure,raw,L1-L2,1,2,-39.132264852523804,-39.89508128166199,-40.17912542819977,-40.77448606491089,0.7628164291381836,-0.5953606367111206,1.0468605756759644,-0.8794047832489014,0.167455792427063,True,False,False,False,True,False,False,False,False
matched_base_80M,2596,material-dynamics,386,indirect,material,concept swap,pour,wrinkle,shared_correct,raw,L1-L2,1,2,-37.00869333744049,-37.32157027721405,-40.80171859264374,-40.76417934894562,0.31287693977355957,0.03753924369812012,3.793025255203247,-3.4426090717315674,0.3504161834716797,True,True,True,False,True,False,False,False,False
matched_base_80M,2600,material-dynamics,390,direct,material,concept swap,rip ,drip,scale_only_correct,raw,L1-L2,1,2,-29.097588777542114,-28.891125798225403,-28.959827065467834,-28.71524965763092,-0.20646297931671143,0.24457740783691406,-0.13776171207427979,0.17587614059448242,0.03811442852020264,False,True,False,False,True,False,False,False,False
matched_base_80M,2610,material-dynamics,400,direct,material,concept swap,rip ,pour,added_stable_failure,raw,L1-L2,1,2,-41.041576743125916,-41.007503628730774,-40.86963677406311,-40.918169260025024,-0.0340731143951416,-0.04853248596191406,-0.17193996906280518,0.08933436870574951,-0.08260560035705566,False,False,False,True,False,False,True,False,False
matched_base_80M,2618,material-dynamics,408,direct,material,concept swap,rip ,pour,added_stable_failure,raw,L1-L2,1,2,-41.29422068595886,-41.126036643981934,-40.644360423088074,-40.546905875205994,-0.1681840419769287,0.09745454788208008,-0.6498602628707886,0.5791307687759399,-0.07072949409484863,False,True,False,False,False,False,True,False,False
matched_base_80M,2623,material-dynamics,413,indirect,material,concept swap,rip ,pour,base_only_correct,raw,L1-L2,1,2,-44.938496708869934,-43.94755673408508,-46.45572745800018,-45.55398690700531,-0.9909399747848511,0.901740550994873,1.517230749130249,-1.606430172920227,-0.08919942378997803,False,True,False,False,False,False,True,False,False
matched_base_80M,2624,material-dynamics,414,indirect,material,concept swap,rip ,pour,base_only_correct,raw,L1-L2,1,2,-40.77448606491089,-40.74477231502533,-39.89508128166199,-39.81382691860199,-0.029713749885559082,0.08125436305999756,-0.8794047832489014,0.9309453964233398,0.05154061317443848,False,True,False,False,True,False,False,False,False
