target,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,buckets,decoder_mode,band,band_start,band_end,s11_sum,s21_sum,s12_sum,s22_sum,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,t1_correct,t2_correct,both_official_positive,both_swapped_positive,interaction_positive,both_within_context_positive,stable_conditional_failure,persistent_both_official,persistent_swapped
scale1p75_disabled_80M,207,agent-properties,207,indirect,antonym,variable swap,choose,-,added_stable_failure,raw,L1-L2,1,2,-80.60806572437286,-80.58191657066345,-80.35345721244812,-80.3670539855957,-0.02614915370941162,-0.013596773147583008,-0.25460851192474365,0.21486258506774902,-0.03974592685699463,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,209,agent-properties,209,indirect,antonym,variable swap,choose,-,added_stable_failure,raw,L1-L2,1,2,-80.83830690383911,-80.84220016002655,-80.5968222618103,-80.61671948432922,0.003893256187438965,-0.0198972225189209,-0.2414846420288086,0.22548067569732666,-0.016003966331481934,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,210,agent-properties,210,indirect,antonym,variable swap,choose,-,scale_only_correct,raw,L1-L2,1,2,-76.61406642198563,-76.62314003705978,-80.83977031707764,-80.86341118812561,0.009073615074157715,-0.023640871047973633,4.2257038950920105,-4.240271151065826,-0.014567255973815918,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,220,agent-properties,220,indirect,antonym,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-76.46618562936783,-76.51076877117157,-79.53068745136261,-79.5788494348526,0.044583141803741455,-0.048161983489990234,3.0645018219947815,-3.0680806636810303,-0.0035788416862487793,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,239,agent-properties,239,indirect,antonym,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-68.0528436601162,-68.00991666316986,-68.76122391223907,-68.73280628025532,-0.04292699694633484,0.02841763198375702,0.708380252122879,-0.7228896170854568,-0.01450936496257782,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,244,agent-properties,244,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-78.41127344965935,-78.14944192767143,-81.0390955209732,-80.71674954891205,-0.26183152198791504,0.3223459720611572,2.627822071313858,-2.567307621240616,0.06051445007324219,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,260,agent-properties,260,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-79.80648505687714,-79.78005748987198,-82.14990389347076,-82.05580008029938,-0.02642756700515747,0.09410381317138672,2.343418836593628,-2.2757425904273987,0.06767624616622925,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,261,agent-properties,261,indirect,variable swap,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-82.05580008029938,-82.14990389347076,-79.78005748987198,-79.80648505687714,0.09410381317138672,-0.02642756700515747,-2.2757425904273987,2.343418836593628,0.06767624616622925,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,265,agent-properties,265,indirect,variable swap,variable swap,choose,-,base_only_correct,raw,L1-L2,1,2,-82.21498012542725,-82.09903633594513,-79.80065661668777,-79.78819328546524,-0.1159437894821167,0.01246333122253418,-2.4143235087394714,2.310843050479889,-0.10348045825958252,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,281,agent-properties,281,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-70.82265493273735,-70.81938317418098,-71.1802641749382,-71.17269682884216,-0.003271758556365967,0.007567346096038818,0.35760924220085144,-0.3533136546611786,0.0042955875396728516,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,286,agent-properties,286,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-72.43337601423264,-72.36905241012573,-70.83690524101257,-70.76383590698242,-0.06432360410690308,0.07306933403015137,-1.5964707732200623,1.6052165031433105,0.008745729923248291,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,298,agent-properties,298,indirect,variable swap,variable swap,choose,-,scale_only_correct,raw,L1-L2,1,2,-66.5046620965004,-66.51729786396027,-66.08554673194885,-66.09327411651611,0.012635767459869385,-0.007727384567260742,-0.4191153645515442,0.42402374744415283,0.004908382892608643,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,299,agent-properties,299,indirect,variable swap,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-66.09327411651611,-66.08554673194885,-66.51729786396027,-66.5046620965004,-0.007727384567260742,0.012635767459869385,0.42402374744415283,-0.4191153645515442,0.004908382892608643,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,328,agent-properties,328,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-69.01550322771072,-69.09080958366394,-70.41727828979492,-70.55560314655304,0.07530635595321655,-0.13832485675811768,1.401775062084198,-1.4647935628890991,-0.06301850080490112,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,330,agent-properties,330,indirect,variable swap,variable swap,choose,-,shared_correct,raw,L1-L2,1,2,-69.11810439825058,-69.03814023733139,-70.56623387336731,-70.43179017305374,-0.07996416091918945,0.13444370031356812,1.4481294751167297,-1.393649935722351,0.05447953939437866,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,364,agent-properties,364,indirect,variable swap,variable swap,choose,-,shared_correct,raw,L1-L2,1,2,-64.79972752928734,-64.65270593762398,-61.9897992759943,-61.861559361219406,-0.1470215916633606,0.12823991477489471,-2.8099282532930374,2.7911465764045715,-0.01878167688846588,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,374,agent-properties,374,indirect,variable swap,variable swap,choose,-,shared_correct,raw,L1-L2,1,2,-77.28471326828003,-77.40771359205246,-80.85637092590332,-80.99913465976715,0.12300032377243042,-0.14276373386383057,3.571657657623291,-3.591421067714691,-0.019763410091400146,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,386,agent-properties,386,indirect,variable swap,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-66.849588483572,-66.84074904024601,-67.87256717681885,-67.91481029987335,-0.008839443325996399,-0.042243123054504395,1.0229786932468414,-1.0740612596273422,-0.05108256638050079,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,387,agent-properties,387,indirect,variable swap,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-67.91481029987335,-67.87256717681885,-66.84074904024601,-66.849588483572,-0.042243123054504395,-0.008839443325996399,-1.0740612596273422,1.0229786932468414,-0.05108256638050079,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,388,agent-properties,388,indirect,variable swap,variable swap,choose,-,removed_stable_failure,raw,L1-L2,1,2,-80.26250874996185,-80.35345721244812,-80.5145126581192,-80.60806572437286,0.09094846248626709,-0.09355306625366211,0.25200390815734863,-0.25460851192474365,-0.0026046037673950195,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,392,agent-properties,392,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-81.29368615150452,-81.4768877029419,-80.2245489358902,-80.40228962898254,0.18320155143737793,-0.1777406930923462,-1.0691372156143188,1.0745980739593506,0.005460858345031738,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,408,agent-properties,408,indirect,variable swap,variable swap,choose,-,added_stable_failure,raw,L1-L2,1,2,-67.41731087863445,-67.403518602252,-67.98993730545044,-68.02842485904694,-0.013792276382446289,-0.03848755359649658,0.5726264268159866,-0.6249062567949295,-0.05227982997894287,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,418,agent-properties,418,indirect,variable swap,variable swap,choose,-,base_only_correct,raw,L1-L2,1,2,-77.64951127767563,-77.52306258678436,-77.70824491977692,-77.57003033161163,-0.12644869089126587,0.1382145881652832,0.05873364210128784,-0.04696774482727051,0.011765897274017334,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,422,agent-properties,422,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-76.40686738491058,-76.51076877117157,-79.51013231277466,-79.5788494348526,0.10390138626098633,-0.0687171220779419,3.1032649278640747,-3.0680806636810303,0.035184264183044434,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,439,agent-properties,439,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-80.77559733390808,-80.82394874095917,-77.66619122028351,-77.71122974157333,0.048351407051086426,-0.04503852128982544,-3.1094061136245728,3.1127189993858337,0.0033128857612609863,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,446,agent-properties,446,indirect,variable swap,variable swap,choose,-,shared_stable_failure,raw,L1-L2,1,2,-79.06089735031128,-78.7255546450615,-78.56679964065552,-78.30516242980957,-0.3353427052497864,0.26163721084594727,-0.4940977096557617,0.4203922152519226,-0.07370549440383911,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,458,agent-properties,458,indirect,variable swap,variable swap,choose,-,base_only_correct,raw,L1-L2,1,2,-68.73280628025532,-68.53161871433258,-68.00991666316986,-67.83524242043495,-0.20118756592273712,0.17467424273490906,-0.7228896170854568,0.6963762938976288,-0.026513323187828064,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,460,agent-properties,460,direct,negation,concept swap,feel,not feel,shared_correct,raw,L1-L2,1,2,-39.25629323720932,-39.18551313877106,-46.58390897512436,-47.38287568092346,-0.07078009843826294,-0.7989667057991028,7.327615737915039,-8.197362542152405,-0.8697468042373657,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,481,agent-properties,481,direct,other,concept swap,feel,not feel,added_stable_failure,raw,L1-L2,1,2,-43.83555734157562,-43.88604378700256,-35.5974246263504,-35.8267605304718,0.05048644542694092,-0.22933590412139893,-8.23813271522522,8.059283256530762,-0.178849458694458,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,484,agent-properties,484,direct,other,concept swap,feel,not feel,base_only_correct,raw,L1-L2,1,2,-43.90179443359375,-43.68749463558197,-51.47704827785492,-51.69246053695679,-0.21429979801177979,-0.21541225910186768,7.575253844261169,-8.004965901374817,-0.42971205711364746,False,False,False,True,False,False,True,False,True
scale1p75_disabled_80M,488,agent-properties,488,direct,other,concept swap,feel,not feel,scale_only_correct,raw,L1-L2,1,2,-41.17316073179245,-41.00672847032547,-49.150662302970886,-49.28251576423645,-0.16643226146697998,-0.13185346126556396,7.977501571178436,-8.27578729391098,-0.29828572273254395,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,507,agent-properties,507,direct,antonym,concept swap,have no preference,prefer,removed_stable_failure,raw,L1-L2,1,2,-69.77963134646416,-69.65925307571888,-74.91127280890942,-74.79324385523796,-0.1203782707452774,0.11802895367145538,5.131641462445259,-5.133990779519081,-0.0023493170738220215,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,509,agent-properties,509,direct,antonym,concept swap,have no preference,prefer,removed_stable_failure,raw,L1-L2,1,2,-69.20883396267891,-69.06480906903744,-75.66370710730553,-75.4700063765049,-0.14402489364147186,0.19370073080062866,6.454873144626617,-6.405197307467461,0.0496758371591568,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,510,agent-properties,510,direct,antonym,concept swap,hear,not hear,added_stable_failure,raw,L1-L2,1,2,-42.984454691410065,-42.90373229980469,-50.58065402507782,-50.476711094379425,-0.0807223916053772,0.10394293069839478,7.596199333667755,-7.5729787945747375,0.023220539093017578,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,512,agent-properties,512,direct,antonym,concept swap,hear,not hear,shared_correct,raw,L1-L2,1,2,-42.86748021841049,-42.97635895013809,-50.659223437309265,-50.40667134523392,0.1088787317276001,0.2525520920753479,7.791743218898773,-7.430312395095825,0.361430823802948,True,True,True,False,True,False,False,False,False
scale1p75_disabled_80M,521,agent-properties,521,direct,antonym,concept swap,hear,not hear,shared_correct,raw,L1-L2,1,2,-46.914076805114746,-47.412876188755035,-39.398791909217834,-39.82443290948868,0.4987993836402893,-0.4256410002708435,-7.515284895896912,7.588443279266357,0.0731583833694458,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,527,agent-properties,527,direct,antonym,concept swap,hear,not hear,shared_stable_failure,raw,L1-L2,1,2,-44.13806772232056,-44.042099833488464,-35.612202763557434,-35.518456757068634,-0.09596788883209229,0.09374600648880005,-8.525864958763123,8.52364307641983,-0.0022218823432922363,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,545,agent-properties,545,direct,antonym,concept swap,hear,not hear,shared_correct,raw,L1-L2,1,2,-44.10015428066254,-44.20173245668411,-36.478246450424194,-36.71229135990143,0.10157817602157593,-0.2340449094772339,-7.621907830238342,7.489441096782684,-0.13246673345565796,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,549,agent-properties,549,direct,antonym,concept swap,hear,not hear,removed_stable_failure;scale_only_correct,raw,L1-L2,1,2,-44.43790265917778,-43.91853326559067,-36.2762433886528,-36.02873808145523,-0.5193693935871124,0.2475053071975708,-8.161659270524979,7.889795184135437,-0.2718640863895416,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,556,agent-properties,556,indirect,antonym,concept swap,hear,not hear,shared_correct,raw,L1-L2,1,2,-35.523234724998474,-35.58292660117149,-43.88055497407913,-43.98744562268257,0.05969187617301941,-0.10689064860343933,8.357320249080658,-8.404519021511078,-0.04719877243041992,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,569,agent-properties,569,direct,antonym,concept swap,intend,not intend,shared_correct,raw,L1-L2,1,2,-56.634442469105124,-57.48913861438632,-53.23233422636986,-53.15456995368004,0.8546961452811956,0.07776427268981934,-3.4021082427352667,4.334568660706282,0.932460417971015,True,True,True,False,True,False,False,True,False
scale1p75_disabled_80M,583,agent-properties,583,direct,antonym,concept swap,intend,not intend,added_stable_failure,raw,L1-L2,1,2,-66.7582129240036,-67.00103560835123,-62.50175321102142,-62.30756962299347,0.24282268434762955,0.1941835880279541,-4.256459712982178,4.693465985357761,0.43700627237558365,True,True,True,False,True,False,False,True,False
scale1p75_disabled_80M,592,agent-properties,592,indirect,antonym,concept swap,intend,not intend,base_only_correct,raw,L1-L2,1,2,-53.58600617945194,-52.426534816622734,-57.6091391723603,-57.255761459469795,-1.1594713628292084,0.3533777128905058,4.023132992908359,-4.829226642847061,-0.8060936499387026,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,594,agent-properties,594,indirect,antonym,concept swap,intend,not intend,shared_stable_failure,raw,L1-L2,1,2,-72.21627825498581,-72.71799156069756,-77.00375624746084,-77.94015303254128,0.5017133057117462,-0.9363967850804329,4.787477992475033,-5.2221614718437195,-0.4346834793686867,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,602,agent-properties,602,indirect,antonym,concept swap,intend,not intend,added_stable_failure,raw,L1-L2,1,2,-71.8702409863472,-71.93300393223763,-76.84245590493083,-76.90935903042555,0.06276294589042664,-0.06690312549471855,4.9722149185836315,-4.976355098187923,-0.004140179604291916,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,620,agent-properties,620,indirect,antonym,concept swap,intend,not intend,base_only_correct,raw,L1-L2,1,2,-52.06668910384178,-51.139693319797516,-56.7229180149734,-56.27256631106138,-0.9269957840442657,0.45035170391201973,4.65622891113162,-5.132872991263866,-0.476644080132246,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,626,agent-properties,626,indirect,antonym,concept swap,intend,not intend,scale_only_correct,raw,L1-L2,1,2,-59.83266153931618,-59.30598449707031,-64.3663517460227,-64.22087103873491,-0.5266770422458649,0.1454807072877884,4.533690206706524,-4.9148865416646,-0.3811963349580765,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,627,agent-properties,627,indirect,antonym,concept swap,intend,not intend,added_stable_failure,raw,L1-L2,1,2,-64.22087103873491,-64.3663517460227,-59.30598449707031,-59.83266153931618,0.1454807072877884,-0.5266770422458649,-4.9148865416646,4.533690206706524,-0.3811963349580765,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,640,agent-properties,640,indirect,antonym,concept swap,intend,not intend,scale_only_correct,raw,L1-L2,1,2,-61.31897485256195,-60.96747049689293,-66.64420780539513,-66.72048568725586,-0.3515043556690216,-0.07627788186073303,5.325232952833176,-5.75301519036293,-0.42778223752975464,False,False,False,True,False,False,True,False,False
scale1p75_disabled_80M,644,agent-properties,644,indirect,antonym,concept swap,intend,not intend,shared_correct,raw,L1-L2,1,2,-61.823538452386856,-61.9074005484581,-66.42645775526762,-66.51012594997883,0.08386209607124329,-0.08366819471120834,4.602919302880764,-4.602725401520729,0.00019390136003494263,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,649,agent-properties,649,indirect,antonym,concept swap,intend,not intend,scale_only_correct,raw,L1-L2,1,2,-58.49444086570293,-58.7620538957417,-54.403764970600605,-55.03672480583191,0.267613030038774,-0.6329598352313042,-4.090675895102322,3.725329089909792,-0.36534680519253016,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,662,agent-properties,662,indirect,other,concept swap,intend,not intend,removed_stable_failure,raw,L1-L2,1,2,-51.53020566701889,-51.57116921246052,-57.912791665643454,-57.938378136605024,0.0409635454416275,-0.02558647096157074,6.382585998624563,-6.3672089241445065,0.015377074480056763,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,666,agent-properties,666,indirect,other,concept swap,intend,not intend,removed_stable_failure,raw,L1-L2,1,2,-71.04219448566437,-71.11956778168678,-75.41853151470423,-75.56203503906727,0.07737329602241516,-0.14350352436304092,4.37633702903986,-4.4424672573804855,-0.06613022834062576,True,False,False,False,False,False,False,False,False
scale1p75_disabled_80M,667,agent-properties,667,indirect,other,concept swap,intend,not intend,added_stable_failure,raw,L1-L2,1,2,-75.56203503906727,-75.41853151470423,-71.11956778168678,-71.04219448566437,-0.14350352436304092,0.07737329602241516,-4.4424672573804855,4.37633702903986,-0.06613022834062576,False,True,False,False,False,False,True,False,False
scale1p75_disabled_80M,672,agent-properties,672,indirect,other,concept swap,intend,not intend,scale_only_correct,raw,L1-L2,1,2,-52.51732790470123,-53.00662660598755,-57.130436873063445,-57.133691208437085,0.4892987012863159,-0.0032543353736400604,4.613108968362212,-4.127064602449536,0.48604436591267586,True,False,False,False,True,False,False,False,False
scale1p75_disabled_80M,675,agent-properties,675,indirect,other,concept swap,intend,not intend,base_only_correct,raw,L1-L2,1,2,-57.16955080628395,-56.935969561338425,-52.94390295445919,-52.276113361120224,-0.23358124494552612,0.6677895933389664,-4.22564785182476,4.659856200218201,0.43420834839344025,False,True,False,False,True,False,False,False,False
scale1p75_disabled_80M,694,agent-properties,694,indirect,other,concept swap,intend,not intend,scale_only_correct,raw,L1-L2,1,2,-70.36288806796074,-70.31517839431763,-74.40546426177025,-74.47873107343912,-0.04770967364311218,-0.07326681166887283,4.042576193809509,-4.163552679121494,-0.12097648531198502,False,False,False,True,False,False,True,False,False
