ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
variable swap,841,0.093935790725327,706,0.8394768133174791,0.926509186351706,762,-1.455208932980895
antonym,485,0.3628865979381443,233,0.48041237113402063,0.7540453074433657,309,-0.1205519288778305
material,73,0.4931506849315068,25,0.3424657534246575,0.6756756756756757,37,-0.08552486263215542
other,37,0.40540540540540543,17,0.4594594594594595,0.7727272727272727,22,-0.24469628930091858
negation,11,0.6363636363636364,3,0.2727272727272727,0.75,4,0.1714183110743761
variable_swap,7,0.42857142857142855,2,0.2857142857142857,0.5,4,0.14958435483276844
game,1,0.0,1,1.0,1.0,1,-0.43656009435653687
number,11,0.8181818181818182,1,0.09090909090909091,0.5,2,0.23634837940335274
active-passive,5,0.6,0,0.0,0.0,2,0.6189336003735662
