model_type,model_label,pair_id,pair_type,target_segment,token_text,token_norm,token_is_content_norm,orig_id,copy_by_id,copy_by_text,source_bpe_zone_by_id,source_bpe_zone_by_norm,source_bpe_positions_by_id,source_bpe_positions_by_norm,repeat_prefix_words,source_word_count,source_token_count,paired_nll,sideonly_nll,lift_nll_sideonly_minus_paired
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,source,no,no,False,344,False,False,tail_only,tail_only,[8],[8],7,10,13,5.109480857849121,5.061102867126465,-0.04837799072265625
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,source,pain,pain,True,2343,False,False,tail_only,tail_only,[9],[9],7,10,13,5.7645463943481445,5.123373031616211,-0.6411733627319336
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,other,ging,ging,True,2410,True,True,prefix_only,prefix_only,[0],[0],7,10,13,0.04795201122760773,7.8687028884887695,7.820750877261162
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,other,are,are,False,331,True,True,prefix_only,prefix_only,[2],[2],7,10,13,0.02119486778974533,0.2533058822154999,0.23211101442575455
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,other,common,common,True,2368,True,True,prefix_only,prefix_only,[4],[4],7,10,13,0.005092032253742218,2.335505485534668,2.3304134532809258
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_012971,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,[5],[5],7,10,13,0.02555692009627819,1.1528867483139038,1.1273298282176256
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,source,for,for,False,276,False,False,prefix_only,prefix_only,[1],[1],7,11,15,3.7482786178588867,3.856968402862549,0.10868978500366211
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,source,lonely,lonely,True,7104,False,False,prefix_only,prefix_only,[2],[2],7,11,15,10.893550872802734,10.567874908447266,-0.32567596435546875
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,source,necessary,necessary,True,4184,False,False,prefix_only,prefix_only,[6],[6],7,11,15,6.325103282928467,8.843109130859375,2.518005847930908
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,source,Int,int,False,6335,False,False,tail_only,tail_only,[9],[9],7,11,15,5.3218865394592285,5.592548370361328,0.2706618309020996
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,other,L,l,False,362,False,False,not_in_source,not_in_source,[],[],7,11,15,6.339249610900879,8.981527328491211,2.642277717590332
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,other,one,one,False,449,False,False,not_in_source,not_in_source,[],[],7,11,15,6.222945690155029,6.69902229309082,0.476076602935791
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,other,elderly,elderly,True,9443,True,True,prefix_only,prefix_only,[3],[3],7,11,15,15.140854835510254,13.218253135681152,-1.9226016998291016
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,compact,other,help,help,True,882,False,True,not_in_source,prefix_only,[],[0],7,11,15,1.6466377973556519,3.612344741821289,1.9657069444656372
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,source,is,is,False,262,True,True,prefix_only,prefix_only,[5],[5],7,11,15,0.6848673224449158,2.989307403564453,2.3044400811195374
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,source,necessary,necessary,True,4184,True,True,prefix_only,prefix_only,[6],[6],7,11,15,0.5908453464508057,8.843109130859375,8.25226378440857
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,source,erest,erest,True,1607,False,False,tail_only,tail_only,[9],[9],7,11,15,9.724684715270996,9.098484992980957,-0.6261997222900391
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,source,disapp,disapp,True,2754,False,False,tail_only,tail_only,[10],[10],7,11,15,8.391891479492188,8.825199127197266,0.4333076477050781
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,other,Help,help,True,7623,True,True,prefix_only,prefix_only,[0],[0],7,11,15,0.9873621463775635,12.791208267211914,11.80384612083435
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,other,lonely,lonely,True,7104,True,True,prefix_only,prefix_only,[2],[2],7,11,15,0.503182053565979,9.315967559814453,8.812785506248474
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,[5],[5],7,11,15,0.4791831970214844,3.7790331840515137,3.2998499870300293
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_037911,repeat,other,necessary,necessary,True,4184,True,True,prefix_only,prefix_only,[6],[6],7,11,15,0.4351555109024048,7.381618976593018,6.946463465690613
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,source,time,time,True,533,True,True,prefix_only,prefix_only,[2],[2],13,22,32,0.08413869887590408,0.31307801604270935,0.22893931716680527
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,source,city,city,True,1374,True,True,prefix_only,prefix_only,[4],[4],13,22,32,0.023527847602963448,7.682975769042969,7.659447921440005
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,source,ant,ant,False,2786,False,False,tail_only,tail_only,[18],[18],13,22,32,4.903974533081055,4.9655914306640625,0.06161689758300781
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,source,is,is,False,206,False,False,tail_only,tail_only,[18],[18],13,22,32,6.136813163757324,5.4989728927612305,-0.6378402709960938
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,other,-c,c,False,1822,True,True,prefix_only,prefix_only,[11],[11],13,22,32,0.013119800947606564,4.795904159545898,4.782784358598292
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,other,ep,ep,False,3184,True,True,prefix_only,prefix_only,[12],[12],13,22,32,0.012700389139354229,5.781258583068848,5.768558193929493
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,other,emic,emic,True,5756,True,True,prefix_only,prefix_only,[12],[12],13,22,32,0.08003240078687668,9.296175956726074,9.216143555939198
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,compact,other,time,time,True,533,True,True,prefix_only,prefix_only,[2],[2],13,22,32,0.5250039100646973,0.4880598187446594,-0.03694409132003784
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,source,the,the,False,195,True,True,prefix_only,prefix_only,"[3, 7]","[3, 7]",13,22,32,0.006501593627035618,0.14316467940807343,0.1366630857810378
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,source,in,in,False,231,True,True,prefix_only,prefix_only,[6],[6],13,22,32,0.01645740680396557,0.8933385610580444,0.8768811542540789
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,source,the,the,False,195,True,True,prefix_only,prefix_only,"[3, 7]","[3, 7]",13,22,32,0.00201177760027349,0.24902676045894623,0.24701498285867274
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,source,aine,aine,True,4406,True,True,prefix_only,prefix_only,[11],[11],13,22,32,0.12412747740745544,14.012189865112305,13.88806238770485
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,other,At,at,False,1084,True,True,prefix_only,prefix_only,[0],[0],13,22,32,0.8967614769935608,3.4455513954162598,2.548789918422699
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,other,that,that,False,253,True,True,prefix_only,prefix_only,[1],[1],13,22,32,0.07390321791172028,1.0124651193618774,0.9385619014501572
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,other,of,of,False,228,True,True,both_prefix_and_tail,both_prefix_and_tail,"[9, 17]","[9, 17]",13,22,32,0.0005964645533822477,0.06382563710212708,0.06322917254874483
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_044330,repeat,other,crack,crack,True,4345,True,True,prefix_only,prefix_only,[11],[11],13,22,32,0.052769456058740616,11.07496452331543,11.022195067256689
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,source,The,the,False,308,False,False,prefix_only,both_prefix_and_tail,[0],"[0, 8, 16]",13,22,27,8.344522476196289,9.310118675231934,0.9655961990356445
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,source,less,less,False,1653,False,False,prefix_only,prefix_only,[9],[9],13,22,27,3.081361770629883,4.058259963989258,0.976898193359375
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,source,t,t,False,190,True,True,tail_only,tail_only,[20],[20],13,22,27,0.014108442701399326,6.9678192138671875,6.953710771165788
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,source,ert,ert,False,859,True,True,tail_only,tail_only,[20],[20],13,22,27,0.009401926770806313,6.60151481628418,6.592112889513373
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,other,and,and,False,223,True,True,both_prefix_and_tail,both_prefix_and_tail,"[6, 18]","[6, 18]",13,22,27,0.847911536693573,1.6191614866256714,0.7712499499320984
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,other,treatment,treatment,True,5147,False,False,not_in_source,not_in_source,[],[],13,22,27,4.931904315948486,5.046878814697266,0.1149744987487793
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,other,ert,ert,False,859,True,True,tail_only,tail_only,[20],[20],13,22,27,0.009275440126657486,6.0722527503967285,6.062977310270071
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,compact,other,iary,iary,True,10138,True,True,tail_only,tail_only,[20],[20],13,22,27,0.0059011755511164665,6.911992073059082,6.906090897507966
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,source,and,and,False,223,True,True,both_prefix_and_tail,both_prefix_and_tail,"[6, 18]","[6, 18]",13,22,27,0.004086359404027462,0.4298969507217407,0.42581059131771326
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,source,treated,treated,True,5511,True,True,prefix_only,prefix_only,[7],[7],13,22,27,0.075433149933815,5.673722743988037,5.598289594054222
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,source,the,the,False,195,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 16]","[0, 8, 16]",13,22,27,0.0038098148070275784,0.07520473748445511,0.07139492267742753
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,source,it,it,False,247,True,True,prefix_only,prefix_only,[11],[11],13,22,27,0.011490711010992527,2.2096571922302246,2.198166481219232
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,other,The,the,False,308,True,True,prefix_only,both_prefix_and_tail,[0],"[0, 8, 16]",13,22,27,2.2510666847229004,9.651261329650879,7.4001946449279785
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,other,me,me,False,1351,True,True,prefix_only,prefix_only,[3],[3],13,22,27,0.031753286719322205,9.496841430664062,9.46508814394474
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,other,diagnosed,diagnosed,True,10603,True,True,prefix_only,prefix_only,[5],[5],13,22,27,0.016595063731074333,6.915966033935547,6.8993709702044725
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_053625,repeat,other,the,the,False,195,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 16]","[0, 8, 16]",13,22,27,0.005560644436627626,0.06182205677032471,0.05626141233369708
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,source,once,once,True,1189,False,False,prefix_only,prefix_only,[4],[4],18,22,51,11.286246299743652,11.09956169128418,-0.18668460845947266
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,source,Island,island,True,4931,True,True,prefix_only,prefix_only,[8],[8],18,22,51,0.0025179844815284014,2.8734307289123535,2.870912744430825
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,source,South,south,True,2438,True,True,prefix_only,prefix_only,[11],[11],18,22,51,0.009631119668483734,4.927142143249512,4.917511023581028
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,source,t,t,False,88,True,True,prefix_only,prefix_only,[12],[12],18,22,51,0.0032436635810881853,5.848543643951416,5.845299980370328
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,other,engu,engu,True,8930,True,True,prefix_only,prefix_only,[7],[7],18,22,51,0.03856951370835304,8.806800842285156,8.768231328576803
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,other,She,she,False,603,True,True,prefix_only,prefix_only,[12],[12],18,22,51,0.026255160570144653,9.696296691894531,9.670041531324387
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,other,1,1,True,21,True,True,prefix_only,prefix_only,"[15, 17]","[15, 17]",18,22,51,1.0821669101715088,6.336390972137451,5.254224061965942
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,compact,other,6,6,True,26,True,True,both_prefix_and_tail,both_prefix_and_tail,"[17, 19]","[17, 19]",18,22,51,0.016606437042355537,2.9265730381011963,2.9099666010588408
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,source,She,she,False,603,True,True,prefix_only,prefix_only,[12],[12],18,22,51,0.027418125420808792,9.5800199508667,9.55260182544589
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,source,from,from,False,388,True,True,prefix_only,prefix_only,[14],[14],18,22,51,0.003581420984119177,0.34011533856391907,0.3365339175797999
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,source,2,2,True,22,False,False,tail_only,tail_only,"[19, 19, 21]","[19, 19, 21]",18,22,51,4.60492467880249,2.676522970199585,-1.9284017086029053
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,source,4,4,True,24,False,False,tail_only,tail_only,[21],[21],18,22,51,3.617661952972412,6.48364782333374,2.865985870361328
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,other,st,st,False,289,True,True,prefix_only,prefix_only,[0],[0],18,22,51,0.005242291837930679,4.948427200317383,4.943184908479452
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,other,engu,engu,True,8930,True,True,prefix_only,prefix_only,[7],[7],18,22,51,0.044568706303834915,9.205474853515625,9.16090614721179
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,other,1,1,True,21,True,True,prefix_only,prefix_only,"[15, 17]","[15, 17]",18,22,51,0.921943187713623,0.03871310502290726,-0.8832300826907158
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_020396,repeat,other,6,6,True,26,True,True,both_prefix_and_tail,both_prefix_and_tail,"[17, 19]","[17, 19]",18,22,51,0.01194585207849741,4.292738914489746,4.280793062411249
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,source,A,a,False,263,False,True,prefix_only,both_prefix_and_tail,[0],"[0, 8]",7,11,12,5.43339729309082,7.528520107269287,2.095122814178467
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,source,is,is,False,262,True,True,prefix_only,prefix_only,[6],[6],7,11,12,0.05642063915729523,1.2477092742919922,1.191288635134697
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,source,a,a,False,192,True,True,tail_only,both_prefix_and_tail,[8],"[0, 8]",7,11,12,0.024661535397171974,1.210107684135437,1.185446148738265
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,source,still,still,True,813,True,True,tail_only,tail_only,[10],[10],7,11,12,0.7665190100669861,8.58120346069336,7.814684450626373
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,other,The,the,False,308,False,True,not_in_source,prefix_only,[],[3],7,11,12,5.707481384277344,4.646856784820557,-1.060624599456787
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,other,a,a,False,192,True,True,tail_only,both_prefix_and_tail,[8],"[0, 8]",7,11,12,0.009339570999145508,1.4780170917510986,1.4686775207519531
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,other,movie,movie,True,1933,True,True,tail_only,tail_only,[9],[9],7,11,12,0.060431625694036484,8.023226737976074,7.962795112282038
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,compact,other,still,still,True,813,True,True,tail_only,tail_only,[10],[10],7,11,12,0.6498763561248779,11.209280014038086,10.559403657913208
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,source,the,the,False,195,True,True,prefix_only,prefix_only,[3],[3],7,11,12,0.052208300679922104,2.026505947113037,1.974297646433115
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,source,like,like,True,409,True,True,both_prefix_and_tail,both_prefix_and_tail,"[2, 7]","[2, 7]",7,11,12,1.0526790618896484,1.508091688156128,0.4554126262664795
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,source,a,a,False,192,False,True,tail_only,both_prefix_and_tail,[8],"[0, 8]",7,11,12,0.9373555183410645,1.210107684135437,0.27275216579437256
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,source,still,still,True,813,False,False,tail_only,tail_only,[10],[10],7,11,12,10.568195343017578,8.58120346069336,-1.9869918823242188
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,other,A,a,False,263,True,True,prefix_only,both_prefix_and_tail,[0],"[0, 8]",7,11,12,0.30521541833877563,6.186300277709961,5.881084859371185
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,other,one,one,False,345,True,True,prefix_only,prefix_only,[4],[4],7,11,12,0.14472177624702454,5.455120086669922,5.310398310422897
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,other,above,above,False,2345,True,True,prefix_only,prefix_only,[5],[5],7,11,12,1.1483765840530396,11.333516120910645,10.185139536857605
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_031089,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,[6],[6],7,11,12,0.2996261715888977,4.737648963928223,4.438022792339325
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,source,ions,ions,True,661,False,False,prefix_only,prefix_only,[2],[2],13,18,31,2.829350471496582,3.0439109802246094,0.21456050872802734
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,source,oped,oped,True,11266,True,True,prefix_only,prefix_only,[4],[4],13,18,31,0.0327238030731678,10.621238708496094,10.588514905422926
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,source,zy,zy,False,3052,True,True,prefix_only,prefix_only,[9],[9],13,18,31,0.03364992141723633,11.709315299987793,11.675665378570557
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,source,mes,mes,False,5470,True,True,prefix_only,prefix_only,[9],[9],13,18,31,0.05120714381337166,7.0873332023620605,7.036126058548689
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,other,En,en,False,3308,False,True,not_in_source,prefix_only,[],"[4, 9]",13,18,31,12.333944320678711,10.950712203979492,-1.3832321166992188
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,other,aries,aries,True,4521,True,True,prefix_only,prefix_only,[5],[5],13,18,31,0.022414669394493103,6.471211910247803,6.44879724085331
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,other,not,not,False,323,True,True,prefix_only,prefix_only,[11],[11],13,18,31,0.01009430643171072,2.1860544681549072,2.1759601617231965
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,compact,other,used,used,True,987,True,True,prefix_only,prefix_only,[12],[12],13,18,31,0.23654215037822723,5.279019832611084,5.042477682232857
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,source,b,b,False,70,True,True,prefix_only,prefix_only,[7],[7],13,18,31,0.010243580676615238,6.7818498611450195,6.771606280468404
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,source,zy,zy,False,3052,True,True,prefix_only,prefix_only,[9],[9],13,18,31,0.02939927577972412,11.709315299987793,11.679916024208069
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,source,up,up,False,368,False,False,tail_only,tail_only,[13],[13],13,18,31,5.540592193603516,5.227346897125244,-0.3132452964782715
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,source,doing,doing,False,909,False,False,tail_only,tail_only,[15],[15],13,18,31,2.7821407318115234,2.439401388168335,-0.3427393436431885
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,other,in,in,False,231,True,True,both_prefix_and_tail,both_prefix_and_tail,"[3, 14]","[3, 14]",13,18,31,0.0721493661403656,3.1070494651794434,3.0349000990390778
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,other,cy,cy,False,2294,True,True,prefix_only,prefix_only,[4],[4],13,18,31,0.012056454084813595,11.259812355041504,11.24775590095669
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,other,oped,oped,True,11266,True,True,prefix_only,prefix_only,[4],[4],13,18,31,0.028138132765889168,11.605245590209961,11.577107457444072
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_026538,repeat,other,that,that,False,253,True,True,prefix_only,prefix_only,[8],[8],13,18,31,0.18651966750621796,2.9946908950805664,2.8081712275743484
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,source,'s,s,False,249,True,True,prefix_only,prefix_only,[0],[0],10,17,29,0.25491511821746826,0.6409984827041626,0.38608336448669434
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,source,rem,rem,False,695,False,False,prefix_only,prefix_only,[7],[7],10,17,29,6.125940322875977,5.195351600646973,-0.9305887222290039
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,source,Y,y,False,336,True,True,tail_only,tail_only,[11],[11],10,17,29,0.01168584730476141,8.874711990356445,8.863026143051684
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,source,ation,ation,True,378,True,True,tail_only,tail_only,[16],[16],10,17,29,0.05008604750037193,7.778646945953369,7.728560898452997
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,other,Y,y,False,336,True,True,tail_only,tail_only,[11],[11],10,17,29,0.07673102617263794,9.433540344238281,9.356809318065643
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,other,ific,ific,True,1287,True,True,prefix_only,prefix_only,[5],[5],10,17,29,1.3497434854507446,10.51612663269043,9.166383147239685
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,other,behavior,behavior,True,7721,False,False,not_in_source,not_in_source,[],[],10,17,29,2.8947622776031494,7.513310432434082,4.618548154830933
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,compact,other,not,not,False,323,True,True,tail_only,tail_only,[16],[16],10,17,29,0.256293386220932,12.229212760925293,11.972919374704361
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,repeat,source,im,im,False,272,True,True,prefix_only,prefix_only,[0],[0],10,17,29,0.012917766347527504,11.222224235534668,11.20930646918714
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,repeat,source,was,was,False,265,True,True,prefix_only,prefix_only,[3],[3],10,17,29,0.042973875999450684,2.270879030227661,2.2279051542282104
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,repeat,source,and,and,False,223,True,True,prefix_only,prefix_only,[6],[6],10,17,29,0.0020320022013038397,0.47510209679603577,0.4730700945947319
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,repeat,source,musical,musical,True,7353,False,False,tail_only,tail_only,[15],[15],10,17,29,11.030997276306152,6.664231777191162,-4.36676549911499
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009183,repeat,other,'s,s,False,249,True,True,prefix_only,prefix_only,[0],[0],10,17,29,0.033832598477602005,2.534672737121582,2.50084013864398
