target_label,target_selected_dir,target_prev,target_mid,target_next,target_window_string,target_window_role,target_mid_selected_cheap7,target_mid_selected_BLiMP,target_mid_selected_Supplement,target_mid_selected_EWoK,target_mid_selected_Entity,target_mid_selected_COMPS,target_mid_selected_GlobalPIQA,target_mid_selected_Reading,window,column,n_items,ref_gain,ref_loss,ref_net,ref_net_pct,ref_churn_pct,other_gain,other_loss,other_net,other_net_pct,other_churn_pct,same_gain,same_loss,same_signed_transition_on_ref_changed,opposite_signed_transition_on_ref_changed,other_zero_on_ref_changed,sign_agreement_on_ref_changed,opposition_on_ref_changed,other_zero_on_ref_changed_fraction,signed_transition_cosine,gain_jaccard,loss_jaccard
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,own_peak_and_fixed_82_84_86,44.12357142857143,68.25,63.48,50.07,28.58,52.21,38.12,8.155,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,2820,2822,-2,-0.0021971261589840488,6.198092894494002,2820,2822,5642,0,0,1.0,0.0,0.0,1.0,1.0,1.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,own_peak_and_fixed_82_84_86,44.12357142857143,68.25,63.48,50.07,28.58,52.21,38.12,8.155,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,2,6,-4,-1.9704433497536946,3.9408866995073892,2,6,8,0,0,1.0,0.0,0.0,0.9999999999999998,1.0,1.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,4225,4049,176,0.10309157577816568,4.846475556753084,0,0,0,3302,5642,0.0,0.3691860465116279,0.6308139534883721,-0.3838428147714941,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,986,859,127,0.21210855949895616,3.0814196242171192,0,0,0,829,1340,0.0,0.3822037805440295,0.6177962194559705,-0.41440651007680634,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,64,47,17,0.32579532387888077,2.1272518206209274,0,0,0,44,68,0.0,0.39285714285714285,0.6071428571428571,-0.3946228018337964,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,234,206,28,0.36755053819900235,5.7757941716986085,0,0,0,196,281,0.0,0.4109014675052411,0.589098532494759,-0.4278293192783225,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,119,109,10,0.14749262536873156,3.3628318584070795,0,0,0,108,149,0.0,0.42023346303501946,0.5797665369649806,-0.4461591153103149,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,2820,2822,-2,-0.0021971261589840488,6.198092894494002,0,0,0,2124,3796,0.0,0.3587837837837838,0.6412162162162162,-0.3675167337478371,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,2,6,-4,-1.9704433497536946,3.9408866995073892,0,0,0,1,8,0.0,0.1111111111111111,0.8888888888888888,-0.1178511301977579,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,3076,3089,-13,-0.007614718665432691,3.611133890184042,0,0,0,2730,5544,0.0,0.3299492385786802,0.6700507614213198,-0.38224195029809077,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,648,633,15,0.025052192066805846,2.1394572025052194,0,0,0,504,1341,0.0,0.2731707317073171,0.7268292682926829,-0.32783686369339476,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,33,62,-29,-0.5557684936757379,1.8206209275584515,0,0,0,40,71,0.0,0.36036036036036034,0.6396396396396397,-0.38952622254023866,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,147,176,-29,-0.380677343134681,4.239957994224206,0,0,0,155,285,0.0,0.3522727272727273,0.6477272727272727,-0.4111536014500718,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,96,77,19,0.28023598820059,2.551622418879056,0,0,0,53,175,0.0,0.2324561403508772,0.7675438596491229,-0.2668611753858238,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,2150,2138,12,0.013182756953904293,4.710638484861801,0,0,0,1976,3666,0.0,0.35023041474654376,0.6497695852534562,-0.40173809050509474,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,background,43.770714285714284,68.47,62.68,50.14,28.58,52.29,36.135,8.1,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,2,3,-1,-0.49261083743842365,2.4630541871921183,0,0,0,2,6,0.0,0.25,0.75,-0.31622776601683794,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,3076,3089,-13,-0.007614718665432691,3.611133890184042,358,409,767,1089,7088,0.08575581395348837,0.12175760286225402,0.7924865831842576,-0.043363410914071344,0.04999301773495322,0.056955855730399664
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,648,633,15,0.025052192066805846,2.1394572025052194,68,88,156,265,1748,0.07192254495159059,0.12217611802674043,0.805901337021669,-0.06539162909942975,0.042633228840125395,0.05179517363154797
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,33,62,-29,-0.5557684936757379,1.8206209275584515,3,9,12,15,85,0.10714285714285714,0.13392857142857142,0.7589285714285714,-0.02908375253735555,0.037037037037037035,0.07894736842105263
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,147,176,-29,-0.380677343134681,4.239957994224206,18,31,49,51,377,0.10272536687631027,0.1069182389937107,0.790356394129979,-0.005095297484395956,0.04918032786885246,0.08051948051948052
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,96,77,19,0.28023598820059,2.551622418879056,16,6,22,37,198,0.08560311284046693,0.14396887159533073,0.7704280155642024,-0.07113799913507513,0.07476635514018691,0.030927835051546393
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,2150,2138,12,0.013182756953904293,4.710638484861801,253,275,528,719,4673,0.0891891891891892,0.1214527027027027,0.7893581081081081,-0.037909244165012915,0.05165373621886484,0.0575073191133417
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,2,3,-1,-0.49261083743842365,2.4630541871921183,0,0,0,2,7,0.0,0.2222222222222222,0.7777777777777778,-0.29814239699997197,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,2384,2419,-35,-0.0205011656377034,2.8133456730825555,319,292,611,1015,6648,0.07384578196760938,0.12267343485617598,0.8034807831762146,-0.06408661210526526,0.050715421303656597,0.04727979274611399
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,583,522,61,0.10187891440501043,1.8455114822546974,79,54,133,266,1446,0.07208672086720867,0.14417344173441735,0.7837398373983739,-0.0931477388058908,0.053020134228187916,0.04069329314242653
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,30,34,-4,-0.07665772326561901,1.2265235722499042,3,4,7,7,97,0.06306306306306306,0.06306306306306306,0.8738738738738738,0.0,0.03296703296703297,0.05194805194805195
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,114,141,-27,-0.3544237332633237,3.3473352585980574,28,19,47,54,339,0.10681818181818181,0.12272727272727273,0.7704545454545455,-0.020897850190928626,0.0875,0.057926829268292686
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,60,107,-47,-0.6932153392330384,2.463126843657817,6,11,17,34,177,0.07456140350877193,0.14912280701754385,0.7763157894736842,-0.0871210823619112,0.03468208092485549,0.05365853658536585
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,1597,1611,-14,-0.015379883112888343,3.524190359010414,203,204,407,653,4582,0.07213753987947537,0.11573909961006736,0.8121233605104573,-0.0578231020135817,0.04817275747508306,0.048238354220856
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_86M,chck_88M,chck_90M,chck_86M->chck_88M->chck_90M,background,43.71071428571428,68.49,62.83,49.4,29.14,52.24,35.635,8.24,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,0,4,-4,-1.9704433497536946,1.9704433497536946,0,0,0,1,7,0.0,0.125,0.875,-0.17677669529663687,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,2384,2419,-35,-0.0205011656377034,2.8133456730825555,326,356,682,742,7520,0.07625223613595707,0.08296064400715564,0.8407871198568873,-0.009154382649252025,0.050146131364405475,0.05423522242535039
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,583,522,61,0.10187891440501043,1.8455114822546974,68,107,175,173,1821,0.08068234209313048,0.07976025818349469,0.8395573997233748,0.0012918707958565077,0.044444444444444446,0.06819630337794774
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,30,34,-4,-0.07665772326561901,1.2265235722499042,0,1,1,12,99,0.008928571428571428,0.10714285714285714,0.8839285714285714,-0.12992528759692185,0.0,0.010638297872340425
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,114,141,-27,-0.3544237332633237,3.3473352585980574,21,20,41,43,393,0.0859538784067086,0.09014675052410902,0.8238993710691824,-0.005734568118788275,0.06363636363636363,0.055401662049861494
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,60,107,-47,-0.6932153392330384,2.463126843657817,11,13,24,32,201,0.0933852140077821,0.1245136186770428,0.7821011673151751,-0.038615813626032953,0.060109289617486336,0.059907834101382486
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,1597,1611,-14,-0.015379883112888343,3.524190359010414,226,215,441,481,4998,0.07449324324324325,0.08125,0.8442567567567567,-0.009178716542417266,0.05169258920402562,0.04982618771726535
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,0,4,-4,-1.9704433497536946,1.9704433497536946,0,0,0,1,8,0.0,0.1111111111111111,0.8888888888888888,-0.16666666666666666,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,1976,1864,112,0.06560373004065088,2.2492707442508872,208,195,403,765,7106,0.048706792361614695,0.09245830311820159,0.8588349045201837,-0.06422220315915472,0.03470715835140998,0.03410283315844701
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,400,367,33,0.055114822546972864,1.2810020876826722,51,40,91,148,1606,0.04932249322493225,0.08021680216802168,0.870460704607046,-0.047915827024829695,0.038202247191011236,0.03372681281618887
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,28,22,6,0.11498658489842851,0.9582215408202376,2,0,2,8,101,0.018018018018018018,0.07207207207207207,0.9099099099099099,-0.08053872662568291,0.022222222222222223,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,126,119,7,0.09188763454975059,3.2160672092412703,14,15,29,65,346,0.0659090909090909,0.14772727272727273,0.7863636363636364,-0.10964608269717108,0.04046242774566474,0.04838709677419355
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,55,72,-17,-0.25073746312684364,1.8731563421828907,8,7,15,23,190,0.06578947368421052,0.10087719298245613,0.8333333333333334,-0.0470132963589574,0.04819277108433735,0.040229885057471264
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,1365,1284,81,0.08898360943885399,2.9100935975743725,132,133,265,521,4856,0.04696915987238568,0.0923431407302375,0.8606876993973768,-0.06621897365924649,0.03256846780162842,0.03347596274855273
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_88M,chck_90M,chck_92M,chck_88M->chck_90M->chck_92M,background,43.27214285714286,68.59,62.89,49.09,28.17,52.24,33.65,8.275,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,2,0,2,0.9852216748768473,0.9852216748768473,1,0,1,0,7,0.125,0.0,0.875,0.24999999999999994,0.3333333333333333,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,1976,1864,112,0.06560373004065088,2.2492707442508872,273,264,537,506,7901,0.06004025044722719,0.0565742397137746,0.8833855098389982,0.005289689576613641,0.04441913439635535,0.043271594820521224
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,400,367,33,0.055114822546972864,1.2810020876826722,56,57,113,108,1948,0.052097740894421395,0.04979253112033195,0.8981097279852467,0.00387652461834303,0.041206769683590876,0.0389344262295082
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,28,22,6,0.11498658489842851,0.9582215408202376,7,3,10,4,98,0.08928571428571429,0.03571428571428571,0.875,0.08017837257372731,0.09722222222222222,0.0375
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,126,119,7,0.09188763454975059,3.2160672092412703,21,26,47,33,397,0.09853249475890985,0.06918238993710692,0.8322851153039832,0.04095300778893008,0.06140350877192982,0.07807807807807808
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,55,72,-17,-0.25073746312684364,1.8731563421828907,9,7,16,17,224,0.0622568093385214,0.06614785992217899,0.8715953307392996,-0.0055351778266020495,0.05,0.03723404255319149
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,1365,1284,81,0.08898360943885399,2.9100935975743725,180,171,351,344,5225,0.05929054054054054,0.05810810810810811,0.8826013513513513,0.0017676497147813216,0.04300047778308648,0.04241071428571429
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,2,0,2,0.9852216748768473,0.9852216748768473,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,1370,1355,15,0.008786213844730028,1.596162181792622,245,234,479,358,7437,0.05789219240995891,0.04326806864877931,0.8988397389412618,0.025482636470851864,0.04579439252336449,0.04526112185686654
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,283,270,13,0.021711899791231733,0.9235908141962422,56,42,98,87,1660,0.053116531165311655,0.04715447154471545,0.8997289972899729,0.01089010166774122,0.046166529266281946,0.03863845446182153
