binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words
1,chck_80M,material-properties,dose1,EWoK,-0.4151844270527363,0.8890417069196701,,False,1.2533545941114426,-0.026835214346647263,,material-properties_59,True,0.8381701670587063,0.8622064925730228,80000000
-1,chck_80M,physical-dynamics,dose1,EWoK,-2.4816839918494225,-5.6325332298874855,,True,3.1696896255016327,3.494727708399296,,physical-dynamics_103,False,0.6880056336522102,-2.1378055214881897,80000000
0,chck_80M,physical-dynamics,dose1,EWoK,0.4142502658069134,0.031165186315774918,,False,-1.3241103701293468,-0.18886782974004745,,physical-dynamics_16,False,-0.9098601043224335,-0.15770264342427254,80000000
-1,chck_80M,physical-dynamics,dose1,EWoK,-0.15028284676373005,-5.917572733014822,,True,-1.8534131739288568,4.038280684500933,,physical-dynamics_4,False,-2.003696020692587,-1.8792920485138893,80000000
0,chck_80M,physical-dynamics,dose1,EWoK,0.6801828928291798,1.1957603804767132,,True,2.3401281498372555,0.6990450359880924,,physical-dynamics_66,True,3.0203110426664352,1.8948054164648056,80000000
0,chck_80M,physical-dynamics,dose1,EWoK,2.988497642800212,3.493509393185377,,False,-5.58105387352407,-6.734857292845845,,physical-dynamics_88,False,-2.592556230723858,-3.241347899660468,80000000
1,chck_80M,physical-interactions,dose1,EWoK,1.7694656923413277,3.368227604776621,,False,0.9490086361765862,-2.5847450755536556,,physical-interactions_25,True,2.718474328517914,0.7834825292229652,80000000
1,chck_80M,physical-interactions,dose1,EWoK,0.19097071886062622,1.181798741221428,,False,0.42568764090538025,-0.11762890219688416,,physical-interactions_330,True,0.6166583597660065,1.0641698390245438,80000000
0,chck_80M,physical-interactions,dose1,EWoK,-1.6839721468277276,-2.9271868453361094,,False,1.1364510585553944,-0.024282177444547415,,physical-interactions_345,False,-0.5475210882723331,-2.951469022780657,80000000
0,chck_80M,physical-interactions,dose1,EWoK,0.14118009433150291,-1.9949091784656048,,True,-1.3022099286317825,5.4793902933597565,,physical-interactions_414,True,-1.1610298343002796,3.4844811148941517,80000000
0,chck_80M,physical-interactions,dose1,EWoK,3.9198264302685857,1.4887660830281675,,True,0.5415856018662453,2.8506847005337477,,physical-interactions_479,True,4.461412032134831,4.339450783561915,80000000
0,chck_80M,physical-relations,dose1,EWoK,2.4289650451391935,-1.9346389938145876,,False,-2.2220663456246257,-2.0727382665500045,,physical-relations_558,False,0.20689869951456785,-4.007377260364592,80000000
0,chck_80M,physical-relations,dose1,EWoK,-1.1943991469452158,-15.712733483873308,,True,1.0326331859687343,33.2098023602739,,physical-relations_64,True,-0.16176596097648144,17.49706887640059,80000000
-1,chck_80M,physical-relations,dose1,EWoK,-0.8528782026842237,-0.5975967133417726,,True,0.42857475206255913,0.42460719123482704,,physical-relations_644,False,-0.4243034506216645,-0.17298952210694551,80000000
0,chck_80M,physical-relations,dose1,EWoK,2.4404663294553757,-1.7360713053494692,,True,-0.17487330362200737,1.7589029464870691,,physical-relations_675,True,2.2655930258333683,0.022831641137599945,80000000
0,chck_80M,physical-relations,dose1,EWoK,19.12357074674219,9.440769081003964,,False,-40.40024216566235,-18.582485410384834,,physical-relations_799,False,-21.27667141892016,-9.14171632938087,80000000
0,chck_80M,quantitative-properties,dose1,EWoK,-2.6806354001164436,-2.2539204880595207,,False,0.7179983854293823,-1.911378726363182,,quantitative-properties_173,False,-1.9626370146870613,-4.165299214422703,80000000
1,chck_80M,quantitative-properties,dose1,EWoK,-0.1669328659772873,2.8788823783397675,,False,0.16097936034202576,-1.9867176413536072,,quantitative-properties_234,True,-0.005953505635261536,0.8921647369861603,80000000
0,chck_80M,quantitative-properties,dose1,EWoK,0.8938673213124275,-0.20746846124529839,,False,0.08572018146514893,-0.8273850679397583,,quantitative-properties_252,False,0.9795875027775764,-1.0348535291850567,80000000
0,chck_80M,quantitative-properties,dose1,EWoK,0.38244402781128883,-0.28131923265755177,,False,-0.3720186986029148,-0.29846219904720783,,quantitative-properties_311,False,0.010425329208374023,-0.5797814317047596,80000000
1,chck_80M,quantitative-properties,dose1,EWoK,4.771460629999638,2.5386989265680313,,False,-0.4925912618637085,-2.441628873348236,,quantitative-properties_57,True,4.278869368135929,0.09707005321979523,80000000
1,chck_80M,social-interactions,dose1,EWoK,-1.6123992735520005,2.6219460424035788,,False,2.538632171228528,-2.453607091680169,,social-interactions_118,True,0.9262328976765275,0.16833895072340965,80000000
0,chck_80M,social-interactions,dose1,EWoK,3.238173643127084,2.089149722829461,,True,2.2603235580027103,0.04580981284379959,,social-interactions_161,True,5.498497201129794,2.1349595356732607,80000000
1,chck_80M,social-interactions,dose1,EWoK,1.4583729542791843,2.7959168776869774,,False,0.6309892311692238,-0.3939043991267681,,social-interactions_243,True,2.089362185448408,2.4020124785602093,80000000
1,chck_80M,social-interactions,dose1,EWoK,1.0730063263326883,1.9808897655457258,,False,0.3638999070972204,-0.8420637492090464,,social-interactions_265,True,1.4369062334299088,1.1388260163366795,80000000
-1,chck_80M,social-interactions,dose1,EWoK,-2.8981432830914855,-2.6152754547074437,,True,-0.9397758720442653,0.42880595941096544,,social-interactions_293,False,-3.8379191551357508,-2.1864694952964783,80000000
0,chck_80M,social-properties,dose1,EWoK,1.7118522860109806,2.2017196314409375,,True,-3.4043222535401583,1.2612000349909067,,social-properties_103,True,-1.6924699675291777,3.4629196664318442,80000000
0,chck_80M,social-properties,dose1,EWoK,-6.3729005847126245,-2.8717920519411564,,False,1.9666134733706713,-0.13431794568896294,,social-properties_194,False,-4.406287111341953,-3.0061099976301193,80000000
0,chck_80M,social-properties,dose1,EWoK,0.2955566644668579,0.9686301052570343,,False,0.23554056882858276,-1.9814082980155945,,social-properties_210,False,0.5310972332954407,-1.0127781927585602,80000000
0,chck_80M,social-properties,dose1,EWoK,0.7879860401153564,-0.3126513957977295,,False,-0.390700101852417,-0.346907377243042,,social-properties_46,False,0.39728593826293945,-0.6595587730407715,80000000
0,chck_80M,social-properties,dose1,EWoK,1.2457875460386276,2.2363962680101395,,True,-1.3305559754371643,0.11424165964126587,,social-properties_48,True,-0.08476842939853668,2.3506379276514053,80000000
-1,chck_80M,social-relations,dose1,EWoK,-2.779988080263138,-4.027486652135849,,True,6.8131086230278015,3.8189889192581177,,social-relations_1407,False,4.033120542764664,-0.20849773287773132,80000000
1,chck_80M,social-relations,dose1,EWoK,1.4153488385491073,3.1426808908581734,,False,-0.0703431461006403,-2.610229253768921,,social-relations_34,True,1.345005692448467,0.5324516370892525,80000000
-1,chck_80M,social-relations,dose1,EWoK,-4.5804787441156805,-2.0890739080496132,,True,-0.8314326358959079,0.053222907707095146,,social-relations_386,False,-5.411911380011588,-2.035851000342518,80000000
0,chck_80M,social-relations,dose1,EWoK,-0.6115085242781788,6.371876744553447,,False,4.8587685415986925,-21.07863493077457,,social-relations_62,False,4.247260017320514,-14.706758186221123,80000000
1,chck_80M,social-relations,dose1,EWoK,-0.3790455162525177,3.293041229248047,,False,1.6400092840194702,-1.145491600036621,,social-relations_640,True,1.2609637677669525,2.147549629211426,80000000
0,chck_80M,spatial-relations,dose1,EWoK,-3.4388758675195277,-3.5251509877853096,,False,-2.913553797174245,-0.956216296646744,,spatial-relations_143,False,-6.352429664693773,-4.481367284432054,80000000
0,chck_80M,spatial-relations,dose1,EWoK,2.3493133853189647,2.854634612798691,,True,2.820167154073715,3.2809586878865957,,spatial-relations_187,True,5.16948053939268,6.1355933006852865,80000000
0,chck_80M,spatial-relations,dose1,EWoK,-0.2332130870781839,0.7955207999330014,,False,-4.702709274599329,-1.60173525265418,,spatial-relations_247,False,-4.9359223616775125,-0.8062144527211785,80000000
0,chck_80M,spatial-relations,dose1,EWoK,-0.056189138325862586,0.49709452979732305,,False,-5.1253478090511635,-2.4168080423260108,,spatial-relations_289,False,-5.181536947377026,-1.9197135125286877,80000000
0,chck_80M,spatial-relations,dose1,EWoK,0.41428938368335366,-0.1873849336989224,,True,0.7439581709913909,1.1416734387166798,,spatial-relations_425,True,1.1582475546747446,0.9542885050177574,80000000
0,chck_80M,,dose1,Entity,,3.2086001560091972,0,False,,-10.531633038073778,ambiref,ambiref_0_ops_101,False,,-7.323032882064581,80000000
0,chck_80M,,dose1,Entity,,-1.2216310964431614,0,False,,-15.793137292610481,ambiref,ambiref_0_ops_11,False,,-17.014768389053643,80000000
0,chck_80M,,dose1,Entity,,9.249155756086111,0,False,,-11.95660326257348,ambiref,ambiref_0_ops_175,False,,-2.7074475064873695,80000000
1,chck_80M,,dose1,Entity,,3.112229540012777,0,False,,-2.12988225184381,ambiref,ambiref_0_ops_227,True,,0.9823472881689668,80000000
0,chck_80M,,dose1,Entity,,5.431943322066218,0,False,,-13.494658985640854,ambiref,ambiref_0_ops_491,False,,-8.062715663574636,80000000
0,chck_80M,,dose1,Entity,,2.207956961588934,1,False,,-25.4200689450372,ambiref,ambiref_1_ops_18,False,,-23.212111983448267,80000000
0,chck_80M,,dose1,Entity,,2.8808924704790115,1,False,,-19.502168712206185,ambiref,ambiref_1_ops_240,False,,-16.621276241727173,80000000
1,chck_80M,,dose1,Entity,,1.7615606188774109,1,False,,-1.1814517304301262,ambiref,ambiref_1_ops_283,True,,0.5801088884472847,80000000
-1,chck_80M,,dose1,Entity,,-5.602979077608325,1,True,,0.4468195220688358,ambiref,ambiref_1_ops_5,False,,-5.156159555539489,80000000
0,chck_80M,,dose1,Entity,,-0.03254156303592026,1,False,,-14.562354188179597,ambiref,ambiref_1_ops_52,False,,-14.594895751215518,80000000
0,chck_80M,,dose1,Entity,,-4.101508349180222,2,False,,-3.6104525327682495,ambiref,ambiref_2_ops_0,False,,-7.711960881948471,80000000
0,chck_80M,,dose1,Entity,,4.087868083734065,2,False,,-11.288700733799487,ambiref,ambiref_2_ops_118,False,,-7.200832650065422,80000000
0,chck_80M,,dose1,Entity,,-2.8846992403268814,2,False,,-4.207449026405811,ambiref,ambiref_2_ops_298,False,,-7.092148266732693,80000000
0,chck_80M,,dose1,Entity,,10.449836409650743,2,False,,-13.91776682715863,ambiref,ambiref_2_ops_312,False,,-3.467930417507887,80000000
0,chck_80M,,dose1,Entity,,0.062245676293969154,2,False,,-11.520238237455487,ambiref,ambiref_2_ops_321,False,,-11.457992561161518,80000000
0,chck_80M,,dose1,Entity,,-0.8264890722930431,3,False,,-5.98192935064435,ambiref,ambiref_3_ops_19,False,,-6.808418422937393,80000000
0,chck_80M,,dose1,Entity,,4.786886807531118,3,True,,3.043583232909441,ambiref,ambiref_3_ops_266,True,,7.830470040440559,80000000
-1,chck_80M,,dose1,Entity,,-3.4368817415088415,3,True,,2.994714854285121,ambiref,ambiref_3_ops_290,False,,-0.44216688722372055,80000000
1,chck_80M,,dose1,Entity,,9.152446079999208,3,False,,-8.743197619915009,ambiref,ambiref_3_ops_353,True,,0.4092484600841999,80000000
1,chck_80M,,dose1,Entity,,2.2356417663395405,3,False,,-0.5876060202717781,ambiref,ambiref_3_ops_67,True,,1.6480357460677624,80000000
0,chck_80M,,dose1,Entity,,-3.4266344159841537,4,False,,-3.579781875014305,ambiref,ambiref_4_ops_12,False,,-7.006416290998459,80000000
0,chck_80M,,dose1,Entity,,8.241100150626153,4,True,,0.7044233386404812,ambiref,ambiref_4_ops_165,True,,8.945523489266634,80000000
0,chck_80M,,dose1,Entity,,-4.083074823021889,4,False,,-3.48365718126297,ambiref,ambiref_4_ops_207,False,,-7.566732004284859,80000000
-1,chck_80M,,dose1,Entity,,-6.118932196870446,4,True,,0.12347818538546562,ambiref,ambiref_4_ops_239,False,,-5.995454011484981,80000000
0,chck_80M,,dose1,Entity,,0.8433736637234688,4,True,,6.651857040822506,ambiref,ambiref_4_ops_284,True,,7.495230704545975,80000000
0,chck_80M,,dose1,Entity,,7.837379705393687,5,False,,-21.088600233430043,ambiref,ambiref_5_ops_43,False,,-13.251220528036356,80000000
0,chck_80M,,dose1,Entity,,-1.8967444263398647,5,False,,-9.838851545006037,ambiref,ambiref_5_ops_69,False,,-11.735595971345901,80000000
0,chck_80M,,dose1,Entity,,7.823276319541037,5,False,,-29.63167783524841,ambiref,ambiref_5_ops_8,False,,-21.808401515707374,80000000
0,chck_80M,,dose1,Entity,,-3.339961025863886,5,True,,4.059505667537451,ambiref,ambiref_5_ops_97,True,,0.7195446416735649,80000000
1,chck_80M,,dose1,Entity,,4.952921966090798,5,False,,-1.8771870788186789,ambiref,ambiref_5_ops_99,True,,3.0757348872721195,80000000
0,chck_80M,,dose1,Entity,,-7.591102734673768,0,True,,14.787680753041059,move_contents,move_contents_0_ops_114,True,,7.1965780183672905,80000000
0,chck_80M,,dose1,Entity,,0.6611593769630417,0,True,,2.6020717961946502,move_contents,move_contents_0_ops_236,True,,3.263231173157692,80000000
-1,chck_80M,,dose1,Entity,,-7.20380693837069,0,True,,0.09934905893169343,move_contents,move_contents_0_ops_346,False,,-7.104457879438996,80000000
0,chck_80M,,dose1,Entity,,2.689961046911776,0,False,,-3.6963883275166154,move_contents,move_contents_0_ops_468,False,,-1.0064272806048393,80000000
-1,chck_80M,,dose1,Entity,,-7.933531907387078,0,True,,6.553114988841116,move_contents,move_contents_0_ops_504,False,,-1.3804169185459614,80000000
-1,chck_80M,,dose1,Entity,,-5.187510762363672,1,True,,4.692732945084572,move_contents,move_contents_1_ops_161,False,,-0.4947778172791004,80000000
0,chck_80M,,dose1,Entity,,-3.467265985906124,1,False,,-1.6350156366825104,move_contents,move_contents_1_ops_194,False,,-5.1022816225886345,80000000
0,chck_80M,,dose1,Entity,,12.034469475969672,1,False,,-15.216412032023072,move_contents,move_contents_1_ops_243,False,,-3.1819425560534,80000000
1,chck_80M,,dose1,Entity,,1.2248137295246124,1,False,,-0.8957754075527191,move_contents,move_contents_1_ops_265,True,,0.3290383219718933,80000000
0,chck_80M,,dose1,Entity,,14.792365479981527,1,False,,-20.093787860823795,move_contents,move_contents_1_ops_293,False,,-5.3014223808422685,80000000
0,chck_80M,,dose1,Entity,,3.353017050307244,2,True,,4.143679193686694,move_contents,move_contents_2_ops_103,True,,7.496696243993938,80000000
1,chck_80M,,dose1,Entity,,6.088337659835815,2,False,,-3.882037937641144,move_contents,move_contents_2_ops_160,True,,2.2062997221946716,80000000
0,chck_80M,,dose1,Entity,,4.759170491248369,2,False,,-4.765497464686632,move_contents,move_contents_2_ops_210,False,,-0.0063269734382629395,80000000
0,chck_80M,,dose1,Entity,,-1.9480711054056883,2,True,,6.660868462175131,move_contents,move_contents_2_ops_46,True,,4.712797356769443,80000000
0,chck_80M,,dose1,Entity,,2.6680998262017965,2,False,,-3.5705798398703337,move_contents,move_contents_2_ops_48,False,,-0.9024800136685371,80000000
0,chck_80M,,dose1,Entity,,9.69521194032859,3,False,,-23.46775044023525,move_contents,move_contents_3_ops_15,False,,-13.77253849990666,80000000
0,chck_80M,,dose1,Entity,,-3.719258777797222,3,False,,-1.0745292901992798,move_contents,move_contents_3_ops_247,False,,-4.793788067996502,80000000
0,chck_80M,,dose1,Entity,,14.269099406083114,3,False,,-15.442454635282047,move_contents,move_contents_3_ops_351,False,,-1.1733552291989326,80000000
0,chck_80M,,dose1,Entity,,6.732461498351768,3,False,,-19.62405870598741,move_contents,move_contents_3_ops_8,False,,-12.891597207635641,80000000
0,chck_80M,,dose1,Entity,,-0.3553821612149477,3,False,,-1.3230451624840498,move_contents,move_contents_3_ops_96,False,,-1.6784273236989975,80000000
1,chck_80M,,dose1,Entity,,6.626608410850167,4,False,,-3.2775415517389774,move_contents,move_contents_4_ops_143,True,,3.34906685911119,80000000
-1,chck_80M,,dose1,Entity,,-9.380817448720336,4,True,,3.130050115287304,move_contents,move_contents_4_ops_187,False,,-6.250767333433032,80000000
0,chck_80M,,dose1,Entity,,4.365972178522497,4,False,,-11.892285254318267,move_contents,move_contents_4_ops_204,False,,-7.52631307579577,80000000
0,chck_80M,,dose1,Entity,,1.2638892028480768,4,True,,5.086405627895147,move_contents,move_contents_4_ops_249,True,,6.350294830743223,80000000
0,chck_80M,,dose1,Entity,,-0.4310991261154413,4,False,,-0.406887992285192,move_contents,move_contents_4_ops_289,False,,-0.8379871184006333,80000000
0,chck_80M,,dose1,Entity,,-3.380034647649154,5,False,,-4.612016517901793,move_contents,move_contents_5_ops_108,False,,-7.992051165550947,80000000
1,chck_80M,,dose1,Entity,,7.521480791270733,5,False,,-0.42430680990219116,move_contents,move_contents_5_ops_28,True,,7.097173981368542,80000000
0,chck_80M,,dose1,Entity,,-2.487315246835351,5,True,,7.458511935546994,move_contents,move_contents_5_ops_33,True,,4.971196688711643,80000000
0,chck_80M,,dose1,Entity,,3.421897159423679,5,False,,-19.6550113405101,move_contents,move_contents_5_ops_71,False,,-16.23311418108642,80000000
0,chck_80M,,dose1,Entity,,-2.9032500259345397,5,True,,6.561542356736027,move_contents,move_contents_5_ops_77,True,,3.658292330801487,80000000
-1,chck_80M,,dose1,Entity,,-4.774193931370974,0,True,,3.9335731137543917,regular,regular_0_ops_213,False,,-0.8406208176165819,80000000
0,chck_80M,,dose1,Entity,,1.3644336084253155,0,False,,-4.100220057589468,regular,regular_0_ops_263,False,,-2.735786449164152,80000000
0,chck_80M,,dose1,Entity,,-0.7180413134628907,0,True,,1.795968234189786,regular,regular_0_ops_314,True,,1.0779269207268953,80000000
0,chck_80M,,dose1,Entity,,2.505085689481348,0,False,,-8.024593563284725,regular,regular_0_ops_325,False,,-5.519507873803377,80000000
0,chck_80M,,dose1,Entity,,-1.3736188486218452,0,False,,-3.459360122680664,regular,regular_0_ops_373,False,,-4.832978971302509,80000000
0,chck_80M,,dose1,Entity,,-1.2514986470341682,1,False,,-2.9488680362701416,regular,regular_1_ops_306,False,,-4.20036668330431,80000000
0,chck_80M,,dose1,Entity,,1.0947266817092896,1,False,,-5.356837414205074,regular,regular_1_ops_311,False,,-4.262110732495785,80000000
0,chck_80M,,dose1,Entity,,7.5006739078089595,1,False,,-15.408523594029248,regular,regular_1_ops_385,False,,-7.907849686220288,80000000
0,chck_80M,,dose1,Entity,,-1.0227165967226028,1,False,,-9.8080675303936,regular,regular_1_ops_70,False,,-10.830784127116203,80000000
-1,chck_80M,,dose1,Entity,,-5.063138330355287,1,True,,4.271747948601842,regular,regular_1_ops_81,False,,-0.7913903817534447,80000000
0,chck_80M,,dose1,Entity,,3.9294254798442125,2,False,,-6.260825714096427,regular,regular_2_ops_132,False,,-2.3314002342522144,80000000
0,chck_80M,,dose1,Entity,,0.9956591185182333,2,False,,-8.608084172010422,regular,regular_2_ops_344,False,,-7.6124250534921885,80000000
0,chck_80M,,dose1,Entity,,3.7637839652597904,2,False,,-7.538687078282237,regular,regular_2_ops_348,False,,-3.7749031130224466,80000000
0,chck_80M,,dose1,Entity,,2.1605811226181686,2,False,,-21.39347536722198,regular,regular_2_ops_58,False,,-19.232894244603813,80000000
0,chck_80M,,dose1,Entity,,-2.4150224402546883,2,False,,-5.467676725238562,regular,regular_2_ops_97,False,,-7.88269916549325,80000000
-1,chck_80M,,dose1,Entity,,-3.4247513860464096,3,True,,3.2687964867800474,regular,regular_3_ops_197,False,,-0.1559548992663622,80000000
-1,chck_80M,,dose1,Entity,,-3.4087940538302064,3,True,,3.2261616634204984,regular,regular_3_ops_226,False,,-0.18263239040970802,80000000
0,chck_80M,,dose1,Entity,,1.7587641924619675,3,True,,2.5141255725175142,regular,regular_3_ops_372,True,,4.272889764979482,80000000
0,chck_80M,,dose1,Entity,,-4.899151737336069,3,False,,-19.32913404656574,regular,regular_3_ops_78,False,,-24.22828578390181,80000000
0,chck_80M,,dose1,Entity,,-0.44291835092008114,3,False,,-4.073015078902245,regular,regular_3_ops_85,False,,-4.515933429822326,80000000
0,chck_80M,,dose1,Entity,,-2.700610175728798,4,False,,-5.316390872001648,regular,regular_4_ops_121,False,,-8.017001047730446,80000000
-1,chck_80M,,dose1,Entity,,-2.2407259047031403,4,True,,1.1755274087190628,regular,regular_4_ops_131,False,,-1.0651984959840775,80000000
0,chck_80M,,dose1,Entity,,-2.4569690749049187,4,True,,6.090478874742985,regular,regular_4_ops_143,True,,3.633509799838066,80000000
0,chck_80M,,dose1,Entity,,-5.961632343940437,4,True,,6.3615379352122545,regular,regular_4_ops_16,True,,0.3999055912718177,80000000
0,chck_80M,,dose1,Entity,,-4.064532841090113,4,True,,5.231318882200867,regular,regular_4_ops_300,True,,1.166786041110754,80000000
0,chck_80M,,dose1,Entity,,-0.9774494040757418,5,False,,-1.960895812138915,regular,regular_5_ops_18,False,,-2.938345216214657,80000000
0,chck_80M,,dose1,Entity,,2.25913754850626,5,False,,-7.682003535330296,regular,regular_5_ops_75,False,,-5.422865986824036,80000000
0,chck_80M,,dose1,Entity,,-1.4975658602779731,5,False,,-4.497601089649834,regular,regular_5_ops_82,False,,-5.995166949927807,80000000
0,chck_80M,,dose1,Entity,,-0.9431283250451088,5,False,,-3.5712691843509674,regular,regular_5_ops_86,False,,-4.514397509396076,80000000
1,chck_80M,,dose1,Entity,,2.831746466457844,5,False,,-1.052190162241459,regular,regular_5_ops_93,True,,1.7795563042163849,80000000
0,chck_80M,agent-properties,dose1p82,EWoK,-17.731548885814846,-9.403249077498913,,True,20.144229855388403,11.681391021236777,,agent-properties_1406,True,2.4126809695735574,2.2781419437378645,80000000
0,chck_80M,agent-properties,dose1p82,EWoK,1.948796802898869,-0.30491694156080484,,False,-44.11112956190482,-22.67360179661773,,agent-properties_1821,False,-42.16233275900595,-22.978518738178536,80000000
0,chck_80M,agent-properties,dose1p82,EWoK,-4.7578129805624485,-1.0454374365508556,,True,14.980689959600568,3.729440400376916,,agent-properties_421,True,10.22287697903812,2.6840029638260603,80000000
1,chck_80M,agent-properties,dose1p82,EWoK,0.5907489508390427,2.95775390509516,,False,-0.6541534569114447,-2.561032960191369,,agent-properties_809,True,-0.063404506072402,0.39672094490379095,80000000
0,chck_80M,agent-properties,dose1p82,EWoK,-1.0142761388560757,2.853413232602179,,True,-0.09579404164105654,0.524071779102087,,agent-properties_89,True,-1.1100701804971322,3.377485011704266,80000000
1,chck_80M,material-dynamics,dose1p82,EWoK,0.7468271255493164,1.5302062034606934,,False,0.3144875764846802,-1.4483407735824585,,material-dynamics_10,True,1.0613147020339966,0.08186542987823486,80000000
0,chck_80M,material-dynamics,dose1p82,EWoK,5.1633172035217285,3.125405788421631,,True,-0.35525619983673096,1.0792484283447266,,material-dynamics_37,True,4.808061003684998,4.204654216766357,80000000
0,chck_80M,material-dynamics,dose1p82,EWoK,0.6393781900405884,0.22491228580474854,,False,-2.05118191242218,-1.9165695905685425,,material-dynamics_480,False,-1.4118037223815918,-1.691657304763794,80000000
0,chck_80M,material-dynamics,dose1p82,EWoK,-0.4643734097480774,-0.614883303642273,,True,-0.5361984372138977,1.6887110471725464,,material-dynamics_567,True,-1.000571846961975,1.0738277435302734,80000000
0,chck_80M,material-dynamics,dose1p82,EWoK,0.5460370406508446,-0.5659985803067684,,True,0.7909699538722634,2.8279399713501334,,material-dynamics_643,True,1.337006994523108,2.261941391043365,80000000
0,chck_80M,material-properties,dose1p82,EWoK,-1.1592510491609573,-2.1782554164528847,,False,-0.18655962496995926,-0.2149261236190796,,material-properties_0,False,-1.3458106741309166,-2.3931815400719643,80000000
-1,chck_80M,material-properties,dose1p82,EWoK,-1.4339904561638832,-2.846667476929724,,True,2.3401390332728624,2.7459450773894787,,material-properties_145,False,0.9061485771089792,-0.10072239954024553,80000000
-1,chck_80M,material-properties,dose1p82,EWoK,-0.8347466392442584,-1.560184685047716,,True,0.831980761140585,1.3685560673475266,,material-properties_149,False,-0.002765878103673458,-0.19162861770018935,80000000
0,chck_80M,material-properties,dose1p82,EWoK,-1.0186205171048641,-0.3559688590466976,,True,1.3775512613356113,0.5058911554515362,,material-properties_156,True,0.3589307442307472,0.14992229640483856,80000000
1,chck_80M,material-properties,dose1p82,EWoK,1.8253706842660904,3.1715868450701237,,False,-0.6661365870386362,-1.1136794574558735,,material-properties_59,True,1.1592340972274542,2.05790738761425,80000000
0,chck_80M,physical-dynamics,dose1p82,EWoK,-2.454032711684704,-1.8536678366363049,,True,3.7290383353829384,4.581300400197506,,physical-dynamics_103,True,1.2750056236982346,2.727632563561201,80000000
0,chck_80M,physical-dynamics,dose1p82,EWoK,0.2847005408257246,0.4802380967885256,,False,-0.8545633014291525,-1.0001230333000422,,physical-dynamics_16,False,-0.5698627606034279,-0.5198849365115166,80000000
0,chck_80M,physical-dynamics,dose1p82,EWoK,1.7196278772316873,0.44774664379656315,,True,1.399888884741813,4.810994751751423,,physical-dynamics_4,True,3.1195167619735003,5.258741395547986,80000000
0,chck_80M,physical-dynamics,dose1p82,EWoK,-0.7341695912182331,-1.3600686751306057,,True,1.9303358644247055,2.317729279398918,,physical-dynamics_66,True,1.1961662732064724,0.9576606042683125,80000000
