arm,checkpoint,correct,domain,family,index,interaction,margin,model,numops,option_count,split,uid,words
dose1_repeat,chck_80M,False,social-interactions,EWoK,265,0.3638999070972204,-0.8420637492090464,dose1_repeat_chck_80M,,,,social-interactions_265,80000000
dose1_repeat,chck_80M,True,social-interactions,EWoK,293,-0.9397758720442653,0.42880595941096544,dose1_repeat_chck_80M,,,,social-interactions_293,80000000
dose1_repeat,chck_80M,False,social-properties,EWoK,46,-0.390700101852417,-0.346907377243042,dose1_repeat_chck_80M,,,,social-properties_46,80000000
dose1_repeat,chck_80M,True,social-properties,EWoK,48,-1.3305559754371643,0.11424165964126587,dose1_repeat_chck_80M,,,,social-properties_48,80000000
dose1_repeat,chck_80M,True,social-properties,EWoK,103,-3.4043222535401583,1.2612000349909067,dose1_repeat_chck_80M,,,,social-properties_103,80000000
dose1_repeat,chck_80M,False,social-properties,EWoK,194,1.9666134733706713,-0.13431794568896294,dose1_repeat_chck_80M,,,,social-properties_194,80000000
dose1_repeat,chck_80M,False,social-properties,EWoK,210,0.23554056882858276,-1.9814082980155945,dose1_repeat_chck_80M,,,,social-properties_210,80000000
dose1_repeat,chck_80M,False,social-relations,EWoK,34,-0.0703431461006403,-2.610229253768921,dose1_repeat_chck_80M,,,,social-relations_34,80000000
dose1_repeat,chck_80M,False,social-relations,EWoK,62,4.8587685415986925,-21.07863493077457,dose1_repeat_chck_80M,,,,social-relations_62,80000000
dose1_repeat,chck_80M,True,social-relations,EWoK,386,-0.8314326358959079,0.053222907707095146,dose1_repeat_chck_80M,,,,social-relations_386,80000000
dose1_repeat,chck_80M,False,social-relations,EWoK,640,1.6400092840194702,-1.145491600036621,dose1_repeat_chck_80M,,,,social-relations_640,80000000
dose1_repeat,chck_80M,True,social-relations,EWoK,1407,6.8131086230278015,3.8189889192581177,dose1_repeat_chck_80M,,,,social-relations_1407,80000000
dose1_repeat,chck_80M,False,spatial-relations,EWoK,143,-2.913553797174245,-0.956216296646744,dose1_repeat_chck_80M,,,,spatial-relations_143,80000000
dose1_repeat,chck_80M,True,spatial-relations,EWoK,187,2.820167154073715,3.2809586878865957,dose1_repeat_chck_80M,,,,spatial-relations_187,80000000
dose1_repeat,chck_80M,False,spatial-relations,EWoK,247,-4.702709274599329,-1.60173525265418,dose1_repeat_chck_80M,,,,spatial-relations_247,80000000
dose1_repeat,chck_80M,False,spatial-relations,EWoK,289,-5.1253478090511635,-2.4168080423260108,dose1_repeat_chck_80M,,,,spatial-relations_289,80000000
dose1_repeat,chck_80M,True,spatial-relations,EWoK,425,0.7439581709913909,1.1416734387166798,dose1_repeat_chck_80M,,,,spatial-relations_425,80000000
dose1_repeat,chck_80M,False,,Entity,14,,-15.793137292610481,dose1_repeat_chck_80M,0,5,ambiref,ambiref_0_ops_11,80000000
dose1_repeat,chck_80M,False,,Entity,125,,-10.531633038073778,dose1_repeat_chck_80M,0,5,ambiref,ambiref_0_ops_101,80000000
dose1_repeat,chck_80M,False,,Entity,212,,-11.95660326257348,dose1_repeat_chck_80M,0,5,ambiref,ambiref_0_ops_175,80000000
dose1_repeat,chck_80M,False,,Entity,270,,-2.12988225184381,dose1_repeat_chck_80M,0,5,ambiref,ambiref_0_ops_227,80000000
dose1_repeat,chck_80M,False,,Entity,587,,-13.494658985640854,dose1_repeat_chck_80M,0,5,ambiref,ambiref_0_ops_491,80000000
dose1_repeat,chck_80M,True,,Entity,615,,0.4468195220688358,dose1_repeat_chck_80M,1,5,ambiref,ambiref_1_ops_5,80000000
dose1_repeat,chck_80M,False,,Entity,632,,-25.4200689450372,dose1_repeat_chck_80M,1,5,ambiref,ambiref_1_ops_18,80000000
dose1_repeat,chck_80M,False,,Entity,682,,-14.562354188179597,dose1_repeat_chck_80M,1,5,ambiref,ambiref_1_ops_52,80000000
dose1_repeat,chck_80M,False,,Entity,954,,-19.502168712206185,dose1_repeat_chck_80M,1,5,ambiref,ambiref_1_ops_240,80000000
dose1_repeat,chck_80M,False,,Entity,1014,,-1.1814517304301262,dose1_repeat_chck_80M,1,5,ambiref,ambiref_1_ops_283,80000000
dose1_repeat,chck_80M,False,,Entity,1214,,-3.6104525327682495,dose1_repeat_chck_80M,2,5,ambiref,ambiref_2_ops_0,80000000
dose1_repeat,chck_80M,False,,Entity,1395,,-11.288700733799487,dose1_repeat_chck_80M,2,5,ambiref,ambiref_2_ops_118,80000000
dose1_repeat,chck_80M,False,,Entity,1654,,-4.207449026405811,dose1_repeat_chck_80M,2,5,ambiref,ambiref_2_ops_298,80000000
dose1_repeat,chck_80M,False,,Entity,1670,,-13.91776682715863,dose1_repeat_chck_80M,2,5,ambiref,ambiref_2_ops_312,80000000
dose1_repeat,chck_80M,False,,Entity,1681,,-11.520238237455487,dose1_repeat_chck_80M,2,5,ambiref,ambiref_2_ops_321,80000000
dose1_repeat,chck_80M,False,,Entity,1853,,-5.98192935064435,dose1_repeat_chck_80M,3,5,ambiref,ambiref_3_ops_19,80000000
dose1_repeat,chck_80M,False,,Entity,1926,,-0.5876060202717781,dose1_repeat_chck_80M,3,5,ambiref,ambiref_3_ops_67,80000000
dose1_repeat,chck_80M,True,,Entity,2222,,3.043583232909441,dose1_repeat_chck_80M,3,5,ambiref,ambiref_3_ops_266,80000000
dose1_repeat,chck_80M,True,,Entity,2256,,2.994714854285121,dose1_repeat_chck_80M,3,5,ambiref,ambiref_3_ops_290,80000000
dose1_repeat,chck_80M,False,,Entity,2346,,-8.743197619915009,dose1_repeat_chck_80M,3,5,ambiref,ambiref_3_ops_353,80000000
dose1_repeat,chck_80M,False,,Entity,2441,,-3.579781875014305,dose1_repeat_chck_80M,4,5,ambiref,ambiref_4_ops_12,80000000
dose1_repeat,chck_80M,True,,Entity,2657,,0.7044233386404812,dose1_repeat_chck_80M,4,5,ambiref,ambiref_4_ops_165,80000000
dose1_repeat,chck_80M,False,,Entity,2717,,-3.48365718126297,dose1_repeat_chck_80M,4,5,ambiref,ambiref_4_ops_207,80000000
dose1_repeat,chck_80M,True,,Entity,2760,,0.12347818538546562,dose1_repeat_chck_80M,4,5,ambiref,ambiref_4_ops_239,80000000
dose1_repeat,chck_80M,True,,Entity,2827,,6.651857040822506,dose1_repeat_chck_80M,4,5,ambiref,ambiref_4_ops_284,80000000
dose1_repeat,chck_80M,False,,Entity,3050,,-29.63167783524841,dose1_repeat_chck_80M,5,5,ambiref,ambiref_5_ops_8,80000000
dose1_repeat,chck_80M,False,,Entity,3101,,-21.088600233430043,dose1_repeat_chck_80M,5,5,ambiref,ambiref_5_ops_43,80000000
dose1_repeat,chck_80M,False,,Entity,3143,,-9.838851545006037,dose1_repeat_chck_80M,5,5,ambiref,ambiref_5_ops_69,80000000
dose1_repeat,chck_80M,True,,Entity,3178,,4.059505667537451,dose1_repeat_chck_80M,5,5,ambiref,ambiref_5_ops_97,80000000
dose1_repeat,chck_80M,False,,Entity,3180,,-1.8771870788186789,dose1_repeat_chck_80M,5,5,ambiref,ambiref_5_ops_99,80000000
dose1_repeat,chck_80M,True,,Entity,132,,14.787680753041059,dose1_repeat_chck_80M,0,5,move_contents,move_contents_0_ops_114,80000000
dose1_repeat,chck_80M,True,,Entity,265,,2.6020717961946502,dose1_repeat_chck_80M,0,5,move_contents,move_contents_0_ops_236,80000000
dose1_repeat,chck_80M,True,,Entity,389,,0.09934905893169343,dose1_repeat_chck_80M,0,5,move_contents,move_contents_0_ops_346,80000000
dose1_repeat,chck_80M,False,,Entity,539,,-3.6963883275166154,dose1_repeat_chck_80M,0,5,move_contents,move_contents_0_ops_468,80000000
dose1_repeat,chck_80M,True,,Entity,593,,6.553114988841116,dose1_repeat_chck_80M,0,5,move_contents,move_contents_0_ops_504,80000000
dose1_repeat,chck_80M,True,,Entity,815,,4.692732945084572,dose1_repeat_chck_80M,1,5,move_contents,move_contents_1_ops_161,80000000
dose1_repeat,chck_80M,False,,Entity,860,,-1.6350156366825104,dose1_repeat_chck_80M,1,5,move_contents,move_contents_1_ops_194,80000000
dose1_repeat,chck_80M,False,,Entity,930,,-15.216412032023072,dose1_repeat_chck_80M,1,5,move_contents,move_contents_1_ops_243,80000000
dose1_repeat,chck_80M,False,,Entity,958,,-0.8957754075527191,dose1_repeat_chck_80M,1,5,move_contents,move_contents_1_ops_265,80000000
dose1_repeat,chck_80M,False,,Entity,1004,,-20.093787860823795,dose1_repeat_chck_80M,1,5,move_contents,move_contents_1_ops_293,80000000
dose1_repeat,chck_80M,True,,Entity,1278,,6.660868462175131,dose1_repeat_chck_80M,2,5,move_contents,move_contents_2_ops_46,80000000
dose1_repeat,chck_80M,False,,Entity,1280,,-3.5705798398703337,dose1_repeat_chck_80M,2,5,move_contents,move_contents_2_ops_48,80000000
dose1_repeat,chck_80M,True,,Entity,1359,,4.143679193686694,dose1_repeat_chck_80M,2,5,move_contents,move_contents_2_ops_103,80000000
dose1_repeat,chck_80M,False,,Entity,1447,,-3.882037937641144,dose1_repeat_chck_80M,2,5,move_contents,move_contents_2_ops_160,80000000
dose1_repeat,chck_80M,False,,Entity,1516,,-4.765497464686632,dose1_repeat_chck_80M,2,5,move_contents,move_contents_2_ops_210,80000000
dose1_repeat,chck_80M,False,,Entity,1828,,-19.62405870598741,dose1_repeat_chck_80M,3,5,move_contents,move_contents_3_ops_8,80000000
dose1_repeat,chck_80M,False,,Entity,1838,,-23.46775044023525,dose1_repeat_chck_80M,3,5,move_contents,move_contents_3_ops_15,80000000
dose1_repeat,chck_80M,False,,Entity,1967,,-1.3230451624840498,dose1_repeat_chck_80M,3,5,move_contents,move_contents_3_ops_96,80000000
dose1_repeat,chck_80M,False,,Entity,2193,,-1.0745292901992798,dose1_repeat_chck_80M,3,5,move_contents,move_contents_3_ops_247,80000000
dose1_repeat,chck_80M,False,,Entity,2345,,-15.442454635282047,dose1_repeat_chck_80M,3,5,move_contents,move_contents_3_ops_351,80000000
dose1_repeat,chck_80M,False,,Entity,2644,,-3.2775415517389774,dose1_repeat_chck_80M,4,5,move_contents,move_contents_4_ops_143,80000000
dose1_repeat,chck_80M,True,,Entity,2707,,3.130050115287304,dose1_repeat_chck_80M,4,5,move_contents,move_contents_4_ops_187,80000000
dose1_repeat,chck_80M,False,,Entity,2737,,-11.892285254318267,dose1_repeat_chck_80M,4,5,move_contents,move_contents_4_ops_204,80000000
dose1_repeat,chck_80M,True,,Entity,2801,,5.086405627895147,dose1_repeat_chck_80M,4,5,move_contents,move_contents_4_ops_249,80000000
dose1_repeat,chck_80M,False,,Entity,2860,,-0.406887992285192,dose1_repeat_chck_80M,4,5,move_contents,move_contents_4_ops_289,80000000
dose1_repeat,chck_80M,False,,Entity,2990,,-0.42430680990219116,dose1_repeat_chck_80M,5,5,move_contents,move_contents_5_ops_28,80000000
dose1_repeat,chck_80M,True,,Entity,2997,,7.458511935546994,dose1_repeat_chck_80M,5,5,move_contents,move_contents_5_ops_33,80000000
dose1_repeat,chck_80M,False,,Entity,3046,,-19.6550113405101,dose1_repeat_chck_80M,5,5,move_contents,move_contents_5_ops_71,80000000
dose1_repeat,chck_80M,True,,Entity,3055,,6.561542356736027,dose1_repeat_chck_80M,5,5,move_contents,move_contents_5_ops_77,80000000
dose1_repeat,chck_80M,False,,Entity,3099,,-4.612016517901793,dose1_repeat_chck_80M,5,5,move_contents,move_contents_5_ops_108,80000000
dose1_repeat,chck_80M,True,,Entity,232,,3.9335731137543917,dose1_repeat_chck_80M,0,5,regular,regular_0_ops_213,80000000
dose1_repeat,chck_80M,False,,Entity,291,,-4.100220057589468,dose1_repeat_chck_80M,0,5,regular,regular_0_ops_263,80000000
dose1_repeat,chck_80M,True,,Entity,350,,1.795968234189786,dose1_repeat_chck_80M,0,5,regular,regular_0_ops_314,80000000
dose1_repeat,chck_80M,False,,Entity,363,,-8.024593563284725,dose1_repeat_chck_80M,0,5,regular,regular_0_ops_325,80000000
dose1_repeat,chck_80M,False,,Entity,418,,-3.459360122680664,dose1_repeat_chck_80M,0,5,regular,regular_0_ops_373,80000000
dose1_repeat,chck_80M,False,,Entity,696,,-9.8080675303936,dose1_repeat_chck_80M,1,5,regular,regular_1_ops_70,80000000
dose1_repeat,chck_80M,True,,Entity,712,,4.271747948601842,dose1_repeat_chck_80M,1,5,regular,regular_1_ops_81,80000000
dose1_repeat,chck_80M,False,,Entity,1053,,-2.9488680362701416,dose1_repeat_chck_80M,1,5,regular,regular_1_ops_306,80000000
dose1_repeat,chck_80M,False,,Entity,1060,,-5.356837414205074,dose1_repeat_chck_80M,1,5,regular,regular_1_ops_311,80000000
dose1_repeat,chck_80M,False,,Entity,1177,,-15.408523594029248,dose1_repeat_chck_80M,1,5,regular,regular_1_ops_385,80000000
dose1_repeat,chck_80M,False,,Entity,1282,,-21.39347536722198,dose1_repeat_chck_80M,2,5,regular,regular_2_ops_58,80000000
dose1_repeat,chck_80M,False,,Entity,1344,,-5.467676725238562,dose1_repeat_chck_80M,2,5,regular,regular_2_ops_97,80000000
dose1_repeat,chck_80M,False,,Entity,1394,,-6.260825714096427,dose1_repeat_chck_80M,2,5,regular,regular_2_ops_132,80000000
dose1_repeat,chck_80M,False,,Entity,1721,,-8.608084172010422,dose1_repeat_chck_80M,2,5,regular,regular_2_ops_344,80000000
dose1_repeat,chck_80M,False,,Entity,1725,,-7.538687078282237,dose1_repeat_chck_80M,2,5,regular,regular_2_ops_348,80000000
dose1_repeat,chck_80M,False,,Entity,1928,,-19.32913404656574,dose1_repeat_chck_80M,3,5,regular,regular_3_ops_78,80000000
dose1_repeat,chck_80M,False,,Entity,1936,,-4.073015078902245,dose1_repeat_chck_80M,3,5,regular,regular_3_ops_85,80000000
dose1_repeat,chck_80M,True,,Entity,2091,,3.2687964867800474,dose1_repeat_chck_80M,3,5,regular,regular_3_ops_197,80000000
dose1_repeat,chck_80M,True,,Entity,2133,,3.2261616634204984,dose1_repeat_chck_80M,3,5,regular,regular_3_ops_226,80000000
dose1_repeat,chck_80M,True,,Entity,2356,,2.5141255725175142,dose1_repeat_chck_80M,3,5,regular,regular_3_ops_372,80000000
dose1_repeat,chck_80M,True,,Entity,2455,,6.3615379352122545,dose1_repeat_chck_80M,4,5,regular,regular_4_ops_16,80000000
dose1_repeat,chck_80M,False,,Entity,2615,,-5.316390872001648,dose1_repeat_chck_80M,4,5,regular,regular_4_ops_121,80000000
dose1_repeat,chck_80M,True,,Entity,2631,,1.1755274087190628,dose1_repeat_chck_80M,4,5,regular,regular_4_ops_131,80000000
dose1_repeat,chck_80M,True,,Entity,2646,,6.090478874742985,dose1_repeat_chck_80M,4,5,regular,regular_4_ops_143,80000000
dose1_repeat,chck_80M,True,,Entity,2879,,5.231318882200867,dose1_repeat_chck_80M,4,5,regular,regular_4_ops_300,80000000
dose1_repeat,chck_80M,False,,Entity,3027,,-1.960895812138915,dose1_repeat_chck_80M,5,5,regular,regular_5_ops_18,80000000
dose1_repeat,chck_80M,False,,Entity,3116,,-7.682003535330296,dose1_repeat_chck_80M,5,5,regular,regular_5_ops_75,80000000
dose1_repeat,chck_80M,False,,Entity,3126,,-4.497601089649834,dose1_repeat_chck_80M,5,5,regular,regular_5_ops_82,80000000
dose1_repeat,chck_80M,False,,Entity,3132,,-3.5712691843509674,dose1_repeat_chck_80M,5,5,regular,regular_5_ops_86,80000000
dose1_repeat,chck_80M,False,,Entity,3149,,-1.052190162241459,dose1_repeat_chck_80M,5,5,regular,regular_5_ops_93,80000000
dose1p82_view,chck_80M,True,agent-properties,EWoK,89,-1.1100701804971322,3.377485011704266,dose1p82_view_chck_80M,,,,agent-properties_89,80000000
dose1p82_view,chck_80M,True,agent-properties,EWoK,421,10.22287697903812,2.6840029638260603,dose1p82_view_chck_80M,,,,agent-properties_421,80000000
dose1p82_view,chck_80M,True,agent-properties,EWoK,809,-0.063404506072402,0.39672094490379095,dose1p82_view_chck_80M,,,,agent-properties_809,80000000
dose1p82_view,chck_80M,True,agent-properties,EWoK,1406,2.4126809695735574,2.2781419437378645,dose1p82_view_chck_80M,,,,agent-properties_1406,80000000
dose1p82_view,chck_80M,False,agent-properties,EWoK,1821,-42.16233275900595,-22.978518738178536,dose1p82_view_chck_80M,,,,agent-properties_1821,80000000
dose1p82_view,chck_80M,True,material-dynamics,EWoK,10,1.0613147020339966,0.08186542987823486,dose1p82_view_chck_80M,,,,material-dynamics_10,80000000
dose1p82_view,chck_80M,True,material-dynamics,EWoK,37,4.808061003684998,4.204654216766357,dose1p82_view_chck_80M,,,,material-dynamics_37,80000000
dose1p82_view,chck_80M,False,material-dynamics,EWoK,480,-1.4118037223815918,-1.691657304763794,dose1p82_view_chck_80M,,,,material-dynamics_480,80000000
dose1p82_view,chck_80M,True,material-dynamics,EWoK,567,-1.000571846961975,1.0738277435302734,dose1p82_view_chck_80M,,,,material-dynamics_567,80000000
dose1p82_view,chck_80M,True,material-dynamics,EWoK,643,1.337006994523108,2.261941391043365,dose1p82_view_chck_80M,,,,material-dynamics_643,80000000
dose1p82_view,chck_80M,False,material-properties,EWoK,0,-1.3458106741309166,-2.3931815400719643,dose1p82_view_chck_80M,,,,material-properties_0,80000000
dose1p82_view,chck_80M,True,material-properties,EWoK,59,1.1592340972274542,2.05790738761425,dose1p82_view_chck_80M,,,,material-properties_59,80000000
dose1p82_view,chck_80M,False,material-properties,EWoK,145,0.9061485771089792,-0.10072239954024553,dose1p82_view_chck_80M,,,,material-properties_145,80000000
dose1p82_view,chck_80M,False,material-properties,EWoK,149,-0.002765878103673458,-0.19162861770018935,dose1p82_view_chck_80M,,,,material-properties_149,80000000
dose1p82_view,chck_80M,True,material-properties,EWoK,156,0.3589307442307472,0.14992229640483856,dose1p82_view_chck_80M,,,,material-properties_156,80000000
dose1p82_view,chck_80M,True,physical-dynamics,EWoK,4,3.1195167619735003,5.258741395547986,dose1p82_view_chck_80M,,,,physical-dynamics_4,80000000
dose1p82_view,chck_80M,False,physical-dynamics,EWoK,16,-0.5698627606034279,-0.5198849365115166,dose1p82_view_chck_80M,,,,physical-dynamics_16,80000000
dose1p82_view,chck_80M,True,physical-dynamics,EWoK,66,1.1961662732064724,0.9576606042683125,dose1p82_view_chck_80M,,,,physical-dynamics_66,80000000
dose1p82_view,chck_80M,False,physical-dynamics,EWoK,88,-7.680863467976451,-5.209210125729442,dose1p82_view_chck_80M,,,,physical-dynamics_88,80000000
dose1p82_view,chck_80M,True,physical-dynamics,EWoK,103,1.2750056236982346,2.727632563561201,dose1p82_view_chck_80M,,,,physical-dynamics_103,80000000
dose1p82_view,chck_80M,False,physical-interactions,EWoK,25,4.138368571177125,-1.3610416520386934,dose1p82_view_chck_80M,,,,physical-interactions_25,80000000
dose1p82_view,chck_80M,False,physical-interactions,EWoK,330,-0.05311250686645508,-1.332759603857994,dose1p82_view_chck_80M,,,,physical-interactions_330,80000000
dose1p82_view,chck_80M,True,physical-interactions,EWoK,345,0.973600722849369,3.886344138532877,dose1p82_view_chck_80M,,,,physical-interactions_345,80000000
dose1p82_view,chck_80M,True,physical-interactions,EWoK,414,-2.151102164760232,3.1627867445349693,dose1p82_view_chck_80M,,,,physical-interactions_414,80000000
dose1p82_view,chck_80M,True,physical-interactions,EWoK,479,5.778840346261859,3.226365958340466,dose1p82_view_chck_80M,,,,physical-interactions_479,80000000
dose1p82_view,chck_80M,True,physical-relations,EWoK,64,0.0772772942436859,18.803160722134635,dose1p82_view_chck_80M,,,,physical-relations_64,80000000
dose1p82_view,chck_80M,False,physical-relations,EWoK,558,-3.03444158192724,-0.6819559438154101,dose1p82_view_chck_80M,,,,physical-relations_558,80000000
dose1p82_view,chck_80M,False,physical-relations,EWoK,644,0.10565480962395668,-0.4603462629020214,dose1p82_view_chck_80M,,,,physical-relations_644,80000000
dose1p82_view,chck_80M,False,physical-relations,EWoK,675,-0.24321646592579782,-0.9820343188475817,dose1p82_view_chck_80M,,,,physical-relations_675,80000000
dose1p82_view,chck_80M,False,physical-relations,EWoK,799,-33.6300106192939,-14.42175285704434,dose1p82_view_chck_80M,,,,physical-relations_799,80000000
dose1p82_view,chck_80M,False,quantitative-properties,EWoK,57,-1.6350563913583755,-0.36363910138607025,dose1p82_view_chck_80M,,,,quantitative-properties_57,80000000
dose1p82_view,chck_80M,False,quantitative-properties,EWoK,173,0.888282734900713,-1.919651448726654,dose1p82_view_chck_80M,,,,quantitative-properties_173,80000000
dose1p82_view,chck_80M,False,quantitative-properties,EWoK,234,-0.7255673371255398,-0.7894661352038383,dose1p82_view_chck_80M,,,,quantitative-properties_234,80000000
dose1p82_view,chck_80M,True,quantitative-properties,EWoK,252,0.4247379098087549,1.5199561323970556,dose1p82_view_chck_80M,,,,quantitative-properties_252,80000000
dose1p82_view,chck_80M,False,quantitative-properties,EWoK,311,0.1672142632305622,-0.25637025013566017,dose1p82_view_chck_80M,,,,quantitative-properties_311,80000000
dose1p82_view,chck_80M,False,social-interactions,EWoK,118,0.28592413663864136,-0.5813760999590158,dose1p82_view_chck_80M,,,,social-interactions_118,80000000
dose1p82_view,chck_80M,False,social-interactions,EWoK,161,1.4503037128597498,-1.2460382394492626,dose1p82_view_chck_80M,,,,social-interactions_161,80000000
dose1p82_view,chck_80M,True,social-interactions,EWoK,243,-0.027481192722916603,0.035173362120985985,dose1p82_view_chck_80M,,,,social-interactions_243,80000000
dose1p82_view,chck_80M,False,social-interactions,EWoK,265,-2.0299725215882063,-1.724596681073308,dose1p82_view_chck_80M,,,,social-interactions_265,80000000
dose1p82_view,chck_80M,False,social-interactions,EWoK,293,-2.419433072209358,-1.8807406583800912,dose1p82_view_chck_80M,,,,social-interactions_293,80000000
dose1p82_view,chck_80M,False,social-properties,EWoK,46,-3.175287425518036,-1.3659412860870361,dose1p82_view_chck_80M,,,,social-properties_46,80000000
dose1p82_view,chck_80M,True,social-properties,EWoK,48,2.305092990398407,4.515558481216431,dose1p82_view_chck_80M,,,,social-properties_48,80000000
dose1p82_view,chck_80M,True,social-properties,EWoK,103,0.3659021891653538,5.789366781711578,dose1p82_view_chck_80M,,,,social-properties_103,80000000
dose1p82_view,chck_80M,False,social-properties,EWoK,194,-0.6662315130233765,-0.15770453214645386,dose1p82_view_chck_80M,,,,social-properties_194,80000000
dose1p82_view,chck_80M,False,social-properties,EWoK,210,-3.8797949366271496,-0.5925904810428619,dose1p82_view_chck_80M,,,,social-properties_210,80000000
dose1p82_view,chck_80M,False,social-relations,EWoK,34,-2.363151776138693,-4.469400856643915,dose1p82_view_chck_80M,,,,social-relations_34,80000000
dose1p82_view,chck_80M,False,social-relations,EWoK,62,1.3738011252135038,-15.881555704399943,dose1p82_view_chck_80M,,,,social-relations_62,80000000
dose1p82_view,chck_80M,False,social-relations,EWoK,386,-9.412448104005307,-5.1605160417966545,dose1p82_view_chck_80M,,,,social-relations_386,80000000
dose1p82_view,chck_80M,True,social-relations,EWoK,640,1.4338771998882294,1.7756785154342651,dose1p82_view_chck_80M,,,,social-relations_640,80000000
dose1p82_view,chck_80M,True,social-relations,EWoK,1407,11.76151418685913,5.616510450839996,dose1p82_view_chck_80M,,,,social-relations_1407,80000000
dose1p82_view,chck_80M,False,spatial-relations,EWoK,143,-5.960227453149855,-3.991584822535515,dose1p82_view_chck_80M,,,,spatial-relations_143,80000000
dose1p82_view,chck_80M,True,spatial-relations,EWoK,187,2.8679816657677293,3.926616738550365,dose1p82_view_chck_80M,,,,spatial-relations_187,80000000
dose1p82_view,chck_80M,False,spatial-relations,EWoK,247,-6.328384748834651,-3.0463634560001083,dose1p82_view_chck_80M,,,,spatial-relations_247,80000000
dose1p82_view,chck_80M,False,spatial-relations,EWoK,289,-7.155083313351497,-3.7237200448289514,dose1p82_view_chck_80M,,,,spatial-relations_289,80000000
dose1p82_view,chck_80M,False,spatial-relations,EWoK,425,0.950041236821562,-0.12662117136642337,dose1p82_view_chck_80M,,,,spatial-relations_425,80000000
dose1p82_view,chck_80M,False,,Entity,14,,-15.202954711392522,dose1p82_view_chck_80M,0,5,ambiref,ambiref_0_ops_11,80000000
dose1p82_view,chck_80M,False,,Entity,125,,-7.621517062187195,dose1p82_view_chck_80M,0,5,ambiref,ambiref_0_ops_101,80000000
dose1p82_view,chck_80M,False,,Entity,212,,-15.537482624873519,dose1p82_view_chck_80M,0,5,ambiref,ambiref_0_ops_175,80000000
dose1p82_view,chck_80M,True,,Entity,270,,3.653098280541599,dose1p82_view_chck_80M,0,5,ambiref,ambiref_0_ops_227,80000000
dose1p82_view,chck_80M,False,,Entity,587,,-2.4955115290358663,dose1p82_view_chck_80M,0,5,ambiref,ambiref_0_ops_491,80000000
dose1p82_view,chck_80M,True,,Entity,615,,3.8941715285182,dose1p82_view_chck_80M,1,5,ambiref,ambiref_1_ops_5,80000000
dose1p82_view,chck_80M,False,,Entity,632,,-20.30951832048595,dose1p82_view_chck_80M,1,5,ambiref,ambiref_1_ops_18,80000000
dose1p82_view,chck_80M,False,,Entity,682,,-7.703190306201577,dose1p82_view_chck_80M,1,5,ambiref,ambiref_1_ops_52,80000000
dose1p82_view,chck_80M,False,,Entity,954,,-29.007413550047204,dose1p82_view_chck_80M,1,5,ambiref,ambiref_1_ops_240,80000000
dose1p82_view,chck_80M,False,,Entity,1014,,-0.3307475447654724,dose1p82_view_chck_80M,1,5,ambiref,ambiref_1_ops_283,80000000
dose1p82_view,chck_80M,False,,Entity,1214,,-5.936780050396919,dose1p82_view_chck_80M,2,5,ambiref,ambiref_2_ops_0,80000000
dose1p82_view,chck_80M,False,,Entity,1395,,-5.386214490514249,dose1p82_view_chck_80M,2,5,ambiref,ambiref_2_ops_118,80000000
dose1p82_view,chck_80M,True,,Entity,1654,,1.5892238020896912,dose1p82_view_chck_80M,2,5,ambiref,ambiref_2_ops_298,80000000
dose1p82_view,chck_80M,False,,Entity,1670,,-6.6914923414587975,dose1p82_view_chck_80M,2,5,ambiref,ambiref_2_ops_312,80000000
dose1p82_view,chck_80M,False,,Entity,1681,,-21.34115047007799,dose1p82_view_chck_80M,2,5,ambiref,ambiref_2_ops_321,80000000
dose1p82_view,chck_80M,False,,Entity,1853,,-9.816064476035535,dose1p82_view_chck_80M,3,5,ambiref,ambiref_3_ops_19,80000000
dose1p82_view,chck_80M,True,,Entity,1926,,4.748939603567123,dose1p82_view_chck_80M,3,5,ambiref,ambiref_3_ops_67,80000000
dose1p82_view,chck_80M,True,,Entity,2222,,10.448647364974022,dose1p82_view_chck_80M,3,5,ambiref,ambiref_3_ops_266,80000000
dose1p82_view,chck_80M,True,,Entity,2256,,2.574543982744217,dose1p82_view_chck_80M,3,5,ambiref,ambiref_3_ops_290,80000000
dose1p82_view,chck_80M,True,,Entity,2346,,2.5426360368728638,dose1p82_view_chck_80M,3,5,ambiref,ambiref_3_ops_353,80000000
dose1p82_view,chck_80M,False,,Entity,2441,,-9.454668879508972,dose1p82_view_chck_80M,4,5,ambiref,ambiref_4_ops_12,80000000
dose1p82_view,chck_80M,True,,Entity,2657,,11.599573569372296,dose1p82_view_chck_80M,4,5,ambiref,ambiref_4_ops_165,80000000
dose1p82_view,chck_80M,False,,Entity,2717,,-6.443456590175629,dose1p82_view_chck_80M,4,5,ambiref,ambiref_4_ops_207,80000000
dose1p82_view,chck_80M,False,,Entity,2760,,-12.837440093047917,dose1p82_view_chck_80M,4,5,ambiref,ambiref_4_ops_239,80000000
dose1p82_view,chck_80M,True,,Entity,2827,,6.997660875320435,dose1p82_view_chck_80M,4,5,ambiref,ambiref_4_ops_284,80000000
dose1p82_view,chck_80M,False,,Entity,3050,,-34.59017948061228,dose1p82_view_chck_80M,5,5,ambiref,ambiref_5_ops_8,80000000
dose1p82_view,chck_80M,False,,Entity,3101,,-19.624822828918695,dose1p82_view_chck_80M,5,5,ambiref,ambiref_5_ops_43,80000000
