ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.486959098992294,1082,0.3206876111440427,0.6250722125938764,1731,0.024309806525707245
variable swap,2564,0.5039001560062403,1007,0.39274570982839313,0.7916666666666666,1272,-0.04697972210124135
material,840,0.4714285714285714,270,0.32142857142857145,0.6081081081081081,444,-0.0007840767502784729
other,490,0.46938775510204084,172,0.3510204081632653,0.6615384615384615,260,-0.21354678220814094
negation,190,0.6,25,0.13157894736842105,0.32894736842105265,76,0.5939427120611072
number,80,0.55,19,0.2375,0.5277777777777778,36,0.14116302877664566
variable_swap,30,0.5,14,0.4666666666666667,0.9333333333333333,15,-1.1307126730680466
active-passive,30,0.6666666666666666,4,0.13333333333333333,0.4,10,2.8421080857515335
game,20,0.65,4,0.2,0.5714285714285714,7,0.4669162090867758
