ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.5,1107,0.32809721398933017,0.6561944279786603,1687,-0.02775757759809494
variable swap,2564,0.5023400936037441,1027,0.4005460218408736,0.804858934169279,1276,-0.010776037233881652
material,840,0.5,225,0.26785714285714285,0.5357142857142857,420,0.09848862886428833
other,490,0.5530612244897959,104,0.21224489795918366,0.4748858447488584,219,0.1569353211671114
negation,190,0.6,28,0.14736842105263157,0.3684210526315789,76,0.5533907413482666
number,80,0.6125,15,0.1875,0.4838709677419355,31,0.2855215519666672
variable_swap,30,0.5666666666666667,9,0.3,0.6923076923076923,13,1.3489115498960018
active-passive,30,0.5333333333333333,7,0.23333333333333334,0.5,14,3.065262246876955
game,20,0.55,4,0.2,0.4444444444444444,9,0.7366092354059219
