family,n,mean_cheap7,min_cheap7,max_cheap7,mean_delta_cheap7_vs_chck82,min_delta_cheap7_vs_chck82,max_delta_cheap7_vs_chck82,mean_delta_cheap7_vs_coherent86,min_delta_cheap7_vs_coherent86,max_delta_cheap7_vs_coherent86,mean_BLiMP_vs_chck82,min_BLiMP_vs_chck82,max_BLiMP_vs_chck82,mean_Supplement_vs_chck82,min_Supplement_vs_chck82,max_Supplement_vs_chck82,mean_EWoK_vs_chck82,min_EWoK_vs_chck82,max_EWoK_vs_chck82,mean_Entity_vs_chck82,min_Entity_vs_chck82,max_Entity_vs_chck82,mean_COMPS_vs_chck82,min_COMPS_vs_chck82,max_COMPS_vs_chck82,mean_GlobalPIQA_vs_chck82,min_GlobalPIQA_vs_chck82,max_GlobalPIQA_vs_chck82,mean_Reading_vs_chck82,min_Reading_vs_chck82,max_Reading_vs_chck82,mean_BLiMP_vs_coherent86,min_BLiMP_vs_coherent86,max_BLiMP_vs_coherent86,mean_Supplement_vs_coherent86,min_Supplement_vs_coherent86,max_Supplement_vs_coherent86,mean_EWoK_vs_coherent86,min_EWoK_vs_coherent86,max_EWoK_vs_coherent86,mean_Entity_vs_coherent86,min_Entity_vs_coherent86,max_Entity_vs_coherent86,mean_COMPS_vs_coherent86,min_COMPS_vs_coherent86,max_COMPS_vs_coherent86,mean_GlobalPIQA_vs_coherent86,min_GlobalPIQA_vs_coherent86,max_GlobalPIQA_vs_coherent86,mean_Reading_vs_coherent86,min_Reading_vs_coherent86,max_Reading_vs_coherent86
coherent_unsplit_no_special_control,2,44.01678571428572,43.91642857142857,44.11714285714286,0.05733583783398544,-0.04302130502316004,0.1576929806911309,-0.1646428571428551,-0.26500000000000057,-0.06428571428570962,-0.10128403651985707,-0.2112840365198565,0.008715963480142364,-0.36281125620019594,-0.41781125620019566,-0.3078112562001962,-0.45545332553276197,-0.5054533255327627,-0.40545332553276126,0.07095806970122531,-0.1240419302987732,0.2659580697012238,-0.18117509443596447,-0.2111750944359656,-0.15117509443596333,1.4798300970873797,0.98733009708738,1.9723300970873794,-0.04871358926190261,-0.0587135892619024,-0.038713589261902825,-0.12000000000000455,-0.23000000000000398,-0.010000000000005116,-1.0649999999999977,-1.1199999999999974,-1.009999999999998,-0.42000000000000526,-0.47000000000000597,-0.37000000000000455,0.0649999999999995,-0.129999999999999,0.259999999999998,-0.03999999999999915,-0.07000000000000028,-0.00999999999999801,0.4924999999999997,0.0,0.9849999999999994,-0.0649999999999995,-0.07499999999999929,-0.054999999999999716
coherent_unsplit_special,2,43.66892857142857,43.5,43.837857142857146,-0.2905213050231552,-0.4594498764517283,-0.12159273359458211,-0.5124999999999957,-0.6814285714285688,-0.34357142857142264,0.3487159634801458,0.31871596348014464,0.3787159634801469,-2.072811256200197,-2.197811256200197,-1.9478112562001968,-0.6004533255327615,-0.835453325532761,-0.3654533255327621,0.03595806970122517,-0.33404193029877405,0.4059580697012244,0.06882490556403553,0.06882490556403553,0.06882490556403553,0.2423300970873825,-0.9876699029126144,1.4723300970873794,-0.05621358926190112,-0.08371358926190098,-0.028713589261901262,0.3299999999999983,0.29999999999999716,0.35999999999999943,-2.7749999999999986,-2.8999999999999986,-2.6499999999999986,-0.5650000000000048,-0.8000000000000043,-0.3300000000000054,0.02999999999999936,-0.33999999999999986,0.3999999999999986,0.21000000000000085,0.21000000000000085,0.21000000000000085,-0.7449999999999974,-1.9749999999999943,0.48499999999999943,-0.07249999999999801,-0.09999999999999787,-0.04499999999999815
half_coherent_half_isolated,2,43.75214285714286,43.71785714285714,43.78642857142857,-0.20730701930887108,-0.24159273359458666,-0.1730213050231555,-0.4292857142857116,-0.4635714285714272,-0.394999999999996,1.5387159634801435,1.4587159634801452,1.6187159634801418,-2.492811256200202,-2.777811256200202,-2.207811256200202,0.4595466744672372,0.3145466744672376,0.6045466744672368,0.23095806970122545,0.18595806970122553,0.2759580697012254,0.23382490556403823,0.18882490556404008,0.2788249055640364,-1.7226699029126173,-2.4576699029126203,-0.9876699029126144,0.3012864107380979,0.28628641073809824,0.3162864107380976,1.519999999999996,1.4399999999999977,1.5999999999999943,-3.195000000000004,-3.480000000000004,-2.9100000000000037,0.4949999999999939,0.3499999999999943,0.6399999999999935,0.22499999999999964,0.17999999999999972,0.2699999999999996,0.37500000000000355,0.3300000000000054,0.4200000000000017,-2.7099999999999973,-3.4450000000000003,-1.9749999999999943,0.28500000000000103,0.27000000000000135,0.3000000000000007
isolated_all,2,43.513571428571424,43.45357142857143,43.57357142857143,-0.4458784478803004,-0.5058784478802991,-0.3858784478803017,-0.6678571428571409,-0.7278571428571396,-0.6078571428571422,1.5487159634801486,1.408715963480148,1.6887159634801492,-2.062811256200199,-2.3278112562001994,-1.7978112562001982,0.6995466744672427,0.6845466744672422,0.7145466744672433,-1.5690419302987753,-1.6340419302987748,-1.5040419302987758,0.16382490556403795,0.13882490556403582,0.18882490556404008,-2.222669902912614,-2.472669902912614,-1.9726699029126138,0.3212864107380975,0.30128641073809703,0.34128641073809796,1.5300000000000011,1.3900000000000006,1.6700000000000017,-2.7650000000000006,-3.030000000000001,-2.5,0.7349999999999994,0.7199999999999989,0.75,-1.575000000000001,-1.6400000000000006,-1.5100000000000016,0.30500000000000327,0.28000000000000114,0.3300000000000054,-3.2099999999999937,-3.4599999999999937,-2.9599999999999937,0.3050000000000006,0.28500000000000014,0.32500000000000107
special_embedding_only_control,2,43.93,43.92,43.94,-0.029449876451728585,-0.039449876451726595,-0.019449876451730574,-0.2514285714285691,-0.2614285714285671,-0.2414285714285711,0.4137159634801435,0.3887159634801378,0.4387159634801492,-1.237811256200196,-1.3078112562001962,-1.1678112562001957,-0.6404533255327607,-0.8954533255327632,-0.38545332553275813,0.8559580697012255,0.8159580697012245,0.8959580697012264,0.1588249055640354,0.06882490556403553,0.24882490556403525,0.0023300970873805227,0.0023300970873805227,0.0023300970873805227,0.24128641073809654,0.23128641073809675,0.2512864107380963,0.394999999999996,0.36999999999999034,0.4200000000000017,-1.9399999999999977,-2.009999999999998,-1.8699999999999974,-0.605000000000004,-0.8600000000000065,-0.3500000000000014,0.8499999999999996,0.8099999999999987,0.8900000000000006,0.3000000000000007,0.21000000000000085,0.39000000000000057,-0.9849999999999994,-0.9849999999999994,-0.9849999999999994,0.22499999999999964,0.21499999999999986,0.23499999999999943
