base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0001,empty_full,glass,direct_adjacent,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.76505708694458,-2.7520506381988525,-6.34467314183712,-7.537176072597504,-5.351882725954056,-8.289801716804504,-0.9927904158830643,0.7526256442070007,-0.12008238583803177,0.0065032243728637695,-6.827345445752144,-6.940924607217312,False,False
BASE_0001,empty_full,glass,direct_then,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.76505708694458,-2.7520506381988525,-6.218571528792381,-7.704219311475754,-5.351882725954056,-8.289801716804504,-0.8666888028383255,0.5855824053287506,-0.14055319875478745,0.0065032243728637695,-6.827345445752144,-6.9613954201340675,False,False
BASE_0001,empty_full,glass,direct_distance,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,3.5271897315979004,-3.621608257293701,-5.54148468375206,-7.877485811710358,-4.5897500813007355,-9.159359335899353,-0.9517346024513245,1.2818735241889954,0.16506946086883545,-0.04720926284790039,-6.827345445752144,-6.709485247731209,False,False
BASE_0001,empty_full,glass,targetfree_adjacent,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.815096378326416,-3.4073641300201416,1.6988883018493652,-3.778304100036621,2.96048903465271,-5.269774436950684,-1.2616007328033447,1.4914703369140625,0.11493480205535889,-0.2961338758468628,-0.858508825302124,-1.039707899093628,False,False
BASE_0001,empty_full,glass,targetfree_distance,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.815096378326416,-3.4073641300201416,2.7519454956054688,-3.743065357208252,2.96048903465271,-5.269774436950684,-0.2085435390472412,1.5267090797424316,0.6590827703475952,-0.2961338758468628,-0.858508825302124,-0.4955599308013916,False,False
BASE_0002,empty_full,glass,direct_adjacent,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.5241425037384033,-2.2647173404693604,-6.196365587413311,-7.4564619064331055,-5.5927973091602325,-7.802468419075012,-0.6035682782530785,0.34600651264190674,-0.12878088280558586,0.12971258163452148,-6.827345445752144,-6.826413746923208,False,False
BASE_0002,empty_full,glass,direct_then,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.5241425037384033,-2.2647173404693604,-6.278127573430538,-7.695906579494476,-5.5927973091602325,-7.802468419075012,-0.6853302642703056,0.10656183958053589,-0.2893842123448849,0.12971258163452148,-6.827345445752144,-6.987017076462507,False,False
BASE_0002,empty_full,glass,direct_distance,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,3.428194046020508,-3.499258518218994,-5.591284655034542,-7.86944106221199,-4.688745766878128,-9.037009596824646,-0.902538888156414,1.1675685346126556,0.1325148232281208,-0.035532236099243164,-6.827345445752144,-6.730362858623266,False,False
BASE_0002,empty_full,glass,targetfree_adjacent,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.5608818531036377,-3.2597641944885254,1.5394566059112549,-3.815976142883301,2.7062745094299316,-5.122174501419067,-1.1668179035186768,1.3061983585357666,0.06969022750854492,-0.34944117069244385,-0.858508825302124,-1.138259768486023,False,False
BASE_0002,empty_full,glass,targetfree_distance,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.5608818531036377,-3.2597641944885254,2.6323623657226562,-3.719158172607422,2.7062745094299316,-5.122174501419067,-0.07391214370727539,1.4030163288116455,0.6645520925521851,-0.34944117069244385,-0.858508825302124,-0.5433979034423828,False,False
BASE_0003,empty_full,glass,direct_adjacent,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.054379463195801,-1.8664555549621582,-6.529537424445152,-7.284986972808838,-6.062560349702835,-7.40420663356781,-0.4669770747423172,0.11921966075897217,-0.17387870699167252,0.09396195411682129,-6.827345445752144,-6.907262198626995,False,False
BASE_0003,empty_full,glass,direct_then,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.054379463195801,-1.8664555549621582,-6.389640286564827,-7.360875636339188,-6.062560349702835,-7.40420663356781,-0.3270799368619919,0.043330997228622437,-0.14187446981668472,0.09396195411682129,-6.827345445752144,-6.875257961452007,False,False
BASE_0003,empty_full,glass,direct_distance,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.9428677558898926,-3.207507848739624,-5.731327258050442,-7.6897256672382355,-5.174072057008743,-8.745258927345276,-0.5572552010416985,1.0555332601070404,0.24913902953267097,-0.13232004642486572,-6.827345445752144,-6.710526462644339,False,False
BASE_0003,empty_full,glass,targetfree_adjacent,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.2194747924804688,-3.091564893722534,1.4263365268707275,-3.492818832397461,2.3648674488067627,-4.953975200653076,-0.9385309219360352,1.4611563682556152,0.26131272315979004,-0.4360450506210327,-0.858508825302124,-1.0332411527633667,False,False
BASE_0003,empty_full,glass,targetfree_distance,1.966815710067749,-1.966815710067749,2.112208366394043,-3.829226016998291,2.2194747924804688,-3.091564893722534,2.492131233215332,-3.483314037322998,2.3648674488067627,-4.953975200653076,0.12726378440856934,1.4706611633300781,0.7989624738693237,-0.4360450506210327,-0.858508825302124,-0.495591402053833,False,False
BASE_0004,empty_full,glass,direct_adjacent,1.966815710067749,-1.966815710067749,-6.150124102830887,-7.504566788673401,2.7804455757141113,-2.255873441696167,-6.0958894565701485,-7.324673414230347,-5.3364942371845245,-7.793624520301819,-0.7593952193856239,0.46895110607147217,-0.14522205665707588,0.26228606700897217,-6.827345445752144,-6.710281435400248,False,False
