target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
scale1p75_100M,D_0001,open_closed,open,closed,explicit_final_state,4.6712790206074715,-4.627667412161827,4.6712790206074715,4.627667412161827,9.298946432769299,4.627667412161827,True,False,False,4.846875
scale1p75_100M,D_0001,open_closed,open,closed,full_v3,-5.356432128697634,3.1405763924121857,-5.356432128697634,-3.1405763924121857,-8.49700852110982,-5.356432128697634,False,False,False,4.846875
scale1p75_100M,D_0001,open_closed,open,closed,initial_plus_last,-5.047465533018112,3.75176227837801,-5.047465533018112,-3.75176227837801,-8.799227811396122,-5.047465533018112,False,False,False,4.846875
scale1p75_100M,D_0001,open_closed,open,closed,last_event_only,-0.21858692169189453,-2.591053068637848,-0.21858692169189453,2.591053068637848,2.3724661469459534,-0.21858692169189453,False,False,True,4.846875
scale1p75_100M,D_0001,open_closed,open,closed,no_context,0.007822036743164062,0.007822036743164062,0.007822036743164062,-0.007822036743164062,0.0,-0.007822036743164062,False,True,False,4.846875
scale1p75_100M,D_0002,open_closed,open,closed,explicit_final_state,6.163981642574072,-3.952841579914093,6.163981642574072,3.952841579914093,10.116823222488165,3.952841579914093,True,False,False,4.846875
scale1p75_100M,D_0002,open_closed,open,closed,full_v3,-4.699794575572014,4.648826390504837,-4.699794575572014,-4.648826390504837,-9.348620966076851,-4.699794575572014,False,False,False,4.846875
scale1p75_100M,D_0002,open_closed,open,closed,initial_plus_last,-4.367211543023586,4.71436870098114,-4.367211543023586,-4.71436870098114,-9.081580244004726,-4.71436870098114,False,False,False,4.846875
scale1p75_100M,D_0002,open_closed,open,closed,last_event_only,0.5524911880493164,-2.794532686471939,0.5524911880493164,2.794532686471939,3.3470238745212555,0.5524911880493164,True,False,False,4.846875
scale1p75_100M,D_0002,open_closed,open,closed,no_context,0.5415163040161133,0.5415163040161133,0.5415163040161133,-0.5415163040161133,0.0,-0.5415163040161133,False,True,False,4.846875
scale1p75_100M,D_0003,empty_full,empty,full,explicit_final_state,5.8781797885894775,-7.6106374859809875,5.8781797885894775,7.6106374859809875,13.488817274570465,5.8781797885894775,True,False,False,4.861915367483296
scale1p75_100M,D_0003,empty_full,empty,full,full_v3,-7.564647167921066,5.403255373239517,-7.564647167921066,-5.403255373239517,-12.967902541160583,-7.564647167921066,False,False,False,4.861915367483296
scale1p75_100M,D_0003,empty_full,empty,full,initial_plus_last,-7.914394862949848,5.125091522932053,-7.914394862949848,-5.125091522932053,-13.0394863858819,-7.914394862949848,False,False,False,4.861915367483296
scale1p75_100M,D_0003,empty_full,empty,full,last_event_only,1.038228988647461,-0.5070047378540039,1.038228988647461,0.5070047378540039,1.5452337265014648,0.5070047378540039,True,False,False,4.861915367483296
scale1p75_100M,D_0003,empty_full,empty,full,no_context,-0.4511127471923828,-0.4511127471923828,-0.4511127471923828,0.4511127471923828,0.0,-0.4511127471923828,False,False,True,4.861915367483296
scale1p75_100M,D_0004,open_closed,open,closed,explicit_final_state,5.217724945396185,-3.46974940598011,5.217724945396185,3.46974940598011,8.687474351376295,3.46974940598011,True,False,False,4.846875
scale1p75_100M,D_0004,open_closed,open,closed,full_v3,-4.403468959033489,3.440406769514084,-4.403468959033489,-3.440406769514084,-7.843875728547573,-4.403468959033489,False,False,False,4.846875
scale1p75_100M,D_0004,open_closed,open,closed,initial_plus_last,-3.9284819662570953,3.951100490987301,-3.9284819662570953,-3.951100490987301,-7.879582457244396,-3.951100490987301,False,False,False,4.846875
scale1p75_100M,D_0004,open_closed,open,closed,last_event_only,0.07142353057861328,-2.055941551923752,0.07142353057861328,2.055941551923752,2.127365082502365,0.07142353057861328,True,False,False,4.846875
scale1p75_100M,D_0004,open_closed,open,closed,no_context,-0.04857158660888672,-0.04857158660888672,-0.04857158660888672,0.04857158660888672,0.0,-0.04857158660888672,False,False,True,4.846875
scale1p75_100M,D_0005,empty_full,empty,full,explicit_final_state,5.072841227054596,-8.124842040240765,5.072841227054596,8.124842040240765,13.19768326729536,5.072841227054596,True,False,False,4.861915367483296
scale1p75_100M,D_0005,empty_full,empty,full,full_v3,-7.89811185002327,4.1465416848659515,-7.89811185002327,-4.1465416848659515,-12.044653534889221,-7.89811185002327,False,False,False,4.861915367483296
scale1p75_100M,D_0005,empty_full,empty,full,initial_plus_last,-8.309972561895847,4.123879373073578,-8.309972561895847,-4.123879373073578,-12.433851934969425,-8.309972561895847,False,False,False,4.861915367483296
