family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
copy,D,D_V_43222,chck_100M,43222,V,domain_open_subtitles,434,4.6236726458211646,0.5390196181147725,5.162692263935937,4.271323103307611,0.20503007002598492
copy,D,D_V_43222,chck_100M,43222,V,domain_simple_wiki,272,4.255935624778786,0.3345344658489391,4.590470090627726,4.411547958523835,0.2674893853745843
copy,D,D_V_43222,chck_100M,43222,V,domain_switchboard,4,2.1954399134847336,0.05955618136795238,2.254996094852686,1.9822943772071975,0.9911471886035987
copy,D,D_V_43222,chck_100M,43222,V,span_1,1000,3.9651609209578096,0.5727513013891328,4.537912222346942,4.281725799611577,0.13540005843078282
copy,D,D_V_43222,chck_100M,43222,V,span_4,1000,3.925961081848841,0.22194546544833635,4.147906547297177,3.71649544775811,0.11752590528562949
copy,D,D_V_43222,chck_80M,43222,V,ALL,2000,3.9051383016523586,0.41531961551742086,4.3204579171697794,3.9615946344317616,0.08858394901887848
copy,D,D_V_43222,chck_80M,43222,V,domain_bnc_spoken,180,4.229228660121347,0.7479413697316583,4.977170029853005,3.6213469778631406,0.2699192670871803
copy,D,D_V_43222,chck_80M,43222,V,domain_childes,642,2.6432647145864534,0.3158287883286827,2.959093502915136,3.212428638245789,0.1267844452991601
copy,D,D_V_43222,chck_80M,43222,V,domain_gutenberg,468,4.724403300861542,0.3556777546523685,5.080081055513911,4.133657568433477,0.1910783886948294
copy,D,D_V_43222,chck_80M,43222,V,domain_open_subtitles,434,4.570536256322601,0.5472761399246359,5.1178123962472375,4.206822722938571,0.201933952690931
copy,D,D_V_43222,chck_80M,43222,V,domain_simple_wiki,272,4.222413700501299,0.3274710226172852,4.549884723118585,4.342409280117249,0.26329723722920245
copy,D,D_V_43222,chck_80M,43222,V,domain_switchboard,4,2.227372783701867,0.050137579906731844,2.2775103636085987,1.5950050780644809,0.7975025390322404
copy,D,D_V_43222,chck_80M,43222,V,span_1,1000,3.925176381408856,0.5902001724049539,4.51537655381381,4.232245988948797,0.1338353694319001
copy,D,D_V_43222,chck_80M,43222,V,span_4,1000,3.885100221895861,0.24043905862988776,4.125539280525748,3.670933796033811,0.11608511935154828
copy,D,D_V_43222,chck_90M,43222,V,ALL,2000,3.9123457525325893,0.407738273813367,4.320084026345956,3.99275916267729,0.0892808090553156
copy,D,D_V_43222,chck_90M,43222,V,domain_bnc_spoken,180,4.285888087771794,0.7461201699537924,5.032008257725587,3.6607680851569167,0.27285754294242015
copy,D,D_V_43222,chck_90M,43222,V,domain_childes,642,2.6416013856949965,0.30368243997362165,2.9452838256686182,3.2129663495465275,0.12680566707143034
copy,D,D_V_43222,chck_90M,43222,V,domain_gutenberg,468,4.727182521055262,0.3317461870610714,5.058928708116333,4.151952526601199,0.19192407343529339
copy,D,D_V_43222,chck_90M,43222,V,domain_open_subtitles,434,4.600587133252266,0.5487480693649526,5.149335202617219,4.2711943377501225,0.20502388908143207
copy,D,D_V_43222,chck_90M,43222,V,domain_simple_wiki,272,4.192111254678798,0.3401193180788398,4.532230572757637,4.384807566190316,0.26586801093250256
copy,D,D_V_43222,chck_90M,43222,V,domain_switchboard,4,2.0232656730222516,0.0711146013927646,2.094380274415016,2.002692442510989,1.0013462212554944
copy,D,D_V_43222,chck_90M,43222,V,span_1,1000,3.9324508156410865,0.5855013069433085,4.517952122584395,4.266238406827657,0.13491030406863438
copy,D,D_V_43222,chck_90M,43222,V,span_4,1000,3.892240689424092,0.22997524068342556,4.122215930107518,3.6990070142229143,0.1169728724588326
