column,subtask,subgroup,fine_group,group_level,group_id,n_items,rise_gains,rise_losses,rise_unchanged,rise_net,rise_net_pct,rise_gain_pct,rise_loss_pct,rise_churn_pct,fall_gains,fall_losses,fall_unchanged,fall_net,fall_net_pct,fall_gain_pct,fall_loss_pct,fall_churn_pct
BLiMP,regular_plural_subject_verb_agreement_1,subject_verb_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||regular_plural_subject_verb_agreement_1||subject_verb_agreement||morphology,890,3,23,864,-20,-2.247191011235955,0.33707865168539325,2.584269662921348,2.9213483146067416,22,8,860,14,1.5730337078651686,2.4719101123595504,0.8988764044943821,3.3707865168539324
BLiMP,wh_island,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_island||island_effects||syntax,960,27,21,912,6,0.625,2.8125,2.1875,5.0,11,32,917,-21,-2.1875,1.1458333333333333,3.3333333333333335,4.479166666666667
BLiMP,tough_vs_raising_2,control_raising,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||tough_vs_raising_2||control_raising||syntax_semantics,920,20,9,891,11,1.1956521739130435,2.1739130434782608,0.9782608695652175,3.152173913043478,23,4,893,19,2.0652173913043477,2.5,0.43478260869565216,2.9347826086956523
BLiMP,principle_A_c_command,binding,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_c_command||binding||syntax_semantics,946,19,38,889,-19,-2.00845665961945,2.00845665961945,4.0169133192389,6.025369978858351,30,23,893,7,0.7399577167019027,3.171247357293869,2.431289640591966,5.602536997885835
BLiMP,wh_vs_that_with_gap_long_distance,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_vs_that_with_gap_long_distance||filler_gap_dependency||syntax,910,24,6,880,18,1.9780219780219779,2.6373626373626373,0.6593406593406593,3.296703296703297,7,10,893,-3,-0.32967032967032966,0.7692307692307693,1.098901098901099,1.8681318681318682
BLiMP,tough_vs_raising_1,control_raising,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||tough_vs_raising_1||control_raising||syntax_semantics,948,6,24,918,-18,-1.89873417721519,0.6329113924050633,2.5316455696202533,3.1645569620253164,12,19,917,-7,-0.7383966244725738,1.2658227848101267,2.0042194092827006,3.2700421940928273
BLiMP,expletive_it_object_raising,control_raising,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||expletive_it_object_raising||control_raising||syntax_semantics,759,5,19,735,-14,-1.844532279314888,0.6587615283267457,2.503293807641634,3.1620553359683794,12,10,737,2,0.2635046113306983,1.5810276679841897,1.3175230566534915,2.898550724637681
BLiMP,superlative_quantifiers_2,quantifiers,semantics,column+subtask+subgroup+fine_group,BLiMP||superlative_quantifiers_2||quantifiers||semantics,986,32,14,940,18,1.8255578093306288,3.2454361054766734,1.4198782961460445,4.665314401622718,11,15,960,-4,-0.4056795131845842,1.1156186612576064,1.5212981744421907,2.636916835699797
BLiMP,wh_vs_that_with_gap,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_vs_that_with_gap||filler_gap_dependency||syntax,919,17,15,887,2,0.2176278563656148,1.8498367791077257,1.632208922742111,3.4820457018498367,23,7,889,16,1.7410228509249184,2.50272034820457,0.7616974972796519,3.264417845484222
BLiMP,distractor_agreement_relative_clause,subject_verb_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||distractor_agreement_relative_clause||subject_verb_agreement||morphology,871,28,13,830,15,1.7221584385763489,3.214695752009185,1.4925373134328357,4.707233065442021,21,23,827,-2,-0.2296211251435132,2.4110218140068884,2.640642939150402,5.05166475315729
BLiMP,superlative_quantifiers_1,quantifiers,semantics,column+subtask+subgroup+fine_group,BLiMP||superlative_quantifiers_1||quantifiers||semantics,979,4,20,955,-16,-1.634320735444331,0.40858018386108275,2.0429009193054135,2.4514811031664965,13,1,965,12,1.2257405515832482,1.3278855975485189,0.10214504596527069,1.4300306435137897
BLiMP,determiner_noun_agreement_1,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_1||determiner_noun_agreement||morphology,929,3,18,908,-15,-1.6146393972012916,0.32292787944025836,1.9375672766415502,2.2604951560818085,9,4,916,5,0.5382131324004306,0.9687836383207751,0.4305705059203444,1.3993541442411195
BLiMP,intransitive,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||intransitive||argument_structure||syntax,868,15,4,849,11,1.2672811059907834,1.7281105990783412,0.4608294930875576,2.1889400921658986,19,5,844,14,1.6129032258064515,2.1889400921658986,0.5760368663594471,2.7649769585253456
BLiMP,existential_there_object_raising,control_raising,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||existential_there_object_raising||control_raising||syntax_semantics,812,6,17,789,-11,-1.354679802955665,0.7389162561576355,2.0935960591133003,2.832512315270936,17,4,791,13,1.600985221674877,2.0935960591133003,0.49261083743842365,2.586206896551724
BLiMP,wh_questions_subject_gap,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_questions_subject_gap||filler_gap_dependency||syntax,898,21,15,862,6,0.6681514476614699,2.338530066815145,1.670378619153675,4.008908685968819,20,6,872,14,1.55902004454343,2.2271714922048997,0.6681514476614699,2.89532293986637
BLiMP,coordinate_structure_constraint_complex_left_branch,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||coordinate_structure_constraint_complex_left_branch||island_effects||syntax,906,24,10,872,14,1.545253863134658,2.6490066225165565,1.1037527593818985,3.7527593818984544,22,21,863,1,0.11037527593818984,2.4282560706401766,2.3178807947019866,4.746136865342163
BLiMP,wh_vs_that_no_gap,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_vs_that_no_gap||filler_gap_dependency||syntax,861,12,15,834,-3,-0.34843205574912894,1.3937282229965158,1.7421602787456445,3.1358885017421603,20,7,834,13,1.5098722415795587,2.3228803716608595,0.8130081300813009,3.1358885017421603
BLiMP,regular_plural_subject_verb_agreement_2,subject_verb_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||regular_plural_subject_verb_agreement_2||subject_verb_agreement||morphology,945,7,21,917,-14,-1.4814814814814816,0.7407407407407408,2.2222222222222223,2.9629629629629632,20,14,911,6,0.6349206349206349,2.1164021164021163,1.4814814814814816,3.5978835978835977
BLiMP,anaphor_number_agreement,anaphor_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||anaphor_number_agreement||anaphor_agreement||morphology,931,12,25,894,-13,-1.3963480128893664,1.288936627282492,2.685284640171858,3.9742212674543502,12,9,910,3,0.322234156820623,1.288936627282492,0.966702470461869,2.2556390977443606
BLiMP,irregular_past_participle_verbs,irregular_forms,morphology,column+subtask+subgroup+fine_group,BLiMP||irregular_past_participle_verbs||irregular_forms||morphology,942,17,12,913,5,0.5307855626326964,1.8046709129511678,1.2738853503184715,3.0785562632696393,23,10,909,13,1.3800424628450108,2.4416135881104037,1.0615711252653928,3.5031847133757963
BLiMP,determiner_noun_agreement_irregular_2,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_irregular_2||determiner_noun_agreement||morphology,820,7,6,807,1,0.12195121951219512,0.853658536585366,0.7317073170731708,1.5853658536585367,3,14,803,-11,-1.3414634146341464,0.3658536585365854,1.707317073170732,2.073170731707317
BLiMP,anaphor_gender_agreement,anaphor_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||anaphor_gender_agreement||anaphor_agreement||morphology,971,18,26,927,-8,-0.8238928939237898,1.8537590113285274,2.677651905252317,4.531410916580844,25,12,934,13,1.3388259526261586,2.5746652935118437,1.235839340885685,3.810504634397528
BLiMP,existential_there_subject_raising,control_raising,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||existential_there_subject_raising||control_raising||syntax_semantics,924,9,15,900,-6,-0.6493506493506493,0.974025974025974,1.6233766233766231,2.5974025974025974,20,8,896,12,1.2987012987012987,2.1645021645021645,0.8658008658008658,3.0303030303030303
BLiMP,irregular_plural_subject_verb_agreement_1,subject_verb_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||irregular_plural_subject_verb_agreement_1||subject_verb_agreement||morphology,804,15,13,776,2,0.24875621890547264,1.8656716417910446,1.616915422885572,3.482587064676617,17,8,779,9,1.1194029850746268,2.1144278606965177,0.9950248756218906,3.109452736318408
BLiMP,principle_A_domain_2,binding,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_domain_2||binding||syntax_semantics,915,35,25,855,10,1.092896174863388,3.825136612021858,2.73224043715847,6.557377049180328,16,22,877,-6,-0.6557377049180327,1.7486338797814207,2.4043715846994536,4.1530054644808745
BLiMP,determiner_noun_agreement_with_adjective_1,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_with_adjective_1||determiner_noun_agreement||morphology,933,2,12,919,-10,-1.0718113612004287,0.21436227224008575,1.2861736334405145,1.5005359056806002,6,6,921,0,0.0,0.6430868167202572,0.6430868167202572,1.2861736334405145
BLiMP,passive_1,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||passive_1||argument_structure||syntax,840,10,19,811,-9,-1.0714285714285714,1.1904761904761905,2.261904761904762,3.4523809523809526,17,12,811,5,0.5952380952380952,2.0238095238095237,1.4285714285714286,3.4523809523809526
BLiMP,determiner_noun_agreement_irregular_1,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_irregular_1||determiner_noun_agreement||morphology,681,4,11,666,-7,-1.0279001468428781,0.5873715124816447,1.6152716593245229,2.2026431718061676,8,3,670,5,0.7342143906020557,1.1747430249632893,0.4405286343612335,1.6152716593245229
BLiMP,drop_argument,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||drop_argument||argument_structure||syntax,920,16,25,879,-9,-0.9782608695652175,1.7391304347826086,2.717391304347826,4.456521739130435,20,11,889,9,0.9782608695652175,2.1739130434782608,1.1956521739130435,3.369565217391304
BLiMP,determiner_noun_agreement_with_adj_irregular_2,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_with_adj_irregular_2||determiner_noun_agreement||morphology,840,6,14,820,-8,-0.9523809523809524,0.7142857142857143,1.6666666666666667,2.380952380952381,6,13,821,-7,-0.8333333333333334,0.7142857142857143,1.5476190476190477,2.261904761904762
BLiMP,complex_NP_island,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||complex_NP_island||island_effects||syntax,846,25,19,802,6,0.7092198581560284,2.955082742316785,2.2458628841607564,5.200945626477541,11,19,816,-8,-0.9456264775413712,1.3002364066193852,2.2458628841607564,3.546099290780142
BLiMP,sentential_subject_island,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||sentential_subject_island||island_effects||syntax,961,17,21,923,-4,-0.41623309053069724,1.768990634755463,2.18522372528616,3.954214360041623,14,23,924,-9,-0.9365244536940687,1.45681581685744,2.3933402705515086,3.850156087408949
BLiMP,wh_vs_that_no_gap_long_distance,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_vs_that_no_gap_long_distance||filler_gap_dependency||syntax,875,5,13,857,-8,-0.9142857142857144,0.5714285714285714,1.4857142857142858,2.057142857142857,10,6,859,4,0.4571428571428572,1.1428571428571428,0.6857142857142857,1.8285714285714287
BLiMP,adjunct_island,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||adjunct_island||island_effects||syntax,928,21,13,894,8,0.8620689655172413,2.2629310344827585,1.4008620689655173,3.6637931034482754,16,17,895,-1,-0.10775862068965517,1.7241379310344827,1.8318965517241377,3.556034482758621
BLiMP,determiner_noun_agreement_with_adj_irregular_1,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_with_adj_irregular_1||determiner_noun_agreement||morphology,718,11,5,702,6,0.8356545961002786,1.532033426183844,0.6963788300835655,2.2284122562674096,7,3,708,4,0.5571030640668524,0.9749303621169917,0.4178272980501393,1.392757660167131
BLiMP,irregular_past_participle_adjectives,irregular_forms,morphology,column+subtask+subgroup+fine_group,BLiMP||irregular_past_participle_adjectives||irregular_forms||morphology,961,13,5,943,8,0.8324661810613945,1.352757544224766,0.5202913631633715,1.8730489073881373,4,6,951,-2,-0.20811654526534862,0.41623309053069724,0.6243496357960457,1.040582726326743
BLiMP,wh_questions_object_gap,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_questions_object_gap||filler_gap_dependency||syntax,859,24,17,818,7,0.8149010477299184,2.7939464493597206,1.979045401629802,4.772991850989523,20,22,817,-2,-0.23282887077997672,2.3282887077997674,2.5611175785797435,4.889406286379511
BLiMP,animate_subject_passive,s-selection,syntax,column+subtask+subgroup+fine_group,BLiMP||animate_subject_passive||s-selection||syntax,895,16,9,870,7,0.782122905027933,1.7877094972067038,1.005586592178771,2.793296089385475,10,15,870,-5,-0.5586592178770949,1.1173184357541899,1.675977653631285,2.793296089385475
BLiMP,principle_A_case_2,binding,syntax/semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_case_2||binding||syntax/semantics,915,10,11,894,-1,-0.1092896174863388,1.092896174863388,1.2021857923497268,2.2950819672131146,14,7,894,7,0.7650273224043715,1.530054644808743,0.7650273224043715,2.2950819672131146
BLiMP,ellipsis_n_bar_1,ellipsis,syntax,column+subtask+subgroup+fine_group,BLiMP||ellipsis_n_bar_1||ellipsis||syntax,802,21,19,762,2,0.24937655860349126,2.6184538653366585,2.369077306733167,4.987531172069826,14,20,768,-6,-0.7481296758104738,1.7456359102244388,2.493765586034913,4.239401496259352
BLiMP,matrix_question_npi_licensor_present,npi_licensing,semantics,column+subtask+subgroup+fine_group,BLiMP||matrix_question_npi_licensor_present||npi_licensing||semantics,929,25,21,883,4,0.4305705059203444,2.6910656620021527,2.2604951560818085,4.951560818083961,20,14,895,6,0.6458557588805167,2.1528525296017222,1.5069967707212055,3.659849300322928
BLiMP,coordinate_structure_constraint_object_extraction,island_effects,syntax,column+subtask+subgroup+fine_group,BLiMP||coordinate_structure_constraint_object_extraction||island_effects||syntax,949,13,19,917,-6,-0.6322444678609063,1.36986301369863,2.0021074815595363,3.371970495258166,13,10,926,3,0.31612223393045313,1.36986301369863,1.053740779768177,2.423603793466807
BLiMP,principle_A_reconstruction,binding,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_reconstruction||binding||syntax_semantics,967,29,23,915,6,0.6204756980351602,2.998965873836608,2.378490175801448,5.377456049638056,18,24,925,-6,-0.6204756980351602,1.861427094105481,2.481902792140641,4.3433298862461225
BLiMP,inchoative,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||inchoative||argument_structure||syntax,855,17,12,826,5,0.5847953216374269,1.9883040935672516,1.4035087719298245,3.3918128654970756,14,9,832,5,0.5847953216374269,1.6374269005847955,1.0526315789473684,2.690058479532164
BLiMP,wh_questions_subject_gap_long_distance,filler_gap_dependency,syntax,column+subtask+subgroup+fine_group,BLiMP||wh_questions_subject_gap_long_distance||filler_gap_dependency||syntax,857,6,7,844,-1,-0.11668611435239205,0.7001166861143524,0.8168028004667445,1.5169194865810969,8,3,846,5,0.5834305717619603,0.9334889148191364,0.3500583430571762,1.2835472578763127
BLiMP,transitive,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||transitive||argument_structure||syntax,868,10,11,847,-1,-0.1152073732718894,1.1520737327188941,1.2672811059907834,2.4193548387096775,6,11,851,-5,-0.5760368663594471,0.6912442396313364,1.2672811059907834,1.9585253456221197
BLiMP,animate_subject_trans,s-selection,syntax,column+subtask+subgroup+fine_group,BLiMP||animate_subject_trans||s-selection||syntax,923,20,15,888,5,0.5417118093174431,2.1668472372697725,1.6251354279523293,3.791982665222102,16,14,893,2,0.21668472372697722,1.7334777898158178,1.5167930660888407,3.2502708559046587
BLiMP,principle_A_domain_3,binding,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_domain_3||binding||syntax_semantics,941,30,35,876,-5,-0.5313496280552604,3.1880977683315623,3.7194473963868226,6.9075451647183845,21,25,895,-4,-0.4250797024442083,2.2316684378320937,2.6567481402763016,4.888416578108395
BLiMP,distractor_agreement_relational_noun,subject_verb_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||distractor_agreement_relational_noun||subject_verb_agreement||morphology,788,31,28,729,3,0.3807106598984772,3.934010152284264,3.5532994923857872,7.487309644670051,26,22,740,4,0.5076142131979695,3.2994923857868024,2.7918781725888326,6.091370558375635
BLiMP,causative,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||causative||argument_structure||syntax,818,13,12,793,1,0.12224938875305623,1.5892420537897312,1.466992665036675,3.056234718826406,9,13,796,-4,-0.4889975550122249,1.1002444987775062,1.5892420537897312,2.689486552567237
BLiMP,ellipsis_n_bar_2,ellipsis,syntax,column+subtask+subgroup+fine_group,BLiMP||ellipsis_n_bar_2||ellipsis||syntax,828,4,1,823,3,0.36231884057971014,0.4830917874396135,0.12077294685990338,0.6038647342995169,0,4,824,-4,-0.4830917874396135,0.0,0.4830917874396135,0.4830917874396135
BLiMP,passive_2,argument_structure,syntax,column+subtask+subgroup+fine_group,BLiMP||passive_2||argument_structure||syntax,903,9,13,881,-4,-0.4429678848283499,0.9966777408637874,1.4396456256921373,2.436323366555925,7,9,887,-2,-0.22148394241417496,0.7751937984496124,0.9966777408637874,1.7718715393133997
BLiMP,existential_there_quantifiers_1,quantifiers,semantics,column+subtask+subgroup+fine_group,BLiMP||existential_there_quantifiers_1||quantifiers||semantics,930,3,3,924,0,0.0,0.3225806451612903,0.3225806451612903,0.6451612903225806,5,1,924,4,0.43010752688172044,0.5376344086021506,0.10752688172043011,0.6451612903225806
BLiMP,sentential_negation_npi_licensor_present,npi_licensing,semantics,column+subtask+subgroup+fine_group,BLiMP||sentential_negation_npi_licensor_present||npi_licensing||semantics,919,3,0,916,3,0.3264417845484222,0.3264417845484222,0.0,0.3264417845484222,0,2,917,-2,-0.2176278563656148,0.0,0.2176278563656148,0.2176278563656148
BLiMP,determiner_noun_agreement_2,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_2||determiner_noun_agreement||morphology,931,2,5,924,-3,-0.322234156820623,0.21482277121374865,0.5370569280343717,0.7518796992481203,5,5,921,0,0.0,0.5370569280343717,0.5370569280343717,1.0741138560687433
BLiMP,determiner_noun_agreement_with_adj_2,determiner_noun_agreement,morphology,column+subtask+subgroup+fine_group,BLiMP||determiner_noun_agreement_with_adj_2||determiner_noun_agreement||morphology,941,5,5,931,0,0.0,0.5313496280552604,0.5313496280552604,1.0626992561105209,5,7,929,-2,-0.21253985122210414,0.5313496280552604,0.7438894792773645,1.2752391073326248
BLiMP,principle_A_case_1,binding,syntax_semantics,column+subtask+subgroup+fine_group,BLiMP||principle_A_case_1||binding||syntax_semantics,912,0,1,911,-1,-0.10964912280701754,0.0,0.10964912280701754,0.10964912280701754,1,0,911,1,0.10964912280701754,0.10964912280701754,0.0,0.10964912280701754
Supplement,qa_congruence_tricky,qa_congruence_tricky,supplement,column+subtask+subgroup+fine_group,Supplement||qa_congruence_tricky||qa_congruence_tricky||supplement,165,3,1,161,2,1.2121212121212122,1.8181818181818181,0.6060606060606061,2.4242424242424243,1,5,159,-4,-2.4242424242424243,0.6060606060606061,3.0303030303030303,3.6363636363636362
Supplement,qa_congruence_easy,qa_congruence_easy,supplement,column+subtask+subgroup+fine_group,Supplement||qa_congruence_easy||qa_congruence_easy||supplement,64,1,0,63,1,1.5625,1.5625,0.0,1.5625,0,1,63,-1,-1.5625,0.0,1.5625,1.5625
Supplement,turn_taking,turn_taking,supplement,column+subtask+subgroup+fine_group,Supplement||turn_taking||turn_taking||supplement,280,4,2,274,2,0.7142857142857143,1.4285714285714286,0.7142857142857143,2.142857142857143,2,5,273,-3,-1.0714285714285714,0.7142857142857143,1.7857142857142856,2.5
Supplement,subject_aux_inversion,subject_aux_inversion,supplement,column+subtask+subgroup+fine_group,Supplement||subject_aux_inversion||subject_aux_inversion||supplement,3867,30,41,3796,-11,-0.2844582363589346,0.7757951900698216,1.0602534264287562,1.8360486164985776,45,24,3798,21,0.5430566330488751,1.1636927851047323,0.6206361520558572,1.7843289371605897
Supplement,hypernym,hypernym,supplement,column+subtask+subgroup+fine_group,Supplement||hypernym||hypernym||supplement,842,13,17,812,-4,-0.4750593824228029,1.5439429928741093,2.019002375296912,3.5629453681710213,16,12,814,4,0.4750593824228029,1.9002375296912115,1.4251781472684086,3.32541567695962
EWoK,material-properties,material-properties,direct|negation|concept swap,column+subtask+subgroup+fine_group,EWoK||material-properties||material-properties||direct|negation|concept swap,10,2,0,8,2,20.0,20.0,0.0,20.0,1,1,8,0,0.0,10.0,10.0,20.0
EWoK,spatial-relations,spatial-relations,direct|antonym|variable swap,column+subtask+subgroup+fine_group,EWoK||spatial-relations||spatial-relations||direct|antonym|variable swap,20,1,0,19,1,5.0,5.0,0.0,5.0,3,0,17,3,15.0,15.0,0.0,15.0
EWoK,social-interactions,social-interactions,direct|variable swap|concept swap,column+subtask+subgroup+fine_group,EWoK||social-interactions||social-interactions||direct|variable swap|concept swap,16,0,0,16,0,0.0,0.0,0.0,0.0,0,2,14,-2,-12.5,0.0,12.5,12.5
EWoK,agent-properties,agent-properties,indirect|game|variable swap,column+subtask+subgroup+fine_group,EWoK||agent-properties||agent-properties||indirect|game|variable swap,20,3,1,16,2,10.0,15.0,5.0,20.0,0,1,19,-1,-5.0,0.0,5.0,5.0
EWoK,physical-dynamics,physical-dynamics,indirect|negation|concept swap,column+subtask+subgroup+fine_group,EWoK||physical-dynamics||physical-dynamics||indirect|negation|concept swap,10,0,1,9,-1,-10.0,0.0,10.0,10.0,0,0,10,0,0.0,0.0,0.0,0.0
EWoK,physical-interactions,physical-interactions,direct|antonym|variable swap,column+subtask+subgroup+fine_group,EWoK||physical-interactions||physical-interactions||direct|antonym|variable swap,10,0,0,10,0,0.0,0.0,0.0,0.0,0,1,9,-1,-10.0,0.0,10.0,10.0
EWoK,physical-interactions,physical-interactions,direct|other|concept swap,column+subtask+subgroup+fine_group,EWoK||physical-interactions||physical-interactions||direct|other|concept swap,10,0,1,9,-1,-10.0,0.0,10.0,10.0,1,0,9,1,10.0,10.0,0.0,10.0
EWoK,physical-interactions,physical-interactions,direct|variable_swap|concept swap,column+subtask+subgroup+fine_group,EWoK||physical-interactions||physical-interactions||direct|variable_swap|concept swap,10,2,1,7,1,10.0,20.0,10.0,30.0,1,1,8,0,0.0,10.0,10.0,20.0
EWoK,social-properties,social-properties,indirect|negation|concept swap,column+subtask+subgroup+fine_group,EWoK||social-properties||social-properties||indirect|negation|concept swap,10,0,1,9,-1,-10.0,0.0,10.0,10.0,1,0,9,1,10.0,10.0,0.0,10.0
EWoK,agent-properties,agent-properties,indirect|negation|concept swap,column+subtask+subgroup+fine_group,EWoK||agent-properties||agent-properties||indirect|negation|concept swap,30,0,2,28,-2,-6.666666666666667,0.0,6.666666666666667,6.666666666666667,2,0,28,2,6.666666666666667,6.666666666666667,0.0,6.666666666666667
EWoK,material-properties,material-properties,direct|antonym|concept swap,column+subtask+subgroup+fine_group,EWoK||material-properties||material-properties||direct|antonym|concept swap,60,0,4,56,-4,-6.666666666666667,0.0,6.666666666666667,6.666666666666667,2,1,57,1,1.6666666666666667,3.3333333333333335,1.6666666666666667,5.0
EWoK,physical-dynamics,physical-dynamics,indirect|antonym|concept swap,column+subtask+subgroup+fine_group,EWoK||physical-dynamics||physical-dynamics||indirect|antonym|concept swap,30,2,0,28,2,6.666666666666667,6.666666666666667,0.0,6.666666666666667,0,1,29,-1,-3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
EWoK,social-properties,social-properties,direct|negation|concept swap,column+subtask+subgroup+fine_group,EWoK||social-properties||social-properties||direct|negation|concept swap,30,1,2,27,-1,-3.3333333333333335,3.3333333333333335,6.666666666666667,10.0,2,0,28,2,6.666666666666667,6.666666666666667,0.0,6.666666666666667
EWoK,quantitative-properties,quantitative-properties,indirect|number|concept swap,column+subtask+subgroup+fine_group,EWoK||quantitative-properties||quantitative-properties||indirect|number|concept swap,16,1,1,14,0,0.0,6.25,6.25,12.5,0,1,15,-1,-6.25,0.0,6.25,6.25
