arm,variant,data_arm,checkpoint,words,BLiMP,Supplement,EWoK,Entity,COMPS,GlobalPIQA,Reading,cheap7,cheap6_no_GlobalPIQA,cheap5_no_GlobalPIQA_Reading,EWoK_plus_Entity_sum,Supplement,Entity,COMPS,summary_path,per_target
full_compact,full_p2c_c2p_abs,compact,chck_80M,80000000,66.11,60.66,51.01,27.06,51.93,35.58,8.29,42.94857142857143,44.17666666666666,51.354,78.07,60.66,27.06,51.93,experiments/archive/frontier_consolidation/data/architecture_interaction_selected_fullcompact_selftest/full_compact/chck_80M/arch_full_compact_chck_80M_summary.json,experiments/archive/frontier_consolidation/data/legal_mature_treatment_effect_eval/per_target/complianttok_reinvest_seed43022_80M.json
