seed,arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,fraction_positive_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,fraction_positive_full_m_source_minus_orig_new,mean_full_m_source_minus_swapped_new,se_full_m_source_minus_swapped_new,fraction_positive_full_m_source_minus_swapped_new,mean_full_m_orig_new_minus_swapped_new,se_full_m_orig_new_minus_swapped_new,fraction_positive_full_m_orig_new_minus_swapped_new,mean_full_gold_margin_vs_original_competitor,se_full_gold_margin_vs_original_competitor,fraction_positive_full_gold_margin_vs_original_competitor,mean_full_retention_margin_vs_swapped_new,se_full_retention_margin_vs_swapped_new,fraction_positive_full_retention_margin_vs_swapped_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source,fraction_positive_content_m_orig_new_minus_source,mean_content_m_source_minus_orig_new,se_content_m_source_minus_orig_new,fraction_positive_content_m_source_minus_orig_new,mean_content_m_source_minus_swapped_new,se_content_m_source_minus_swapped_new,fraction_positive_content_m_source_minus_swapped_new,mean_content_m_orig_new_minus_swapped_new,se_content_m_orig_new_minus_swapped_new,fraction_positive_content_m_orig_new_minus_swapped_new,mean_content_gold_margin_vs_original_competitor,se_content_gold_margin_vs_original_competitor,fraction_positive_content_gold_margin_vs_original_competitor,mean_content_retention_margin_vs_swapped_new,se_content_retention_margin_vs_swapped_new,fraction_positive_content_retention_margin_vs_swapped_new,updated_conflict_heuristic,gold_state_type
43022,base,chck_86M,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-4.431204827622125,0.244036568341208,0.1,4.431204827622125,0.244036568341208,0.9,-0.8142094862989204,0.22855873495676854,0.435,-5.245414313921045,0.2005632825440082,0.035,-4.431204827622125,0.244036568341208,0.1,-0.8142094862989204,0.22855873495676854,0.435,-4.824498482180592,0.24488438255342188,0.11,4.824498482180592,0.24488438255342188,0.89,-0.8742078529892294,0.2514896677197244,0.445,-5.698706335169821,0.1982190056435207,0.04,-4.824498482180592,0.24488438255342188,0.11,-0.8742078529892294,0.2514896677197244,0.445,,
43022,base,chck_86M,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-4.573584241858987,0.23654199266637269,0.095,4.573584241858987,0.23654199266637269,0.905,5.015583513135516,0.2289079539036701,0.91,0.44199927127652894,0.18064698284274802,0.565,-4.573584241858987,0.23654199266637269,0.095,5.015583513135516,0.2289079539036701,0.91,-5.001073782453808,0.23676871714937409,0.095,5.001073782453808,0.23676871714937409,0.905,5.733456555191737,0.22283825624420006,0.92,0.7323827727379292,0.17113829922657878,0.58,-5.001073782453808,0.23676871714937409,0.095,5.733456555191737,0.22283825624420006,0.92,,
43022,base,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.5630965981750372,0.15944036077721518,0.63,-0.5630965981750372,0.15944036077721518,0.37,4.662359440177521,0.20856952603833323,0.92,5.225456038352557,0.1987522519902256,0.95,-0.5630965981750372,0.15944036077721518,0.37,4.662359440177521,0.20856952603833323,0.92,0.7167868644553317,0.19325486700324357,0.59,-0.7167868644553317,0.19325486700324357,0.41,5.4110496741158,0.20911492426942233,0.95,6.127836538571131,0.1968604233610482,0.96,-0.7167868644553317,0.19325486700324357,0.41,5.4110496741158,0.20911492426942233,0.95,,
43022,base,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.7369451632335977,0.2185711705166916,0.09,3.7369451632335977,0.2185711705166916,0.91,-0.49516358915973574,0.17887290674291184,0.4,-4.232108752393334,0.20664711358705412,0.09,3.7369451632335977,0.2185711705166916,0.91,-0.49516358915973574,0.17887290674291184,0.4,-4.273386562163591,0.23106118700988842,0.115,4.273386562163591,0.23106118700988842,0.885,-0.6461706555190354,0.2153094471399496,0.405,-4.919557217682626,0.22207705598925914,0.085,4.273386562163591,0.23106118700988842,0.885,-0.6461706555190354,0.2153094471399496,0.405,,
43022,base,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.8642880499603676,0.21395661408297423,0.09,3.8642880499603676,0.21395661408297423,0.91,4.789381014492044,0.2109808641447992,0.935,0.9250929645316759,0.20383815884430653,0.575,3.8642880499603676,0.21395661408297423,0.91,4.789381014492044,0.2109808641447992,0.935,-4.439137619716649,0.22260229762645928,0.09,4.439137619716649,0.22260229762645928,0.91,5.538426747274409,0.20990497410297562,0.95,1.0992891275577603,0.19416965410655193,0.615,4.439137619716649,0.22260229762645928,0.91,5.538426747274409,0.20990497410297562,0.95,,
43022,base,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,1.0983375044184345,0.09412121266429188,0.6471111111111111,-1.0983375044184345,0.09412121266429188,0.35288888888888886,4.681130090481758,0.0957560149179463,0.9173333333333333,5.779467594900192,0.08126140960615696,0.9706666666666667,1.0983375044184345,0.09412121266429188,0.6471111111111111,4.681130090481758,0.0957560149179463,0.9173333333333333,1.320623915822141,0.10212036010608601,0.6453333333333333,-1.320623915822141,0.10212036010608601,0.3546666666666667,5.178923813042127,0.09421870527739401,0.9208888888888889,6.499547728864268,0.07382933518725017,0.9786666666666667,1.320623915822141,0.10212036010608601,0.6453333333333333,5.178923813042127,0.09421870527739401,0.9208888888888889,,
43022,base,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.3384917330122255,0.10076268937999266,0.10933333333333334,4.3384917330122255,0.10076268937999266,0.8906666666666667,-1.1346740591153048,0.09210654344444924,0.38666666666666666,-5.4731657921275305,0.08793247806935238,0.04,-4.3384917330122255,0.10076268937999266,0.10933333333333334,-1.1346740591153048,0.09210654344444924,0.38666666666666666,-4.556957475444093,0.10330118627372839,0.12444444444444444,4.556957475444093,0.10330118627372839,0.8755555555555555,-1.2926831769208045,0.10217505110791097,0.37955555555555553,-5.849640652364897,0.0855286831281822,0.03911111111111111,-4.556957475444093,0.10330118627372839,0.12444444444444444,-1.2926831769208045,0.10217505110791097,0.37955555555555553,,
43022,base,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.580870673015287,0.09893943841600564,0.09066666666666667,4.580870673015287,0.09893943841600564,0.9093333333333333,4.938554652027765,0.09621898578543957,0.9244444444444444,0.35768397901247756,0.08145609313685141,0.5573333333333333,-4.580870673015287,0.09893943841600564,0.09066666666666667,4.938554652027765,0.09621898578543957,0.9244444444444444,-4.853339998356765,0.10050089464717259,0.09955555555555555,4.853339998356765,0.10050089464717259,0.9004444444444445,5.478934620817104,0.09375629806698306,0.9351111111111111,0.6255946224603387,0.07386677760647949,0.5751111111111111,-4.853339998356765,0.10050089464717259,0.09955555555555555,5.478934620817104,0.09375629806698306,0.9351111111111111,,
43022,base,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.5630965981750372,0.15944036077721518,0.63,-0.5630965981750372,0.15944036077721518,0.37,4.662359440177521,0.20856952603833323,0.92,5.225456038352557,0.1987522519902256,0.95,-0.5630965981750372,0.15944036077721518,0.37,4.662359440177521,0.20856952603833323,0.92,0.7167868644553317,0.19325486700324357,0.59,-0.7167868644553317,0.19325486700324357,0.41,5.4110496741158,0.20911492426942233,0.95,6.127836538571131,0.1968604233610482,0.96,-0.7167868644553317,0.19325486700324357,0.41,5.4110496741158,0.20911492426942233,0.95,,
43022,base,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.7369451632335977,0.2185711705166916,0.09,3.7369451632335977,0.2185711705166916,0.91,-0.49516358915973574,0.17887290674291184,0.4,-4.232108752393334,0.20664711358705412,0.09,3.7369451632335977,0.2185711705166916,0.91,-0.49516358915973574,0.17887290674291184,0.4,-4.273386562163591,0.23106118700988842,0.115,4.273386562163591,0.23106118700988842,0.885,-0.6461706555190354,0.2153094471399496,0.405,-4.919557217682626,0.22207705598925914,0.085,4.273386562163591,0.23106118700988842,0.885,-0.6461706555190354,0.2153094471399496,0.405,,
