seed,checkpoint,probe_set,packet_id,slot_mode,packet_type,gold_state_type,updated_conflict_heuristic,full_delta_T_retention,full_delta_U_retention,full_delta_N_retention_prior,full_net_T_minus_U_retention,full_net_T_minus_N_retention,full_binding_pair_sum_Tretention_Uretention,content_delta_T_retention,content_delta_U_retention,content_delta_N_retention_prior,content_net_T_minus_U_retention,content_net_T_minus_N_retention,content_binding_pair_sum_Tretention_Uretention,full_delta_T_update_use,full_delta_N_update_prior,full_net_T_minus_U_update_use,full_net_T_minus_N_update_use,full_binding_pair_sum_Tupdate_Uretention,content_delta_T_update_use,content_delta_N_update_prior,content_net_T_minus_U_update_use,content_net_T_minus_N_update_use,content_binding_pair_sum_Tupdate_Uretention
43022,chck_86M,extended_nontrain,rw2s0_010657,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.2044543003042536,0.05554893966764207,-0.3290190638353412,0.4080565887192886,0.12456476353108759,-0.07445268031830576,-0.1752364051838713,0.06139955731729674,-0.3437682402630635,0.4287492266545696,0.16853183507919223,-0.05691842393328728,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_032195,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.172739926746322,-0.26914759705282953,-0.05243345256377463,1.2308518737658027,-0.12030647418254736,-0.22094376189957576,-0.24938075475039923,-0.3330141369342095,-0.3506029515660236,2.1315167536959043,0.10122219681562439,-0.29119744584230434,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_008877,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-1.1579266904542838,-0.023155583379169453,-0.7952178833074868,-1.0595346698537451,-0.362708807146797,-0.5905411369167266,-1.1579266904542838,0.15604776299248124,-0.7952178833074868,-1.0595346698537451,-0.362708807146797,-0.5009394637309013,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_030906,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.540395965613425,0.5110280128195885,0.9557194352149967,-0.08092617349078335,-0.41532346960157174,0.5257119892165067,0.05666407709941268,0.6768280925850068,1.1214695572853088,-0.4931191229261458,-1.0648054801858962,0.3667460848422097,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_008903,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,1.1451691776514052,0.22681464282795805,0.7942129639908666,0.5041600247845048,0.35095621366053864,0.6859919102396816,2.145558685064316,0.7612561655696477,1.4507364680369683,0.8778077264626836,0.6948222170273475,1.4534074253169817,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_009894,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.038162019414206494,-2.016616589700182,-1.3640168070172276,1.7612693641955661,1.402178826431434,-0.9892272851429877,0.04736460335552728,-1.9338203988969327,-1.2391160439699886,1.6876757573336363,1.286480647325516,-0.9432278977707027,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_008492,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.5026530974078924,0.5635918779997154,0.7310277462936936,-0.3259828583570199,-0.22837464888580117,0.5331224877038039,0.21362790639977902,0.7198825293938473,0.5956146504031494,-0.5824157741250628,-0.3819867440033704,0.4667552178968132,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_005535,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.7549518796731718,-1.1251683912982813,-0.26215676058616033,-0.838399824561618,-0.49279511908701146,-0.9400601354857265,-0.8083449807018043,-1.1892230100308865,-0.3307595020160079,-0.8277383068576453,-0.47758547868579637,-0.9987839953663453,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_022730,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.6816226161705952,0.43748936088134815,-0.12081521780540605,-0.38892000121995696,-0.5608073983651891,-0.1220666276446235,-0.6865211461670697,0.43461249358952037,-0.12325339131057156,-0.39094166392460505,-0.5632677548564982,-0.12595432628877468,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_011493,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.13362693094781486,0.18365077394992202,-0.15773057086127107,-0.00846488223898989,0.02410363991345621,0.02501192150105358,-0.6836811520159243,-0.4091065698303282,-0.9360586106777191,0.0977101035416128,0.25237745866179484,-0.5463938609231263,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_014088,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.03432367234490763,0.06730657703010401,-0.25548676112666735,0.4179138788487762,0.22116308878175972,0.01649145234259819,-0.23520625716385757,0.20712562132005874,-0.4406857544866698,0.5531959967532507,0.20547949732281223,-0.014040317921899415,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_021855,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.22706890864194262,0.852406456342174,0.7834467528284428,-0.8872533692823104,-0.5563778441865002,0.5397376824920583,0.2748403473446767,1.6578312207013366,0.7064612495402498,-0.6614483560125031,-0.4316209021955731,0.9663357840230067,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_004837,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.339039121488375,0.20407902422760227,1.5531537909326807,-2.0649165738640085,-1.8921929124210557,-0.06748004863038637,-0.4610265406469498,0.31706570150951574,2.0688044540584087,-2.742501834407447,-2.5298309947053585,-0.07198041956871704,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_010574,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.5420767836569045,0.16578364553437985,-0.8784337884915825,1.3097388603597544,1.420510572148487,0.35393021459564217,1.1920351160069302,0.6693441094830632,-1.0718093945023908,2.1631429521987826,2.263844510509321,0.9306896127449967,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_013080,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.000613092577883112,-0.4641441139392555,-1.0660690692186892,1.283344712440989,1.065455976640806,-0.2323786032585693,-0.29387733816790096,-0.7769129768013951,-1.4837910572687791,1.4889663231403873,1.1899137191008782,-0.535395157484648,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_012291,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.5023650216171518,0.5994304596446454,-0.08372876048088074,0.047016450320370495,0.5860937820980325,0.5508977406308986,0.7574788505832357,0.8598560320834323,0.030930121739705996,0.10445274909337243,0.7265487288435297,0.808667441333334,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_031574,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.8817818574723786,-1.0494272036798065,-0.39498858401493564,0.8641622996394291,1.2767704414873142,-0.08382267310371394,1.0577669776976109,-0.9501543194055557,-0.27390042692422867,0.9408745355904102,1.3316674046218395,0.053806329146027565,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_026421,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.12807658795749638,0.15249632610149483,0.014808543277987418,-0.19581430488047086,-0.1428851312354838,0.012209869071999224,-0.22902161760430317,0.18901730170303685,-0.31629543070084765,-0.03885539470866206,0.08727381309654447,-0.020002157950633162,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_025835,template,UNCHANGED_DISTRACTOR_USE,possession_artifact,,0.0647617937065661,0.7516488893778019,0.4336760678949454,-0.7633953526771315,-0.3689142741883793,0.408205341542184,-0.2610786041865749,0.5328550469518327,0.08508144714869559,-0.643653336951199,-0.3461600513352705,0.1358882213826289,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_009697,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.30980545497888146,0.18649942533364594,-0.7195645399546535,0.8958375269995423,1.029369994933535,0.2481524401562637,0.3159376486204565,0.29747517056142314,-0.7169449505396202,0.8981518995637693,1.0328825991600765,0.3067064095909398,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_029295,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.35714792598531986,0.49175060618127775,0.5507313225304848,-0.33480757648421733,-0.193583396545165,0.4244492660832988,0.2435157202028979,0.6591711284903192,-0.18979302405690124,0.15968390406730237,0.43330874425979915,0.45134342434660857,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_009487,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.21577239828184225,0.32901769739401,0.3393687452189629,-0.02049367530271451,-0.12359634693712063,0.2723950478379261,0.27222998067736626,0.41218606382608414,0.41520867496728897,-0.020732667297124863,-0.14297869428992271,0.3422080222517252,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_015608,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.3290742855363833,-0.32906625285330726,-0.20557460561394691,1.098387430240917,0.5346488911503302,4.016341538015666e-06,0.40854590153321624,-0.4341619002865629,-0.38583784725051373,1.3705349831143394,0.79438374878373,-0.012807999376673318,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_029638,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.4743737776763737,0.43465927137682836,-0.6893993444740767,0.08216855423524971,1.1637731221504504,0.454516524526601,0.4743737776763737,0.43465927137682836,-0.6893993444740767,0.08216855423524971,1.1637731221504504,0.454516524526601,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_017895,template,UNCHANGED_DISTRACTOR_USE,role_identity_affiliation,,-0.5415507384886347,-0.9817362329922616,-0.9402412732442222,0.8599324977646265,0.3986905347555876,-0.7616434857404482,-0.9885722299416857,-1.2732899338006973,-0.7391785184542332,0.69637871781985,-0.24939371148745249,-1.1309310818711915,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_028151,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.33226001594933496,0.17611847742664388,0.15767914482785272,-0.72114863423,-0.4899391607771877,-0.07807076926134554,-0.24838023187799552,0.28153845448460824,0.22282175673171878,-0.7426888272166248,-0.4712019886097143,0.01657911130330636,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_036522,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.4599565851967782,-0.5768275242298841,-0.2529371699783951,0.5194802128244191,-0.20701941521838307,-0.5183920547133312,-0.1922427800794444,-0.3516526122887931,0.11416677851229906,0.5620191060006618,-0.30640955859174346,-0.27194769618411874,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_002115,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.6198050105012953,-0.11859533799191313,-0.941478742659092,0.6195814560167494,0.3216737321577967,-0.36920017424660423,-1.099146307135622,-0.5423474907875057,-1.2009887546300888,0.6273156348615876,0.1018424474944668,-0.8207468989615638,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_028191,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.007380680801967632,0.18799438006762004,-0.8557760607735769,0.18314521304435027,0.8631567415755446,0.09768753043479383,-0.3536951848616203,-0.1222122568637132,-1.0284942276775837,0.09216299901406,0.6747990428159634,-0.23795372086266675,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_011824,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.3556598027547202,0.15139119055432593,0.7365085822840536,-1.5053145165244746,-1.0921683850387738,-0.10213430610019714,0.2561334287747741,0.24998025223612785,0.8933413764461875,-1.399525792337954,-0.6372079476714134,0.25305684050545096,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_019390,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.2609078356463994,0.44298582166499867,0.4049009750996313,-0.056172342731484415,-0.1439931394532319,0.35194682865569904,0.37754083095739266,0.3813899103552103,0.8787066352864104,-0.3490012140944596,-0.5011658043290177,0.3794653706563015,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_019994,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.10128972837701444,0.21832830649800605,-0.11657195049338043,0.8514960594940935,0.21786167887039487,0.15980901743751025,0.6828892435878515,0.7133954856544733,0.4542326256632805,1.1753973457962275,0.22865661792457104,0.6981423646211624,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_004674,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.27909469356139494,-1.903011828660965,-1.5175525297721215,0.703715945283572,1.2384578362107266,-1.0910532611111798,-0.27909469356139494,-1.903011828660965,-1.5175525297721215,0.703715945283572,1.2384578362107266,-1.0910532611111798,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_028649,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.6581770904595032,-0.9671946919212742,-0.9451811998151243,1.614257026114501,1.6033582902746275,-0.15450880073088546,0.6581770904595032,-0.9671946919212742,-0.9451811998151243,1.614257026114501,1.6033582902746275,-0.15450880073088546,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_005434,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,1.117327782511711,0.9003989960820906,0.22335008425372038,1.0461602679320743,0.8939776982579906,1.0088633892969008,1.5544104265049095,0.9391837793091931,0.22641879717508928,1.5168444958205018,1.3279916293298202,1.2467971029070513,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_024607,template,UNCHANGED_DISTRACTOR_USE,possession_artifact,,0.3427408427620926,-0.619501736946404,0.16735186427831694,0.6696012501294413,0.17538897848377566,-0.1383804470921557,0.09385594710086798,-1.1172589743509889,0.05726245356102755,0.5234925431820252,0.03659349353984043,-0.5117015136250604,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_011724,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.2936457420388858,-2.4254212424986883,0.9236540724005975,-0.3388216027783024,-0.6300083303617117,-1.0658877502299013,0.37294944304795496,-2.3617471649888016,0.9992885704906227,-0.32319197927912047,-0.6263391274426677,-0.9943988609704233,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_021472,template,UNCHANGED_DISTRACTOR_USE,property_attribute,,0.20532378070056434,-0.8491935081159074,-0.704134196415545,0.8395095229148868,0.9094579771161093,-0.32193486370767155,0.2599641038104892,-1.030732674151659,-0.9794137179851532,1.310876271687448,1.2393778217956424,-0.3853842851705849,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_008426,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.9332965022573868,2.5987798863401017,2.26211856181423,-0.8282741488267978,-1.3288220595568432,1.7660381942987442,1.0937578007578848,3.3648168966174126,2.4310303044815864,-1.0152823105454447,-1.3372725037237017,2.2292873486876488,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_003760,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.2539791982620955,0.1827215133855744,-0.05251151099801099,0.8474386475980281,0.30649070926010646,0.21835035582383494,0.31192543978492426,0.2842684267088771,-0.015282168363531135,1.0553329919154446,0.3272076081484554,0.2980969332469007,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_006437,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.04058707485437481,-0.650957161324186,0.05711262540644313,-0.3904511541770262,-0.01652555055206832,-0.3051850432349056,-0.04474364854395389,-0.7767909701913593,-0.017710986360907732,-0.39475190229713936,-0.02703266218304616,-0.4107673093676566,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_030493,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.3464805851690471,0.007980295301725393,-1.681972190194453,1.5017730953792734,2.0284527753635,0.17723044023538626,0.39851107392460094,0.0653206342831254,-1.676677518431097,1.496463245153427,2.0751885923556976,0.23191585410386317,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_029485,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,1.1151518442978463,1.1794420573860407,0.11543357620636652,0.14315186192592,0.9997182680914798,1.1472969508419435,1.4705457435920835,1.176619065925479,-0.10561298113316298,0.48095527570694685,1.5761587247252464,1.3235824047587812,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_017275,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.1972255367371769,0.9545612182985578,-1.1200392915505093,0.3448577203994825,0.9228137548133324,0.37866784078069043,-0.1316007322321333,1.2395573959996302,-1.3134567501644288,0.45395307689905273,1.1818560179322954,0.5539783318837485,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_016966,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.22661104518920183,0.2685032037552446,-0.6547677261987701,0.21519758878275752,0.4281566810095683,0.02094607928302139,-0.2300945461417232,0.5577858000372844,-0.9067784392585354,0.2811016986767445,0.6766838931168122,0.1638456269477806,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_018615,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.13086008223971102,0.5132594186280455,-0.45446664074968,-0.19797603390179552,0.585326722989391,0.32205975043387824,-0.6245786303188652,0.012621324819823032,-0.963820644731944,-0.8548907855680827,0.3392420144130788,-0.3059786527495211,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_002549,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.7467907667160034,0.22538954839110348,0.08085763454437256,0.1274143911898138,0.6659331321716309,0.48609015755355345,0.17923350073397137,-0.3324551207323869,-0.756941807766756,0.8092246310164526,0.9361753085007274,-0.07661080999920777,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_009975,template,UNCHANGED_DISTRACTOR_USE,property_attribute,,-0.12288837428204724,0.7165706975851208,-0.3416958609595895,0.1793892638757817,0.21880748667754224,0.2968411616515368,-0.31363337797423174,1.2110849291914043,-1.0503117876230839,0.7362073533650912,0.7366784096488521,0.4487257756085863,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_025115,template,UNCHANGED_DISTRACTOR_USE,location_containment,,1.2380576458693084,0.8950600170840817,0.7025504687501645,0.8106793248028097,0.535507177119144,1.0665588314766952,1.7509022157328826,1.2889800991863014,1.1191999546717852,0.8402828642167166,0.6317022610610974,1.519941157459592,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_017722,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.7106570174296696,0.4124415287127099,-0.7898594987889123,1.5115831458320224,1.5005165162185818,0.5615492730711897,0.8007300000948212,0.36020919183890054,-0.721906197567781,1.6456406714084246,1.5226361976626022,0.5804695959668609,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_011917,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.6339464054268316,0.06630022418685311,-0.7472315938095564,0.2545970474719068,0.11328518838272483,-0.2838230906199892,-0.665872149169445,0.3010346770286567,-0.7924994589140031,0.2670615714043372,0.12662730974455805,-0.18241873607039416,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_024402,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.16550609283149242,-0.6009781900793314,0.10312654450535774,-0.13487865962088108,-0.26863263733685017,-0.3832421414554119,-0.23361402253309915,-0.5001491432388625,-0.18628041197856327,-0.0022989784677829306,-0.04733361055453589,-0.36688158288598083,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_029931,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.5555412395724229,0.3283114297315477,0.722993119007775,-0.3878752073805256,-0.1674518794353521,0.4419263346519853,0.7032525749877094,0.4091002552304417,0.8673884904943403,-0.42506379899568936,-0.16413591550663087,0.5561764151090756,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_020177,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.06199710927903679,-0.013886414235458,-0.3756821382790805,0.1923747617751368,0.43767924755811727,0.024055347521789394,-0.2190944622270763,-0.2802198942129812,-1.0878028571605691,0.32452927328025316,0.8687083949334928,-0.24965717822002875,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_016625,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.12181193605065355,1.005121288448572,0.07546478677541013,-0.10167893189936894,-0.19727672282606368,0.44165467619895926,0.15898366086184978,1.9764574964841208,0.5339657791579766,-0.28507119168837924,-0.3749821182961268,1.0677205786729853,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_020863,template,UNCHANGED_DISTRACTOR_USE,property_attribute,,1.2907040273149808,0.6260839379392564,1.4797639288008213,-0.3572673524419474,-0.1890599014858405,0.9583939826271186,1.3054887068768344,0.394075551349669,1.3548742569983006,-0.288576184461514,-0.04938555012146617,0.8497821291132517,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_028101,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.020687045012083516,0.08056214446615861,-0.7229790330554042,0.801210863308774,0.7022919880433207,0.02993754972703755,0.47380126904075315,0.09896052942300826,-0.23786796800171306,1.0920798831308884,0.7116692370424662,0.2863808992318807,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_003106,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.3128800313454123,0.14932111855596286,-0.5797975088469691,-0.2723913141991945,0.2669174775015568,-0.08177945639472473,-0.2940015116440402,0.15185203860913,-0.577886456144709,-0.2560437145509886,0.2838849445006688,-0.0710747365174551,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_018764,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.15407026999940476,1.356347829359584,0.480168047555102,-0.27441983254781577,-0.32609777755569724,0.7552090496794944,0.15913930162787432,1.3573376184018948,0.4728438942693174,-0.2703405899616574,-0.31370459264144307,0.7582384600148846,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_028371,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.6203925718242922,0.4047630215063691,0.05336747008065368,-1.5087345916156965,-0.6737600419049459,-0.10781477515896154,-0.906698052771389,0.5273259373692172,0.09314151993021369,-2.129529854593177,-0.9998395727016027,-0.18968605770108593,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s1_004861,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.1341850503758042,-0.3875465073312323,-0.7026083470157722,0.40313134581360477,0.568423296639968,-0.26086577885351825,0.15682353147227934,-0.5249122310973078,-0.6486807085360251,0.6533329448235842,0.8055042400083045,-0.18404434981251422,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_002747,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.4018962356402347,0.7915401871183088,-0.08251604712789962,-0.06617088968096851,0.4844122827681343,0.5967182113792717,0.9467262568068691,1.4666431238874793,0.5523170900664156,-0.36763425634541935,0.39440916674045345,1.2066846903471742,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw_019947,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.9035813834634612,-0.011636189511045808,-0.041711713583208354,-0.9087265481823128,-0.8618696698802528,-0.4576087864872535,-0.966179765993729,0.0009718867950141152,-0.12352470944945981,-1.0238651730275403,-0.8426550565442692,-0.48260393959935743,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_008120,template,UNCHANGED_DISTRACTOR_USE,status_condition_event,,-0.3365344403389221,0.3414501155416174,-0.03548631736387797,-0.25013372085522856,-0.30104812297504413,0.0024578376013476566,-0.22753981633910092,0.6459788257877035,0.1841093543916945,-0.30842660500534924,-0.41164917073079543,0.2092195047243013,,,,,,,,,,
43022,chck_86M,extended_nontrain,rw2s0_022152,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.7080231003463267,-0.0002880977699534215,-0.954640475101769,-0.16798207933703946,0.24661737475544232,-0.35415559905814004,-0.039636051282286644,-0.15497706694129332,-0.7289005657657981,0.800043998286128,0.6892645144835114,-0.09730655911178998,,,,,,,,,,
